feature_id	feature_mz	feature_rt	feature_spectrum_entropy	feature_pred_tax_cla_01kin_val	feature_pred_tax_cla_01kin_score	feature_pred_tax_cla_02sup_val	feature_pred_tax_cla_02sup_score	feature_pred_tax_cla_03cla_val	feature_pred_tax_cla_03cla_score	feature_pred_tax_cla_04dirpar_val	feature_pred_tax_cla_04dirpar_score	feature_pred_tax_npc_01pat_val	feature_pred_tax_npc_01pat_score	feature_pred_tax_npc_02sup_val	feature_pred_tax_npc_02sup_score	feature_pred_tax_npc_03cla_val	feature_pred_tax_npc_03cla_score	component_id	candidate_spectrum_entropy	candidate_structure_molecular_formula	candidate_count_sirius_peaks_explained	candidate_score_sirius_intensity	candidate_score_sirius_isotope	candidate_score_sirius_sirius	candidate_score_sirius_tree	candidate_score_sirius_zodiac	candidate_score_sirius_confidence	candidate_score_sirius_csi	candidate_library	candidate_count_similarity_peaks_matched	candidate_score_similarity	candidate_structure_exact_mass	candidate_structure_xlogp	candidate_structure_inchikey_no_stereo	candidate_structure_smiles_no_stereo	candidate_structure_tax_cla_chemontid	candidate_structure_tax_cla_01kin	candidate_structure_tax_cla_02sup	candidate_structure_tax_cla_03cla	candidate_structure_tax_cla_04dirpar	candidate_structure_tax_npc_01pat	candidate_structure_tax_npc_02sup	candidate_structure_tax_npc_03cla	candidate_structure_organism_occurrence_closest	candidate_structure_organism_occurrence_reference	candidate_structure_error_mz	candidate_structure_error_rt	rank_initial	rank_final	score_initial	score_biological	score_chemical	score_final
11	105.07028593507316	1.9456639	1.31095155710854	Organic compounds	0.458862037790351	Benzenoids	0.458862037790351	Benzene and substituted derivatives	0.458862037790351	Styrenes	0.458862037790351	Shikimates and Phenylpropanoids	0.458862037790351	Phenylpropanoids (C6-C3)	0.458862037790351	Cinnamic acids and derivatives	0.458862037790351	49	2.1372558094069|2.23587301663039|2.11152925964389|2.05502459248976|0.621236621684239|1.59545235597455	C8H8|C5H12S|C5H12S|C5H12S|C4H9NO2|C8H8	|||||	|||||	|||||	|||||	|||||	|||||	|||||	|||||	ISDB|ISDB|ISDB|ISDB|MassBank - 2023.11|ISDB	4|3|3|3|1|4	0.547243475914002|0|0|0|0|0.684866666793823	104.0626|104.06597|104.06597|104.06597|103.06333|104.0626	2.3296|2.1479|2.1048|2.1495|-0.1901|	PPBRXRYQALVLMV|NZUQQADVSXWVNW|QUSTYFNPKBDELJ|WCXXISMIJBRDQK|BTCSSZJGUNDROE|UMIVXZPTRXBADB	C=Cc1ccccc1|CCSC(C)C|CCCC(C)S|CCCCSC|NCCCC(=O)O|c1ccc2c(c1)CC2	0000037|0003862|0001212|0003862|0001880|	Organic compounds|Organic compounds|Organic compounds|Organic compounds|Organic compounds|	Benzenoids|Organosulfur compounds|Organosulfur compounds|Organosulfur compounds|Organic acids and derivatives|	Benzene and substituted derivatives|Thioethers|Thiols|Thioethers|Carboxylic acids and derivatives|	Styrenes|Dialkylthioethers|Alkylthiols|Dialkylthioethers|Gamma amino acids and derivatives|	Shikimates and Phenylpropanoids||Fatty acids|Fatty acids|Amino acids and Peptides $ Shikimates and Phenylpropanoids|	Phenylpropanoids (C6-C3)||Fatty acyls|Fatty acyls|Small peptides|	Cinnamic acids and derivatives||Fatty alcohols $ Hydrocarbons $ Oxygenated hydrocarbons|Hydrocarbons|Aminoacids|	Magnoliopsida|Magnoliopsida|Magnoliopsida|Magnoliopsida|Magnoliopsida|	10.1016/J.RENENE.2017.12.012 $ 10.1021/JF0402633 $ 10.1016/J.FOODCHEM.2013.11.092 $ 10.1021/JF00069A050 $ 10.1016/J.CHROMA.2004.03.057 $ 10.3891/ACTA.CHEM.SCAND.21-2076 $ 10.3891/ACTA.CHEM.SCAND.21-0945 $ 10.3389/FNUT.2022.822033 $ 10.1016/S0031-9422(02)00004-3 $ 10.1080/10412905.1992.9698127 $ 10.1021/JF00112A014 $ 10.1016/J.PHYTOCHEM.2011.09.002 $ 10.1080/10942912.2016.1155057 $ 10.1021/JF00119A021 $ 10.1016/J.FOODCONT.2013.06.056|10.1016/S0031-9422(00)86412-2|10.1080/10412905.1994.9698430|10.1271/BBB1961.51.3421|10.1007/S00299-017-2236-7 $ 10.1186/1752-0509-5-1 $ 10.1186/1752-0509-1-53 $ 10.3390/MOLECULES25092099 $ 10.1111/J.1365-3040.2010.02266.X $ 10.3389/FMOLB.2021.683671 $ 10.1007/S11306-019-1503-8 $ 10.1016/J.PLAPHY.2018.04.029 $ 10.1016/J.PHYTOCHEM.2010.04.001 $ 10.1111/J.1365-313X.2007.03381.X $ 10.1111/J.1365-3040.2009.02047.X $ 10.1111/NPH.16799 $ 10.3389/FPLS.2016.00994 $ 10.1111/J.1365-2621.1985.TB10514.X $ 10.1016/S0031-9422(00)83785-1 $ 10.1055/S-0028-1097736 $ 10.1007/S11306-017-1284-X $ 10.1016/J.PHYTOCHEM.2009.09.018 $ 10.1021/JF00017A016 $ 10.1016/J.IJFOODMICRO.2013.03.002 $ 10.1055/S-2006-959538 $ 10.1055/S-2006-961491 $ 10.1111/J.1365-313X.2004.02187.X $ 10.1104/PP.104.053793 $ 10.3390/METABO4030599 $ 10.3389/FPLS.2017.01208 $ 10.1104/PP.114.240986 $ 10.3390/IJMS19041049 $ 10.3109/13880208409070652 $ 10.1016/J.FOODCHEM.2019.125649 $ 10.3390/MOLECULES21111538 $ 10.3390/IJMS17091565 $ 10.1007/S11306-019-1526-1 $ 10.1021/JM50015A010 $ 10.1248/CPB.34.2243 $ 10.1186/S12870-015-0546-X $ 10.1186/S12870-019-2042-1 $ 10.1371/JOURNAL.PONE.0187622 $ 10.1080/15592324.2016.1249080 $ 10.1016/S0378-8741(98)00101-9 $ 10.1016/J.JPROT.2019.02.003 $ 10.1016/S0031-9422(00)85399-6 $ 10.1038/SREP35778 $ 10.3891/ACTA.CHEM.SCAND.21-1592 $ 10.3891/ACTA.CHEM.SCAND.16-1511 $ 10.1248/CPB.41.926 $ 10.1021/NP50006A015 $ 10.1263/JBB.105.655 $ 10.1007/S11306-008-0128-0 $ 10.1016/J.PHYTOCHEM.2016.12.003 $ 10.1016/S0031-9422(00)83857-1 $ 10.1021/JF0202279 $ 10.1271/BBB.60482 $ 10.1055/S-0028-1097733 $ 10.1016/S0031-9422(00)89362-0 $ 10.1021/JF00088A040|	-0.000423744000002557|0.00294738399999517|0.00294738399999517|0.00294738399999517|-0.000300000000009959|-0.000423744000002557	|||||	3|4|4|4|4|1	1|2|2|2|2|3	0.547243475914002|0|0|0|0|0.684866666793823	0.4|0.4|0.4|0.4|0.4|0	1|0.25|0.25|0.25|0.25|0	0.5487808583377|0.241741741741742|0.241741741741742|0.241741741741742|0.241741741741742|0.228288888931274
12	337.15071483771146	1.9533199	3.35923453217175	Organic compounds	0.291762440538063	Phenylpropanoids and polyketides	0.291762440538063	Linear 1,3-diarylpropanoids	0.291762440538063	2'-Hydroxychalcones	0.291762440538063	Shikimates and Phenylpropanoids	0.291762440538063	Flavonoids	0.291762440538063	Chalcones	0.291762440538063	50	4.02634907721947|3.77419880214409|3.63439189858532	C21H20O4|C21H20O4|C21H20O4	||	||	||	||	||	||	||	||	ISDB|ISDB|ISDB	29|22|19	0.129243582487106|0.0998220220208168|0.0747645869851112	336.13616|336.13616|336.13616	4.4811|4.6829|4.6612	XEVCTBKORYCFCZ|BVTZAHKRSBADDO|NTSLHMYMWQPYFF	COc1ccc(C=CC(=O)c2ccc3c(c2O)C=CC(C)(C)O3)cc1|COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2cc1CC=C(C)C|COc1c(C(=O)C=C(O)c2ccccc2)ccc2c1C=CC(C)(C)O2	0003472|0003503|0003522	Organic compounds|Organic compounds|Organic compounds	Phenylpropanoids and polyketides|Phenylpropanoids and polyketides|Organoheterocyclic compounds	Linear 1,3-diarylpropanoids|Flavonoids|Benzopyrans	2'-Hydroxychalcones|6-prenylated flavones|2,2-dimethyl-1-benzopyrans	Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids	Flavonoids|Flavonoids|Flavonoids	Chalcones|Flavones|Chalcones	Magnoliopsida|Magnoliopsida|Magnoliopsida	10.1016/S0031-9422(98)00621-9 $ 10.1016/S0031-9422(00)00215-6 $ 10.1016/0031-9422(83)85042-0|10.1021/NP500834D|10.1016/J.BMCL.2015.01.009 $ 10.1016/S0031-9422(02)00337-0 $ 10.1016/S0031-9422(00)80547-6 $ 10.1016/0031-9422(96)00134-3	-0.00726488000003656|-0.00726487999997971|-0.00726488000003656	||	2|3|6	1|2|3	0.129243582487106|0.0998220220208168|0.0747645869851112	0.4|0.4|0.4	1|1|1	0.409447560528735|0.399640373706639|0.391287895361403
13	680.1964172407181	1.9861001	4.01451853131593	Organic compounds	0.245229431753363	Phenylpropanoids and polyketides	0.245229431753363	Flavonoids	0.245229431753363	Anthocyanidin-5-O-glycosides	0.245229431753363	Shikimates and Phenylpropanoids	0.245229431753363	Flavonoids	0.245229431753363	Anthocyanidins	0.245229431753363	51	4.17123967413247	C31H35O17+									ISDB	168	0.0128411911427975	679.18688	-0.7089	MKERTHRUMOZXAQ	CC(=O)OCC1OC(Oc2cc3c(OC4OC(COC(C)=O)C(O)C(O)C4O)cc(O)cc3[o+]c2-c2ccc(O)cc2)C(O)C(O)C1O	0002997	Organic compounds	Phenylpropanoids and polyketides	Flavonoids	Anthocyanidin-5-O-glycosides	Shikimates and Phenylpropanoids	Flavonoids	Anthocyanidins	Magnoliopsida	10.1016/0031-9422(94)00698-S	-0.00224791991001894		1	1	0.0128411911427975	0.4	1	0.370646763413966
14	229.15543701462346	1.988146	2.55862010413444	Organic compounds	0.332304588940536	Organic acids and derivatives	0.332304588940536	Carboxylic acids and derivatives	0.332304588940536	Dipeptides	0.332304588940536	Amino acids and Peptides	0.332304588940536	Small peptides	0.332304588940536	Dipeptides	0.332304588940536	52	2.68315406611572|3.10689101153562|3.97260093077867	C11H20N2O3|C11H20N2O3|C16H20O	||	||	||	||	||	||	||	||	ISDB|ISDB|ISDB	105|90|60	0.230659827589989|0.194474115967751|0.0147499572485685	228.14739|228.14739|228.15142	0.4354|0.4354|3.9938	BBIXOODYWPFNDT|VTJUNIYRYIAIHF|JSONUWKRCNXRBR	CCC(C)C(N)C(=O)N1CCCC1C(=O)O|CC(C)CC(N)C(=O)N1CCCC1C(=O)O|CC=CC=CC#CC=CC=CCCCCC=O	0004830|0004830|0000298	Organic compounds|Organic compounds|Organic compounds	Organic acids and derivatives|Organic acids and derivatives|Lipids and lipid-like molecules	Carboxylic acids and derivatives|Carboxylic acids and derivatives|Fatty Acyls	Dipeptides|Dipeptides|Fatty aldehydes	Amino acids and Peptides|Amino acids and Peptides|Fatty acids	Small peptides|Small peptides|Fatty acyls	Dipeptides|Dipeptides|Fatty aldehydes	Magnoliopsida|Eukaryota|Magnoliopsida	10.3389/FNUT.2022.822033|10.1371/JOURNAL.PNTD.0001618|10.1016/0031-9422(91)83195-Q	-0.000731499999972129|-0.000731499999972129|0.00329126000002589	||	1|2|7	1|2|3	0.230659827589989|0.194474115967751|0.0147499572485685	0.4|0.1|0.4	1|1|0.25	0.443252975563029|0.2810409215388|0.246658394157931
15	370.0343036546526	1.988361	4.64432722674314	dummy	0.00609224771193061	dummy	0.00609224771193061	dummy	0.00609224771193061	dummy	0.00609224771193061	dummy	0.00609224771193061	dummy	0.00609224771193061	dummy	0.00609224771193061	53	3.77918258549255	C11H15NO9S2									ISDB	106	0.0152397667989135	369.01882		HRVXFLKFXSOJAN	CC(OS(=O)(=O)O)C1C(=O)N2C(C(=O)O)=C([S+]([O-])CCO)CC12											-0.00820093999999472		1	1	0.0152397667989135	0	0	0.0050799222663045
16	517.1556979892708	1.9929777	1.94018405582213	Organic compounds	0.558558305629305	Organic oxygen compounds	0.54987201045732	Organooxygen compounds	0.54987201045732	dummy	0.196401427952754	Shikimates and Phenylpropanoids	0.496496271670493	Flavonoids	0.434434237711681	Cinnamic acids and derivatives	0.27493600522866	3	4.18968008119679|4.15872720303867|3.95322576679568	C29H24O9|C22H28O14|C22H28O14	||	||	||	||	||	||	||	||	ISDB|ISDB|ISDB	32|142|67	0.0268832538276911|0.0177010893821716|0.00375370099209249	516.14203|516.14791|516.14791	3.7791|-2.45688|-2.9844	NSDIRDXLZWLHAL|JYIVYVFUUKYCSU|UOMHRBZAKXQMCC	O=C1c2c(O)c(Cc3ccc(O)cc3)c(O)c(Cc3ccc(O)cc3)c2OC(c2ccc(O)c(O)c2)C1O|Cc1cc(=O)c2c(O)c(O)c(OC3OC(COC4OC(C)C(O)C(O)C4O)C(O)C(O)C3O)cc2o1|CC(=CC(=O)O)c1c(O)c(C2OC(CO)C(O)C(O)C2O)c2c(c1O)C1OC(CO)C(O)C(O)C1O2	0000356|0004165|0004165	Organic compounds|Organic compounds|Organic compounds	Phenylpropanoids and polyketides|Organic oxygen compounds|Organic oxygen compounds	Diarylheptanoids|Organooxygen compounds|Organooxygen compounds	Curcuminoids|Phenolic glycosides|Phenolic glycosides	Shikimates and Phenylpropanoids|Polyketides|	Flavonoids|Chromanes|	Dihydroflavonols|Chromones|	Magnoliopsida|Magnoliopsida|Magnoliopsida	10.1016/0031-9422(95)00609-5|10.1021/NP8006342|10.1016/J.JEP.2008.06.025 $ 10.1055/S-2004-818969	-0.00639165200004754|-0.000518424000119921|-0.000518424000119921	||	7|11|22	1|2|3	0.0268832538276911|0.0177010893821716|0.00375370099209249	0.4|0.4|0.4	1|0.75|0.75	0.375327450975597|0.330725187952215|0.326076058488856
17	292.99844483970935	2.00615	3.97390738482459	Organic compounds	0.0654746034391681	Benzenoids	0.0654746034391681	Phenols	0.0654746034391681	Methoxyphenols	0.0654746034391681	Polyketides	0.0654746034391681	Aromatic polyketides	0.0654746034391681	Simple aromatic polyketides	0.0654746034391681	54	3.83375095393004	C10H13BrO5									ISDB	8	0.0136346686631441	291.99464	1.6728	XMOUUBJGOKHMTB	COc1c(O)c(CO)c(Br)c(OC)c1OC	0000190	Organic compounds	Benzenoids	Phenols	Methoxyphenols	Polyketides	Aromatic polyketides	Simple aromatic polyketides	Eukaryota	10.1021/NP0603368	0.0035116160000257		1	1	0.0136346686631441	0.1	1	0.220761105770598
18	253.1182584289358	2.009796	2.87471291952655	Organic compounds	0.396742919663421	Organic acids and derivatives	0.396742919663421	Carboxylic acids and derivatives	0.396742919663421	Dipeptides	0.396742919663421	Amino acids and Peptides	0.396742919663421	Small peptides	0.396742919663421	Dipeptides	0.396742919663421	55	3.23935589272344|3.21345696147156|3.25936060463543	C12H16N2O4|C12H16N2O4|C12H16N2O4	||	||	||	||	||	||	||	||	ISDB|ISDB|ISDB	77|60|64	0.391852408647537|0.149092435836792|0.089490257203579	252.11101|252.11101|252.11101	-0.8819|-0.1487|-0.4207	PPQRSMGDOHLTBE|NLKUJNGEGZDXGO|UEFUDKNGNDHCRI	NC(CO)C(=O)NC(Cc1ccccc1)C(=O)O|CC(NC(=O)C(N)Cc1ccc(O)cc1)C(=O)O|NC(CC(O)CNC(=O)c1ccccc1)C(=O)O	0004830|0004830|0004146	Organic compounds|Organic compounds|Organic compounds	Organic acids and derivatives|Organic acids and derivatives|Organic acids and derivatives	Carboxylic acids and derivatives|Carboxylic acids and derivatives|Carboxylic acids and derivatives	Dipeptides|Dipeptides|L-alpha-amino acids	Amino acids and Peptides|Amino acids and Peptides|Amino acids and Peptides $ Shikimates and Phenylpropanoids	Small peptides|Small peptides|Small peptides	Dipeptides|Dipeptides|Aminoacids $ Dipeptides	Magnoliopsida|Magnoliopsida|Magnoliopsida	10.1038/SREP37674|10.3389/FNUT.2022.822033|10.1016/0031-9422(81)80133-1	-1.70080000145845e-05|-1.70080000145845e-05|-1.70080000145845e-05	||	1|3|10	1|2|3	0.391852408647537|0.149092435836792|0.089490257203579	0.4|0.4|0.4	1|1|1	0.496983835915545|0.41606384497863|0.396196452100893
19	429.98391360795296	2.021425	2.95694247974414	Organic compounds	0	Organoheterocyclic compounds	0	Indoles and derivatives	0	Indoles	0	Alkaloids	0	Tryptophan alkaloids	0	Simple indole alkaloids	0	56	2.59020766125752	C20H10Cl3N3O2									ISDB	1	0	428.98386	5.1766	SQGIPMJIVKJQGS	O=C1NC(=O)C(c2c[nH]c3cc(Cl)c(Cl)cc23)=C1c1c[nH]c2ccc(Cl)cc12	0002497	Organic compounds	Organoheterocyclic compounds	Indoles and derivatives	Indoles	Alkaloids	Tryptophan alkaloids	Simple indole alkaloids			0.00723560000000134		1	1	0	0	1	0.166166166166166
20	618.0154015545804	2.021425	4.00657262739769	dummy	0	dummy	0	dummy	0	dummy	0	dummy	0	dummy	0	dummy	0																																				
21	239.99627925027704	2.0245583	3.6648352274285	dummy	0	dummy	0	dummy	0	dummy	0	dummy	0	dummy	0	dummy	0																																				
22	137.06069499880945	2.0346165	1.82369673810298	Organic compounds	0.467768250679483	Benzenoids	0.467768250679483	Benzene and substituted derivatives	0.467768250679483	Phenylacetaldehydes	0.61719689835735	Shikimates and Phenylpropanoids	0.467768250679483	notClassified	0.467768250679483	notClassified	0.467768250679483	59	2.81854616798976|1.65298738482311|1.31618832953447	C8H8O2|C8H8O2|C8H8O2	||	||	||	||	||	||	||	||	ISDB|ISDB|MassBank - 2023.11	8|6|2	0.34271776676178|0.569522380828857|0.301691055297852	136.05243|136.05243|136.05243	1.1336|1.3137|1.4732	IPRPPFIAVHPVJH|WLJVXDMOQOGPHL|QPJVMBTYPHYUOC	O=CCc1ccc(O)cc1|O=C(O)Cc1ccccc1|COC(=O)c1ccccc1	0001257|0002279|0001350	Organic compounds|Organic compounds|Organic compounds	Benzenoids|Benzenoids|Benzenoids	Benzene and substituted derivatives|Benzene and substituted derivatives|Benzene and substituted derivatives	Phenylacetaldehydes|Benzene and substituted derivatives|Benzoic acid esters	Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids	Phenylpropanoids (C6-C3)|notClassified|Phenolic acids (C6-C1)	Cinnamic acids and derivatives|notClassified|Simple phenolic acids	Clematis|Magnoliopsida|Ranunculaceae	10.1007/S12272-009-1111-7|10.1021/JF60209A051 $ 10.3390/MOLECULES200610298 $ 10.3389/FMICB.2017.00457 $ 10.1016/0031-9422(95)00183-8 $ 10.1111/J.1365-2621.1983.TB14902.X $ 10.1007/BF00993699 $ 10.1080/10412905.1990.9697881 $ 10.1002/FFJ.2730070108 $ 10.3389/FNUT.2022.822033 $ 10.1021/JF60199A018 $ 10.1021/JF60197A010 $ 10.1021/JF60071A008 $ 10.1248/YAKUSHI1947.99.11_1116 $ 10.1007/S10600-010-9659-5 $ 10.1021/NP900528M $ 10.1080/14786410802228439 $ 10.1021/JF00116A072 $ 10.1034/J.1399-3054.2002.1150220.X $ 10.1016/0031-9422(93)80022-K $ 10.1007/BF00988330 $ 10.1016/S0031-9422(00)94609-0|10.1016/0305-1978(87)90058-5	-0.000994504000004781|-0.000994504000004781|-0.00100000000000477	||	18|1|22	1|2|3	0.34271776676178|0.569522380828857|0.301691055297852	0.8|0.4|0.6	1|1|0.75	0.680805822153826|0.556207159975985|0.525488610024209
23	263.0972948460696	2.03245	4.27965872980505	Organic compounds	0.132727246700215	Phenylpropanoids and polyketides	0.281014456548968	Coumarins and derivatives	0.281014456548968	Psoralens	0.281014456548968	Shikimates and Phenylpropanoids	0.132727246700215	Coumarins	0.281014456548968	Furocoumarins	0.281014456548968	60	3.72026838582487|3.64438366443153|3.30668247890043	C14H14O5|C14H14O5|C14H14O5	||	||	||	||	||	||	||	||	ISDB|ISDB|ISDB	26|21|18	0.102357484400272|0.0990117937326431|0.0857829302549362	262.08412|262.08412|262.08412	0.8398|0.8398|1.3811	JWWIYTKCAJCERS|QWQZTILKTKQJTA|HCVVJUMQCNQCCT	CC(O)(CO)C1Cc2cc3ccc(=O)oc3cc2O1|CC(O)(CO)C1Cc2c(ccc3ccc(=O)oc23)O1|CC(C)(O)C(=O)Cc1cc2ccc(=O)oc2cc1O	0000202|0002568|0002909	Organic compounds|Organic compounds|Organic compounds	Phenylpropanoids and polyketides|Phenylpropanoids and polyketides|Phenylpropanoids and polyketides	Coumarins and derivatives|Coumarins and derivatives|Coumarins and derivatives	Psoralens|Angular furanocoumarins|7-hydroxycoumarins	Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids	Coumarins|Coumarins|Coumarins	Furocoumarins|Furocoumarins|Simple coumarins	Magnoliopsida|Magnoliopsida|Magnoliopsida	10.1021/NP9801209|10.1248/CPB.53.701|10.1021/NP000441W	-0.00590045199999167|-0.00590045199999167|-0.00590045199999167	||	7|10|19	1|2|3	0.102357484400272|0.0990117937326431|0.0857829302549362	0.4|0.4|0.4	1|1|1	0.400485527833124|0.399370297610581|0.394960676451345
24	339.10544374879987	2.032125	3.95253525556311	Organic compounds	0.27373598977512	Organoheterocyclic compounds $ Alkaloids and derivatives	0.362556819774944	Dihydroisoquinolines $ Protoberberine alkaloids and derivatives	0.362556819774944	Dihydroisoquinolines $ Protoberberine alkaloids and derivatives	0.362556819774944	Shikimates and Phenylpropanoids	0.27373598977512	Tyrosine alkaloids	0.362556819774944	Isoquinoline alkaloids $ Protoberberine alkaloids	0.362556819774944	61	2.67984072229801|4.16202163599084|3.57331111356383	C19H16NO5+|C16H18O8|C16H18O8	||	||	||	||	||	||	||	||	ISDB|ISDB|ISDB	14|20|25	0.0060355281457305|0.0566418021917343|0.0841503888368607	338.1023|338.10017|338.10017	2.2842|-0.9237|-0.3515	LQGRWSKECPQNES|RVLZTXZDKYFFMN|BMRSEYFENKXDIS	COc1c(O)ccc2cc3[n+](cc12)CC(O)c1cc2c(cc1-3)OCO2|COC(=O)C1(O)OC2CC13C(=CC(=O)C3C)C1(C)COC(=O)C21O|O=C(C=Cc1ccc(O)cc1)OC1CC(O)(C(=O)O)CC(O)C1O	0002958 $ 0001909|0001729|0002512	Organic compounds|Organic compounds|Organic compounds	Organoheterocyclic compounds $ Alkaloids and derivatives|Organoheterocyclic compounds|Organic oxygen compounds	Dihydroisoquinolines $ Protoberberine alkaloids and derivatives|Oxepanes|Organooxygen compounds	Dihydroisoquinolines $ Protoberberine alkaloids and derivatives|Oxepanes|Quinic acids and derivatives	Alkaloids|Terpenoids|Shikimates and Phenylpropanoids	Tyrosine alkaloids|Sesquiterpenoids|Phenylpropanoids (C6-C3)	Isoquinoline alkaloids $ Protoberberine alkaloids|Prezizaane sesquiterpenoids|Cinnamic acids and derivatives	Ranunculaceae|Magnoliopsida|Magnoliopsida	10.2307/4117899 $ 10.1016/0031-9422(83)80176-9 $ 10.1016/S0040-4020(01)92468-8 $ 10.1016/0031-9422(82)80154-4 $ 10.1007/BF01931839 $ 10.1021/NP50013A008|10.1021/NP010571K|10.1016/S0031-9422(00)95107-0 $ 10.1371/JOURNAL.PONE.0151350 $ 10.1021/JF0734727 $ 10.1271/BBB.80832 $ 10.1016/J.PHYTOCHEM.2013.07.003 $ 10.1021/JF030813H $ 10.1080/1071576021000006707 $ 10.1038/S41598-019-38940-W $ 10.1016/J.TET.2006.09.020 $ 10.1016/J.FOODCHEM.2009.04.098 $ 10.1021/JF800059R $ 10.1021/JF00050A015 $ 10.1016/S0023-6438(03)00143-9 $ 10.1021/JF030595S $ 10.1016/J.PHYTOCHEM.2006.11.026 $ 10.1055/S-2002-20053 $ 10.1016/S0031-9422(02)00055-9 $ 10.1002/PRAC.19923340405 $ 10.1016/0031-9422(83)83029-5 $ 10.1016/S0031-9422(00)00143-6 $ 10.1016/J.PHYTOCHEM.2013.04.005 $ 10.1016/S0031-9422(00)81102-4 $ 10.1016/J.BMCL.2007.10.046 $ 10.1016/J.FOODCHEM.2008.12.074 $ 10.1080/10408398.2015.1005831 $ 10.1002/RCM.3166 $ 10.1007/S11418-007-0139-6 $ 10.1016/0031-9422(92)83751-J $ 10.1016/J.POSTHARVBIO.2018.05.012 $ 10.1016/J.FOODRES.2014.04.046 $ 10.1016/J.PHYTOCHEM.2008.03.003 $ 10.1016/S0031-9422(00)80722-0 $ 10.1021/JF900625R $ 10.1002/PCA.1259 $ 10.1021/JF970831X $ 10.1016/J.TALANTA.2012.11.012 $ 10.1002/HLCA.200890004 $ 10.1155/2013/602752 $ 10.1016/J.FCT.2012.04.034	0.00417503208996095|0.00204353599997376|0.00204353599997376	||	35|8|2	1|2|3	0.0060355281457305|0.0566418021917343|0.0841503888368607	0.6|0.4|0.4	1|0.75|0.5	0.46847830918171|0.343705425555403|0.31133341289557
25	345.14559132645536	2.0314233	3.12552023002011	Organic compounds	0.277405607752225	Lipids and lipid-like molecules	0.277405607752225	Prenol lipids	0.277405607752225	Terpene glycosides	0.277405607752225	Terpenoids	0.277405607752225	Monoterpenoids	0.277405607752225	Acyclic monoterpenoids	0.277405607752225	62	4.3883362752028|4.38661320685081|3.9070341666907	C16H24O8|C16H24O8|C16H24O8	||	||	||	||	||	||	||	||	ISDB|ISDB|ISDB	98|95|69	0.093329943716526|0.0596451349556446|0.0562578998506069	344.14712|344.14712|344.14712	-0.7988|-0.989|-1.0957	SKLSHFGTAZCMHL|MKXVLYPJBLBGIO|MRIFZKMKTDPBHR	CC(=CC=O)CCC=C(C)C(=O)OC1OC(CO)C(O)C(O)C1O|CC(C)=CC1CC=C(COC2OC(CO)C(O)C(O)C2O)C(=O)O1|CC1CCC2C(C=O)=COC(OC3OC(CO)C(O)C(O)C3O)C12	0002049|0002207|0004081	Organic compounds|Organic compounds|Organic compounds	Lipids and lipid-like molecules|Organic oxygen compounds|Lipids and lipid-like molecules	Prenol lipids|Organooxygen compounds|Prenol lipids	Terpene glycosides|O-glycosyl compounds|Iridoid O-glycosides	Terpenoids|Terpenoids|Terpenoids	Monoterpenoids|Monoterpenoids|Monoterpenoids	Acyclic monoterpenoids|Irregular monoterpenoids|Iridoids monoterpenoids	Magnoliopsida|Magnoliopsida|Magnoliopsida	10.1016/0031-9422(91)80031-U|10.1016/J.BMCL.2011.04.043|10.1016/0031-9422(81)84024-1 $ 10.1016/0031-9422(89)85017-4 $ 10.1055/S-2000-8564 $ 10.1016/0031-9422(91)83660-D $ 10.1016/J.BMCL.2015.08.075 $ 10.1016/S0031-9422(97)00115-5 $ 10.1016/S0031-9422(00)80754-2 $ 10.1080/14786419.2010.523003 $ 10.1021/NP50050A060 $ 10.1016/0031-9422(92)80354-H $ 10.1007/BF01373862 $ 10.1002/CHIN.200340174 $ 10.1002/HLCA.19810640110 $ 10.1016/J.BSE.2013.03.002 $ 10.1007/BF02976441 $ 10.1515/ZNC-2001-9-1004 $ 10.1016/S0031-9422(00)81686-6 $ 10.1002/HLCA.19790620822	0.00879372799994371|0.00879372799994371|0.00879372799994371	||	3|7|8	1|2|3	0.093329943716526|0.0596451349556446|0.0562578998506069	0.4|0.4|0.4	1|1|1	0.397476347605208|0.386248078018248|0.385118999649902
