row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_BK00.mzML Peak area,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,Unnamed: 24
1441,181.12236000841443,5.1644177,,,,,,,,,,,261.22852,7453.6826,13368.151000000002,50018.652,50969.54,29726.799,24089.537,23531.604,30985.507999999998,51779.18,30221.156000000003,
1442,223.1328240540733,5.1691203,,,,,,,,,,,54.311913,0.0,1249.338,5195.291,655.17175,20907.84,12165.1875,3998.4075,16374.195,28941.496,19691.102,
1443,351.21399895963066,5.1886779999999995,,,,,,,,,,,0.0,575.8046,100.43171,321.52243,1639.8533,943.5549300000001,0.0,0.0,19071.775,181.11508,166.96563999999998,
1444,525.3039186917147,5.2160597,,,,,,,,,,,0.0,538.67676,373.6989,1896.0239,894.5906,0.0,1655.4260000000002,80.71585,6882.5586,1233.1073,132.05739,
1445,263.16407975692096,5.2193656,,,,,,,,,,,350.626,2743.4629999999997,1892.5846,2387.2334,21576.057,3131.5847,2812.0542,3994.9897,2792.8557,3170.4634,2259.5107,
1446,192.13834465235078,5.220297,,,,,,,,,,,716.1931,2576.4878,595.8261,451.25185999999997,4676.679,3407.7402,6419.839,8026.5654,3491.6648,696.51373,561.5908,
1447,228.10190402744973,5.2422295,,,,,,,,,,,0.0,0.0,0.0,0.0,66366.11,0.0,0.0,0.0,0.0,0.0,6659.385,
1448,451.2306033769676,5.356868700000001,,,,89.0,,,,,,,0.0,1403.6006,5708.366,23357.549,1168.8358,1680.6854,200.78592,1525.1702,2691.8804,341.36312999999996,29265.764,
1449,249.1849239664869,5.3564487000000005,,,,89.0,,,,,,,49.014846999999996,2982.5440000000003,4430.9326,19684.275,978.5639,2194.1663,275.50085,1322.2114,2697.5952,478.85965,21858.297000000002,
1450,720.3800482166004,5.39721,,,,,,,,,,,0.0,98.29143,0.0,7.8687334,0.0,0.0,150.05472,0.0,102.82115,0.0,19188.625,
1451,1130.1001071517067,5.4130616,,,,,,,,,,,0.0,64.79944,37956.562000000005,0.0,0.0,0.0,0.0,0.0,15.738105,0.0,0.0,
1452,1135.775573655098,5.4145317,,,,,,,,,,,0.0,68.97035,37110.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1453,266.151714674987,5.424908,,,,,,,,,,,2310.9133,1325.5557,957.6623,1386.53,905.21985,30639.97,1486.0387,327.7907,1734.3204,830.0732,1700.5546,
1454,336.25333522571617,5.5031953,,,,,,,,,,,0.0,1185.3876,1808.9795,2141.0156,3772.7754,4458.9683,1777.4982,7664.893,2873.1982,3660.341,3633.7332,
1455,434.2390839960011,5.5089273,,,,,,,,,,,0.0,9.028439,25.758528,0.0,235.72872999999998,0.0,9213.696,0.0,21.865130999999998,9.795308,8.402792999999999,
1456,439.19385694247285,5.5067058,,,,,,,,,,,0.0,0.0,0.0,0.0,362.29495,0.0,20612.785,0.0,0.0,23.631076999999998,0.0,
1457,291.19538161325534,5.514029,,,,,,,,,,,33.796932,20405.676,19597.951,23856.145,39575.3,42207.676,23838.66,58754.777,33841.523,44453.765999999996,45435.258,
1458,221.1536270220264,5.5609736,,,,,,,,,,,121.83996,364.4598,244.11237000000003,7480.085999999999,175.52832,1297.6439,293.45505,424.27786,226.8231,157.02533,7126.535,
1459,334.2952233490676,5.5751066,,,,,,,,,,,0.0,3431.4688,1048.0137,699.6533,1401.442,1261.9172,1005.8757300000001,208.22754,1507.2786,2707.2502,6469.156999999999,
1460,293.21094925528445,5.664644200000001,,,,,,,,,,,23.059013,9197.8955,1300.6226,4501.701,2658.0505,623.5618,1563.3241,880.04675,3782.4329,568.8991,1571.5135,
1461,477.24620771804774,5.6636677,,,,,,,,,,,0.0,10361.292,2150.381,6639.2334,6212.603,779.3523,3173.1255,1586.8612,9112.253,1071.8473,3003.0776,
1462,678.3500258124062,5.7751813,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,59211.246,0.0,0.0,169.28535,0.0,
1463,700.3316629901227,5.774547,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,6895.5396,0.0,0.0,0.0,0.0,
1464,307.20562938667274,5.869779,,,,,,,,,,,0.0,3171.1758,3668.3726,4762.924,4249.1665,6755.9375,3635.0240000000003,7610.343000000001,5341.2744,5559.6846,34881.02,
1465,299.07393733388227,5.871409,,,,,,,,,,,0.0,960.6405599999999,343.08954,932.71594,0.0,462.8058,0.0,0.0,8786.235,136.76941000000002,0.0,
1466,315.047608578787,5.8721676,,,,,,,,,,,0.0,476.74313,163.222,316.22927999999996,0.0,154.61665,0.0,0.0,2350.0256,171.69983,0.0,
1467,186.09171562782853,5.8809795,,,,,,,,,,,0.0,0.0,0.0,18.317505,323110.6,0.0,0.0,0.0,0.0,0.0,0.0,
1468,187.09612248082115,5.877689,,,,,,,,,,,7.8161592,30.112692,11.35272,35.44528,40596.855,10.533831,14.843945999999999,10.983163000000001,31.924458,18.6664,24.772092999999998,
1469,266.11513320040655,5.880219,,,,,,,,,,,0.0,0.0,0.0,0.0,35763.934,0.0,0.0,0.0,0.0,0.0,0.0,
1470,290.2689643512928,5.8824440000000005,,,,,,,,,,,10069.413,6828.7915,7125.17,5640.3594,0.0,53200.77,8244.478000000001,8710.27,7079.6167,11622.438999999998,6311.2880000000005,
1471,897.5202368116385,5.8864822,,,,,,,,,,,0.0,0.0,0.0,0.0,109.076996,61.272724,0.0,6434.254,0.0,10.354177,0.0,
1472,188.07074065151582,5.8925695,,,,,,,,,,,0.0,61.832269999999994,41.308341999999996,104.737274,399540.6,38.14328,33.808403000000006,0.0,27.718040000000002,41.5894,65.61834,
1473,244.13327301308337,5.889642,,,,,,,,,,,0.0,0.0,0.0,0.0,209282.02,0.0,0.0,0.0,0.0,0.0,0.0,
1474,325.0915865106659,5.892251,,,,,,,,,,,0.0,39.405937,0.0,10.138762,14671.014,0.0,419.45218,15.756383999999999,0.0,0.0,0.0,
1475,265.17968998614555,5.909349400000001,,,,,,,,,,,105.77472,3774.6702,97.9799,466.29578,50717.81,1285.8141,5962.1504,8160.3296,3314.8713,750.3215299999999,1854.6924,
1476,287.162114981234,5.905613,,,,,,,,,,,0.0,658.88995,11.199815,125.06622,12442.25,239.58227999999997,1605.8596,2536.1816,606.02,165.5373,327.05163999999996,
1477,257.1899934967104,5.996473,,,,66.0,,,,,,,0.0,13313.3125,8712.412,11847.761999999999,10313.724,32520.482000000004,12920.018999999998,26313.722999999998,25531.525,27951.647999999997,20455.652,
1478,275.200617355232,5.997559,,,,66.0,,,,,,,21.239567,51356.113,18655.752,48300.605,43342.984000000004,63382.92,42606.496,58750.79,62277.33,60072.918,45013.793,
1479,616.1766862635192,6.0160599999999995,,,,,,,,,,,0.0,9.19069,0.0,1458.8738,31680.14,0.0,287.81122,0.0,0.0,0.0,0.0,
1480,913.5154681832413,6.049231,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,11839.07,173.81946000000002,320.85193,0.0,0.0,
1481,146.0812334090061,6.053324,,,,,,,,,,,0.0,907.7706,4962.1226,2457.36,25533.299,1321.8392,33202.687999999995,436.89367999999996,544.7892,925.86224,535.7464,
1482,437.3420138424268,6.050602,,,,,,,,,,,0.0,0.0,10.508247,0.0,36.50145,0.0,27966.09,416.46774,195.58315,91.4316,0.0,
1483,671.3244263365249,6.0625067,,,,,,,,,,,0.0,105.123985,464.82415999999995,72.27825,237.04962,11.071019999999999,853.12994,83.52416,58.040890000000005,46.157383,21906.791,
1484,666.3694115055416,6.0644946,,,,,,,,,,,0.0,492.42900000000003,2120.5403,307.14835,824.4896,338.92,275.39276,457.93948,300.26184,341.42175,51974.77,
1485,163.03900891210964,6.065559400000001,,,,,,,,,,,0.0,314.32703,200.72429,233.01762000000002,589.94727,77.38006,39412.06,367.55695,361.8215,400.04400000000004,78.29304499999999,
1486,619.3127030967389,6.100775700000001,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7617.9,0.0,
1487,455.35152264530467,6.107969000000001,,,,,,,,,,,0.0,0.0,13.011103,0.0,0.0,0.0,40213.64,0.0,296.56964,604.92865,0.0,
1488,680.3655085876435,6.1242642,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,12131.462,0.0,0.0,429.1744,0.0,
1489,304.2844499126106,6.156137,,,,,,,,,,,53.2644,2282.9639,9.389075,0.0,79.74252,45.742092,491.66553,13706.446000000002,412.7603,0.0,297.88995,
1490,690.3498248379706,6.214337,,,,,,,,,,,0.0,0.0,0.0,304.6929,0.0,0.0,0.0,0.0,0.0,15941.236,0.0,
1491,423.2349546046037,6.272688,,,,,,,,,,,0.0,72.35638399999999,50.061108000000004,0.0,121.98344399999999,67.80806,0.0,20117.895,72.96222,154.98412,57962.465,
1492,333.2038928085114,6.3042245,,,,,,,,,,,21.580637,746.9182,243.92435,1121.7616,16425.053,647.54645,2011.2821,12368.498,1214.0138,0.0,0.0,
1493,397.30997352549696,6.3201013,,,,,,,,,,,0.0,0.0,0.0,0.0,6779.9136,275.56775,224.97983,0.0,0.0,0.0,0.0,
1494,437.34154701302816,6.323238,,,,,,,,,,,0.0,0.0,7.463050999999999,0.0,52664.883,3784.1833,3491.0618,129900.336,44.05014,247.04335,0.0,
1495,455.351881395607,6.321528400000001,,,,,,,,,,,0.0,0.0,9.912898,0.0,125557.766,6774.909000000001,5128.5234,187248.52,110.80871599999999,239.25464,0.0,
1496,289.1776401876497,6.3204193,,,,,,,,,,,17.45883,1305.4839,61.709736,965.0346699999999,10663.947,5394.5869999999995,1496.6908,11950.122,1594.3809,1494.817,2170.9307,
1497,249.18482919892034,6.324201599999999,,,,,,,,,,,37.16721,7166.255,233.32796000000002,8867.277,0.0,22436.502,7387.4259999999995,101669.96,17476.66,11549.056,16825.44,
1498,751.4623103031281,6.321236,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,3963.0618,4427.102,159704.94,35.99824,198.12717,0.0,
1499,384.29015346353475,6.332237999999999,,,,,,,,,,,0.0,173.5185,609.3757,0.0,0.0,0.0,12658.037,0.0,13.3906,0.0,265.76874,
1500,677.3547072379757,6.3919024,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13459.124,0.0,
1501,256.22706929234766,6.4142665999999995,,,,,,,,,,,1366.674,937.7806,892.9897,677.5277,694.0189999999999,24659.433999999997,1133.3855,368.46417,1234.0903,897.71375,942.1299,
1502,338.26664981187776,6.419139,,,,24.0,77.0,[M+Na]+,,2.0,1502;1504,315.27746,0.0,13718.096000000001,14334.981000000002,0.0,997.0859,6694.6724,2201.561,1190.4248,1999.3456,2481.1963,39077.754,
1503,341.2112307530789,6.416471,,,,,,,,,,,0.0,2852.9844,894.8875,2929.2803,854.0596,4241.538,2394.3794,3769.6663,3911.0625,39399.55,39452.426,
1504,316.28475942017485,6.421266,,,,24.0,77.0,[M+H]+,,2.0,1502;1504,315.27746,27.409134,245241.9,214571.23,28241.688,24258.824,140799.12,79266.66,54482.71,77589.3,71698.6,614528.6,
1505,381.2037763814665,6.4165144,,,,,,,,,,,0.0,2804.8096,317.3521,2315.3157,623.1571,3493.344,1522.3215,3299.2764,2823.816,4283.942,37416.754,
1506,265.17955387313646,6.4905550000000005,,,,,,,,,,,26.08685,2136.0796,37.283165000000004,165.01713999999998,4249.214,2406.3920000000003,11398.49,2464.6235,1748.7379,1590.9303,517.8704,
1507,453.1674423521589,6.521324,,,,14.0,78.0,[M+K]+,,2.0,1510;1507,414.20437000000004,0.0,7660.7544,59587.754,6842.664000000001,5365.744000000001,17047.613,5118.3906,15754.886,11020.162,19073.105,11083.086000000001,
1508,446.2538606164437,6.5220428,,,,14.0,,,,,,,21497.08,8379.698,45774.905999999995,5407.8804,5787.134,20582.352,7092.465999999999,14423.305,7371.4644,24834.646,14106.673,
1509,415.21160001309374,6.522508,,,,14.0,78.0,[M+H]+,,2.0,1511;1510,414.20437000000004,151644.22,37218.586,188086.69,22613.202999999998,17169.354,83628.7,28634.16,51532.043,17533.902,101669.42,60311.746,
1510,437.1935936005532,6.522508,,,,14.0,78.0,[M+Na]+,,4.0,1511;1509;1510;1507,414.20437000000004,100507.72,32257.23,140964.2,18014.086,13752.058,68074.25,24511.635,43651.395,14100.812,79543.38,50972.91,
1511,432.23832332448416,6.522162000000001,,,,14.0,78.0,[M+NH4]+,,3.0,1511;1510;1509,414.20437000000004,249456.05,28847.257999999998,302611.5,36510.383,27098.033,126774.61,24668.531000000003,80043.8,26586.926,159466.86,93145.21,
1512,460.26946006285834,6.522508,,,,14.0,,,,,,,155374.27,46979.594000000005,237593.14,30194.862999999998,21813.568,106317.125,19902.654,68199.35,22314.19,137069.3,81198.055,
1513,391.24599692234347,6.5818377,,,,,,,,,,,24.62762,1473.78,322.6177,3429.079,2866.0203,959.1247599999999,1259.338,1241.8425,2990.4211,974.73975,16965.718999999997,
1514,529.2778503660251,6.5837392999999995,,,,,,,,,,,0.0,30127.062,462.2078,18.773502,2432.9917,268.4785,3386.0977,276.52158,672.8967,28070.246,33.203995,
1515,336.28996306090517,6.588057000000001,,,,,,,,,,,0.0,33.46311,3869.2812,0.0,1324.3958,0.0,130.1508,0.0,0.0,0.0,189923.89,
1516,487.2909434259485,6.5882277,,,,,,,,,,,0.0,1803.3953,922.8755,552.0891,1804.2883,562.50745,1961.7683,2815.5170000000003,536.7386,940.4887,6201.8193,
1517,525.2462187776737,6.5886216,,,,,,,,,,,0.0,2897.8357,1992.1208,1070.8497,3019.4563,1275.8893,3204.5605,3938.7847,1034.2579,2073.8096,11779.08,
1518,325.23741906067545,6.5876546000000005,,,,60.0,,,,,,,10.99424,8353.271,5102.0186,3192.3203,7669.0283,3902.945,12381.316,18166.955,3477.6538,5651.012,27723.438,
1519,504.31722299531083,6.587948,,,,60.0,81.0,[M+NH4]+,,2.0,1519;1521,486.28340999999995,0.0,30923.541,19796.258,12593.258999999998,57897.684,14593.611,53156.613,70697.71,13482.844,21355.105,170486.02,
1520,469.27946185612944,6.588927,,,,,,,,,,,0.0,3041.2295,2125.3638,1292.6229,3610.6619,1457.5045,3427.6382,6571.5664,1427.8013,2442.6309,7777.264,
1521,509.2726387998088,6.589041,,,,60.0,81.0,[M+Na]+,,2.0,1519;1521,486.28340999999995,0.0,23919.797000000002,24254.84,9745.253,44563.625,10524.034,37753.633,63988.312000000005,9301.336,19610.832,183163.25,
1522,348.2901626614565,6.5986970000000005,,,,,,,,,,,0.0,145.4187,471.40125,0.0,0.0,0.0,6883.303000000001,0.0,0.0,0.0,110.49441999999999,
1523,471.34681245468346,6.606046000000001,,,,,,,,,,,0.0,0.0,0.0,0.0,23.112299,61.56721999999999,0.0,7392.853,0.0,0.0,0.0,
1524,271.16931082941034,6.611761,,,,,,,,,,,0.0,3428.696,3010.5398,4045.4507,4086.4707,3786.7197,17429.293,0.0,5841.4536,30276.02,4173.7783,
1525,302.30539883536966,6.6259136,,,,,,,,,,,8031.7876,7781.8086,12162.17,0.0,7226.234,23423.042999999998,0.0,0.0,8655.968,24472.553,12992.68,
1526,130.08648120930116,6.626513,,,,,,,,,,,84.12876999999999,251.4915,143.79308,311.67413,783.966,233.20064,1046.0593,24240.145,257.19153,0.0,296.5766,
1527,138.05524450415967,6.6276554999999995,,,,,,,,,,,135.91068,553.62714,1073.4572,369.85904,169.06577,370.5253,585.738,38272.203,430.24,319.10962,432.66472999999996,
1528,266.2113809408536,6.630746,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,46.43286,77226.305,0.0,0.0,0.0,
1529,280.2271040621195,6.6286163,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,26.130747,40690.355,0.0,0.0,0.0,
1530,282.2066886490224,6.627321,,,,,,,,,,,33.212406,11.490165,9.513003,32.01558,11.7210865,25.666629999999998,35.116844,53774.92,21.097611999999998,27.207335999999998,20.715201999999998,
1531,296.22210865135946,6.6279325,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21948.498,0.0,0.0,0.0,
1532,766.473807111488,6.678580999999999,,,,,,,,,,,0.0,0.0,11.287037,0.0,3256.4697,143.06091,908.90533,8184.7637,11.040583999999999,0.0,0.0,
1533,299.25834417333726,6.6804414,,,,,,,,,,,0.0,11.164605,3186.545,22525.799,51.283054,0.0,0.0,0.0,11.377703,469.05283,2057.676,
1534,317.26886941409316,6.6811229999999995,,,,,,,,,,,0.0,0.0,1999.8085,14742.847,0.0,0.0,0.0,0.0,0.0,283.351,1367.2023,
1535,339.25102231123327,6.6815169999999995,,,,,,,,,,,0.0,12.733222,3832.4448,28265.28,37.378155,12.29015,11.604610000000001,0.0,0.0,518.0255,2498.8303,
1536,318.3002791827287,6.712109599999999,,,,,,,,,,,208.01273999999998,74364.375,59349.082,15808.27,6888.3306,14881.41,6765.4775,4988.945,41944.742,16966.933999999997,75129.69,
1537,599.4095416668662,6.759198,,,,,,,,,,,0.0,2160.7952,27511.287,23680.07,10032.786,4295.9165,25987.195,10275.377,4033.6963,2533.8896,2877.4395,
1538,299.07375106214823,6.794847,,,,,,,,,,,0.0,742.822,341.10297,494.09442,0.0,3991.9087,0.0,0.0,147.91519,100.06473000000001,0.0,
1539,315.19310644383125,6.801512700000001,,,,19.0,83.0,[M+Na]+,,2.0,1540;1539,292.20378999999997,0.0,16551.73,657.9429299999999,574.5749,90600.75,2650.5295,83780.625,40902.79,11793.008,6961.2163,1683.6992,
1540,293.21095818926983,6.804738499999999,,,,19.0,83.0,[M+H]+,,1.0,1539,292.20378999999997,107.11888,84749.63,1593.9562,1443.121,247133.5,6288.173000000001,236098.23,123991.37,58043.36,36052.437999999995,0.0,
1541,300.28970119248265,6.80702,,,,,,,,,,,63.051674,345.6925,890.9728,740.21826,267.04175,234.38268,100.05469000000001,241.11777999999998,221.70026000000001,439.24935999999997,59816.523,
1542,694.4009074350687,6.8315,,,,13.0,84.0,[M+H]+,,2.0,1542;1545,693.3933099999999,0.0,0.0,72337.79,16278.488000000001,0.0,129.72742,0.0,11571.747,0.0,0.0,515098.94,
1543,430.2801210207176,6.8520710000000005,,,,,,,,,,,0.0,54.954032999999995,587.54156,0.0,195.83071999999999,0.0,32.337340000000005,0.0,102.30289,115.42203,83510.7,
1544,435.23520541266333,6.850986,,,,,,,,,,,0.0,84.81836,362.22137000000004,0.0,94.1861,0.0,0.0,0.0,189.98586,129.63173999999998,72895.95,
1545,699.3556558354887,6.8655753,,,,13.0,84.0,[M-NH3+Na]+,,2.0,1542;1545,693.3933099999999,0.0,0.0,39256.77,0.0,0.0,0.0,13.740806,0.0,0.0,0.0,315572.1,
1546,518.3244555582487,6.874781,,,,,,,,,,,0.0,8160.755999999999,12578.745,11565.152,69489.08,68548.45,76654.58,28048.5,16728.406000000003,10711.248,90522.984,
1547,347.23707420268033,6.900529400000001,,,,,,,,,,,0.0,1602.3945,1719.9163,2440.669,1271.6091,3234.8723,1874.3823,3523.5293,3399.3906,3392.4111,12144.743999999999,
1548,365.24765445969007,6.900079300000001,,,,,,,,,,,0.0,2524.6958,2249.8784,3224.925,1931.7822,4627.401,3082.2705,4991.343,5577.7637,16304.383999999998,35110.566,
1549,343.2268750092948,6.914699000000001,,,,,,,,,,,0.0,21490.553,0.0,0.0,45693.242,48639.07,0.0,57901.98,36312.437999999995,45913.335999999996,44198.242,
1550,322.274083195461,6.949417599999999,,,,,,,,,,,0.0,77.26203000000001,1613.7601,0.0,2417.0925,338.4924,1605.7917,0.0,366.03134,263.81667999999996,50899.21,
1551,353.2684704922251,6.955804,,,,,,,,,,,0.0,831.8789999999999,5500.026999999999,1129.3585,1822.4421,952.0987,1147.1302,1260.667,1083.4567,748.02765,58462.066,
1552,715.3297953444986,6.951259599999999,,,,,,,,,,,0.0,0.0,774.1022,13.571476,142.43102,0.0,21.665379,0.0,0.0,0.0,16408.842,
1553,677.3734620805958,6.9562864,,,,,,,,,,,0.0,8.164675,467.0013,33.650265000000005,55.16443,22.523144,18.45789,49.486763,43.055782,0.0,9152.632,
1554,299.0740558061895,7.032831,,,,,,,,,,,0.0,4044.3726,137.72464,161.63782,0.0,327.38293,0.0,0.0,277.92868,113.61526,0.0,
1555,261.22145925060585,7.060522,,,,,,,,,,,0.0,0.0,48.19068,68.61389,1415.7946,2705.4463,1895.4660000000001,6940.443,1646.6566,85.48302,204.97513,
1556,317.2092205305292,7.1141570000000005,,,,,,,,,,,0.0,2170.5860000000002,127.76993999999999,1719.7782,1894.4653,1405.8873,868.5884,5458.943,1245.7467,823.5886,2113.935,
1557,277.216449724374,7.115687400000001,,,,,,,,,,,14.308357,21195.055,925.1403,8922.767,22832.672000000002,23458.683999999997,7846.2153,55400.582,13935.061000000002,8924.785,33912.273,
1558,266.1539393499096,7.1223087,,,,,,,,,,,0.0,0.0,0.0,0.0,13340.303999999998,0.0,0.0,0.0,0.0,0.0,0.0,
1559,200.20099550427642,7.156867,,,,,,,,,,,0.0,8974.979,7429.706999999999,8615.804,6920.0576,7836.079000000001,8266.274,8505.627,9744.527,6451.7866,19577.195,
1560,381.2421666009222,7.168614,,,,,,,,,,,0.0,0.0,550.2267,1620.9229,304.73706,4017.0762,1811.9983,2361.4146,4159.6084,5104.717000000001,60432.48,
1561,421.2347045071845,7.171710000000001,,,,,,,,,,,0.0,2718.9954,569.7106,2986.0967,412.78772000000004,5437.2173,2640.505,3055.679,41555.125,47352.734000000004,61068.56,
1562,391.26328446156367,7.1842369999999995,,,,64.0,,,,,,,0.0,10521.285,11993.357,24179.127,6175.9546,57875.484000000004,38366.145,62484.977,62724.335999999996,12267.68,112749.39,
1563,373.25283995267785,7.186774000000001,,,,64.0,,,,,,,0.0,11559.28,9772.957,5595.4,6130.7383,33717.69,25117.586,39858.133,40698.164,34407.76,62003.723,
1564,373.25322300345664,7.1859035,,,,,,,,,,,0.0,10965.783000000001,9772.957,18547.64,3832.1648,0.0,14598.125,23293.781000000003,20168.373,15742.545,37389.65,
1565,408.2664095314554,7.1846175,,,,,,,,,,,0.0,6225.4263,5753.8467,8948.385,663.7022,9034.935,4977.734,6900.6597,8850.653,2810.869,14088.305,
1566,238.17979713500324,7.215553,,,,,,,,,,,17133.266,2961.4663,3352.2954,3065.7075,4001.9177,2991.1487,3392.2417,3920.7847,3416.1606,2556.3557,2145.054,
1567,165.09090652089324,7.2152142999999995,,,,95.0,,,,,,,25929.951,17081.115,17616.16,17346.332,19950.343999999997,4084.1865,18312.771,17906.654,18140.502,15891.368,3802.3635,
1568,221.1534037057645,7.214492999999999,,,,95.0,,,,,,,72781.734,44368.16,28628.11,43309.652,31130.257999999998,38977.844,48061.465,52012.137,45262.42,41373.453,38948.9,
1569,364.3205314271213,7.2377853000000005,,,,,,,,,,,0.0,308.86374,43892.594000000005,204.75269,11238.677,45.352657,2255.8325,81.14925,230.85475,0.0,994708.75,
1570,293.2104408791851,7.2425976,,,,,,,,,,,45.72965,629.8804,688.47046,1137.9242,0.0,579.44824,2019.6287,0.0,1556.1093,1323.3575,41419.633,
1571,419.29381731457937,7.2479095000000004,,,,,,,,,,,0.0,5643.6567,2063.3542,22055.314,41.944977,25863.443,17803.275,1083.4829,25223.033,4835.6836,16136.258999999998,
1572,594.3179721098778,7.2476172000000005,,,,,,,,,,,0.0,21517.824,2918.8557,28199.406000000003,0.0,34480.598,17866.523,1073.2983,27591.6,19604.762,18880.811999999998,
1573,327.33642623631715,7.267794,,,,,,,,,,,0.0,14056.201000000001,6050.2417,22652.568,9892.841999999999,0.0,18984.967,1378.0076,6676.7676,10088.02,6924.854,
1574,376.3207490955115,7.3050820000000005,,,,,,,,,,,0.0,513.18225,366.1187,21.248363,271.05957,152.92856,85592.73,0.0,130.97144,0.0,548.1695,
1575,391.2626378175508,7.325045599999999,,,,,,,,,,,0.0,4805.1084,3748.5012,18099.996,2291.9712,8242.815999999999,7193.3174,9130.3,9109.431,12025.073,4437.337,
1576,327.2314773950348,7.331104300000001,,,,,,,,,,,0.0,29396.916,7553.7446,27313.44,27504.324,45543.875,30469.3,11802.411,45509.36,47550.68,40641.64,
1577,249.1845229987116,7.343818700000001,,,,,,,,,,,138.25163,3162.7363,832.6635,897.7764,4283.325,3461.1628,3393.3647,20359.336,2715.6357,1078.085,324.73107999999996,
1578,478.29234210193886,7.347574000000001,,,,,,,,,,,0.0,0.0,15278.435,0.0,64883.066,0.0,79168.61,0.0,0.0,0.0,140571.2,
1579,599.4087912805591,7.348273299999999,,,,,,,,,,,0.0,16976.811999999998,9894.176,9466.891,102995.87,32235.855,15612.841999999999,54927.73,20597.537,15870.122,7901.3457,
1580,520.3396249920818,7.3607802,,,,,,,,,,,0.0,0.0,89218.195,60687.273,132506.78,72733.94,146295.94,0.0,81974.51,73741.84,306944.0,
1581,497.3106890936327,7.3719606,,,,,,,,,,,0.0,6888.2036,3711.3909999999996,3066.163,3694.8309999999997,1218.6249,8141.8584,8365.624,7408.8545,2806.5570000000002,6450.396,
1582,553.2764864133446,7.373044,,,,47.0,87.0,[M+K]+,,3.0,1582;1588;1586,514.3140400000001,0.0,9654.351999999999,5054.9824,6808.22,5638.5225,1150.5809,14468.642,9239.48,9490.36,3979.6257,10176.472,
1583,353.268360338188,7.373619000000001,,,,,,,,,,,0.0,22084.557,10991.135,10941.853000000001,10825.037,3354.2007,23697.01,25138.08,21764.188,12974.573999999999,0.0,
1584,673.3224890153563,7.395601299999999,,,,,,,,,,,0.0,2400.867,12.4952545,220.54292,0.0,4436.1025,274.6284,1395.0966,15579.118999999999,417.38058,902.591,
1585,381.24197098871554,7.419134,,,,,,,,,,,0.0,1571.3505,581.9391,2860.8123,492.26555999999994,3096.6177,1917.3068,2414.4883,4036.0776,43070.062000000005,0.0,
1586,532.3479510357065,7.417769,,,,47.0,87.0,[M+NH4]+,,4.0,1582;1588;1586;1593,514.3140400000001,0.0,135844.94,139086.88,96440.305,142174.64,53103.63,160105.64,199986.75,149671.19,92969.93,504918.8,
1587,696.4147491654293,7.4234686000000005,,,,,,,,,,,0.0,74.4175,762.61615,29.680690000000002,161.77838,15.388389000000002,0.0,130.16306,24.607563,43.51921,6084.431,
1588,537.3032158274723,7.423441400000001,,,,47.0,87.0,[M+Na]+,,4.0,1582;1588;1586;1593,514.3140400000001,0.0,132455.33,153863.62,100467.55,149147.56,0.0,153779.95,173407.78,144576.62,89110.6,527981.25,
1589,408.262637396521,7.442474400000001,,,,11.0,,,,,,,0.0,8735.747,1210.0002,4339.185,165.61209,17633.73,3381.8625,3579.4309999999996,2107.7495,20245.152,9361.663,
1590,447.25013736290117,7.440797,,,,11.0,88.0,[M+Na]+,,3.0,1592;1591;1590,424.26090999999997,0.0,56074.65,2763.4067,62867.543,916.3139,53786.254,33302.637,38068.742,69447.71,121799.625,90178.8,
1591,407.2577082229077,7.441591000000001,,,,11.0,88.0,[M-H2O+H]+,,1.0,1590,424.26090999999997,0.0,41200.8,2484.4102,48925.848,765.7569,45230.773,24575.82,8578.846,79532.27,17459.168,173718.05,
