ATTRIBUTE_genus	ATTRIBUTE_localisation	ATTRIBUTE_species	Annotated Adduct Features ID	Best Ion	Correlated Features Group ID	G1	G2	G3	G4	G5	G6	GNPSGROUP:BK	GNPSGROUP:Clematis	GNPSGROUP:Clematis viticella	GNPSGROUP:cdhrc	GNPSGROUP:jbuf	GNPSGROUP:nan	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	MS2 Verification Comment	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	neutral M mass	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
BK,Clematis	nan,jbuf	BK,Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	1385.2517	10774.578000000003	10774.578000000003	0.0	21549.156000000006	1385.2517	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"832","main.cluster index_upperinput":"832"}	This Node is a Singleton	N/A	N/A	N/A	 	10.7812	10.7812	0	N/A	N/A	22934.407700000007	2	832	-1	 	2	165.1138	1	165.1138	22934.407700000007
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11401.557649999999	11401.557649999999	19096.19	3706.9253	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"833","main.cluster index_upperinput":"833"}	This Node is a Singleton	N/A	N/A	N/A	 	10.8007	10.8007	0	N/A	N/A	22803.115299999998	2	833	-1	 	2	647.4507	1	647.4507	22803.115299999998
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37944.4342	37944.4342	71590.24	4298.6284	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"834","main.cluster index_upperinput":"834"}	This Node is a Singleton	N/A	N/A	N/A	 	10.8070	10.8070	0	N/A	N/A	75888.8684	2	834	-1	 	2	479.3744	1	479.3744	75888.8684
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3928.84375	3928.84375	5645.0	2212.6875	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"835","main.cluster index_upperinput":"835"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=18&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	10.8235	10.8235	0	N/A	N/A	7857.6875	2	835	18	 	2	377.2850	1	377.2850	7857.6875
BK,Clematis	nan,jbuf,cdhrc	BK,Clematis viticella	 	 	10.0	0.0	0.0	0.0	0.0	0.0	0.0	24.829384	1710907.68	1710907.68	2428040.8	993774.56	24.829384	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"836","main.cluster index_upperinput":"836"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	10.8374	10.8374	0	N/A	N/A	3421840.189384	3	836	7	 	3	954.6165	1	954.6165	3421840.189384
Clematis	jbuf,cdhrc	Clematis viticella	 	 	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	323159.235	323159.235	460088.72	186229.75	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"837","main.cluster index_upperinput":"837"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	10.8348	10.8348	0	N/A	N/A	646318.47	2	837	7	 	2	956.6232	1	956.6232	646318.47
Clematis	jbuf,cdhrc	Clematis viticella	 	 	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77013.8	77013.8	107293.64	46733.96	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"838","main.cluster index_upperinput":"838"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	10.8348	10.8348	0	N/A	N/A	154027.6	2	838	7	 	2	957.6269	1	957.6269	154027.6
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	262709.88	262709.88	456592.22	68827.54	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"839","main.cluster index_upperinput":"839"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	10.8652	10.8652	0	N/A	N/A	525419.76	2	839	7	 	2	766.5386	1	766.5386	525419.76
Clematis	jbuf,cdhrc	Clematis viticella	 	 	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2897674.65	2897674.65	3435083.5	2360265.8	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"840","main.cluster index_upperinput":"840"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	10.8652	10.8652	0	N/A	N/A	5795349.3	2	840	7	 	2	764.5327	1	764.5327	5795349.3
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	131057.79000000001	131057.79000000001	78520.69	183594.89	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"841","main.cluster index_upperinput":"841"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	10.8690	10.8690	0	N/A	N/A	262115.58000000002	2	841	7	 	2	585.4536	1	585.4536	262115.58000000002
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21076.673499999997	21076.673499999997	41172.414	980.933	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"842","main.cluster index_upperinput":"842"}	This Node is a Singleton	N/A	N/A	N/A	 	10.8966	10.8966	0	N/A	N/A	42153.346999999994	2	842	-1	 	2	975.5472	1	975.5472	42153.346999999994
Clematis	jbuf,cdhrc	Clematis viticella	42.0	[M+K]+	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74879.9885	74879.9885	104699.0	45060.977	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"843","main.cluster index_upperinput":"843"}	This Node is a Singleton	N/A	N/A	N/A	 	10.8996	10.8996	0	N/A	N/A	149759.977	2	843	-1	746.4986	2	785.4620	1	785.4620	149759.977
Clematis	jbuf,cdhrc	Clematis viticella	42.0	[M+Na]+	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1143743.85	1143743.85	1706763.2	580724.5	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"844","main.cluster index_upperinput":"844"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=26&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	10.9078	10.9078	0	N/A	N/A	2287487.7	2	844	26	746.4986	2	769.4876	1	769.4876	2287487.7
Clematis	jbuf,cdhrc	Clematis viticella	 	 	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	815311.25	815311.25	1270583.6	360038.9	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"845","main.cluster index_upperinput":"845"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=26&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	10.9119	10.9119	0	N/A	N/A	1630622.5	2	845	26	 	2	959.5717	1	959.5717	1630622.5
Clematis	jbuf	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30652.3025	30652.3025	0.0	61304.605	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"846","main.cluster index_upperinput":"846"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=26&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	10.9163	10.9163	0	N/A	N/A	61304.605	1	846	26	 	1	961.5789	1	961.5789	61304.605
Clematis	jbuf	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17111.34	17111.34	0.0	34222.68	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"847","main.cluster index_upperinput":"847"}	This Node is a Singleton	N/A	N/A	N/A	 	10.9246	10.9246	0	N/A	N/A	34222.68	1	847	-1	 	1	780.5460	1	780.5460	34222.68
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28540.475449999998	28540.475449999998	54818.82	2262.1309	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"848","main.cluster index_upperinput":"848"}	This Node is a Singleton	N/A	N/A	N/A	 	10.9439	10.9439	0	N/A	N/A	57080.950899999996	2	848	-1	 	2	463.3791	1	463.3791	57080.950899999996
Clematis	cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10861.342	10861.342	21722.684	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"849","main.cluster index_upperinput":"849"}	This Node is a Singleton	N/A	N/A	N/A	 	10.9595	10.9595	0	N/A	N/A	21722.684	1	849	-1	 	1	597.4316	1	597.4316	21722.684
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59644.2085	59644.2085	32170.387	87118.03	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"850","main.cluster index_upperinput":"850"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	10.9791	10.9791	0	N/A	N/A	119288.417	2	850	7	 	2	792.5555	1	792.5555	119288.417
Clematis	jbuf	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9803.5215	9803.5215	0.0	19607.043	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"851","main.cluster index_upperinput":"851"}	This Node is a Singleton	N/A	N/A	N/A	 	10.9780	10.9780	0	N/A	N/A	19607.043	1	851	-1	 	1	804.5618	1	804.5618	19607.043
Clematis	jbuf,cdhrc	Clematis viticella	43.0	[M+H]+	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1027399.06	1027399.06	379577.62	1675220.5	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"852","main.cluster index_upperinput":"852"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	10.9791	10.9791	0	N/A	N/A	2054798.12	2	852	7	789.54062	2	790.5481	1	790.5481	2054798.12
Clematis	jbuf,cdhrc	Clematis viticella	 	 	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66449.4235	66449.4235	20200.117	112698.73	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"853","main.cluster index_upperinput":"853"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	10.9861	10.9861	0	N/A	N/A	132898.847	2	853	7	 	2	611.4686	1	611.4686	132898.847
Clematis	jbuf,cdhrc	Clematis viticella	43.0	[M-NH3+Na]+	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	606259.405	606259.405	511744.25	700774.56	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"854","main.cluster index_upperinput":"854"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=26&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	10.9861	10.9861	0	N/A	N/A	1212518.81	2	854	26	789.54062	2	795.5031	1	795.5031	1212518.81
Clematis	jbuf	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4288.277	4288.277	0.0	8576.554	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"855","main.cluster index_upperinput":"855"}	This Node is a Singleton	N/A	N/A	N/A	 	10.9919	10.9919	0	N/A	N/A	8576.554	1	855	-1	 	1	333.2430	1	333.2430	8576.554
Clematis	jbuf	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21211.3025	21211.3025	0.0	42422.605	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"856","main.cluster index_upperinput":"856"}	This Node is a Singleton	N/A	N/A	N/A	 	10.9919	10.9919	0	N/A	N/A	42422.605	1	856	-1	 	1	811.4774	1	811.4774	42422.605
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2805.6924325	2805.6924325	5518.042	93.342865	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"857","main.cluster index_upperinput":"857"}	This Node is a Singleton	N/A	N/A	N/A	 	11.0168	11.0168	0	N/A	N/A	5611.384865	2	857	-1	 	2	353.2695	1	353.2695	5611.384865
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113083.195	113083.195	73328.83	152837.56	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"858","main.cluster index_upperinput":"858"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	11.0265	11.0265	0	N/A	N/A	226166.39	2	858	7	 	2	980.6322	1	980.6322	226166.39
Clematis	cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12840.58	12840.58	25681.16	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"859","main.cluster index_upperinput":"859"}	This Node is a Singleton	N/A	N/A	N/A	 	11.0276	11.0276	0	N/A	N/A	25681.16	1	859	-1	 	1	798.6334	1	798.6334	25681.16
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1018962.4349999999	1018962.4349999999	416650.47	1621274.4	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"860","main.cluster index_upperinput":"860"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=12&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	InChI=1S/C44H76NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-43(46)50-40-42(41-52-54(48,49)51-39-38-45(3,4)5)53-44(47)37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h8-11,14-17,20-23,42H,6-7,12-13,18-19,24-41H2,1-5H3/b10-8-,11-9-,16-14-,17-15-,22-20-,23-21-/t42-/m1/s1	Spectral Match to 1,2-Di-(9Z,12Z,15Z-octadecatrienoyl)-sn-glycero-3-phosphocholine from NIST14	0.8954989999999999	 	11.0294	11.0294	0	CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC	CCMSLIB00003137019	2037924.8699999999	2	860	12	 	2	778.5404	1	778.5404	2037924.8699999999
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73656.23849999999	73656.23849999999	96173.93	51138.547	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"861","main.cluster index_upperinput":"861"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=26&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	11.0342	11.0342	0	N/A	N/A	147312.47699999998	2	861	26	 	2	783.5037	1	783.5037	147312.47699999998
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	118736.325	118736.325	85963.32	151509.33	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"862","main.cluster index_upperinput":"862"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=26&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	11.0647	11.0647	0	N/A	N/A	237472.65	2	862	26	 	2	985.5872	1	985.5872	237472.65
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29249.46	29249.46	34274.69	24224.23	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"863","main.cluster index_upperinput":"863"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	11.0976	11.0976	0	N/A	N/A	58498.92	2	863	7	 	2	646.5066	1	646.5066	58498.92
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15564.706999999999	15564.706999999999	5207.3809999999985	25922.033	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"864","main.cluster index_upperinput":"864"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	11.1105	11.1105	0	N/A	N/A	31129.413999999997	2	864	7	 	2	818.5700	1	818.5700	31129.413999999997
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	147622.95	147622.95	41647.46	253598.44	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"865","main.cluster index_upperinput":"865"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=26&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	11.1105	11.1105	0	N/A	N/A	295245.9	2	865	26	 	2	821.5181	1	821.5181	295245.9
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	136249.4475	136249.4475	51568.055	220930.84	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"866","main.cluster index_upperinput":"866"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	11.1105	11.1105	0	N/A	N/A	272498.895	2	866	7	 	2	816.5625	1	816.5625	272498.895
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4985.916499999999	4985.916499999999	1270.436	8701.396999999999	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"867","main.cluster index_upperinput":"867"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	11.1136	11.1136	0	N/A	N/A	9971.832999999999	2	867	7	 	2	637.4837	1	637.4837	9971.832999999999
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14404.807499999999	14404.807499999999	7527.529	21282.086	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"868","main.cluster index_upperinput":"868"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=26&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	11.1420	11.1420	0	N/A	N/A	28809.614999999998	2	868	26	 	2	745.4874	1	745.4874	28809.614999999998
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40027.2032	40027.2032	79341.63	712.7764	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"869","main.cluster index_upperinput":"869"}	This Node is a Singleton	N/A	N/A	N/A	 	11.1420	11.1420	0	N/A	N/A	80054.4064	2	869	-1	 	2	774.6096	1	774.6096	80054.4064
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42262.863	42262.863	49308.203	35217.523	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"870","main.cluster index_upperinput":"870"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	11.1420	11.1420	0	N/A	N/A	84525.726	2	870	7	 	2	930.6149	1	930.6149	84525.726
Clematis	cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29583.255	29583.255	59166.51	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"871","main.cluster index_upperinput":"871"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=33&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	11.1635	11.1635	0	N/A	N/A	59166.51	1	871	33	 	1	407.3518	1	407.3518	59166.51
Clematis	jbuf	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	338125.28	338125.28	0.0	676250.56	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"872","main.cluster index_upperinput":"872"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	11.1740	11.1740	0	N/A	N/A	676250.56	1	872	7	 	1	766.5465	1	766.5465	676250.56
Clematis	jbuf	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	158675.515	158675.515	0.0	317351.03	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"873","main.cluster index_upperinput":"873"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	11.1740	11.1740	0	N/A	N/A	317351.03	1	873	7	 	1	767.5496	1	767.5496	317351.03
