row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001156_01_01.mzML Peak area,1685365277_ALC_dbgi_001140_01_01.mzML Peak area,1685365277_ALC_dbgi_001150_01_01.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001186_01_01.mzML Peak area,1685365277_ALC_dbgi_001173_01_01.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_001160_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,1685365277_ALC_dbgi_BK00.mzML Peak area,1685365277_ALC_dbgi_001188_01_01.mzML Peak area,
6860,762.5283525464928,10.350004,,,,,,,,,,,0,5195.1533,0,635.2702,283.5103,0,1040.4692,3571.4102,0,6420.1562,701.83984,1026.9222,13938.328,51057.285,6309.7593,745.32294,0,1067.4631,
6861,583.437717645966,10.357778,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15491.217,0,0,
6863,623.284792996647,10.348299,,,,,,,,,,,2841.6611,1158.4155,7234.6245,4986.517,2220.3357,6685.263,5002.081,10209.501,556.99976,0,977.0331,1920.1621,603.51807,3135.1987,1427.4099,3646.8103,0,1314.4458,
6864,618.4723114596138,10.364292,,,,,,,,,,,0,0,0,0,537.8181,0,0,0,0,0,0,0,0,0,0,31593.58,0,0,
6865,623.4275150595665,10.363774,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10493.105,0,0,
6866,813.5131540077899,10.371157,,,,,,,,,,,749.5064,9856.335,2222.5486,254.66467,2641.696,4024.1008,543.5381,5021.906,25749.688,21492.66,5288.942,10291.914,12430.128,14390.214,64267.12,3089.2476,0,29960.316,
6867,808.5592605271145,10.374053,,,,,,,,,,,0,2894.0444,1632.0397,353.12335,774.6981,1240.1248,2508.4663,4571.548,12940.547,5029.598,401.59885,1169.9651,1768.551,4335.2363,32857.527,2669.003,0,17972.426,
6868,605.2776763276754,10.368341,,,,,,,,,,,6376.8755,3290.543,3309.61,5612.23,5249.093,8759.677,24424.256,11376.777,408.1939,0,0,0,2188.802,7640.7896,2125.1365,5182.0806,0,6491.8296,
6869,789.5116101720174,10.376059,,,,,,,,,,,6645.869,13437.614,1507.7416,6038.9116,14783.729,15001.378,1296.2922,5607.2036,52110.8,36445.633,22678.59,33162.01,38093.23,31202.182,25989.652,13449.412,0,20962.615,
6870,789.5120004751832,10.376059,,,,,,,,,,,1644.2009,13431.203,1106.7957,1798.56,13365.828,10467.691,2422.4004,1551.8978,40961.86,36469.992,21168.818,31258.72,39017.973,28302.77,24157.076,3861.7163,0,19525.37,
6871,628.1959999406158,10.374231,,,,,,,,,,,2131.0369,8490.537,5919.0854,1391.104,4432.4688,3862.746,1146.5647,4766.321,7389.9106,8841.102,7187.433,8499.474,4668.476,6809.974,7574.2363,4169.83,37446.836,5961.5713,
6874,633.1498753785711,10.37733,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9446.003,0,
6875,656.2256826944121,10.37586,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,382.2334,0,0,0,0,0,10379.709,0,
6877,806.5681731121731,10.415483,,,,,,,,,,,2972.074,16883.994,1543.0607,2784.1826,5273.48,7743.292,3471.7922,2012.3586,4933.035,6578.319,3647.668,300.75397,18022.232,0,7389.1367,2827.8235,0,10577.887,
6879,667.4544305910059,10.382547,,,,,,,,,,,0,0,0,0,2758.7344,0,0,0,0,0,0,1738.4872,0,0,868.5293,40455.52,0,3951.5132,
6880,690.5311191553265,10.379144,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14959.527,0,915.2801,
6882,772.4879525589186,10.393809,,,,,,,,,,,0,448.16284,16277.008,0,0,465.4977,0,0,1128.7034,0,0,0,0,0,1032.4863,0,0,464.632,
6883,662.4994465588909,10.385168,,,,,,,,,,,0,0,0,0,2888.7146,0,0,0,0,0,0,325.18027,0,0,2254.0244,80760.4,0,7278.4375,
6885,750.5078488641933,10.403389,,,,,,,,,,,10005.958,35975.348,335721.9,55683.77,6890.428,51593.43,6496.3994,24407.674,82523.35,32234.256,17622.447,31474.229,29069.467,23820.898,76755.85,6432.795,0,40380.348,
6889,796.5471881319614,10.410717,,,,,,,,,,,3961.8296,8143.8457,7727.473,6753.968,2107.3042,23326.625,5639.201,11963.743,30101.342,27183.914,10781.174,11701.59,7504.5244,44788.047,28757.67,1333.989,0,28406.658,
6890,756.5548303745385,10.412521,,,,,,,,,,,118550.125,108578.086,98847.0,77392.914,84552.05,206057.31,93879.55,89748.234,155662.27,140393.3,82096.25,52230.043,141661.42,56066.582,140060.44,60558.76,0,120078.77,
6891,933.5456701826615,10.4159775,,,,,,,,,,,50403.395,53962.586,62832.22,33874.184,60579.42,76223.055,45831.6,53555.812,89068.55,74100.85,86176.766,80936.77,79270.8,74821.48,73445.11,104815.66,0,61106.707,
6892,335.2581757349385,10.418052,,,,,,,,,,,1125.1752,1488.5059,2948.2046,3308.0098,2188.3796,2404.4827,6394.605,3197.17,8155.223,5206.8286,3018.342,3778.6055,3008.639,2326.6802,3254.2039,5406.4697,0,2631.869,
6893,931.5392102694568,10.4159775,,,,,,,,,,,296876.22,360866.06,388428.78,341508.47,465442.9,454168.84,278838.06,313934.62,509265.12,444836.47,531209.75,481860.88,481796.84,436680.7,435522.66,634936.6,0,362995.66,
6894,954.6149476461479,10.416008,,,,,,,,,,,10456.395,13908.05,16229.624,19652.121,25680.04,16533.041,9393.242,12923.534,23303.96,25422.629,25197.287,20524.934,23364.281,24220.115,20116.791,45732.836,0,19851.63,
6895,593.2759995489884,10.396718,,,,,,,,,,,273.94464,0,287.61395,0,17201.145,0,613.2738,0,0,0,19424.424,6731.1646,366.0011,418.43884,0,48663.957,0,0,
6896,760.511935366676,10.359355,,,,,,,,,,,262.48264,8017.789,68471.3,298.83075,272259.53,0,45770.71,33617.965,32234.291,33709.527,27845.732,60237.938,19669.588,39686.426,23550.236,0,0,0,
6897,947.5133314387801,10.416123,,,,,,,,,,,10173.132,14451.118,15481.674,9565.127,20821.451,17972.404,9051.236,10156.695,21409.617,19032.86,22872.07,19893.916,15129.648,17670.117,17787.871,29947.154,0,15241.709,
6898,926.5841695813594,10.416772,,,,,,,,,,,380684.78,427107.44,627773.3,736028.3,1179664.9,766441.75,563683.3,516313.3,774071.3,647463.94,635297.7,545347.8,713456.75,626590.2,611631.2,1696883.8,0,557738.8,
6899,928.5902784051974,10.417433,,,,,,,,,,,65673.555,76202.555,108391.07,126465.67,199809.19,133059.33,98790.016,88116.2,132496.44,110470.664,109394.25,92823.54,122519.59,107783.47,105349.2,287329.16,0,96269.625,
6900,585.4527518783508,10.417362,,,,,,,,,,,24942.52,24309.676,42159.46,62073.73,46783.156,51710.496,53935.64,38148.207,72642.125,50713.348,43136.918,40242.395,51403.348,39606.992,42791.523,82926.9,0,38303.65,
6901,929.5938131400604,10.417435,,,,,,,,,,,14307.33,16668.71,23665.314,28038.467,45243.598,29221.879,18033.723,19439.549,29967.043,27190.584,24955.02,20206.184,26551.559,22086.697,22746.254,67675.5,0,20827.213,
6902,307.2268589666547,10.416654,,,,,,,,,,,922.05414,2396.598,3399.0757,4151.09,3137.7617,2294.7861,3872.593,3491.1228,8251.531,5593.489,3233.8867,2343.8774,1817.2114,3051.5728,2612.0642,4380.63,0,2425.5854,
6903,761.5835768217428,10.437941,,,,,,,,,,,105524.836,28281.432,14283.651,47115.113,28740.582,10126.399,28953.65,8047.0376,101276.484,94398.586,7091.5776,35533.926,2775.1777,1057.7675,86610.625,35665.418,0,28839.137,
6904,764.5349050653357,10.422053,,,,,,,,,,,1972.3026,3139.1968,0,4302.593,2074.0098,665.1203,0,2348.1978,13416.503,12490.848,3291.723,11296.184,6114.5146,5069.1255,5000.038,305.9287,0,5711.4736,
6905,736.4997657520569,10.426079,,,,,,,,,,,9594.033,56758.848,36931.355,57813.14,33322.45,41292.523,22065.557,21698.814,94483.31,109838.89,20140.086,44800.027,47077.85,57701.688,42405.484,19003.707,0,37951.28,
6906,741.4559354117359,10.428688,,,,,,,,,,,5581.9365,49174.44,20860.807,22202.186,9735.187,21237.545,8191.4253,11664.733,66508.6,74059.84,21291.77,48942.574,31453.395,44621.418,30951.357,5645.903,0,26691.885,
6907,736.5000795120286,10.426079,,,,,,,,,,,5856.8687,57048.59,31729.082,52485.168,32672.838,30068.207,6257.1045,12083.607,94346.8,110637.836,19484.227,41021.7,47606.34,59076.758,40457.816,12318.694,0,37822.48,
6908,786.5973010155602,10.4253645,,,,,,,,,,,77932.81,7284.5654,27088.22,33867.63,31062.06,4026.0132,2277.302,21222.467,90264.14,7339.5015,3215.3755,62146.188,135206.4,802.2395,4305.11,4641.0,0,14730.693,
6909,764.5330270171825,10.427619,,,,,,,,,,,462.0102,7567.924,2399.431,5507.597,1909.2516,2015.6252,1988.3164,3259.5837,10631.185,11308.92,1433.2548,7145.485,2293.6477,9025.545,4217.834,1680.4088,0,3931.4795,
6912,758.5699122762213,10.436253,,,,,,,,,,,2157562.8,2089810.1,670047.5,2796778.2,3896543.8,849800.56,2054069.9,2516632.0,4083930.8,4302681.0,526193.1,367182.06,2899521.0,412904.66,2080195.2,2351055.8,0,1504799.8,
6913,784.585499303883,10.439103,,,,,,,,,,,455217.16,639777.6,166727.31,186804.9,666754.2,1132260.2,320481.72,383035.88,666588.3,656366.4,80122.695,44355.133,1134053.2,15017.415,711954.9,675815.4,0,505603.4,
6915,607.2923060121842,10.431341,,,,,,,,,,,3285875.8,1302775.1,3802367.8,4803094.5,3837860.8,3511154.8,1.1406434E7,4044003.0,475223.12,467471.16,324023.97,496527.47,671392.5,2117376.5,793828.56,3088382.8,0,1345921.1,
6917,609.29844574037,10.42142,,,,,,,,,,,267666.7,118994.93,338267.2,433368.44,345225.94,274487.16,1022766.8,441078.75,26389.639,28736.256,24503.64,30615.906,57847.395,191350.83,72294.51,265900.97,0,127363.71,
6918,630.2770740260052,10.402961,,,,,,,,,,,139628.92,65167.113,142008.55,107008.6,104420.305,158586.77,128837.0,147619.98,4431.8174,6935.674,16141.195,8863.261,44213.05,71001.61,32004.205,50435.637,0,60400.47,
6919,610.3013938412859,10.413787,,,,,,,,,,,74993.125,14803.798,55102.156,107456.164,47402.93,53749.324,148377.55,56101.594,1488.2756,2449.4834,1717.4421,2698.892,2238.5808,19477.053,4471.851,31161.158,0,19341.654,
6920,606.2840144583951,10.40267,,,,,,,,,,,23041.252,3455.799,22725.898,26952.826,21336.559,28142.562,42098.137,31319.322,0,825.0945,1867.439,2026.5144,2461.1045,2484.125,631.0067,11366.209,0,12518.584,
6923,608.2954187120652,10.426793,,,,,,,,,,,1046953.3,494881.38,1595648.2,1351870.2,1111215.5,1444226.5,3758161.8,1645410.9,132053.47,137072.47,119237.19,149484.06,231687.48,707478.75,181434.72,926005.2,0,470695.34,
6924,629.2739953705131,10.4536085,,,,,,,,,,,484707.28,171049.92,436139.38,271690.34,230293.92,485593.16,531706.3,443510.03,28662.775,31070.832,58483.31,53912.098,74293.695,190183.7,94003.28,173636.86,0,135171.14,
6925,785.5891670362871,10.435036,,,,,,,,,,,47219.375,109319.875,39728.363,188673.4,167283.47,276417.8,348383.72,35026.707,266248.78,548408.56,53543.367,12124.641,234758.78,9310.541,176573.33,322909.62,0,117275.67,
6926,645.2477213818585,10.446643,,,,,,,,,,,60290.484,24088.154,56620.97,38622.688,36918.082,74535.695,62947.332,64316.777,1416.5917,2153.0183,8623.905,3528.7036,3968.2585,28608.877,6606.044,15553.018,0,20813.285,
6929,761.5837408210709,10.441349,,,,,,,,,,,53590.785,22445.754,14283.651,56893.98,42337.87,11979.651,38552.54,49191.336,75966.84,44696.855,7260.949,29592.805,155515.45,1057.7675,43071.297,92767.44,0,18618.518,
6931,579.2601240296809,10.469793,,,,,,,,,,,0,0,851.5799,3043.1394,0,947.27997,7578.977,2460.977,0,0,0,0,0,0,0,0,0,0,
6932,599.4318769808041,10.471309,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24444.422,0,0,
6934,618.4727535945415,10.476179,,,,,,,,,,,0,0,0,0,3247.7444,0,0,0,0,0,0,0,0,0,0,42474.312,0,0,
6935,621.4120741634993,10.501614,,,,,,,,,,,0,0,0,0,2608.8867,0,0,0,0,0,0,0,0,0,0,20058.232,0,0,
6936,644.4929039744886,10.469565,,,,,,,,,,,1020.1546,315.0275,544.3491,328.34283,2070.2747,1309.5339,1329.3724,2197.7668,417.24814,279.5662,589.6296,633.05615,0,949.0867,815.8979,33925.188,249.74606,489.16986,
6937,856.5240600404975,10.426839,,,,,,,,,,,22440.275,2206.737,7027.29,5301.2134,3775.4224,38737.324,1714.6578,10755.496,1285.7764,0,280.8229,7806.297,502.60388,755.23566,2379.2524,1250.63,0,67010.83,
6938,583.4363476244748,10.520334,,,,,,,,,,,0,0,0,0,0,0,0,0,0,989.5242,0,0,0,0,0,13788.233,0,0,
6939,623.4280597347431,10.479231,,,,,,,,,,,0,0,0,0,924.65027,0,0,0,0,0,0,0,0,0,0,24745.463,0,0,
6940,772.5481308055423,10.465963,,,,,,,,,,,369.39124,1079.4933,38140.21,11188.041,222.41139,3718.7493,536.8563,2674.411,12825.233,9743.907,2813.6167,2987.4048,3914.8281,5723.6484,1405.2948,0,0,312.57117,
6941,585.4287927488166,10.498731,,,,,,,,,,,11553.35,22656.758,12572.056,1783.6836,2875.2913,5982.296,1547.1213,23593.5,10851.695,18609.799,2804.6182,21632.182,3176.4863,2137.7979,23551.475,907.20215,0,349.7948,
6942,760.5119502394822,10.441354,,,,,,,,,,,0,33885.035,63914.688,0,69969.664,0,15929.605,62151.664,40226.973,45868.703,48449.527,38047.06,52269.527,44717.117,44959.94,0,0,0,
6943,660.4841283176763,10.501289,,,,,,,,,,,0,0,0,0,2595.9985,0,0,0,0,0,0,0,0,0,0,38868.55,0,0,
6944,688.5136967008058,10.506667,,,,,,,,,,,0,0,221.35707,252.99504,505.36578,508.4497,0,0,0,0,0,0,0,279.89218,0,17522.227,0,0,
6945,716.5217845384186,10.469125,,,,,,,,,,,31297.19,24899.72,922.1135,36888.28,25280.467,3839.8833,34198.883,70551.04,13660.177,23901.596,217.39627,425.89148,1897.5161,714.5753,13145.137,39150.637,0,30323.486,
6946,808.5590202830914,10.520928,,,,,,,,,,,15195.482,18884.021,15568.611,2955.2146,6471.035,10168.794,2307.4224,0,1504.6931,24542.264,2504.6812,11950.895,31814.58,10412.327,34483.7,4065.957,0,24136.645,
6947,829.4870121594939,10.50746,,,,,,,,,,,5470.2534,2414.3755,7428.293,1684.3188,716.1341,17174.201,14879.609,15296.731,9036.193,3536.2402,8345.129,12277.806,619.6333,2982.0203,13831.247,1521.2229,0,8400.144,
6948,808.5580224810445,10.503795,,,,,,,,,,,32833.4,23372.312,28901.516,26829.742,22680.1,76694.29,86943.3,81058.59,44026.766,40104.316,25332.133,48348.586,16571.826,15588.993,64646.66,16008.564,0,49026.35,
6949,813.5123977228388,10.504448,,,,,,,,,,,94819.484,73561.96,101421.38,55128.906,48583.24,200119.7,192211.3,194481.61,110088.09,93587.4,133738.38,187782.83,90525.56,125874.02,167985.81,40391.465,0,119487.44,
6950,441.3726638737016,10.5061865,,,,,,,,,,,6728.5366,0,0,0,0,596.4391,0,0,0,0,18954.033,0,0,0,0,0,0,0,
6951,665.4390704054872,10.505232,,,,,,,,,,,0,0,0,0,2494.9294,0,0,0,0,0,0,0,0,0,0,32267.033,0,0,
6955,668.2060675194512,10.52335,,,,,,,,,,,22578.287,41810.074,3624.7502,2837.9678,20624.477,42466.082,20129.033,24531.855,0,4171.9873,4422.2744,6615.8813,12710.986,69737.98,11563.172,12853.715,0,30617.514,
6956,690.1876017167283,10.525923,,,,,,,,,,,4016.7456,9042.762,0,0,3405.9634,7946.26,3783.8064,4031.863,0,0,0,0,1082.6567,10255.911,972.59924,685.41266,0,5090.547,
6957,702.5496776073624,10.53371,,,,,,,,,,,0,0,0,0,2345.6306,0,0,0,0,0,0,5925.7173,6190.386,0,15997.853,1469.0737,0,10325.7295,
6958,585.5116458214999,10.532371,,,,,,,,,,,0,0,0,0,11843.168,0,0,0,0,0,0,0,10918.541,0,0,19688.236,0,0,
6959,421.27142804777463,10.532194,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74166.05,0,0,
6960,621.4119911497644,10.532057,,,,,,,,,,,0,0,0,0,2608.8867,0,0,0,0,0,0,0,0,0,0,17056.78,0,0,
6961,585.5119839957679,10.538762,,,,,,,,,,,0,0,0,0,12979.033,0,0,0,0,0,0,0,12374.533,0,0,2465.7942,0,0,
6962,707.5080198036045,10.534119,,,,,,,,,,,0,4269.55,0,0,8380.095,0,0,255.99936,0,0,0,26543.11,17691.225,1927.8635,51925.855,10514.321,0,45348.934,
6966,623.314396586166,10.551371,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44934.203,0,0,
6967,643.2911189989401,10.557691,,,,,,,,,,,0,0,0,0,369.7744,0,0,0,0,0,0,0,0,0,978.0676,58454.14,0,0,
6968,621.3083941409377,10.555253,,,,,,,,,,,0,0,0,0,21738.863,0,0,0,0,0,0,7725.5547,0,0,15693.477,510708.9,0,0,
6969,554.4422975007109,10.565026,,,,,,,,,,,1979.8416,1770.346,6102.728,356.54218,13702.477,1208.3799,1211.6927,0,3356.7588,5500.237,1887.634,3799.592,1641.1594,2300.832,3387.4036,17218.672,0,1825.9465,
6970,626.5723760528128,10.562442,,,,,,,,,,,0,319.90576,82801.305,0,0,0,0,0,0,0,45009.746,50401.402,0,0,1532.946,610.248,0,0,
6972,808.5578508126123,10.507668,,,,,,,,,,,31807.584,24119.14,21456.312,26957.814,21532.164,74291.67,85047.016,79975.61,30740.496,24542.264,14813.636,36771.35,13918.34,17721.184,63702.773,13670.798,0,48498.367,
6974,959.5612836265252,10.577481,,,,,,,,,,,1799.4044,6324.2397,11146.225,21305.088,12401.551,3419.1523,744.9846,328.85895,25247.688,22395.086,3951.2344,20342.977,8204.656,25549.672,2718.1343,6528.149,0,2409.9321,
6975,952.5994793078269,10.584598,,,,,,,,,,,10913.7295,26488.29,50275.895,181325.84,58093.77,15818.75,8057.6157,4419.027,130464.54,136576.6,12909.509,117902.44,40428.2,144923.7,24461.615,41020.855,0,19212.197,
6976,769.4798570141699,10.586106,,,,,,,,,,,3176.6946,8750.511,14925.674,8936.716,4831.8184,5723.7275,2566.652,2670.316,23725.648,16007.547,7293.3525,26867.59,7999.409,23368.17,7194.9067,4597.8296,0,4996.695,
6977,706.5259551115694,10.580803,,,,,,,,,,,3489.9475,2989.2866,15433.396,3716.4656,14364.948,4524.866,1586.7805,954.10175,2430.658,6257.195,3537.4355,326.9789,2679.612,4346.775,7784.488,18716.133,0,6524.8594,
6978,954.6069027239682,10.576025,,,,,,,,,,,0,2118.6255,5986.858,26520.062,8880.45,1046.9426,0,0,24468.74,24852.19,0,17959.068,4948.6143,26374.088,2726.223,5707.476,0,2537.6868,
6979,678.4946167207974,10.579058,,,,,,,,,,,4711.9424,5500.476,26118.398,10368.167,28545.29,6412.746,2826.6255,3027.918,8384.879,16434.62,5911.389,6232.046,5692.6206,9516.426,13856.272,34467.35,0,9138.539,
6980,611.468684926859,10.578334,,,,,,,,,,,0,0,1377.3286,9349.8545,0,0,0,0,6310.795,8141.6934,0,5574.877,0,8228.047,0,0,0,0,
6983,783.4463483906575,10.586753,,,,,,,,,,,693.7606,4876.9893,5815.2236,10593.424,1972.819,2403.1094,411.35834,500.344,17590.521,16671.32,2352.0405,17779.26,2359.0693,16790.424,2842.4326,0,0,1935.572,
6984,790.5453576204737,10.587656,,,,,,,,,,,0,3067.5312,3706.9426,23960.527,3272.8037,0,0,992.27466,28533.72,28327.648,820.69586,32946.633,5493.7866,35673.137,2382.184,373.50598,0,1860.6135,
6985,957.554549535898,10.583612,,,,,,,,,,,31036.992,48881.098,85011.836,167028.22,73612.516,15428.177,13849.627,13204.386,142743.23,155827.61,41636.754,156688.31,62614.977,181506.47,41564.16,56000.188,0,30724.09,
6986,776.5216544175008,10.596794,,,,,,,,,,,8994.323,98753.06,82326.055,587503.7,19053.785,7559.0225,5318.3545,6520.837,257500.14,381083.56,6923.38,71854.98,45885.547,435104.16,22110.928,5446.8066,0,33216.08,
6987,762.5170692209368,10.585642,,,,,,,,,,,10876.166,50171.523,50691.71,196721.19,30169.584,24475.54,16295.229,13285.223,203656.2,184447.81,22064.006,169522.78,12548.721,160276.42,41686.695,14200.169,0,29025.248,
6988,762.5205395399664,10.568382,,,,,,,,,,,354.7926,2019.6558,0,3430.5776,464.6599,346.13635,1796.8083,16577.326,7758.345,9093.877,1369.7295,16481.428,47996.99,11249.682,11255.766,978.68286,0,1303.3578,
6989,767.4710256377361,10.586573,,,,,,,,,,,22893.387,58883.406,100192.1,173145.42,71828.32,34160.97,23508.684,23350.842,212171.02,185704.28,62070.574,247482.39,56020.184,205104.9,59026.35,20258.996,0,33753.633,
6991,786.5976656796262,10.576443,,,,,,,,,,,94804.08,0,8546.76,53183.215,3814.0835,6879.301,0,8561.943,58400.48,0,774.7975,56753.76,67419.75,1444.298,6519.6836,0,0,0,
6992,683.449776242898,10.582334,,,,,,,,,,,2731.3723,2929.8994,14837.91,3277.0881,15591.254,4557.7236,1576.9362,1557.4824,3568.6147,6755.091,4561.9985,2132.8704,2820.4067,4013.2231,6333.5483,17085.791,0,4744.4604,
6995,568.4274827882214,10.597582,,,,,,,,,,,20329.838,20245.19,21073.994,30219.652,25380.174,25137.623,29146.43,28686.49,14554.454,14760.709,71111.516,41539.984,42914.09,14100.754,32218.729,35732.523,0,20270.607,
6996,758.5698656876494,10.56923,,,,,,,,,,,1382407.2,1161371.8,378015.8,1492284.9,1949302.6,579025.0,1103165.9,1264267.1,1622685.8,1842172.9,227590.56,286966.78,1173342.6,184437.73,1109235.6,1069366.8,0,2971124.0,
6997,502.4103347053301,10.606341,,,,,,,,,,,2683.9744,10086.257,11416.642,354.17224,7169.432,1555.2417,7546.8726,1949.5797,266.03482,2917.1802,0,2809.433,10783.359,9127.011,8800.828,18247.932,0,11591.521,
6998,660.4825137172647,10.6090355,,,,,,,,,,,0,0,0,0,1704.3785,0,0,0,0,0,0,0,0,0,0,20542.047,0,0,
6999,665.4395019891715,10.568888,,,,,,,,,,,0,0,0,0,1420.8864,0,0,0,0,0,0,0,0,0,0,11946.885,0,0,
7001,507.3661068698674,10.607168,,,,,,,,,,,2915.9578,10840.37,11572.194,326.58777,6936.6084,2927.6575,8814.835,1447.1316,0,815.9093,2043.8726,1990.9104,9094.774,6079.978,8582.359,14370.213,0,11430.793,
7002,761.583566147864,10.608638,,,,,,,,,,,24115.197,8529.241,20262.633,107346.07,56183.305,19695.688,75195.36,16667.852,35502.55,36060.055,4841.7363,9045.039,36706.242,918.5129,39649.246,46937.203,0,35000.78,
7003,957.5545694635258,10.583249,,,,,,,,,,,18136.672,39877.082,61275.91,166897.94,61974.04,22848.842,13786.028,13204.386,137907.61,150436.9,13858.421,138975.05,63291.348,178713.66,32163.967,39674.9,0,23642.715,
7004,764.5260619444759,10.627409,,,,,,,,,,,15555.7295,11071.614,39254.0,23937.129,3575.9705,28851.758,8587.4375,11286.871,25690.943,18734.234,15965.983,19714.203,20394.18,23467.994,20697.13,674.3136,0,50450.477,
7006,621.4115279085288,10.574589,,,,,,,,,,,0,0,0,0,2339.8784,0,0,0,0,0,0,0,0,0,0,10998.459,0,0,
7007,784.5850312158091,10.606332,,,,,,,,,,,218871.84,370298.25,371115.66,207736.08,316486.47,533263.75,724692.0,192685.78,248235.25,275226.16,202849.27,55039.69,417446.8,51031.688,305473.97,295756.28,0,1044474.8,
7008,945.5543627555306,10.624007,,,,,,,,,,,33242.76,24375.273,58311.523,32757.59,45724.816,56794.957,47118.523,43886.19,31018.35,29184.137,50948.895,54907.316,46757.656,34814.164,52750.918,52930.223,0,41400.574,
7009,940.599404749169,10.625997,,,,,,,,,,,17175.941,14902.631,36632.773,26524.93,35942.97,32341.418,28848.455,23208.473,22027.123,20771.586,23991.555,25931.463,31043.676,17875.746,30609.232,40680.703,0,26184.604,
7010,391.2843017578125,10.624667,,,,,,,,,,,14738.66,13235.939,38786.86,8352.82,11230.214,14857.257,14892.41,13106.919,10245.451,7963.0977,8552.174,19713.658,15867.257,8726.273,19143.62,33396.24,14713.687,8466.359,
7013,762.5168282056554,10.619983,,,,,,,,,,,15213.355,31699.941,37333.02,197676.3,22603.164,54885.195,49420.203,14756.574,200185.0,185537.44,22285.717,136386.22,23856.72,157180.66,25058.15,11408.723,0,21447.809,
7014,475.3784442828996,10.632731,,,,,,,,,,,4216.467,14728.837,3354.4722,6067.483,12943.861,18062.225,2667.7598,4133.8315,4586.748,0,602.002,0,9040.544,0,0,7077.7075,0,0,
7015,755.4705937494291,10.637456,,,,,,,,,,,23610.182,28192.129,69111.2,41441.527,32902.637,29596.92,16802.371,14409.456,36279.508,39451.344,44474.188,41589.004,50364.29,43176.113,22746.834,31482.441,0,24947.486,
7016,750.5147938435526,10.637349,,,,,,,,,,,10409.715,13821.56,42702.246,34017.76,23556.896,15175.138,9366.185,8513.629,22530.428,28135.973,13203.833,14266.413,32437.793,20569.945,11915.281,21784.002,0,12654.856,
7018,764.5275024002368,10.641225,,,,,,,,,,,18899.646,23747.162,25345.094,14865.273,47311.96,24482.777,21203.006,27430.523,46253.723,26613.754,17405.43,19739.285,53021.742,36258.727,21930.955,80027.91,0,24533.07,
7020,769.4847878564012,10.643297,,,,,,,,,,,9448.893,29456.982,21142.28,15624.6,45890.066,28450.002,21526.324,25617.863,46817.793,18810.965,18726.35,25329.164,54072.14,34758.91,16150.286,80465.03,0,20830.887,
7021,767.4710593019993,10.642059,,,,,,,,,,,42227.965,32374.674,78788.195,171804.58,37600.15,141546.69,105543.44,12846.552,211075.95,184748.38,90769.05,248320.62,57326.797,211595.81,46523.895,32786.996,0,34836.688,
7022,798.5029544309372,10.639553,,,,,,,,,,,0,8899.485,9560.414,58624.668,0,0,0,0,19617.203,38401.984,0,3978.3967,369.21216,46343.434,0,0,0,794.36115,
7023,780.5514254837335,10.650142,,,,,,,,,,,207508.1,169217.06,52255.03,168434.88,218597.05,101560.55,119679.73,152788.94,174061.39,209287.47,26139.041,22607.328,136637.89,22422.76,137370.08,109291.18,0,201447.81,
7025,512.3933376486669,10.6502495,,,,,,,,,,,34873.312,101311.46,48692.727,93620.56,2579.9575,80713.85,30095.348,27124.453,1609.5742,13643.273,70860.28,5657.0957,24716.967,33826.184,35215.453,8743.643,0,22856.225,
7026,806.5663890260071,10.650931,,,,,,,,,,,54122.812,92794.625,24897.168,14162.802,58940.59,128677.016,85393.055,32188.258,26613.785,24332.338,12449.889,3224.271,103567.79,1011.5675,47284.496,31460.65,0,108999.2,
7027,834.5388403617586,10.598472,,,,,,,,,,,47434.18,53788.27,24379.566,0,56884.797,0,20911.963,0,23252.855,74306.34,21839.893,9161.516,16169.801,5101.4014,10055.303,38214.53,0,12166.973,
