row ID,row m/z,row retention time,1685365277_ALC_01_neg.mzML Peak area,1685365277_ALC_02_neg.mzML Peak area,1685365277_ALC_dbgi_001139_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001140_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001141_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001142_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001143_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001144_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001145_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001146_01_02_neg.mzML Peak area,1685365277_ALC_dbgi_001147_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001148_01_02_neg.mzML Peak area,1685365277_ALC_dbgi_001149_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001150_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001152_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001153_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001156_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001157_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001158_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001159_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001160_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001161_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001162_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001163_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001166_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001169_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001173_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001174_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001175_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001176_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001177_01_02_neg.mzML Peak area,1685365277_ALC_dbgi_001178_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001182_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001183_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001184_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001185_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001186_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001187_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001188_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_BK00_neg.mzML Peak area,1685365277_ALC_dbgi_QC00_neg.mzML Peak area,1685365277_ALC_dbgi_QC01_neg.mzML Peak area,1685365277_ALC_dbgi_QC02_neg.mzML Peak area,1685365277_ALC_dbgi_QC03_neg_20230530152214.mzML Peak area,1685365277_ALC_dbgi_QC04_neg.mzML Peak area,1685365277_ALC_dbgi_QC05_neg.mzML Peak area,1685365277_ALC_dbgi_QC06_neg.mzML Peak area,1687161692_PMA_ALC_11_neg.mzML Peak area,1687161692_PMA_ALC_12_neg.mzML Peak area,1687161692_PMA_ALC_13_neg.mzML Peak area,1687161692_PMA_ALC_14_neg.mzML Peak area,1687161692_PMA_BK_ALC_01_neg.mzML Peak area,
3980,351.07346922224633,1.9324847073170734,147427.3377961316,3.405680362552097E7,1.2914599857958369E8,415359.2028511408,7.219188410520133E7,0,8.091023896216322E7,0,6.035600750278778E7,4.8958716469491296E7,4.2949740086918645E7,0,5668032.581687112,1.3976066836868461E7,636075.8873365968,1.7938940987046152E7,0,1.700538296900764E7,6431800.128113357,2.364455031111832E7,0,0,2033362.0768652244,7.198338331026165E7,7.218620300870383E7,5.343590440560266E7,0,7.525050884943323E7,59697.6806928749,3.0705450325949337E7,20156.54371848626,388688.79181656486,0,2.2968769703726165E7,8.112563991184285E7,0,0,4.3929372989832535E7,1909445.949791696,0,3.015081741125704E7,3.095166071603736E7,2.828434694029334E7,1877632.1323620249,2.3339290089138843E7,2.5242043750247613E7,2.3884793489943735E7,5.5190978991259046E7,1820925.842832798,2687105.3298503472,7423157.011801594,33444.009993809916,
3874,535.1684956416003,2.787057955555556,0,1054934.8933792538,61169.85397694693,0,808208.5069480994,0,108099.65676861796,0,3592982.5230474193,0,1150305.1852489165,0,263087.0436925768,0,0,0,96000.24849128838,0,0,1648620.0299642985,24070.131452858877,0,0,26042.930846143834,760023.5340922349,178942.75813940805,0,655272.4790355403,0,3444079.1882653823,0,0,94985.09638196614,1669555.1095225145,77398.46298806366,0,0,1575163.414359234,0,0,473540.98515211424,440466.29753090284,420244.53286967217,319826.2079639976,337326.5422568425,533569.1742540867,375940.9070007396,34618.14412707565,0,0,0,0,
2167,353.1355582523554,1.9280103606060608,16882.56966137714,2570457.346039555,1.2549789737111524E7,0,6916051.204920046,339614.38436988177,8744970.107621418,0,5666287.491426943,6494664.135502792,8207865.107270139,0,2327324.191608077,4401184.280891062,0,3478268.1896203207,0,3382490.3951954017,612714.7055214058,3778961.716534977,0,0,0,1.1676880965774514E7,9344672.941151837,6307867.878317436,0,7611621.6877803365,0,3273768.9591261353,0,0,0,3852225.2692176034,1.412245036385524E7,0,0,5347251.503883374,0,0,4054690.0822054665,4221026.482320448,4249058.033973656,3926978.6392302974,4047642.59511575,3918888.4648460224,4196589.63297444,3559452.3708660267,0,450022.6177571725,832936.0922041171,0,
942,293.2451141091024,7.10381818292683,1020532.6525447952,1148708.2280196068,0,69341.6336712192,7491.539397656977,127519.46252587439,53225.65603059298,25741.057089197544,6362.185716606747,51151.86442842735,0,0,4148.011964717397,10308.435743522217,47603.226332942024,30075.768945322994,68322.47069117734,16076.036052584981,0,7552.7459983779745,15968.804854720798,43117.82989486112,40636.39247464092,12734.475235215386,7704549.418836084,189123.0185335899,31148.54157557177,89231.29774729552,0,49712.438594145344,3824.6815409375977,0,73807.1321079924,0,0,0,13049.220583038106,1421.1480376405648,84034.79430316889,0,162555.77736241542,149332.02274944072,141727.3427099695,81703.26003309662,100801.26604813756,130589.52677308091,124333.69960135294,6140124.008019292,157040.2818611453,61221.127424235616,511801.7806487332,0,
4082,276.9541922388413,0.5128841908000001,700585.5023264332,643954.8476869034,368887.95482040796,227370.94001534733,1108000.5744944098,524059.45805367985,923728.4504491732,1422281.0441191397,1391282.6399290308,285077.4028411795,2059673.852132235,695082.9580132231,578859.4382204313,423922.92381435155,299825.5196691095,208154.8514525289,300817.8530946399,537078.964333102,364479.50974330003,1131624.6344403785,470464.61751450406,256096.22715741603,1040787.3805486943,356129.32563399774,1341326.5791788837,281384.96413270495,209299.02233666944,804823.4721390216,572611.6740080469,429718.76213590475,1531348.75458592,639744.8120886018,164209.93385650337,1804589.5285267294,200866.96450762174,341379.9428863988,204499.23801030812,887983.7584970429,523556.3736430978,0,756061.381306905,758534.8979341342,764459.3854486315,620633.4192466888,710544.0152821424,536416.85013821,588313.9732352406,194370.60793609146,283072.14190296584,224380.62648899114,311361.47938593937,0,
1007,149.05903552515358,2.5631602775510203,804743.0716499304,1531729.380399911,808036.6647177802,22086.371483920804,1149693.4344786112,873908.2590498273,1052175.5592277066,728723.0469443313,262269.0145101504,166381.13622807307,1292940.4829988265,31610.39757440579,373809.94991952676,312133.4107955728,191820.63495227872,258376.6909724385,340138.0854889804,108402.0706030221,35696.89703301053,306181.74563696294,232492.70365851605,781234.1831574962,13108.617013971845,737920.8887867822,521847.8542825802,1.175088892993501E7,93283.98952648183,4736511.130628519,682487.4391741867,594758.2919784647,0,0,116350.43826417136,118669.67011535168,289518.5133227695,126150.15546494306,1247087.4756136378,104541.69663808061,50700.023253398314,2364.554108326949,467634.39402508654,1222106.5051870553,1210391.0083928553,1182165.0803400627,1213545.183197841,1366952.1660410573,1270130.3722460852,2416469.255138475,2650180.8490516683,790306.9057192483,1155219.7071126748,0,
3339,383.1359430880296,4.068943756097561,9527.46318024314,34644.9183181493,13595.439675808519,31195.819345162112,200458.63488001146,3270283.4319587434,0,180970.32453928937,177618.3328479791,5803.580962470689,291750.50092350587,0,0,80461.20451569639,0,2.00252049901069E7,0,0,3.786227569783709E7,468037.48289519624,3779.524916877668,6699.3136099319945,67597.5408023844,51782.99294731347,185327.86223497282,66689.05255741361,3742.855930129303,125479.89469883255,5072.914254492151,57248.22213048547,50516.51059888197,0,6633.161349819602,453390.35389232,0,2561.3945372651688,0,408498.1706270057,162797.5684400765,0,1246290.3288891797,842465.0190556708,1199792.584924355,892048.8136116924,1121566.4785674517,1086065.0245554536,1096456.6330849102,172796.4495814958,22844.00824782109,6292.258487937006,21628.174623457082,0,
1259,375.13125755305555,2.1438703895833338,36641.92069631873,6.273760086342168E7,3.408177568819064E8,33612.847892915124,4.277612169078107E8,103118.42081105371,4.185698660937095E8,128154.0156299647,5.801287289253271E8,77818.25342412302,8.8849535323612E8,74744.63121647318,6.098880745750844E8,17173.15820738985,35928.3534700576,0,186156.54000929964,115229.56531986893,2.3015185074032095E8,5.710176581354986E8,292195.1976560083,0,32154.164815828837,7.450229858101798E8,1.0539456267057053E9,9.268314834015419E7,24986.50720928295,2.2191463973399147E8,136333.443016286,6.183250733426476E8,273981.68280513684,130257.6839522431,181316.90935620718,8.558557080692405E8,4.2880311365146273E8,107457.2433396347,0,5.819301572540195E8,0,66320.3308277831,3.3369153225524247E8,3.161215021264881E8,3.052412545743868E8,2.5030491295297974E8,3.088961959832917E8,3.1858697135566044E8,3.183428022947219E8,7.629464013806285E7,166749.92748546175,76865.8952412593,220986.84458496378,276191.0927096018,
78,134.015578741378,0.6714136103921569,1.1474707378802978E8,9.665315764968386E7,1.0481468077542792E8,3.2310085577917572E7,6.399916681445376E7,1.337430327850441E8,6.2303950467913024E7,4.197919693182871E7,4.068623882588023E7,1.1105956333384702E8,7.647007376029569E7,8.47942752773038E7,4.413531392943994E7,1.0853042963875887E8,5.9275729150339834E7,1.3882098678887278E8,3.7621048000571184E7,3.911361675662917E7,2.3823619782291654E7,7.253691553276145E7,4.137217821587916E7,4.192790750187264E7,5.058012208252043E7,5.252476294921564E7,5.630662587902816E7,7.268345231171496E7,8.926411544989538E7,5.9274695503273375E7,6.163206750450571E7,7.781093982275814E7,1.5631355854895076E8,1.0850270543130663E8,4.195374617002795E7,7.661771118744263E7,3.9967762032736175E7,2.875008175594792E7,2.5954750455044616E7,4.1293409042907625E7,6.2804591795930564E7,217839.14095976928,7.313735965233195E7,7.356248191934335E7,7.81224967875895E7,7.404527765427619E7,7.466250016723323E7,7.575492241053946E7,7.412837750287692E7,3.378252602894991E7,3.405874680803E7,2.386138362008514E7,2.1394897818957057E7,0,
599,745.1616715766077,2.7372785549999996,808002.5505239553,0,0,40144.66019423361,0,11649.411011525843,0,0,0,0,0,0,0,15726.219633428103,3240311.903396824,14539.715539898169,0,18953.679360275477,0,0,0,0,0,0,28429.2662359215,0,6480.399358814957,0,3889771.9450727827,0,0,0,0,0,0,0,0,0,0,0,69565.39277122924,49197.508773046466,35985.179974620805,11491.393694695244,25088.712802535207,43659.68983095202,35159.8046431637,0,29421.159524800874,2719583.6260499456,19029.985885547405,0,
2188,499.14648173677307,1.8935608219512192,2037626.1673989792,8077285.644606665,2919122.486533425,47307.47542375873,461317.3111724219,0,6615610.924069731,0,1007141.810776982,15753.514894664053,2885872.691202489,2167294.921181989,3759466.6354329456,376530.2593529219,89404.970132689,2444966.75800207,0,993802.0405804234,45433.140941683545,792479.5961617228,0,0,759344.7099920698,1.49062691965125E7,469787.1203009642,1.3435141294520075E7,103944.39433364185,820288.7309655575,45620.27867092918,32436.86165605688,0,665816.3990110605,0,991573.8415778903,6613758.189640404,0,0,970601.5605211502,874268.0337924595,0,1574319.5006398123,1349060.2772278544,1451369.5179613787,1130240.244750605,1376363.756888887,1659335.2717284353,1302656.1887998965,503871.17022243614,2344176.4604696515,1635057.3837670272,1032824.0101832787,0,
4146,227.07675299349663,0.5813218125806451,644316.2210329765,653163.3030387864,0,0,0,43895.26018987331,294620.2942662585,84614.57790876082,0,104177.64902305554,0,2.449631294244789E8,126078.9466763681,227074.56654105228,0,0,0,2.191947220027577E8,859202.0792729671,0,136529.75645380997,135157.27231185912,26584.48124947235,61997.246774531144,0,0,0,0,0,0,3.495970510936579E8,2.1868042495172936E8,0,88932.57089757556,0,48460.246665057595,74352.13351366276,30271.22935424987,22235.929933352323,0,3.031485750674726E7,2.9121995178612567E7,2.9461306555859283E7,3.396293003077718E7,3.1367898987787385E7,3.409012764512136E7,3.2940109609455146E7,0,0,0,3.634033062383167E8,277337.65728720586,
1811,383.11877763719576,1.2989179640000001,4499846.952813364,4841794.8903353205,7.147554303768021E7,662349.7656088128,1.784974986351797E7,405251.0542460102,7612210.524745779,903648.502194334,8811062.281234218,2.3838486979220364E7,1.749815168204358E7,139308.44552360254,490910.70761190215,2.2503502714403424E7,607297.2448481014,1.0376826749925353E7,8850104.002273297,1.7188810455745224E7,1.4451727033016441E7,3.5202143860455014E7,2971980.7320498507,42177.29991035159,2.6044833583908077E7,2.2514711599705316E7,4417257.448861026,7.393156238356394E7,1.2042406210807996E7,1.920863511877969E7,1.2731982110222718E7,2.5807950912131432E7,381002.4422423848,66763.57503723026,9441331.387282476,4.88016942643141E7,1.6655277326547846E7,6064035.0532016605,216786.5794070391,1.5087805292308964E7,1.6576330335651135E7,0,7929254.507349533,4887716.757278977,7215458.023477427,5376611.068645263,7163462.87854432,7571518.588078516,7154808.740887898,5.851077455689276E7,1.4851196655580964E7,2.0962436009557128E7,14882.681370287139,0,
2809,309.0446491643574,4.68135366764706,51769.071998441636,6899.046987626571,0,122704.27496623689,0,44938.57367129125,28094.22517438225,13283.930013678828,21984.735116610194,73416.65792576861,0,0,0,46748.800079628345,23264.758214630623,87605.35442482028,744612.0787825518,8272.795009828173,0,4854.2485459170575,20381.680442531684,4389.258396075963,1055044.6288715973,53094.21566654421,136272.54341518696,12079.763708168368,11252.999386940523,438962.5594688455,90799.38366064543,0,0,0,1641358.0292461275,0,0,2592.2347176062917,0,0,50768.60684432206,0,47770.21377924481,65394.000463453944,68459.31520619366,0,67695.78372182071,35079.76702047445,36986.944541717145,0,359391.2770525465,311851.493408227,0,0,
645,383.317250558238,9.781179139215686,1107586.8438896951,37798.62934612463,21647.674363674763,30801.667462209916,68882.98059117778,105969.2928152044,36799.16027396373,67305.89788878305,26260.167123132032,46601.527296999826,15182.132103427799,637676.128381817,14638.33933822586,55316.949876816,22634.272022758447,60040.87132201146,28957.55389289904,18947.059241510902,11247.02984118376,18014.792335398102,30643.255448604283,34778.35416251577,50757.16451062718,15526.527441828503,0,63535.76479619585,12598.398209876825,51672.94126229429,10719.27232562942,14404.184764500533,97111.6490722581,548415.5450435407,33104.20542591708,16658.602417969316,2897.6890155201845,16206.511070124274,28773.777933053494,20188.62492725702,34150.4454985474,3691.2147616790508,78647.54488295957,86968.63178890482,81725.77052953483,77244.00903712823,75513.2759102797,81383.33068068094,60577.71778572785,17367.216619249757,40807.49962968596,30950.925656042193,86456.99427429795,1626.8199441445058,
3178,577.1349471854556,4.4350413386363625,41524.06665840812,0,0,889517.2244299955,468743.6628836481,162588.58530132976,914047.2346323378,5.067041392303111E7,129188.9251244077,295155.23016799986,740857.8679712325,73386.19691595269,1156292.8348408546,867350.9661071922,25599.7903851197,1172773.5476687762,2739294.0244154427,0,881041.3160278047,244661.43162905698,3.043533123998384E7,2958700.923288191,24271.796916467185,140444.06200604493,315473.3443973238,658629.7364265193,37349.20367487308,193394.8114650093,495086.1361384752,335911.94273222313,0,113188.98146117845,754362.9129973446,408490.39593601855,174048.46401698433,8858763.237216137,6206304.408270316,0,133493.0649497365,0,2947832.694173109,2970111.7107310086,1049409.8032409907,2233248.2008787743,3039489.9991804278,3059011.490742507,3211961.502482731,0,140230.78296305178,113352.85817650492,13879.901433678227,0,
1588,791.2643033541018,2.8930478961538455,0,4551881.170149128,155772.84144265097,0,3883804.33009894,0,1.9969317049393903E7,0,1.2546231186124722E7,0,1.501161526524832E7,0,3.0281338002378177E7,0,0,0,0,0,17490.12026973115,6445306.2680490175,0,0,0,2.074586967488029E7,2471271.1994271623,1428329.399140313,0,23834.132649972147,0,2.137122551307167E7,19075.384657723218,0,0,238417.7003929664,3.6148351918799065E7,0,0,6534096.10212161,0,0,2355463.1160518676,2155924.5074679824,2120949.2881853036,2246909.3711202666,2049015.0196678585,2271958.107376086,2012564.6848903245,1442027.2508118465,0,0,0,0,
2843,795.4576292547033,6.858897375,6637.874121593344,2165.5616212910127,9800.080997643641,0,1.9168027706165925E8,169007.50233719984,27878.75555527205,1387432.5564204573,2677.46083153861,0,2077443.1506446928,0,3080.771743007757,2350.2925897726113,0,0,11863.920591831087,152858.63624199864,8432.692625308853,0,4955.336697256319,61156.45987018081,10765.235354065553,5685.401661122922,0,0,0,2.107649682595657E8,220621.42126283926,17995.52985345087,0,20935.318534368285,0,0,125883.06959688422,11365.787399712608,23996.884177554115,5540.76952352938,0,7990.694150852701,5.4290016115044184E7,5.611573093051405E7,5.44713227509135E7,3.424933179669873E7,4.581942424032349E7,4.880194347267718E7,5.067137745031077E7,0,19609.565790421893,0,0,23008.60602199706,
4119,763.3059626479011,4.285695491999999,0,4524.023160313552,0,12636.850366630253,0,0,0,0,187320.35430245212,6738.18431018473,588004.505750834,0,37392.09329840601,10658.889166658357,0,8328.360318205243,6411.569790254771,0,157900.55359495076,0,0,0,6054.895129368103,0,80885.823091049,0,0,0,0,2358890.4239733345,0,0,0,158801.0200012703,0,23516.88435325168,0,5587.87435651162,0,0,58957.475503692745,89836.02452382444,84596.33034590023,33086.816843165296,77166.28406797904,74723.4702502181,83402.11898903275,192293.14672307562,0,2286.1806942285193,0,0,
2737,581.3199377019457,4.2707348511111105,160320.41726914808,95629.58803543844,128604.60558857516,378110.6525975157,0,278802.5279931081,235525.41826666362,735389.0771124641,131528.65276729065,564718.1339642653,0,44721.373183443655,0,235069.5335015557,290345.02844793943,473251.09007505164,479258.33267579065,31934.033832995996,0,443707.61525257834,378082.94328568684,30525.404716142977,416071.1433262072,211948.8291202682,146050.45051469764,0,540886.1592161896,18976.250266396553,426673.7404981909,222054.99794100586,27020.58447463857,56580.60787950892,861536.6287359109,89167.54269961215,1087073.389356863,51376.65052383527,27036.021281981655,665982.8084301744,347518.61840381305,0,627141.9559032979,580366.6062670602,660738.9811980915,186925.1849407266,616549.8087130118,264122.56977162143,231708.6661104134,197610.26769047466,609915.6008991068,1016233.481433159,121025.71049570572,0,
943,491.18391041581594,10.646016846153845,337468.7615397621,544500.1525917095,309251.67497332016,181282.28730328137,181430.69882396355,231797.91479490366,281824.8701915651,76645.16388258277,120013.8750087322,86316.92093461032,81005.35925144774,237943.0134754626,1233524.774848365,321774.2370431078,230478.3962951923,212339.67409031244,195884.9915791687,633518.3840589778,1000895.7307275025,557038.0104207456,233161.5653496104,137717.70156098998,358294.95060088043,716996.5270782426,482058.0612663296,2416422.5327692954,505835.5066806397,371383.7264036198,350266.4664622859,369856.01591448876,949579.898775354,185143.58644429359,254272.55075109575,276395.06967954943,335600.764674841,386251.6467860582,261083.30693403125,209086.91490527475,563632.0439679048,164016.3939006488,445148.95408943563,400761.5848171917,390988.1644062284,5185600.728001966,573478.2560238171,586962.8048028554,285162.9931442511,4792688.614399853,457948.8494304117,465735.4997821793,1929029.1187403025,233354.99461330406,
1550,343.1053159992998,2.285843937254902,701484.2779365614,1736112.0950222332,2007225.9240179756,30363.374017870847,427416.1902966552,4020495.413836486,2002880.0903853704,1780968.6997135803,2229699.9826133507,1340357.7384292958,7021932.307356884,3.0741019373512864E8,1528933.434356824,477784.9615089059,1570243.1563619345,1829408.3892090712,2188326.9703637785,628860.0577883119,1454859.599130748,934216.1115673153,638385.9688100357,190420.74939714832,1331783.2420596092,1055398.322735201,5402744.028917034,1686125.0809528108,1988765.632320985,943558.4435437459,1882229.1962665403,1422868.3668238085,323784.55531231855,5.101646631746747E8,2243020.3828771138,3232180.201981367,6961459.299800942,755745.3686730249,94069.29848326286,1793397.8315954066,3546381.0892648855,0,1.836630488902448E7,1.827152031139954E7,1.9127739460172188E7,1.6634640250507187E7,1.8146371666594345E7,1.787951377417537E7,1.760269818741852E7,683477.5060739978,2393353.3473860216,1766815.055037833,361991.72197670134,34358.44178571111,
3938,451.2191808872115,2.503521168627451,1789276.1343527818,4333222.90929661,1521835.341661959,3159439.083477165,741915.1216203189,1568666.463344466,709640.5738485025,3424280.8347414895,885971.847434542,3821745.3957613027,1.5643866626750542E7,373764.9093896025,962183.0303261512,454009.7673130094,2771496.3613011283,1003874.1729676245,261676.9852705521,187755.58344659736,7102889.706300665,1257343.360772772,1114815.7346293554,1702897.4054051351,1077395.9471212134,1661844.7202305673,2019263.4344433942,320654.9645506649,1624462.4606777404,498918.3617987675,2792604.1310307286,812730.0924337734,531591.5940878001,892218.6216535494,529561.5362837099,6252014.949168518,1747643.405212993,505922.8595580376,1957618.6678987383,1233741.9897050904,871887.8510549667,1798.3706280432284,1431354.7274524537,1855847.0876504735,1854479.1176964166,1652047.1270933582,1886181.3288106914,1586910.5398290646,1946789.7607629797,3690424.8819973227,1398317.0727018116,7122423.5681547,1931738.347969638,0,
4212,445.0081096331017,2.4330308,0,0,0,0,0,0,0,0,0,0,0,2128278.0104217273,0,0,0,0,0,162272.791187942,0,0,0,0,0,0,0,0,0,0,0,0,1191717.0019122222,2302229.413864657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25908.303863741832,0,
1115,199.0603325677616,2.275653475,343622.6565899307,1.2162620896794657E8,105666.81046553305,71965.8476654174,823697.7925956056,185439.95489615118,374072.0562559857,240687.45987163435,499118.1557198782,416823.2566764936,573253.7468394989,387403.20768343104,246755.84850922175,65721.68735762134,346700.30545283697,468866.28921292047,533714.1263564753,615351.0140114522,3344114.648810234,968947.5525308616,736010.72585557,248573.52858687338,537630.2540156184,2708301.752742116,1510747.2779490678,537553.6904424828,674078.9143754679,1067220.3600793204,547629.3354243137,1256872.9107331657,572718.0207117015,607908.8155781715,610117.4307810874,510966.6004120828,528105.5661880199,452296.7448477027,194586.9370413429,473591.1499663051,417056.0634425255,172463.81739569057,531928.242115849,577061.0675427784,596728.1166910706,1090461.1614870534,621111.9261785981,613046.2957451725,705744.5620779039,1.5354025643649438E7,454546.78137861396,575504.4087260028,830813.0497372026,146757.41888717996,
79,341.10951623422204,0.6155020448076923,1.6729932488648933E8,3.074704473519161E8,1.7832412551117095E8,9.330739067779623E8,3.2678069415915394E8,1.0300901131689085E8,6.83271960760235E8,1.0924721360317285E8,5.464889985734581E8,3.162433774705795E8,2.7916844475626576E8,8.687522960434961E7,1.2596795172167578E9,4.098325783968735E8,6.756807987055162E8,3.2175246993927795E8,2.2972458295865914E8,4.8424289834794134E7,4.4698930373876894E8,3.0073593916055286E8,5.587382530836685E8,2.6921126932423127E8,4.937415374309363E8,4.3523570906099933E8,4.238369289063922E8,1.5302589305863413E8,6.263615429007735E8,2.945475332845993E8,1.8111099157010767E8,3.2210336849829024E8,2.542124566372143E8,1.523493621026559E8,2.4216830456324083E8,2.258336481235951E8,7.650761401304958E8,2.800615070298856E8,2.58577741376046E8,3.956272999353407E8,3.940939821756663E8,1591058.5883385998,3.027145626180942E8,3.3005378971540606E8,3.432007825358267E8,2.835793074442407E8,3.041639753691606E8,2.8228093657754457E8,3.2086214385069746E8,8.042124778346394E7,5.065544873230314E7,4.007274584970232E7,5228191.896088,843568.1306809492,
4928,741.1714900879508,3.3357221214285713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85062.16978335989,0,0,0,0,0,9220298.959696729,0,0,0,2.0730992388037216E7,0,0,0,0,206548.40263997563,0,0,0,180130.66705415686,0,0,1.0804184656941501E7,0,608266.4677916835,546518.9069528909,573057.6545615089,397610.2042851524,414481.3639700135,599253.8934170863,555807.0725889031,0,90875.2749348991,0,0,0,
1077,505.10042028467484,3.2095481452380956,186634.5584246841,1087125.0400537013,28980.005870208868,319494.5219453598,3407029.0159852523,5420549.395264133,44921.2154296629,77470.44124945354,0,618777.5311523691,817618.0922175726,0,0,34315.21338676218,70296.90679448443,349544.1469019756,381329.85324528196,7566.683118210921,2.5711716890543167E7,0,834503.6422010646,40993.636776211795,30548.460637952936,0,305572.80662850116,42224.88457191182,18178.35279528532,946704.7858451101,1625878.6704429167,0,0,0,707543.8350356781,31303.526585296306,35583.05132817165,541849.7243741297,893965.7379445988,22744.177484308326,50532.279751658905,0,871619.334151048,857127.4636343931,946046.6505105272,611703.4760063333,751581.2143124138,874258.3145639348,833329.275158199,38352.44997294671,229364.42929957164,1.8267056947876073E7,7715.435104476622,0,
4316,579.261949961545,9.919932914285718,29074.046163182054,0,0,1736.369041827917,7123.175661467214,3842.6165530808566,0,6408.864564963975,0,0,0,145725.48936914076,0,22564.23096397342,8159.3443725140505,0,12757.08300271193,0,0,0,0,45544.41597030295,8855.417222162263,12958.492138545176,7680.128552202055,12534.194840672693,0,0,2366.34310693826,6430.199119070556,1905243.06960866,0,166878.59072095645,0,0,0,26892.672439205973,0,0,0,16976.272172632835,19579.605200650898,11048.91769350673,22665.63219166839,6790.843357481211,13680.044746186919,8092.705614632432,0,0,254028.52320613904,46553.81729586469,0,
546,655.4580870651469,11.231425,1783702.2317763243,2286452.074632037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2706,557.1781817115148,3.4236855363636356,1472690.1056641543,280504.5810050434,335916.15473142517,697062.2510692572,0,1069405.1770291587,101322.65837193516,1071326.5949589,1164473.769146357,599754.3186761419,115802.73968699982,227870.21171697852,0,652736.3142330792,549754.0998582197,781988.1123453282,1748509.1828488072,108040.9534686704,666646.5389014912,830011.8315493864,552579.8146370938,345180.184811904,445091.23558243783,0,841414.2828272313,0,398052.0038898786,0,318814.664034409,290249.3746402951,148363.3712364733,0,943870.937928256,522631.716263974,254101.1476564894,48148.77865184819,310070.1579130504,678642.8346869036,325827.2740099424,0,241196.26207876237,263096.3074075688,331764.5650101086,106342.81058562887,260860.68967709178,228815.83558221118,197449.39746055205,486495.8989094647,662369.4995234805,864994.5360484498,853605.5545721834,0,
2168,243.1233250698688,3.616388128846155,2964095.884788295,8611126.559843352,5048553.293287519,3074838.7729427833,2312075.7651720466,4886601.4229328185,5204801.107047419,142659.94936136794,261132.5831504293,3215423.4464120828,1.661822316844449E7,1747684.659276524,655634.6499201056,1451377.627047392,293327.5837006886,2205308.415379786,5399193.106095727,188623.0515170625,263359.44416070916,995619.8509561875,293356.87053523323,83814.12431895049,609365.035232713,645297.5578646492,1.3427900958259268E7,4739048.634190857,288096.556997694,2558767.2116542063,304322.3083954598,1480514.728473656,432216.0829718985,1010815.6129322791,2.0468708061702587E7,1509957.4392341697,4709890.554497496,596581.8580850355,55877.82575135144,615287.065864807,439323.5784180469,82807.6644402914,1730103.602673878,1645676.6723812053,1628046.0625116492,1325691.7191350409,1666707.2202054458,1950978.8494902388,1726382.6361985349,1.7933748358209867E7,1638326.7877704313,1465896.1842027677,1509912.2616567737,83051.00894218129,
