ATTRIBUTE_genus	ATTRIBUTE_localisation	ATTRIBUTE_species	G1	G2	G3	G4	G5	G6	GNPSGROUP:Clematis	GNPSGROUP:Clematis a	GNPSGROUP:Clematis alpina	GNPSGROUP:Clematis b	GNPSGROUP:Clematis chinensis	GNPSGROUP:Clematis flammula	GNPSGROUP:Clematis heracleifolia	GNPSGROUP:Clematis recta	GNPSGROUP:Clematis tangutica	GNPSGROUP:Clematis terniflora	GNPSGROUP:Clematis vitalba	GNPSGROUP:Clematis viticella	GNPSGROUP:Euonymus	GNPSGROUP:Euonymus alatus	GNPSGROUP:Euonymus europaeus	GNPSGROUP:Euonymus fortunei	GNPSGROUP:Lonicera	GNPSGROUP:Lonicera alpigena	GNPSGROUP:Lonicera caerulea	GNPSGROUP:Lonicera caprifolium	GNPSGROUP:Lonicera caucasica	GNPSGROUP:Lonicera etrusca	GNPSGROUP:Lonicera implexa	GNPSGROUP:Lonicera japonica	GNPSGROUP:Lonicera kamtschatica	GNPSGROUP:Lonicera nigra	GNPSGROUP:Lonicera periclymenum	GNPSGROUP:Lonicera tatarica	GNPSGROUP:Lonicera xylosteum	GNPSGROUP:jbn	GNPSGROUP:jbuf	GNPSGROUP:nan	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5162.0","main.cluster index_upperinput":"5162.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=626&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	3.8491	3.8491	0	N/A	N/A	62643729.59953087	45	5162	626	45	-385.1651	-1	387.1651	62643729.59953087
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"703.0","main.cluster index_upperinput":"703.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=331&task=cc18fce73f9c4067aa9b752eaace9333&show=true	"InChI=1S/C8H8O3/c1-5-2-7(10)6(4-9)8(11)3-5/h2-4,10-11H,1H3"	Atranol	0.815036	1.6816	1.6816	0	Cc1cc(c(c(c1)O)C=O)O	CCMSLIB00005719608	110770235.44446488	46	703	331	46	151.0387	1	151.0387	110770235.44446488
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"811.0","main.cluster index_upperinput":"811.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=145&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	2.1097	2.1097	0	N/A	N/A	13418377.663732741	24	811	145	24	-695.1740	-1	697.1740	13418377.663732741
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"730.0","main.cluster index_upperinput":"730.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=162&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	11.5618	11.5618	0	N/A	N/A	73837494.86000845	44	730	162	44	-877.5555	-1	879.5555	73837494.86000845
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5187.0","main.cluster index_upperinput":"5187.0"}	This Node is a Singleton	N/A	N/A	N/A	5.8444	5.8444	0	N/A	N/A	2831878.7212778125	13	5187	-1	13	-419.2614	-1	421.2614	2831878.7212778125
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5036.0","main.cluster index_upperinput":"5036.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=74&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	3.4314	3.4314	0	N/A	N/A	11768010.601109756	20	5036	74	20	-653.1884	-1	655.1884	11768010.601109756
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2416.0","main.cluster index_upperinput":"2416.0"}	This Node is a Singleton	N/A	N/A	N/A	6.5626	6.5626	0	N/A	N/A	4198050.259784681	15	2416	-1	15	-615.3704	-1	617.3704	4198050.259784681
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1690.0","main.cluster index_upperinput":"1690.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=366&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	1.7483	1.7483	0	N/A	N/A	114984112.1925703	45	1690	366	45	-327.0884	-1	329.0884	114984112.1925703
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4771.0","main.cluster index_upperinput":"4771.0"}	This Node is a Singleton	N/A	N/A	N/A	3.5908	3.5908	0	N/A	N/A	6250949.880831953	34	4771	-1	34	-621.2936	-1	623.2936	6250949.880831953
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5098.0","main.cluster index_upperinput":"5098.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=745&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	2.9921	2.9921	0	N/A	N/A	3903618.2488006973	6	5098	745	6	-882.0833	-2	442.5416	3903618.2488006973
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5124.0","main.cluster index_upperinput":"5124.0"}	This Node is a Singleton	N/A	N/A	N/A	1.8158	1.8158	0	N/A	N/A	7428630.790224199	13	5124	-1	13	-1381.3757	-2	692.1878	7428630.790224199
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1714.0","main.cluster index_upperinput":"1714.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=132&task=cc18fce73f9c4067aa9b752eaace9333&show=true	"InChI=1S/C21H20O10/c22-7-14-17(26)19(28)20(29)21(31-14)16-11(25)6-13-15(18(16)27)10(24)5-12(30-13)8-1-3-9(23)4-2-8/h1-6,14,17,19-23,25-29H,7H2/t14-,17-,19+,20-,21+/m1/s1"	Isovitexin CollisionEnergy:102040	0.956291	3.0788	3.0788	0	O=c1cc(-c2ccc(O)cc2)oc2cc(O)c(C3OC(CO)C(O)C(O)C3O)c(O)c12	CCMSLIB00010111877	502668895.6305286	37	1714	132	37	-429.0988	-1	431.0988	502668895.6305286
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5085.0","main.cluster index_upperinput":"5085.0"}	This Node is a Singleton	N/A	N/A	N/A	2.4405	2.4405	0	N/A	N/A	14829415.759720808	22	5085	-1	22	-1241.3110	-2	622.1555	14829415.759720808
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1753.0","main.cluster index_upperinput":"1753.0"}	This Node is a Singleton	1S/C16H20O9/c1-2-7-8-3-4-22-14(21)9(8)6-23-15(7)25-16-13(20)12(19)11(18)10(5-17)24-16/h2-3,6-7,10-13,15-20H,1,4-5H2/t7-,10-,11-,12+,13-,15+,16+/m1/s1	Massbank:PR303518 Gentiopicroside	0.734266	2.3729	2.3729	0	OC[C@H]1O[C@@H](O[C@@H]2OC=C3C(=O)OCC=C3[C@H]2C=C)[C@H](O)[C@@H](O)[C@@H]1O	CCMSLIB00005739768	80328551.7629029	45	1753	-1	45	-355.1197	-1	357.1197	80328551.7629029
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3004.0","main.cluster index_upperinput":"3004.0"}	This Node is a Singleton	N/A	N/A	N/A	2.8737	2.8737	0	N/A	N/A	26915095.307437193	13	3004	-1	13	-615.1355	-1	617.1355	26915095.307437193
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2819.0","main.cluster index_upperinput":"2819.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=213&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	0.6397	0.6397	0	N/A	N/A	91736200.51627637	23	2819	213	23	-539.1479	-1	541.1479	91736200.51627637
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1021.0","main.cluster index_upperinput":"1021.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=626&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	2.7990	2.7990	0	N/A	N/A	32139217.14722659	45	1021	626	45	-487.1531	-1	489.1531	32139217.14722659
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2274.0","main.cluster index_upperinput":"2274.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=774&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	1.6360	1.6360	0	N/A	N/A	58829879.14466841	35	2274	774	35	-391.1410	-1	393.1410	58829879.14466841
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3362.0","main.cluster index_upperinput":"3362.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=384&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	4.4201	4.4201	0	N/A	N/A	22288216.964787804	20	3362	384	20	-531.1886	-1	533.1886	22288216.964787804
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5144.0","main.cluster index_upperinput":"5144.0"}	This Node is a Singleton	N/A	N/A	N/A	11.0862	11.0862	0	N/A	N/A	5753524.188532411	41	5144	-1	41	-767.5268	-1	769.5268	5753524.188532411
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5286.0","main.cluster index_upperinput":"5286.0"}	This Node is a Singleton	N/A	N/A	N/A	4.1138	4.1138	0	N/A	N/A	1246446.0196242381	4	5286	-1	4	-561.2708	-1	563.2708	1246446.0196242381
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2982.0","main.cluster index_upperinput":"2982.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=101&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	1.3309	1.3309	0	N/A	N/A	440388614.6907884	41	2982	101	41	-515.1410	-1	517.1410	440388614.6907884
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"743.0","main.cluster index_upperinput":"743.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=161&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	4.2614	4.2614	0	N/A	N/A	110953980.54930578	45	743	161	45	-531.2368	-1	533.2368	110953980.54930578
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4704.0","main.cluster index_upperinput":"4704.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=66&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	1.9427	1.9427	0	N/A	N/A	39432521.81457582	16	4704	66	16	-573.1260	-1	575.1260	39432521.81457582
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5307.0","main.cluster index_upperinput":"5307.0"}	This Node is a Singleton	N/A	N/A	N/A	3.7687	3.7687	0	N/A	N/A	2495784.1290488387	16	5307	-1	16	539.1375	1	539.1375	2495784.1290488387
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1923.0","main.cluster index_upperinput":"1923.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=186&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	4.1930	4.1930	0	N/A	N/A	5971039.792490952	26	1923	186	26	385.0803	1	385.0803	5971039.792490952
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"704.0","main.cluster index_upperinput":"704.0"}	This Node is a Singleton	N/A	N/A	N/A	2.9994	2.9994	0	N/A	N/A	456214802.948869	44	704	-1	44	-485.0531	-1	487.0531	456214802.948869
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1853.0","main.cluster index_upperinput":"1853.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=360&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	1.4412	1.4412	0	N/A	N/A	91679814.69531296	36	1853	360	36	423.1140	1	423.1140	91679814.69531296
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"688.0","main.cluster index_upperinput":"688.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=196&task=cc18fce73f9c4067aa9b752eaace9333&show=true	N/A	N/A	N/A	2.0968	2.0968	0	N/A	N/A	54466456.90352637	38	688	196	38	-431.1355	-1	433.1355	54466456.90352637
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2939.0","main.cluster index_upperinput":"2939.0"}	This Node is a Singleton	N/A	N/A	N/A	3.4825	3.4825	0	N/A	N/A	6149235.527200392	22	2939	-1	22	-569.1098	-1	571.1098	6149235.527200392
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2374.0","main.cluster index_upperinput":"2374.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=459&task=cc18fce73f9c4067aa9b752eaace9333&show=true	"InChI=1S/C10H10O4/c1-14-9-6-7(2-4-8(9)11)3-5-10(12)13/h2-6,11H,1H3,(H,12,13)/b5-3+"	ferulic acid CollisionEnergy:205060	0.9349200000000001	2.6332	2.6332	0	COc1cc(C=CC(=O)O)ccc1O	CCMSLIB00010122922	99112236.48913646	46	2374	459	46	-191.0513	-1	193.0513	99112236.48913646
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=cc18fce73f9c4067aa9b752eaace9333&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2488.0","main.cluster index_upperinput":"2488.0"}	This Node is a Singleton	N/A	N/A	N/A	5.7009	5.7009	0	N/A	N/A	9201647.079872616	25	2488	-1	25	-431.2802	-1	433.2802	9201647.079872616
