row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_BK00.mzML Peak area,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,
1414,228.10190402744973,5.2422295,,,,,,,,,,,0,0,0,0,0,66366.11,0,0,0,0,6659.385,
1415,451.2306033769676,5.356869,,,,17,,,,,,,0,1403.6006,1680.6854,2691.8804,1525.1702,1168.8358,200.78592,23357.549,5708.366,341.36313,29265.764,
1416,249.18492396648688,5.356449,,,,17,,,,,,,49.014847,2982.544,2194.1663,2697.5952,1322.2114,978.5639,275.50085,19684.275,4430.9326,478.85965,21858.297,
1417,720.3800482166005,5.39721,,,,,,,,,,,0,98.29143,0,102.82115,0,0,150.05472,7.8687334,0,0,19188.625,
1418,1130.1001071517067,5.4130616,,,,,,,,,,,0,64.79944,0,15.738105,0,0,0,0,37956.562,0,0,
1419,1135.775573655098,5.4145317,,,,,,,,,,,0,68.97035,0,0,0,0,0,0,37110.504,0,0,
1420,266.151714674987,5.424908,,,,,,,,,,,2310.9133,1325.5557,30639.97,1734.3204,327.7907,905.21985,1486.0387,1386.53,957.6623,830.0732,1700.5546,
1421,336.2533352257163,5.5031953,,,,,,,,,,,0,1185.3876,4458.9683,2873.1982,7664.893,3772.7754,1777.4982,2141.0156,1808.9795,3660.341,3633.7332,
1422,434.23908399600106,5.5089264,,,,,,,,,,,0,9.028439,0,21.865131,0,235.72873,9213.696,0,25.758528,9.795308,8.402793,
1423,439.1938569424728,5.5067058,,,,,,,,,,,0,0,0,0,0,362.29495,20612.785,0,0,23.631077,0,
1424,291.1953816132554,5.514029,,,,,,,,,,,33.796932,20405.676,42207.676,33841.523,58754.777,39575.3,23838.66,23856.145,19597.951,44453.766,45435.258,
1425,221.15362702202646,5.5609736,,,,,,,,,,,121.83996,364.4598,1297.6439,226.8231,424.27786,175.52832,293.45505,7480.086,244.11237,157.02533,7126.535,
1426,334.2952233490676,5.575107,,,,,,,,,,,0,3431.4688,1261.9172,1507.2786,208.22754,1401.442,1005.87573,699.6533,1048.0137,2707.2502,6469.157,
1427,293.21094925528445,5.664644,,,,,,,,,,,23.059013,9197.8955,623.5618,3782.4329,880.04675,2658.0505,1563.3241,4501.701,1300.6226,568.8991,1571.5135,
1428,477.24620771804786,5.663668,,,,,,,,,,,0,10361.292,779.3523,9112.253,1586.8612,6212.603,3173.1255,6639.2334,2150.381,1071.8473,3003.0776,
1429,678.3500258124063,5.7751813,,,,,,,,,,,0,0,0,0,0,0,59211.246,0,0,169.28535,0,
1430,700.3316629901226,5.774547,,,,,,,,,,,0,0,0,0,0,0,6895.5396,0,0,0,0,
1431,307.20562938667274,5.869779,,,,,,,,,,,0,3171.1758,6755.9375,5341.2744,7610.343,4249.1665,3635.024,4762.924,3668.3726,5559.6846,34881.02,
1432,299.0739373338823,5.871409,,,,,,,,,,,0,960.64056,462.8058,8786.235,0,0,0,932.71594,343.08954,136.76941,0,
1433,315.047608578787,5.8721676,,,,,,,,,,,0,476.74313,154.61665,2350.0256,0,0,0,316.22928,163.222,171.69983,0,
1434,186.09171562782853,5.8809795,,,,,,,,,,,0,0,0,0,0,323110.6,0,18.317505,0,0,0,
1435,266.11513320040655,5.880219,,,,,,,,,,,0,0,0,0,0,35763.934,0,0,0,0,0,
1436,290.2689643512929,5.8824434,,,,,,,,,,,10069.413,6828.7915,53200.77,7079.6167,8710.27,0,8244.478,5640.3594,7125.17,11622.439,6311.288,
1437,897.5202368116384,5.8864822,,,,,,,,,,,0,0,61.272724,0,6434.254,109.076996,0,0,0,10.354177,0,
1438,188.07074065151585,5.892569,,,,,,,,,,,0,61.83227,38.14328,27.71804,0,399540.6,33.808403,104.737274,41.308342,41.5894,65.61834,
1439,244.13327301308337,5.889642,,,,,,,,,,,0,0,0,0,0,209282.02,0,0,0,0,0,
1440,325.0915865106659,5.892251,,,,,,,,,,,0,39.405937,0,0,15.756384,14671.014,419.45218,10.138762,0,0,0,
1441,265.17968998614555,5.909349,,,,,,,,,,,105.77472,3774.6702,1285.8141,3314.8713,8160.3296,50717.81,5962.1504,466.29578,97.9799,750.32153,1854.6924,
1442,287.162114981234,5.9056134,,,,,,,,,,,0,658.88995,239.58228,606.02,2536.1816,12442.25,1605.8596,125.06622,11.199815,165.5373,327.05164,
1443,257.1899934967104,5.996473,,,,66,,,,,,,0,13313.3125,32520.482,25531.525,26313.723,10313.724,12920.019,11847.762,8712.412,27951.648,20455.652,
1444,275.200617355232,5.9975586,,,,66,,,,,,,21.239567,51356.113,63382.92,62277.33,58750.79,43342.984,42606.496,48300.605,18655.752,60072.918,45013.793,
1445,616.1766862635191,6.0160594,,,,,,,,,,,0,9.19069,0,0,0,31680.14,287.81122,1458.8738,0,0,0,
1446,913.5154681832413,6.049231,,,,,,,,,,,0,0,0,320.85193,173.81946,0,11839.07,0,0,0,0,
1447,146.08123340900607,6.0533247,,,,,,,,,,,0,907.7706,1321.8392,544.7892,436.89368,25533.299,33202.688,2457.36,4962.1226,925.86224,535.7464,
1448,437.3420138424267,6.050602,,,,,,,,,,,0,0,0,195.58315,416.46774,36.50145,27966.09,0,10.508247,91.4316,0,
1449,671.324426336525,6.062507,,,,,,,,,,,0,105.123985,11.07102,58.04089,83.52416,237.04962,853.12994,72.27825,464.82416,46.157383,21906.791,
1450,666.3694115055416,6.0644956,,,,,,,,,,,0,492.429,338.92,300.26184,457.93948,824.4896,275.39276,307.14835,2120.5403,341.42175,51974.77,
1451,163.03900891210967,6.065559,,,,,,,,,,,0,314.32703,77.38006,361.8215,367.55695,589.94727,39412.06,233.01762,200.72429,400.044,78.293045,
1452,619.3127030967389,6.1007757,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7617.9,0,
1453,455.3515226453046,6.107969,,,,,,,,,,,0,0,0,296.56964,0,0,40213.64,0,13.011103,604.92865,0,
1454,680.3655085876435,6.1242642,,,,,,,,,,,0,0,0,0,0,0,12131.462,0,0,429.1744,0,
1455,304.28444991261057,6.156137,,,,,,,,,,,53.2644,2282.9639,45.742092,412.7603,13706.446,79.74252,491.66553,0,9.389075,0,297.88995,
1456,690.3498248379706,6.214337,,,,,,,,,,,0,0,0,0,0,0,0,304.6929,0,15941.236,0,
1457,423.2349546046037,6.2726874,,,,,,,,,,,0,72.356384,67.80806,72.96222,20117.895,121.983444,0,0,50.061108,154.98412,57962.465,
1458,333.2038928085114,6.3042245,,,,,,,,,,,21.580637,746.9182,647.54645,1214.0138,12368.498,16425.053,2011.2821,1121.7616,243.92435,0,0,
1459,397.309973525497,6.3201013,,,,,,,,,,,0,0,275.56775,0,0,6779.9136,224.97983,0,0,0,0,
1460,437.34154701302816,6.3232374,,,,,,,,,,,0,0,3784.1833,44.05014,129900.336,52664.883,3491.0618,0,7.463051,247.04335,0,
1461,455.35188139560694,6.321529,,,,,,,,,,,0,0,6774.909,110.808716,187248.52,125557.766,5128.5234,0,9.912898,239.25464,0,
1462,289.1776401876496,6.3204193,,,,,,,,,,,17.45883,1305.4839,5394.587,1594.3809,11950.122,10663.947,1496.6908,965.03467,61.709736,1494.817,2170.9307,
1463,249.1848291989203,6.324201,,,,,,,,,,,37.16721,7166.255,22436.502,17476.66,101669.96,0,7387.426,8867.277,233.32796,11549.056,16825.44,
1464,751.4623103031281,6.321236,,,,,,,,,,,0,0,3963.0618,35.99824,159704.94,0,4427.102,0,0,198.12717,0,
1465,384.2901534635348,6.332238,,,,,,,,,,,0,173.5185,0,13.3906,0,0,12658.037,0,609.3757,0,265.76874,
1466,677.3547072379757,6.3919024,,,,,,,,,,,0,0,0,0,0,0,0,0,0,13459.124,0,
1467,256.22706929234766,6.4142666,,,,,,,,,,,1366.674,937.7806,24659.434,1234.0903,368.46417,694.019,1133.3855,677.5277,892.9897,897.71375,942.1299,
1468,338.2666498118777,6.4191394,,,,76,77,[M+Na]+,,2,1470;1468,315.27746,0,13718.096,6694.6724,1999.3456,1190.4248,997.0859,2201.561,0,14334.981,2481.1963,39077.754,
1469,341.2112307530789,6.416471,,,,,,,,,,,0,2852.9844,4241.538,3911.0625,3769.6663,854.0596,2394.3794,2929.2803,894.8875,39399.55,39452.426,
1470,316.2847594201748,6.421265,,,,76,77,[M+H]+,,2,1470;1468,315.27746,27.409134,245241.9,140799.12,77589.3,54482.71,24258.824,79266.66,28241.688,214571.23,71698.6,614528.6,
1471,381.2037763814664,6.4165144,,,,,,,,,,,0,2804.8096,3493.344,2823.816,3299.2764,623.1571,1522.3215,2315.3157,317.3521,4283.942,37416.754,
1472,265.17955387313646,6.4905553,,,,,,,,,,,26.08685,2136.0796,2406.392,1748.7379,2464.6235,4249.214,11398.49,165.01714,37.283165,1590.9303,517.8704,
1473,453.16744235215884,6.521324,,,,20,78,[M+K]+,,2,1476;1473,414.20437,0,7660.7544,17047.613,11020.162,15754.886,5365.744,5118.3906,6842.664,59587.754,19073.105,11083.086,
1474,446.2538606164437,6.5220428,,,,20,,,,,,,21497.08,8379.698,20582.352,7371.4644,14423.305,5787.134,7092.466,5407.8804,45774.906,24834.646,14106.673,
1475,415.2116000130937,6.5225086,,,,20,78,[M+H]+,,2,1476;1477,414.20437,151644.22,37218.586,83628.7,17533.902,51532.043,17169.354,28634.16,22613.203,188086.69,101669.42,60311.746,
1476,437.19359360055313,6.5225086,,,,20,78,[M+Na]+,,4,1475;1476;1477;1473,414.20437,100507.72,32257.23,68074.25,14100.812,43651.395,13752.058,24511.635,18014.086,140964.2,79543.38,50972.91,
1477,432.23832332448416,6.522162,,,,20,78,[M+NH4]+,,3,1475;1476;1477,414.20437,249456.05,28847.258,126774.61,26586.926,80043.8,27098.033,24668.531,36510.383,302611.5,159466.86,93145.21,
1478,460.2694600628585,6.5225086,,,,20,,,,,,,155374.27,46979.594,106317.125,22314.19,68199.35,21813.568,19902.654,30194.863,237593.14,137069.3,81198.055,
1479,391.24599692234347,6.5818386,,,,,,,,,,,24.62762,1473.78,959.12476,2990.4211,1241.8425,2866.0203,1259.338,3429.079,322.6177,974.73975,16965.719,
1480,529.277850366025,6.583739,,,,,,,,,,,0,30127.062,268.4785,672.8967,276.52158,2432.9917,3386.0977,18.773502,462.2078,28070.246,33.203995,
1481,336.2899630609052,6.588057,,,,,,,,,,,0,33.46311,0,0,0,1324.3958,130.1508,0,3869.2812,0,189923.89,
1482,487.29094342594846,6.5882273,,,,,,,,,,,0,1803.3953,562.50745,536.7386,2815.517,1804.2883,1961.7683,552.0891,922.8755,940.4887,6201.8193,
1483,525.2462187776738,6.5886216,,,,,,,,,,,0,2897.8357,1275.8893,1034.2579,3938.7847,3019.4563,3204.5605,1070.8497,1992.1208,2073.8096,11779.08,
1484,325.2374190606754,6.5876546,,,,6,,,,,,,10.99424,8353.271,3902.945,3477.6538,18166.955,7669.0283,12381.316,3192.3203,5102.0186,5651.012,27723.438,
1485,504.31722299531066,6.587948,,,,6,81,[M+NH4]+,,2,1485;1487,486.28341,0,30923.541,14593.611,13482.844,70697.71,57897.684,53156.613,12593.259,19796.258,21355.105,170486.02,
1486,469.2794618561294,6.588927,,,,,,,,,,,0,3041.2295,1457.5045,1427.8013,6571.5664,3610.6619,3427.6382,1292.6229,2125.3638,2442.6309,7777.264,
1487,509.27263879980876,6.589041,,,,6,81,[M+Na]+,,2,1485;1487,486.28341,0,23919.797,10524.034,9301.336,63988.312,44563.625,37753.633,9745.253,24254.84,19610.832,183163.25,
1488,348.2901626614565,6.598697,,,,,,,,,,,0,145.4187,0,0,0,0,6883.303,0,471.40125,0,110.49442,
1489,471.34681245468346,6.606046,,,,,,,,,,,0,0,61.56722,0,7392.853,23.112299,0,0,0,0,0,
1490,271.1693108294103,6.611761,,,,,,,,,,,0,3428.696,3786.7197,5841.4536,0,4086.4707,17429.293,4045.4507,3010.5398,30276.02,4173.7783,
1491,302.3053988353697,6.6259136,,,,,,,,,,,8031.7876,7781.8086,23423.043,8655.968,0,7226.234,0,0,12162.17,24472.553,12992.68,
1492,130.08648120930116,6.626513,,,,,,,,,,,84.12877,251.4915,233.20064,257.19153,24240.145,783.966,1046.0593,311.67413,143.79308,0,296.5766,
1493,138.05524450415967,6.6276555,,,,,,,,,,,135.91068,553.62714,370.5253,430.24,38272.203,169.06577,585.738,369.85904,1073.4572,319.10962,432.66473,
1494,266.21138094085364,6.630746,,,,,,,,,,,0,0,0,0,77226.305,0,46.43286,0,0,0,0,
1495,280.2271040621195,6.6286163,,,,,,,,,,,0,0,0,0,40690.355,0,26.130747,0,0,0,0,
1496,282.20668864902234,6.6273212,,,,,,,,,,,33.212406,11.490165,25.66663,21.097612,53774.92,11.7210865,35.116844,32.01558,9.513003,27.207336,20.715202,
1497,296.2221086513595,6.6279325,,,,,,,,,,,0,0,0,0,21948.498,0,0,0,0,0,0,
1498,766.4738071114881,6.678581,,,,,,,,,,,0,0,143.06091,11.040584,8184.7637,3256.4697,908.90533,0,11.287037,0,0,
1499,299.25834417333726,6.6804404,,,,,,,,,,,0,11.164605,0,11.377703,0,51.283054,0,22525.799,3186.545,469.05283,2057.676,
1500,317.26886941409316,6.681123,,,,,,,,,,,0,0,0,0,0,0,0,14742.847,1999.8085,283.351,1367.2023,
1501,339.2510223112332,6.6815166,,,,,,,,,,,0,12.733222,12.29015,0,0,37.378155,11.60461,28265.28,3832.4448,518.0255,2498.8303,
1502,318.3002791827287,6.7121096,,,,,,,,,,,208.01274,74364.375,14881.41,41944.742,4988.945,6888.3306,6765.4775,15808.27,59349.082,16966.934,75129.69,
1503,599.4095416668663,6.7591987,,,,,,,,,,,0,2160.7952,4295.9165,4033.6963,10275.377,10032.786,25987.195,23680.07,27511.287,2533.8896,2877.4395,
1504,299.07375106214823,6.794846,,,,,,,,,,,0,742.822,3991.9087,147.91519,0,0,0,494.09442,341.10297,100.06473,0,
1505,315.19310644383125,6.8015127,,,,82,83,[M+Na]+,,2,1505;1506,292.20379,0,16551.73,2650.5295,11793.008,40902.79,90600.75,83780.625,574.5749,657.94293,6961.2163,1683.6992,
1506,293.2109581892698,6.804738,,,,82,83,[M+H]+,,1,1505,292.20379,107.11888,84749.63,6288.173,58043.36,123991.37,247133.5,236098.23,1443.121,1593.9562,36052.438,0,
1507,300.28970119248277,6.80702,,,,,,,,,,,63.051674,345.6925,234.38268,221.70026,241.11778,267.04175,100.05469,740.21826,890.9728,439.24936,59816.523,
1508,694.4009074350688,6.8315,,,,46,84,[M+H]+,,2,1508;1511,693.39331,0,0,129.72742,0,11571.747,0,0,16278.488,72337.79,0,515098.94,
1509,430.28012102071756,6.852071,,,,,,,,,,,0,54.954033,0,102.30289,0,195.83072,32.33734,0,587.54156,115.42203,83510.7,
1510,435.23520541266333,6.8509865,,,,,,,,,,,0,84.81836,0,189.98586,0,94.1861,0,0,362.22137,129.63174,72895.95,
1511,699.3556558354888,6.8655744,,,,46,84,[M-NH3+Na]+,,2,1508;1511,693.39331,0,0,0,0,0,0,13.740806,0,39256.77,0,315572.1,
1512,518.3244555582486,6.8747816,,,,,,,,,,,0,8160.756,68548.45,16728.406,28048.5,69489.08,76654.58,11565.152,12578.745,10711.248,90522.984,
1513,347.23707420268033,6.9005294,,,,,,,,,,,0,1602.3945,3234.8723,3399.3906,3523.5293,1271.6091,1874.3823,2440.669,1719.9163,3392.4111,12144.744,
1514,365.2476544596901,6.9000793,,,,,,,,,,,0,2524.6958,4627.401,5577.7637,4991.343,1931.7822,3082.2705,3224.925,2249.8784,16304.384,35110.566,
1515,343.22687500929476,6.914699,,,,,,,,,,,0,21490.553,48639.07,36312.438,57901.98,45693.242,0,0,0,45913.336,44198.242,
1516,322.274083195461,6.949417,,,,,,,,,,,0,77.26203,338.4924,366.03134,0,2417.0925,1605.7917,0,1613.7601,263.81668,50899.21,
1517,353.2684704922251,6.955803,,,,,,,,,,,0,831.879,952.0987,1083.4567,1260.667,1822.4421,1147.1302,1129.3585,5500.027,748.02765,58462.066,
1518,715.3297953444986,6.9512596,,,,,,,,,,,0,0,0,0,0,142.43102,21.665379,13.571476,774.1022,0,16408.842,
1519,677.3734620805959,6.9562864,,,,,,,,,,,0,8.164675,22.523144,43.055782,49.486763,55.16443,18.45789,33.650265,467.0013,0,9152.632,
1520,299.0740558061895,7.0328307,,,,,,,,,,,0,4044.3726,327.38293,277.92868,0,0,0,161.63782,137.72464,113.61526,0,
1521,261.22145925060585,7.0605226,,,,,,,,,,,0,0,2705.4463,1646.6566,6940.443,1415.7946,1895.466,68.61389,48.19068,85.48302,204.97513,
1522,317.2092205305291,7.114157,,,,,,,,,,,0,2170.586,1405.8873,1245.7467,5458.943,1894.4653,868.5884,1719.7782,127.76994,823.5886,2113.935,
1523,277.21644972437394,7.1156864,,,,,,,,,,,14.308357,21195.055,23458.684,13935.061,55400.582,22832.672,7846.2153,8922.767,925.1403,8924.785,33912.273,
1524,266.1539393499096,7.1223087,,,,,,,,,,,0,0,0,0,0,13340.304,0,0,0,0,0,
1525,200.20099550427642,7.156868,,,,,,,,,,,0,8974.979,7836.079,9744.527,8505.627,6920.0576,8266.274,8615.804,7429.707,6451.7866,19577.195,
1526,381.2421666009222,7.168615,,,,,,,,,,,0,0,4017.0762,4159.6084,2361.4146,304.73706,1811.9983,1620.9229,550.2267,5104.717,60432.48,
1527,421.2347045071845,7.17171,,,,,,,,,,,0,2718.9954,5437.2173,41555.125,3055.679,412.78772,2640.505,2986.0967,569.7106,47352.734,61068.56,
1528,391.2632844615636,7.184237,,,,9,,,,,,,0,10521.285,57875.484,62724.336,62484.977,6175.9546,38366.145,24179.127,11993.357,12267.68,112749.39,
1529,373.2528399526778,7.1867743,,,,9,,,,,,,0,11559.28,33717.69,40698.164,39858.133,6130.7383,25117.586,5595.4,9772.957,34407.76,62003.723,
1530,373.25322300345664,7.1859035,,,,,,,,,,,0,10965.783,0,20168.373,23293.781,3832.1648,14598.125,18547.64,9772.957,15742.545,37389.65,
1531,408.26640953145534,7.1846185,,,,,,,,,,,0,6225.4263,9034.935,8850.653,6900.6597,663.7022,4977.734,8948.385,5753.8467,2810.869,14088.305,
1532,238.17979713500318,7.215553,,,,,,,,,,,17133.266,2961.4663,2991.1487,3416.1606,3920.7847,4001.9177,3392.2417,3065.7075,3352.2954,2556.3557,2145.054,
1533,165.0909065208932,7.2152147,,,,15,,,,,,,25929.951,17081.115,4084.1865,18140.502,17906.654,19950.344,18312.771,17346.332,17616.16,15891.368,3802.3635,
1534,221.1534037057645,7.214493,,,,15,,,,,,,72781.734,44368.16,38977.844,45262.42,52012.137,31130.258,48061.465,43309.652,28628.11,41373.453,38948.9,
1535,364.3205314271213,7.2377853,,,,,,,,,,,0,308.86374,45.352657,230.85475,81.14925,11238.677,2255.8325,204.75269,43892.594,0,994708.75,
1536,293.2104408791851,7.2425985,,,,,,,,,,,45.72965,629.8804,579.44824,1556.1093,0,0,2019.6287,1137.9242,688.47046,1323.3575,41419.633,
1537,419.2938173145794,7.2479105,,,,,,,,,,,0,5643.6567,25863.443,25223.033,1083.4829,41.944977,17803.275,22055.314,2063.3542,4835.6836,16136.259,
1538,594.3179721098778,7.2476172,,,,,,,,,,,0,21517.824,34480.598,27591.6,1073.2983,0,17866.523,28199.406,2918.8557,19604.762,18880.812,
1539,327.33642623631715,7.267794,,,,,,,,,,,0,14056.201,0,6676.7676,1378.0076,9892.842,18984.967,22652.568,6050.2417,10088.02,6924.854,
1540,376.3207490955116,7.305082,,,,,,,,,,,0,513.18225,152.92856,130.97144,0,271.05957,85592.73,21.248363,366.1187,0,548.1695,
1541,391.26263781755085,7.3250465,,,,,,,,,,,0,4805.1084,8242.816,9109.431,9130.3,2291.9712,7193.3174,18099.996,3748.5012,12025.073,4437.337,
1542,327.23147739503474,7.3311033,,,,,,,,,,,0,29396.916,45543.875,45509.36,11802.411,27504.324,30469.3,27313.44,7553.7446,47550.68,40641.64,
1543,249.1845229987115,7.343819,,,,,,,,,,,138.25163,3162.7363,3461.1628,2715.6357,20359.336,4283.325,3393.3647,897.7764,832.6635,1078.085,324.73108,
1544,478.29234210193886,7.347574,,,,,,,,,,,0,0,0,0,0,64883.066,79168.61,0,15278.435,0,140571.2,
1545,599.408791280559,7.348273,,,,,,,,,,,0,16976.812,32235.855,20597.537,54927.73,102995.87,15612.842,9466.891,9894.176,15870.122,7901.3457,
1546,520.3396249920817,7.3607793,,,,,,,,,,,0,0,72733.94,81974.51,0,132506.78,146295.94,60687.273,89218.195,73741.84,306944.0,
1547,497.31068909363273,7.3719597,,,,,,,,,,,0,6888.2036,1218.6249,7408.8545,8365.624,3694.831,8141.8584,3066.163,3711.391,2806.557,6450.396,
1548,553.2764864133447,7.373043,,,,59,87,[M+K]+,,3,1548;1552;1554,514.31404,0,9654.352,1150.5809,9490.36,9239.48,5638.5225,14468.642,6808.22,5054.9824,3979.6257,10176.472,
1549,353.26836033818796,7.37362,,,,,,,,,,,0,22084.557,3354.2007,21764.188,25138.08,10825.037,23697.01,10941.853,10991.135,12974.574,0,
1550,673.3224890153562,7.3956013,,,,,,,,,,,0,2400.867,4436.1025,15579.119,1395.0966,0,274.6284,220.54292,12.4952545,417.38058,902.591,
1551,381.2419709887155,7.419134,,,,,,,,,,,0,1571.3505,3096.6177,4036.0776,2414.4883,492.26556,1917.3068,2860.8123,581.9391,43070.062,0,
1552,532.3479510357067,7.417768,,,,59,87,[M+NH4]+,,4,1548;1552;1554;1559,514.31404,0,135844.94,53103.63,149671.19,199986.75,142174.64,160105.64,96440.305,139086.88,92969.93,504918.8,
1553,696.4147491654292,7.4234686,,,,,,,,,,,0,74.4175,15.388389,24.607563,130.16306,161.77838,0,29.68069,762.61615,43.51921,6084.431,
1554,537.3032158274723,7.4234414,,,,59,87,[M+Na]+,,4,1548;1552;1554;1559,514.31404,0,132455.33,0,144576.62,173407.78,149147.56,153779.95,100467.55,153863.62,89110.6,527981.25,
1555,447.2501373629012,7.440797,,,,81,88,[M+Na]+,,3,1556;1558;1555,424.26091,0,56074.65,53786.254,69447.71,38068.742,916.3139,33302.637,62867.543,2763.4067,121799.625,90178.8,
1556,407.2577082229076,7.4415903,,,,81,88,[M-H2O+H]+,,1,1555,424.26091,0,41200.8,45230.773,79532.27,8578.846,765.7569,24575.82,48925.848,2484.4102,17459.168,173718.05,
1557,408.2623809101547,7.4426336,,,,,,,,,,,0,2936.9465,5627.749,2107.7495,3484.6113,0,3378.916,4156.794,625.9979,20245.152,9798.438,
1558,425.2680876238901,7.4433126,,,,81,88,[M+H]+,,1,1555,424.26091,0,22805.816,46169.844,54763.375,28413.463,834.6279,23734.432,27778.22,1759.7743,60066.11,88351.71,
1559,515.3219702161286,7.4519277,,,,59,87,[M+H]+,,2,1552;1554,514.31404,0,11.65815,0,0,5503.242,0,0,0,0,0,14471.389,
1560,618.4272303119692,7.483224,,,,,,,,,,,0,2284.6477,4922.8306,3514.4873,6896.252,12818.267,4628.9385,6412.836,14185.033,2011.978,3608.0515,
1561,450.26129910080135,7.493823,,,,,,,,,,,0,0,127.13089,153.3937,626.7359,941.22754,2707.3596,759.4855,0,0,28738.133,
1562,243.13547920559208,7.503152,,,,,,,,,,,84496.78,33482.39,24701.633,27961.367,25071.873,22064.082,27620.695,25382.143,26784.062,27747.658,0,
1563,1051.616293237281,7.5147185,,,,,,,,,,,0,0,0,0,0,261.47986,0,0,310.70258,0,11116.607,
1564,335.236949565492,7.5969305,,,,,,,,,,,0,1118.3287,1795.6093,1220.401,4244.34,14172.155,1298.5271,888.8659,1624.997,1774.8773,1189.1034,
1565,366.33649259655783,7.6280785,,,,,,,,,,,0,0,0,68.87266,23.7075,454.6505,114.35401,71.69402,1943.2244,11.358199,29159.955,
1566,463.26644374177977,7.647441,,,,,,,,,,,0,247.27667,12.996157,556.40485,14.391331,472.49475,111.63067,57.815395,2930.451,76.83707,482107.3,
1567,458.3107523142574,7.6495614,,,,,,,,,,,0,252.37482,152.62292,884.4766,36.42573,877.26807,0,147.7055,17480.584,206.00284,587257.7,
1568,433.2349391532566,7.661148,,,,,,,,,,,0,563.1036,134.9255,342.37653,596.2997,841.842,1824.9486,538.9409,2303.3088,372.5628,58292.58,
1569,417.2790305804682,7.6763353,,,,,,,,,,,0,4306.7812,31819.254,28708.05,42059.887,2957.303,4517.063,22630.549,3203.9346,31822.861,4655.039,
1570,558.3633185796585,7.7216926,,,,,,,,,,,0,91.222145,140.92712,34.899944,1537.5608,48.94945,670.5424,152.78772,41.948837,655.5485,35326.777,
1571,258.24271276173084,7.728717,,,,,,,,,,,282.59528,332.54565,34816.04,295.2784,648.1376,461.05292,431.90637,438.4183,1358.3763,1048.7422,223.52054,
1572,563.3193880424298,7.749521,,,,,,,,,,,0,63.80619,215.01201,44.42298,2318.9883,67.50902,864.75574,86.472496,53.256897,1333.1567,26670.26,
1573,502.33715929700696,7.8103237,,,,,,,,,,,0,0,0,0,0,14.228514,0,0,835.8282,0,29387.264,
1574,507.29314294308,7.80773,,,,,,,,,,,0,0,0,0,0,0,0,0,1002.44214,0,42856.336,
1575,423.2732811293522,7.827986,,,,,,,,,,,0,0,0,0,0,249.96559,0,0,381.21442,0,71194.55,
1576,454.29284668858907,7.8343096,,,,,,,,,,,10.489413,6738.346,21138.78,27310.715,8465.039,49448.53,41315.613,4247.7393,9802.282,9007.477,114818.5,
1577,479.24016228026966,7.8344364,,,,,,,,,,,0,0,0,0,0,288.25076,0,0,286.5536,0,42894.11,
1578,496.33983364822814,7.8726344,,,,,,,,,,,49.593853,37080.207,60499.184,61484.09,46939.867,83594.72,79851.71,32556.121,59162.28,41497.914,173218.75,
1579,518.3216578337477,7.8729453,,,,,,,,,,,0,2485.5974,5141.115,4314.376,3756.3706,5865.279,3965.4265,2393.0913,5732.9297,2356.6602,14203.891,
1580,337.27343065430813,7.87721,,,,,,,,,,,0,378.63287,144.76346,762.52844,214.08638,749.7191,647.80743,383.90698,565.7534,284.22168,32962.086,
1581,539.3191299090428,7.8807707,,,,,,,,,,,0,3443.7656,629.0405,3721.7017,7838.782,1775.6698,1816.3301,1472.3663,3054.7622,1247.7051,12902.275,
1582,572.3423559400704,7.8954406,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,33854.2,
1583,383.2579776531094,7.91773,,,,,,,,,,,0,4327.7266,34793.414,33361.24,52795.58,40547.137,3967.5703,4566.2764,2969.1223,41369.812,52330.043,
1584,404.3522846521488,7.9252934,,,,,,,,,,,0,620.4181,220.7496,74.29724,0,90.546394,71676.03,0,673.06323,0,515.18536,
1585,342.3367012863803,7.9368873,,,,,,,,,,,0,17.589252,22.929592,94.082306,331.50748,1741.372,581.3225,133.55322,3019.4683,46.94435,92693.27,
1586,577.334691403543,8.012885,,,,,,,,,,,0,381.12326,801.4642,160.4961,4365.609,284.29623,1931.772,430.2291,390.29092,2738.1804,62207.8,
1587,572.3795177594869,8.032427,,,,,,,,,,,0,387.8813,736.04376,233.51656,4362.159,181.777,1700.3945,336.13727,283.84042,1134.3428,58215.727,
1588,483.2717577688721,8.099738,,,,61,,,,,,,0,3897.6423,0,19222.234,3040.0127,26764.633,29888.475,3323.2048,0,0,37574.56,
