row ID,row m/z,row retention time,1685365277_ALC_dbgi_001139_01_01.mzML Peak area,1685365277_ALC_dbgi_001140_01_01.mzML Peak area,1685365277_ALC_dbgi_001141_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001143_01_01.mzML Peak area,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001145_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001147_01_01.mzML Peak area,1685365277_ALC_dbgi_001148_01_02.mzML Peak area,1685365277_ALC_dbgi_001149_01_01.mzML Peak area,1685365277_ALC_dbgi_001150_01_01.mzML Peak area,1685365277_ALC_dbgi_001151_01_01.mzML Peak area,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_001156_01_01.mzML Peak area,1685365277_ALC_dbgi_001157_01_01.mzML Peak area,1685365277_ALC_dbgi_001158_01_01.mzML Peak area,1685365277_ALC_dbgi_001159_01_01.mzML Peak area,1685365277_ALC_dbgi_001160_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1685365277_ALC_dbgi_001163_01_01.mzML Peak area,1685365277_ALC_dbgi_001166_01_01.mzML Peak area,1685365277_ALC_dbgi_001169_01_01.mzML Peak area,1685365277_ALC_dbgi_001173_01_01.mzML Peak area,1685365277_ALC_dbgi_001174_01_01.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_001176_01_01.mzML Peak area,1685365277_ALC_dbgi_001177_01_02.mzML Peak area,1685365277_ALC_dbgi_001178_01_01.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,1685365277_ALC_dbgi_001183_01_01.mzML Peak area,1685365277_ALC_dbgi_001184_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001186_01_01.mzML Peak area,1685365277_ALC_dbgi_001187_01_01.mzML Peak area,1685365277_ALC_dbgi_001188_01_01.mzML Peak area,1685365277_ALC_dbgi_BK00.mzML Peak area,1685365277_ALC_dbgi_QC00.mzML Peak area,1685365277_ALC_dbgi_QC01.mzML Peak area,1685365277_ALC_dbgi_QC02.mzML Peak area,1685365277_ALC_dbgi_QC03.mzML Peak area,1685365277_ALC_dbgi_QC04.mzML Peak area,1685365277_ALC_dbgi_QC05.mzML Peak area,1685365277_ALC_dbgi_QC06.mzML Peak area,
3699,175.6619649647345,5.3658123,0,0,0,0,0,0,0,0,0,2637981.563209573,0,0,0,0,0,0,67096.82107516784,0,0,0,0,0,0,0,0,0,0,0,0,811415.2474154797,1736435.2772600707,0,0,0,0,0,0,0,0,162364.446820343,126364.90510368811,122113.79370979505,115781.4968096992,130499.37954747061,116677.75202673786,122188.14079880077,
141,343.1382817801383,3.0485128250000004,7913196.81156663,0,92251.58907147567,0,0,0,59377.04819371968,0,263204.1444090696,430166.0962299154,0,0,0,0,17293.678370683578,31655.728462384395,4685.983113830526,1313561.6502197764,180788.443146563,39740.50136125788,0,7078.169489794989,490905.50535960024,883649.5300334115,0,0,0,0,50642.28409277378,153502.4777102919,366274.27396388527,93910.68525548706,284158.6389668882,46085.8859109366,0,0,338268.88809857744,0,0,87908.21404447126,207429.08915940137,183800.92457184283,142826.45517086802,208636.8528639737,146168.54703730313,219268.0385779569,
649,349.1256740678359,3.819531877777777,541982.1671453667,2764763.2488166443,9772.775470898658,3053.1595182744495,9831.539278265594,27278.18815905796,47437.903872140276,3004.0907315331397,0,0,0,1.0360610514706692E7,116063.11353986716,920.0456625528188,5073521.589239786,2881.0166721900537,0,1268718.797557919,8484.456294093487,4705.902819235815,0,9733241.844361855,3147029.7173500187,262032.60737998813,77593.96971067382,11565.367975283101,22935.81700879409,28786.95755323394,270072.1004735598,237077.19591321197,0,4999.307414563504,11176.530323949915,0,0,0,266573.2099271696,7555491.014256117,0,984840.7926282607,924443.7285358073,965155.3311213775,937266.2964566196,893468.8516576081,921600.2443896938,850410.8825596313,
3845,314.175455243552,2.94622613125,0,0,0,0,0,0,0,0,0,0,0,1.3058936098719405E8,7755.431737031391,950454.6006239422,3.882283011249941E8,101584.79790731332,0,0,0,91372.77690181645,0,0,0,0,0,208699.24815267118,0,0,0,0,0,48302.73363935561,0,0,0,0,0,0,3080.2920129795893,1.2473805733049687E7,1.2125347043049086E7,1.1272585118967064E7,1.0621856161848456E7,9697694.118382279,9497760.97823135,9737786.340557713,
3881,647.1217266157158,2.418575991666667,0,8882.786164306806,0,13577.936075121364,0,0,0,0,0,0,0,1165987.4519572787,663994.1805695089,0,106723.21828400633,93017.43543581196,0,0,0,258308.8145645632,0,279729.16436355386,0,0,0,20618.803257913893,0,0,0,0,0,22399.03359527033,0,0,0,0,0,324672.9034025599,0,29834.124407800748,0,0,0,0,0,0,
3860,153.05471308880632,2.921221219565217,1784935.8739241757,218824.12786204097,2132785.100027956,17761.980556875256,3873360.1680456284,316883.8975685589,3782504.9988926966,164192.88648611528,3485618.230102077,92762.10108562853,5096737.964069159,4798030.776381863,217682.36039903032,122534.14072791346,821573.2270600446,252086.3879051776,39887.73958051033,1022206.5856318296,2854470.1503156684,296414.2775770753,144433.01451236004,312317.90128397004,3068496.061347314,3069251.2355930707,2202986.1234862544,487027.1983714655,1106728.5757635487,208923.10713132453,3693503.330668167,87405.46816288625,919725.4242617466,556377.0181807253,1387048.6080974736,3916880.2621771363,354693.25323026866,118607.8048263044,3189798.372513073,465805.85640681523,67776.90182850754,2120569.219851593,2345065.5219790945,2147058.3153461907,2073396.7834654644,2038109.9037362807,2198089.90536196,1998040.3646033865,
1112,518.2228978893887,4.108559564705883,0,1381005.0818613882,0,1284.9854636203777,0,0,0,0,0,4052.881654305862,0,24046.442029939484,1173.4018868627102,0,435607.1880673904,0,1340.9245952431231,3547.9049322509445,0,0,0,0,0,0,0,0,0,15793.77938300106,0,20586.806505275683,0,0,0,0,0,0,0,0,0,54529.06436913352,45513.55673976316,33587.470761210534,39937.07916523963,43044.403396832415,29144.19261503393,32858.31380981847,
2465,480.3167426488908,3.4041913488888893,848699.8099099847,525896.9078288112,155829.29507042,2022506.2387676435,768837.6549945129,2059152.6270070737,141519.17229991296,5112188.315828949,58826.480457280646,306970.703059885,796965.3311656408,212516.8241284164,505091.78374664095,43893.98696141298,428217.0280112305,826388.5076665794,1534206.3386401015,6000185.215236181,990086.3916194423,2481471.0134260245,421108.6800794452,128095.14175617395,200406.0606804904,847778.6300630639,1164534.1002803796,69176.00093961575,681264.8783741675,529470.3919180287,822447.5606899911,118948.39181946914,148372.17615233237,1081880.4688088319,1557734.5694639601,168148.58120210643,470312.8350199868,505272.0809866137,598893.5828379942,84623.54606801171,0,449746.3960865064,493726.80281997763,453148.8117186664,656626.7244317331,573119.8292160324,563776.2917471722,629240.8404246239,
107,357.1186985724236,2.4654511840909095,2.4808876754231732E7,388095.1984748902,6623244.487090238,722367.9372331104,8528063.981667183,159192.72974187258,2352832.5493689454,755173.0763392102,1.2345409308186715E7,103926.1181924885,7801488.605341593,456364.1929799447,571550.6499030782,119442.03030600186,976149.9304160911,193920.4767370304,52579.73413036094,0,1715924.4894497127,393956.6891645298,87428.117698912,1067902.5115435084,8759184.449140394,1.4093209406904558E7,4343836.526476697,1020231.5410790322,2433184.8850716637,580890.9144332038,4261421.927390158,162176.33762895362,145302.85612954982,372446.14248533733,2215524.08856469,3730893.3387121647,161825.40169017957,103707.58799163224,862119.9558971771,819774.6149241595,0,4499145.594443478,4920022.785707495,4716455.273544952,4861125.038544974,3675070.3711856105,4048472.6085066698,3742690.8444191045,
184,229.1070576609998,2.6411722840909087,6048152.797662575,14256.490861328617,3.5384374897757724E7,0,4.546885577282103E7,52782.45921970709,6.914768573364027E7,38210.63750330687,2.2765376065042015E7,19598.542204535086,3.0076705416410583E8,156159.28620902626,31597.773302399608,22581.543750055607,14277.126228098135,82421.29483532633,41579.71288562445,4.663203364443574E7,1.4671597779044854E7,27746.198291042012,16974.04981174218,67641.73033893047,3.0146454269573834E7,7.340164527275177E8,2.9187984772463188E7,267003.4631734134,9388905.713097936,215674.43715624296,5.224567796262338E7,47503.539443441754,0,67560.35087188038,2.5000359162246343E8,4.10014325314764E8,271911.1536663804,91148.84888374238,2.367896252825799E7,34461.158719604115,39369.36102012869,1.238609234255329E8,1.1591613442056373E8,1.2206569728064056E8,1.1279640194528684E8,1.0709738778974244E8,1.0177903918844916E8,9.48591649853433E7,
3692,775.1944544241803,1.950051175,0,0,0,0,0,0,0,0,0,1142188.7559819834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644322.9174498543,0,0,0,0,0,0,0,0,0,0,34396.12206822103,0,0,21298.04356253872,0,
2562,243.0863331853572,2.2368510216216215,289452.00680274755,0,1583985.8138505754,0,6103864.750247569,4740.655456382717,3121854.0856398535,0,1017004.6881137296,6251.794554322481,1.1407996667422375E7,0,5771.8550285537385,49187.47206896555,0,13770.126882668032,0,8545377.50520703,2449134.3527355273,72062.7167782001,14494.294813300861,0,4285421.7026037,1836828.2169206634,5088778.105061717,15308.436224528006,1716014.3641085702,19107.151036104427,1812058.5126719535,4904.478496268548,24295.79240745667,29330.588921595543,568842.5214190965,1.0786382046717951E7,11666.424967280145,6125.499789181771,2901158.475302316,0,0,2053510.6587599858,1996104.7063088466,2010427.2503167908,1795285.702857915,1764216.3966347806,1576292.1725274855,1584882.9333366575,
62,221.18997321485537,4.032283365217391,1.5381866491706146E7,272812.10240147327,1138645.5883554155,405729.218963248,5244099.700737162,2.175245311260097E7,5402965.478931734,2.9585211467220806E7,686079.4940254053,2394697.278709015,1.9137863622049626E7,485706.21211442864,1793147.2975627386,426474.72403487394,1131073.4792202027,6762932.702367843,3306347.115293139,1.0888470394577408E7,4606721.295100626,1.6995042082572587E7,1135601.392739293,193482.2377879813,1527604.5751027665,1.4322907677543478E7,7000607.281930389,371090.45664438186,2335655.389754365,1961591.470565255,1.4794822239094062E7,98750.39779438722,2718680.1729117893,1.0325420280046253E7,8907771.981548028,6375268.389212846,2347659.8709150082,837800.5439655115,6084495.645634624,112334.47872725505,2023.0551569753848,6512946.605891924,7009506.910800699,7070046.886405526,6344868.293225238,6591368.644504324,5623517.547862182,5235687.398043153,
1035,459.22195434484075,3.9481601066666676,336871.4495230732,4237651.563564309,452210.7750608615,8622209.071878176,104368.08002374152,462322.7108631196,54227.26653358314,208105.14496821648,131506.80097488864,46677.268860603646,226769.45576642835,871600.0937584435,373804.32350424567,3276825.096245978,1732018.164787323,81861.26335355834,156069.9664162266,270323.3854624787,70188.60305389579,119813.62487109225,200146.6480720409,52614.11381120301,17264.634509260195,115503.21229863685,101993.30009890796,8526.610393658912,84605.0251083697,101576.98419198234,196631.92488598384,2247903.3145107003,68719.54821832168,329157.74669998157,184361.29060642145,221454.35075067662,277205.78765825473,614690.2567049778,125563.70088139168,38511.734192726224,0,378594.1342318032,950975.3105881953,432465.61272165156,416061.24424419226,838290.4026291029,314012.3924615185,304131.5147991153,
363,381.0397399908045,0.6094968931818182,5713470.249502747,3404536.3220113097,3261839.1284237914,2850458.100049605,3930385.137188805,0,3211747.107113205,3371237.5563462125,3682328.159445979,6.96568313708079E7,2967120.9886423848,4960434.445384227,1762236.776955903,3331589.815134039,4137921.3384537,2496476.0397784556,4.831680024476739E7,4134547.7981297295,3784297.650440333,2116179.9012185843,3900024.658778817,2833196.887139169,5998378.287405298,2149737.7185127903,3611089.5546110272,3872551.211683365,2372219.996380425,2617818.3808574565,4997661.307985738,8901828.368444595,6.226596636933039E7,2005950.815449383,4721967.954395613,5279202.708091234,3923808.3089654176,3557052.284167875,4919060.067123276,3246995.4030929995,0,6369638.4292578595,7360680.143096156,7730626.245091957,7067368.97244173,6530193.024872253,6355805.423943209,6473143.616964898,
1250,476.1203918584464,3.3024359391304343,0,803997.015335638,0,808070.3187600351,0,25333.5442042997,0,0,0,0,0,2553635.376059536,5404.362470985407,16190.282403628322,2355046.1708578523,0,0,0,0,1775.7124693038288,1.0321301109931411E7,26071.080708333782,0,0,0,65560.70964402458,0,3557.8600785498684,0,0,0,0,0,0,6266634.491287389,1.0395646779081115E7,17204.711301668096,84770.1452791756,0,707274.2479399223,651476.7848583461,607708.9058652,633850.2569595706,632323.1692237196,619378.796514373,517177.8082516998,
3940,697.1611504170487,3.070724425,0,0,0,0,0,0,0,0,0,0,0,0,6565887.514046961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434390.2202968711,0,0,0,0,0,0,0,0,0,0,0,69488.88114206494,135736.8971777947,0,69151.69577625017,90230.42326256425,143992.88023310463,84176.19591271147,
2174,448.16590228496284,1.3392095714285719,679671.4331854049,2496825.6037009223,1589693.8945489924,238660.69462135553,3650690.463413911,1164166.5652258939,1.3119652122668248E7,1239489.1961609419,44501.772775400685,181856.59781485505,4567095.6493395055,2450052.710897243,0,248760.78029175074,2353337.7266940824,3595772.832521144,0,9041636.350364365,3242206.038001971,1643254.05120573,4902494.50244297,2275250.001956332,2670016.845861357,1222242.2033346735,0,927495.7599510694,1386882.4513415731,19138.393423095633,2641282.60668143,3087825.5380393886,53860.61795596884,4694845.233832411,293656.2382052874,3016990.358590296,2142187.3488330287,1996642.4419345073,3268367.1031365716,1070162.3053526017,0,2235413.05641265,2162235.0081561916,1980913.2218962258,2142181.1278046714,1953939.3180511761,2059899.0257307072,1926092.6039215077,
1934,392.19175027167927,4.232238277272727,0,9445.607766533256,990475.8072094434,17757.83725039911,0,66532.27626427305,0,10694.542130131382,113290.79481397882,0,0,0,15300.463413323892,0,9946.401011942968,0,0,221977.22526987572,0,1499.3429586180262,53144.05387366989,0,0,0,0,0,817980.8004025666,0,0,13229.779405770372,5897.917007338491,0,0,0,0,55247.53840585839,0,0,0,71688.50932384554,56404.94608695417,53909.15408307553,60148.90139800839,63548.37676931832,47940.50460999609,54785.206833429664,
4028,412.1439761851069,0.6924437855000001,0,0,114618.07189653277,1691489.3740606946,0,0,0,146025.04547618015,0,0,0,0,0,2.178793260165286E7,0,1.7960330841793142E7,0,0,0,5.099713966540839E7,0,1829170.6048595575,0,0,0,6002440.441204342,116727.02433139336,0,43905.04597861451,20655.90276817856,0,1.6589313188868275E7,0,0,0,0,0,1397412.3042337978,0,9499881.092054514,1.0578704346215203E7,8726212.878587367,8609800.984657103,8881844.58163829,8075920.642669895,7917982.026483544,
4125,905.2352858235838,2.7590560230769228,0,0,0,0,0,0,0,0,0,0,0,0,0,16515.50497317792,0,3382824.7476279913,0,0,0,0,0,1831605.6593814057,0,0,0,3223375.4556329916,0,0,0,0,0,36399.94383433041,0,0,0,0,0,3907298.675841267,0,361685.917397669,369849.21326311334,308121.81815615133,312313.695431893,293379.93205886905,260840.96353495258,220825.24722208237,
3730,514.1924237517214,3.8633036952380944,0,0,15404.05976988266,1478.9134762207693,0,52206.284374313975,0,0,0,6286492.072189911,0,0,0,0,0,0,7827487.165450451,0,0,1572.8055800684022,149793.73559641186,0,0,25922.91505865378,11019.192904652122,0,25844.091681675585,0,0,0,2.409428171388915E7,0,0,100890.0755870169,121255.45375209014,124409.97693829253,0,0,0,817341.6973096983,873152.470608643,875122.8895944837,1074666.4377603116,1047512.3489328643,978766.9947750001,988857.7146795698,
284,331.07972891413357,1.801885397777778,5676050.775388845,221468.61216469327,2942022.1147906315,2624061.6864834926,3226882.913404534,1116458.3961984909,614884.8359485778,287634.72364747274,5196003.181682866,563459.1826772433,1645491.5834406877,1563231.8100166423,426153.13197156985,90743.21948475605,641165.0590458019,3074907.3575708293,249922.50449899829,1599283.6978469759,1434609.1973962386,1654012.12322711,2920822.091560266,106389.94307716988,3253519.446123344,1591618.2859466719,1935328.8404659354,373648.6182795945,2511062.4629236483,738136.8555585226,2955562.3566895765,888320.811192879,715531.9090120503,2370729.4300316395,1.1269633864198508E7,6267337.722597845,704071.3934996759,2694557.5460281,3970406.460142004,136077.55591481275,0,975035.8327687872,1602854.804147461,1009497.1516910314,1710607.1502058941,1467824.7653904783,911453.0869769691,911560.0909249549,
587,484.27543623713063,3.98167515116279,772267.1809444963,185916.91856695144,195047.15225942087,215333.0952745766,238514.56057833982,437383.76411434135,277382.1429267066,230139.29545513942,1502961.713939569,68023.28771061222,304871.7632943259,0,931027.4807777673,295516.0187792339,0,170994.0091570085,18564.699314332105,5986.23220143159,783363.697699426,256210.0445302693,188503.57315774288,703520.5153008241,450042.66287662607,692272.7288315174,40596.03381622863,230183.69069121082,106035.74660694666,446337.6746992367,1052236.8975304158,842226.0248588435,192756.8011813601,411443.4772134394,1729120.3556818482,337780.72620804363,17129.762398853996,158738.96357070876,272022.3863526885,176057.5018134207,0,384521.77066697174,367297.368227225,341414.60941595904,347503.6743150735,328340.43631962617,288388.5929896903,291851.3426821166,
1,355.1024826374377,2.2638923652173912,1.676633249551147E9,3.4700998139584994E8,8.73891625193239E8,3.3336495011444192E7,7.904370796222944E8,4195010.46578023,5.656170702574552E8,3.138038184277386E8,1.9175904331580389E9,2.8537261827268004E7,5.063396579087064E8,5.886926578896272E8,3.915610240532976E7,2.840754676387634E8,6.908743716498804E8,1379743.410342498,6.827314334353594E7,5.1647514389796776E8,7.734331622740567E8,1624372.2839848376,2402793.83430846,6.141009026090398E8,9.282873426490022E8,1.357137056601139E9,1.6085144196189082E9,1.827203742731153E8,7.424118977034479E8,1.5475313721804313E7,6.875598642916026E8,924213.9115630462,6994922.466519187,1147459.7641971896,1.6513974776356373E9,1.5226123980848925E9,9829522.884843683,3084686.8297094344,7.876110170576974E8,6.207956760760391E8,56101.441629111396,7.162869734273856E8,6.974578645741124E8,6.907423586845874E8,6.386379005093418E8,6.62047214513656E8,6.171101388164026E8,6.5144809196413E8,
2235,329.2683593068207,7.291409619230769,0,0,81383.66699826729,0,0,0,14752.49411841257,0,1906.492800915591,43664.92121733135,0,0,0,0,0,0,617936.2262976442,165701.33409705525,16467.23186726364,0,967.0426691233743,2873.4057651511216,82625.36159101519,6480.014428542165,8692.870902701507,0,110276.51502439393,0,55995.671728021865,432296.2162172476,472766.759240028,867.2544754366672,0,14676.01849982965,0,0,77027.22738403549,0,0,75428.97799218203,80848.1807760667,73673.53564382356,68518.3030240356,65027.179406068484,75072.5463875421,71455.39891107257,
3919,440.2494138666975,3.7680384488888903,1131333.027254248,369375.5634672676,357976.72018223495,12703.46803844829,619250.6384530079,82597.81051681166,725170.9717961405,452078.1778232334,3008619.8657477135,350233.1700781081,689419.5399430753,186748.04427939188,304681.2760172814,177130.1668445868,507091.1755950043,137619.4828785422,426484.39594984613,317740.66661579435,862466.7415606435,784154.6699850701,303032.1551267206,174395.88589414398,697255.4968983653,863151.50422094,408683.91959056107,80001.02108431699,159571.08622525187,52183.33641451773,380893.67208814935,110340.33395689414,245780.33689786936,148320.64537355927,1352001.0032628481,921057.2678354145,3466621.7502604583,454731.6703819975,1064400.563162417,158006.70719701838,0,541529.086440182,524774.9047866073,545940.2847538693,550858.1227592536,423509.3956237739,426381.91079568636,407886.98341515596,
993,395.20398537609304,3.6229246400000004,1.3943648486864341E7,1.0853987335184854E7,44441.2100569372,1.2126861159108337E7,496331.5808718127,2669862.576089251,669239.0906925891,6445020.159168969,2819769.0985109922,12884.961111240453,605409.465538447,3234305.2658201815,1599012.877992457,1.571438884828761E7,8606648.836984016,4293748.82685365,377408.3892521756,2907039.4208515845,964262.7524534826,4385466.946938312,1572335.2324894213,2448348.556262895,212609.1825820783,813416.2924111866,90482.49862580936,8715383.848091815,55778.88952343556,1239276.5960430568,86205.4009181015,2279850.7733844873,185434.93744238644,4821563.318449479,491768.12076318974,6714955.431437952,622179.9001682102,1617259.825705385,1306093.0060367533,1610752.0284004186,0,4101167.635547253,4111371.231833922,4254490.900176495,3771754.3198717656,3663462.5973096127,3411820.3345439704,3363441.9500231287,
3030,566.3175055965073,3.92427993142857,157582.27649126633,0,0,0,0,1167017.4217495895,25363.65471891816,30660.280684678848,0,0,13673.200523619089,15933.268883945808,109541.80000423838,911.1912310532321,12880.52378925572,16778.952175817092,0,105931.46695968833,68933.77780212923,40473.26292223626,77599.37074458782,17028.70362304258,0,501409.29003645387,1232637.2873022065,23884.300065099724,0,157479.37280876358,828041.7515610751,2076.3407717402793,0,24938.963239126573,426303.3102585383,11515.153086647551,24609.764011456253,158418.36899684372,23804.321994967002,1595.614734977125,0,191003.0959687677,165069.47164321967,162587.35192970556,150905.40513634923,151802.3489748519,129845.88144172258,137549.20731752677,
681,445.11310098365755,1.0085244486956522,2873959.3324608994,0,734758.3945028147,0,454504.2812023275,0,4036266.923656945,0,3820996.0708073764,0,1254264.7438832058,0,0,0,405733.6002710708,0,0,58271.186957507736,4083022.0034351563,0,0,0,1102541.0149704365,1407685.5659007046,782025.7566049891,0,579376.7031558875,0,4557156.020444613,0,0,0,4415330.648271781,3823090.384965712,314628.9498501212,25580.913639287093,4237679.71193157,876998.1657164396,0,0,0,71712.43209935098,0,192766.52102915876,0,129673.16740628752,
2,381.07930220818395,0.6092566415555557,1.5411650411866784E9,1.0411912009027613E9,8.915000906310512E8,9.809570229713389E8,1.074228351496351E9,4.0304768932631296E8,5.527473491530104E8,9.836356754494761E8,7.297864219673396E8,2.3547817319610995E8,6.524676892465731E8,1.2434834941253335E9,9.282442999055856E8,9.518240742502081E8,1.1771768323322222E9,8.176796037355671E8,1.6439462408039078E8,1.0288065040381638E9,9.750586841868275E8,6.189893870752099E8,1.0300956171031816E9,7.888927481718662E8,1.3868482565374427E9,3.78176285538227E8,8.94511183798694E8,9.722770046161866E8,6.381306329121826E8,7.639972655862193E8,1.0498171107877442E9,4.52716657059302E8,3.904925392119821E8,6.354190700906105E8,1.1244037873352163E9,1.651151939608868E9,8.875415272162919E8,9.005094395054827E8,9.723314885774316E8,8.05897814379529E8,0,9.550880211657674E8,9.754689385231584E8,9.958368025948281E8,9.157190927803065E8,9.075230113590711E8,8.699977674508252E8,8.31647715929992E8,
1017,461.10557431073556,2.8428009750000003,0,8048021.749204518,0,0,0,0,0,232790.0295106652,0,0,0,4382249.685889619,2398.516680612136,7386002.083532954,2275361.271550564,0,0,0,0,602489.7138266022,0,443634.5035764064,0,0,0,352682.58481109247,0,77298.46889125848,0,0,0,27241.343646228546,0,0,1.0835541293483293E7,0,0,619344.6512225941,0,971496.2541859916,951811.2975504509,808751.9986419431,897968.8348828701,817894.6116639426,822679.2936888598,626322.3996651525,
891,271.2267269460563,4.431930497727273,89374.48508357804,100959.36805739257,166184.38817625405,0,27860.510362494195,113059.26784643326,139421.07792583772,56682.063250479696,93409.40719944128,108731.62436858853,5520.5823807451425,110504.82291403635,17008.787818096556,112202.4288448027,149401.95806865237,35020.28184970958,37389.3759744395,172322.43686165017,534482.8730747406,13952.559163869846,95473.82226245041,26618.788888208957,303289.6485198798,750889.2561575522,67743.16300882938,40346.09241840617,383157.8212752351,89245.31029475217,343863.2442519979,250403.81264740552,96004.84661202243,47339.798468702444,258928.45511622768,231306.26218293636,78946.32572229544,69450.7615328709,1610419.1301544148,32068.119864165983,0,287093.4730334623,310024.6516103285,336039.20380868966,327196.430551038,167950.31927658935,155749.56831637459,162581.33244718076,
4004,453.1380832141291,2.051458225,0,0,0,0,0,0,0,0,0,0,0,0,442894.3377372928,0,0,0,0,0,0,0,0,0,0,1064490.5197445678,0,0,0,25720.823939178823,0,0,0,0,468780.2475793486,0,0,0,0,0,0,0,0,0,0,0,0,0,
963,176.01091306217543,0.6186712259375,0,6.4652106895604245E7,0,2.0208388715287387E8,0,6546586.83594882,0,2.7056641023384597E7,0,3052950.415276392,0,3.8995158476846434E7,2458934.164733276,3.5100513376873136E7,2.8974663027285974E7,6.5871605149874926E7,8223621.434709584,53902.40184637732,0,1.9822690845557515E7,5.21964195424025E7,1.3666721592228573E7,0,0,0,2652190.294029045,0,5.4506050696971536E7,378901.5268555095,3.995915175197871E7,2799363.2972497484,3.763707049850494E7,0,0,2.0572722029634867E7,6.3426588829260975E7,0,3.0827267680836804E7,79948.27697118788,1.030951326102148E7,9338663.759749554,9965046.741633791,9734127.363540743,8940066.365259163,1.4754763356686369E7,8545492.064450966,
142,398.1442184555115,1.9278685444444443,9984418.862437021,0,1769796.0735802962,0,3027366.449311729,0,2246970.6104393024,820164.5252316926,1524534.6390533678,0,729490.6883222489,1587997.4624921929,0,0,1039168.4946871137,0,440098.4788586721,127890.18113065412,676560.6854582399,0,0,0,2965375.16208328,4692305.241015454,684485.7073531082,0,4373873.541808365,0,512490.1957654582,0,0,0,410265.4643085806,6297989.966448091,0,0,1781670.4181548622,0,0,1069051.2920117208,1155088.093901313,984826.0566991641,1089224.3095274062,784895.4293131235,781285.7492386854,763281.0903395375,
2423,974.5322392435999,4.87619896,0,0,0,948502.0103510247,0,48137.35593549685,0,63686.828715324,0,0,0,39409.78468568358,0,0,42969.629324568414,0,0,0,0,0,29963.922445868426,0,0,0,0,0,0,0,0,0,0,0,0,0,100003.79821494142,67434.33462679568,0,0,0,35411.94074626815,46334.90570214377,38016.26929011316,30450.705924264912,31274.92523406659,29231.932832150298,30246.445842191155,
22,408.15079501953903,2.331184265517241,4.9948004928612664E7,0,895773.2827019438,0,1561986.851214747,0,1519205.1532852557,0,1512952.4954050153,23694.819765410328,4948292.719800186,0,0,0,0,0,0,4537211.177944001,2042997.765875729,0,0,87944.82752288398,6353261.067523984,4.762443395308416E7,273428.8100133264,0,195823.7400868361,5977.814024557513,3839284.8512883447,205675.4794782905,0,7001.123723030318,2.1706392575514816E7,5845609.18884995,0,0,1007847.4236472826,174387.74888126377,0,5563310.704336828,5826699.012733136,5605433.386711571,5303342.105211179,5234439.529558108,5036320.994673544,4752390.254180991,
3846,591.1322995772849,1.7200114869565217,0,3.420605430430203E7,0,69753.29773962953,0,0,0,2.0036239757862207E7,0,0,0,4.802067366395634E7,1.6418706731389495E7,6.627848579563951E7,2.2559448672874082E7,5171447.949077853,0,325259.872039077,0,1.0932631905979393E7,0,4.180671266149954E7,0,0,0,3.647511960110247E7,0,4.109053484168249E7,0,0,0,8033257.478986636,0,0,1.0329644597828059E7,0,0,5.857955061805911E7,0,2.4505492356325023E7,2.00183567569012E7,2.4563018787121836E7,2.053188993084154E7,2.1029714551370945E7,1.8193598562922876E7,1.8254297251193285E7,
4103,340.3573292045904,7.8197533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620967.2403351741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4149,494.21651533207506,2.8863911192307694,0,134454.65100094595,283332.34072419215,69880.51632619045,0,197869.9036409719,0,325103.3376786117,0,0,0,60821.38436850018,4909.816506263465,18495.1778703577,51036.91227595292,1842827.0099008158,0,10797.7143031287,0,170578.9540388626,285179.0014040858,141445.32137910894,0,0,0,0,50788.68621807432,0,0,0,0,883861.9449571979,164252.76787413273,0,78032.03175212468,3310.6341874555646,0,0,0,82180.37151465153,65654.88581831328,81874.0438035818,66232.73580416008,95366.69699343745,76404.95469978527,104469.36885337603,
3907,447.0919556413654,2.7450724,0,0,0,601859.0342914589,0,754597.8810188873,0,0,0,53077.94852914438,0,508432.34874111874,811909.9141384633,1746256.2428492454,149082.12906238995,130893.53059300558,39313.147787106514,0,0,550183.7454281758,947.5811467382284,138859.55417021603,0,0,0,194098.81767551322,0,3858758.12590007,0,0,6848.057376196328,167159.71845740874,0,0,57881.06790581805,0,0,334486.61066437775,0,318620.87472249457,359972.12986047583,382329.82014754834,277686.38561082573,266684.6541218195,184355.22433109902,178274.42891275912,
