row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001156_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_001150_01_01.mzML Peak area,1685365277_ALC_dbgi_001140_01_01.mzML Peak area,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001173_01_01.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1687161692_PMA_BK_ALC_01_20230619131304.mzML Peak area,1685365277_ALC_dbgi_BK00.mzML Peak area,1685365277_ALC_dbgi_001186_01_01.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001160_01_01.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,1685365277_ALC_dbgi_001188_01_01.mzML Peak area,Unnamed: 32
10349,637.3056214382444,9.361566999999999,,,,68.0,371.0,[M+H]+,,2.0,10345;10346,636.2984799999999,28283.742000000002,9088.235999999999,25944.438,0.0,0.0,0.0,19328.018,0.0,16683.54,0.0,3576.4976,43201.155999999995,0.0,0.0,0.0,12890.796999999999,13472.294,18454.715,0.0,
10351,668.3475176475247,9.362903,,,,68.0,,,,,,,0.0,0.0,9427.398000000001,0.0,0.0,0.0,7789.8086,0.0,6593.366,0.0,0.0,8307.142,0.0,0.0,0.0,0.0,0.0,6121.7217,0.0,
10354,613.4805037400167,9.373071000000001,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125823.04,0.0,46485.816,0.0,0.0,0.0,236309.3,0.0,0.0,0.0,0.0,0.0,
10358,743.4332671282671,9.382323,,,,,,,,,,,7303.7397,13640.48,7513.198,24060.748,34570.336,24521.667999999998,0.0,18220.223,12936.343,22382.592,0.0,0.0,18147.98,14657.1,29508.2,21549.262000000002,24973.697,9987.271,26006.438,
10364,397.38297930847176,9.394733,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,22866.371,0.0,0.0,0.0,0.0,0.0,0.0,42969.105,0.0,0.0,0.0,0.0,14395.521999999999,
10365,154.0611503772419,9.401155000000001,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85363.15,0.0,
10366,799.460453928093,9.403224,,,,,,,,,,,0.0,10353.221,12682.686000000002,0.0,0.0,10207.976,0.0,0.0,6987.7305,0.0,0.0,0.0,14869.011,0.0,23991.443,17879.758,20234.578,9528.955,11237.283000000001,
10369,363.2528444449469,9.410768,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5458.273,0.0,
10373,732.4820364811231,9.413988,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,8827.979,7408.7446,0.0,5914.8926,0.0,0.0,0.0,16117.239,5972.687,12546.294,6879.3047,6986.8496,0.0,8214.116,
10374,760.5798846701517,9.420009,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23144.303,0.0,77538.836,21127.615,0.0,75683.04,0.0,17491.45,0.0,0.0,0.0,
10375,690.4341719032068,9.425347,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,7065.2803,0.0,0.0,6824.225,0.0,0.0,0.0,6595.42,0.0,0.0,0.0,11492.003,0.0,5746.9688,
10377,600.4165524469465,9.428069,,,,270.0,,,,,,,60963.082,76294.15,68129.16,90323.586,92028.516,61694.07,84180.91,118909.53,91943.87,169242.16,0.0,0.0,72875.86,182728.97,119982.695,68991.85,110586.516,61861.585999999996,86867.91,
10379,414.3579048617141,9.428659,,,,,,,,,,,0.0,40463.49,0.0,0.0,0.0,0.0,5458.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15718.802,29170.816000000003,0.0,
10380,584.4199521093942,9.429062,,,,,,,,,,,0.0,0.0,0.0,0.0,34438.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59708.805,0.0,0.0,0.0,0.0,0.0,
10383,601.4232877014863,9.430635,,,,270.0,,,,,,,92343.46,70317.96,0.0,94253.88,64471.715,106181.69,102439.914,104442.94,94252.82,235199.05,0.0,0.0,84782.84,151625.5,82660.28,147726.39,96040.01,61880.684,84271.375,
10384,565.404418963191,9.431378,,,,270.0,,,,,,,0.0,12452.464,0.0,8324.449,8147.7505,0.0,9279.097,0.0,9535.494,21565.904,0.0,0.0,11334.506000000001,24272.94,28737.746,0.0,15473.166000000001,6982.641,11265.242,
10385,623.4074798130058,9.435523,,,,,,,,,,,14645.808,10147.133,0.0,24092.852000000003,0.0,21647.438,20294.846,14270.659,0.0,26529.707000000002,0.0,0.0,18860.46,18555.959,8921.655999999999,20338.838,16391.002,0.0,11629.214,
10386,609.2710126994671,9.436685,,,,,,,,,,,0.0,5614.5356,7347.9233,8516.113000000001,14111.591999999999,0.0,0.0,5628.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6460.7446,0.0,
10387,583.4145325183148,9.437392,,,,270.0,,,,,,,0.0,58817.395,50628.312000000005,0.0,47737.25,112515.68,118496.98,104331.7,74300.05,160545.3,0.0,0.0,72306.055,107772.57,91838.81,0.0,93148.0,112866.42,78284.59,
10388,181.12234798526333,9.437969,,,,270.0,,,,,,,20102.758,30574.129,22889.256,18390.682,33130.594,26519.237999999998,26298.61,60455.684,34735.9,48431.984000000004,0.0,0.0,35060.95,57518.395,52821.085999999996,14726.681,46544.585999999996,22593.691000000003,34118.473,
10392,802.5361365663887,9.443836,,,,84.0,373.0,[M+ACN+H]+,,2.0,10396;10392,760.50257,66608.06,91574.23,21054.838,43100.508,52001.418,33482.453,53664.727,0.0,0.0,75736.14,0.0,0.0,47930.914000000004,0.0,48953.855,0.0,71519.484,41096.96,64943.805,
10395,780.5534848537854,9.446684,,,,,,,,,,,0.0,0.0,0.0,868447.56,856606.5,991707.94,1157657.2,0.0,0.0,0.0,0.0,0.0,0.0,85184.39,1186314.9,0.0,1140528.4,935936.2,1159806.0,
10396,778.5366418308623,9.447494500000001,,,,84.0,373.0,[M+NH4]+,,2.0,10396;10392,760.50257,0.0,72052.04,14124.341,8750.516,29528.584,34660.03,26023.367000000002,0.0,0.0,66870.57,0.0,0.0,0.0,0.0,57834.664000000004,0.0,46645.812000000005,23724.787,49371.65,
10400,666.4947808505434,9.451161,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29053.477000000003,0.0,
10403,584.4203624712286,9.454933,,,,,,,,,,,64150.45,0.0,0.0,169950.28,0.0,79848.69,0.0,47990.96,90774.695,89836.49,0.0,0.0,59209.207,0.0,0.0,108823.414,0.0,66474.93,0.0,
10409,671.4501628343139,9.457180000000001,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38966.27,0.0,
10411,376.31886832101264,9.459352,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,11513.555,6620.286,8930.855,0.0,14271.488000000001,17839.826,8330.665,8392.771999999999,6407.6875,0.0,0.0,0.0,0.0,
10412,354.3366197661966,9.461041999999999,,,,52.0,,,,,,,12906.741000000002,15695.26,14931.856000000002,17233.008,15797.62,15087.401000000002,27027.709,24254.2,18956.322,11809.697,13823.895,15051.193000000001,25901.697,19058.467,21571.871,10262.214,12822.805,0.0,15001.15,
10413,399.39459183842087,9.461619,,,,52.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,9063.242,8215.12,8503.844000000001,0.0,9095.871,8013.785,9836.131,0.0,6392.4507,0.0,0.0,0.0,0.0,
10414,716.5543460835449,9.462002,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28464.082000000002,0.0,40048.53,36785.656,0.0,0.0,0.0,32363.307,0.0,0.0,0.0,
10418,621.2709215297973,9.468522,,,,203.0,,,,,,,2610674.2,2717681.5,3485488.5,3845667.8,5987805.5,2932791.8,1041694.94,2177311.5,308224.44,730028.25,0.0,0.0,289620.6,387831.84,316350.12,1113797.0,602996.9,2575884.2,1280780.2,
10419,397.3830377680637,9.469685,,,,,,,,,,,18662.277,21747.537,10345.105,0.0,70060.336,11113.367,13125.54,32180.186,11525.348,42138.27,0.0,0.0,0.0,0.0,30014.257999999998,0.0,42019.6,25180.621,7959.0464,
10425,620.2639281496662,9.472541,,,,203.0,,,,,,,10872.77,9684.608,15299.937,14801.021999999999,25872.566000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8388.378,0.0,
10428,672.5258622752784,9.473039,,,,,,,,,,,52201.508,55900.758,49956.773,65075.918,60859.273,59145.65,55240.8,64598.242,54186.594000000005,67380.98,106175.95,67489.195,50069.164000000004,70224.76,53695.254,58800.93,55735.085999999996,53502.65,64290.957,
10430,643.2524857340053,9.474658999999999,,,,,,,,,,,449815.16,404919.03,432143.72,576133.75,0.0,519960.97,227409.02,347864.03,71698.36,142264.3,0.0,0.0,59042.45,77148.695,61960.33,252273.8,118911.734,395936.44,238197.28,
10431,659.2265875439838,9.474931,,,,,,,,,,,43982.418,39321.945,0.0,51870.32,100604.89,0.0,21312.62,35947.36,0.0,12676.485,0.0,0.0,0.0,5410.061,0.0,23436.615,9661.4375,34642.082,21998.517999999996,
10434,804.5492376562974,9.478048,,,,84.0,,,,,,,0.0,44262.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28660.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13960.577,28698.822,
10443,790.5215047342423,9.488875,,,,221.0,,,,,,,10731.153999999999,0.0,14220.476999999999,5166.142,0.0,15211.498,11450.565,27507.895,15420.553999999998,18361.443,0.0,0.0,23905.55,0.0,0.0,0.0,16361.003999999999,0.0,16942.69,
10444,790.518306712637,9.489057,,,,,,,,,,,0.0,0.0,0.0,0.0,8458.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10445,748.4749020901702,9.490110000000001,,,,221.0,,,,,,,46517.918,22795.68,33332.566,28155.215,25318.877,50709.074,20658.021,60062.79,47163.676,41214.395,0.0,0.0,37610.24,29310.816000000003,33161.69,31853.824,57668.273,0.0,46222.07,
10446,585.4766681646524,9.4907255,,,,,,,,,,,0.0,0.0,0.0,37551.406,0.0,37044.137,0.0,39009.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10449,628.4996219930566,9.493169,,,,,,,,,,,76744.39,77853.445,69636.19,84408.6,89330.51,84953.266,81316.34,82802.98,78896.13,76296.41,192847.34,83646.19,71771.74,75575.61,72838.56,83401.05,77203.09,77237.27,77635.36,
10450,738.5060240729872,9.497988000000001,,,,,,,,,,,0.0,0.0,0.0,0.0,95755.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135437.8,0.0,
10452,423.4560893747817,9.502741,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,76592.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30640.617000000002,0.0,0.0,
10454,331.28402284809096,9.51012,,,,,,,,,,,0.0,0.0,0.0,7972.515,5470.960999999999,4531.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8204.625,0.0,0.0,6540.769,6945.9,
10455,584.4732035180083,9.51223,,,,,,,,,,,129158.65,107232.695,100299.336,110946.7,122281.24,117548.69,114596.36,118091.05,105572.56,102070.26,227840.38,115923.016,95129.234,107573.73,97253.82,116585.13,102417.39,127518.8,97743.125,
10458,497.4244577207967,9.518349,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,47636.64,0.0,42667.473,0.0,0.0,0.0,0.0,0.0,38173.687999999995,0.0,0.0,0.0,35341.086,0.0,
10461,599.4096732424297,9.521971,,,,,,,,,,,0.0,68294.586,128339.13,0.0,0.0,87735.875,0.0,165115.47,112045.28,0.0,0.0,0.0,0.0,0.0,60206.402,73976.87,0.0,99570.7,142952.19,
10463,453.39789763764986,9.52737,,,,78.0,,,,,,,0.0,0.0,0.0,0.0,0.0,32565.772999999997,0.0,32778.15,0.0,0.0,51881.223,0.0,0.0,0.0,0.0,0.0,0.0,27071.4,0.0,
10465,541.4506213937691,9.529793,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42397.58,0.0,52171.863,0.0,0.0,0.0,
10467,639.40157974547,9.535007,,,,,,,,,,,25633.896,24547.057,28505.737999999998,29210.998,21527.871,28435.36,32009.09,48420.465,53913.625,53592.473,0.0,0.0,44715.062000000005,25627.082000000002,11545.1,30993.602000000003,63695.246,25586.066000000003,58618.996,
10480,289.2159992427528,9.548372,,,,,,,,,,,4818.179,0.0,0.0,0.0,5395.914000000001,7313.688,0.0,17378.938000000002,8301.201,0.0,0.0,0.0,0.0,8198.92,43354.445,0.0,11773.731000000002,0.0,7916.017,
10481,617.4174963799998,9.548465,,,,,,,,,,,0.0,0.0,0.0,20354.547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10485,615.4416528086621,9.551586,,,,,,,,,,,35732.926,35648.2,29024.45,16146.377,37469.695,46381.21,30374.042999999998,87247.42,48612.844000000005,28319.392999999996,0.0,0.0,37281.55,44799.203,246964.95,29379.347999999998,66760.66,0.0,39712.137,
10487,364.34185697741304,9.552537,,,,78.0,,,,,,,27765.463,26180.757999999998,24712.062,30855.877,26146.795,32308.656000000003,0.0,32753.803,29274.621,0.0,49687.773,40764.496,26961.574,28235.754,28178.436,28263.941000000003,28969.24,25465.775,26853.535,
10493,397.382743516635,9.562197,,,,,,,,,,,12630.846000000001,0.0,0.0,0.0,20911.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27629.611,0.0,0.0,0.0,0.0,
10499,745.4902328462431,9.573405000000001,,,,575.0,376.0,[M-H2O+H]+,,1.0,10501,762.4921400000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12190.808,0.0,0.0,0.0,0.0,7608.991,0.0,16141.415,0.0,16079.791000000001,0.0,0.0,
10501,785.4799809056157,9.575919,,,,575.0,376.0,[M+Na]+,,2.0,10499;10501,762.4921400000001,22272.305,36513.574,31325.646,18354.639,22408.629,30528.496,63158.26,108826.086,51119.848,68167.43,0.0,0.0,91628.39,41024.996,128311.195,70299.93,127833.84,37474.184,62448.03,
10502,611.4666920030737,9.576293,,,,321.0,,,,,,,5895.5396,0.0,11807.676000000001,9391.535,16005.556,0.0,7113.121,14666.375,7779.933000000001,12658.97,0.0,0.0,8192.946,0.0,16414.111,13242.863000000001,10524.96,0.0,12903.677,
10503,589.2443189395121,9.577405,,,,,,,,,,,0.0,19823.94,0.0,30749.621,15598.921999999999,17388.326,9746.667,0.0,0.0,45574.375,0.0,0.0,23768.611,26756.167999999998,38127.617,8435.403,24799.914,25891.588,47190.363,
10505,975.5637726211736,9.578038000000001,,,,321.0,,,,,,,13858.091999999999,20426.512,18296.479,14217.671,14721.601,27955.271,16572.093999999997,23851.574,22237.847999999998,41249.508,0.0,0.0,14972.518999999998,16526.08,32035.0,21076.87,22605.697,17693.451,23097.213,
10506,991.5586132708532,9.578486,,,,,,,,,,,0.0,7332.0464,0.0,0.0,0.0,0.0,0.0,19508.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16389.533,0.0,
10508,970.6086827895441,9.5805,,,,446.0,,,,,,,6519.999,10731.048,16969.41,19723.443,26917.475,31085.451,14252.874,22804.27,8854.1875,26324.75,0.0,0.0,11902.93,9689.098,24568.465,12247.315,15728.058,18430.52,18083.29,
10509,678.4694544731711,9.5821,,,,446.0,377.0,[M+H]+,,2.0,10511;10509,677.46209,49286.335999999996,19824.402,66501.0,27219.9,30931.941000000003,63822.098,36638.437999999995,115707.61,40630.25,48337.848,0.0,0.0,84164.195,39683.043,88892.39,46790.824,43965.832,9687.064,43681.555,
10513,801.4737028029032,9.584619,,,,82.0,378.0,[M+Na]+,,2.0,10513;10514,778.4852099999999,0.0,20938.408,0.0,0.0,14195.743999999999,0.0,0.0,51132.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42323.305,0.0,
10514,796.5197675748,9.586691,,,,82.0,378.0,[M+NH4]+,,2.0,10513;10514,778.4852099999999,0.0,17370.016,0.0,0.0,11041.126,0.0,0.0,30208.468999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25793.59,0.0,
10516,986.6036276956064,9.588225,,,,82.0,,,,,,,0.0,14134.788,0.0,0.0,22091.541,0.0,0.0,38503.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31135.75,0.0,
10517,637.4065304447928,9.593569,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17581.002,0.0,
10520,643.2521778749464,9.596817999999999,,,,342.0,,,,,,,154888.28,58078.258,0.0,243235.3,688881.44,151746.27,47049.082,91438.03,8027.0527,20548.725,0.0,0.0,7059.931,14141.651000000002,0.0,44905.06,13253.915,39074.67,38945.242,
10521,223.16909040939962,9.598479,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16662.357,0.0,0.0,0.0,0.0,0.0,0.0,34339.52,0.0,10990.281,0.0,0.0,
10522,659.2261399020334,9.600819,,,,198.0,379.0,[M+K]+,,2.0,10522;10527,620.2631200000001,15648.378999999999,6495.843000000001,0.0,22491.496,0.0,16516.218999999997,0.0,7945.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10524,636.4230837330316,9.601599,,,,607.0,380.0,[M+H]+,,2.0,10523;10524,635.41584,104915.95,50215.465,80177.73,54078.273,52515.04,105866.875,45051.08,135603.08,85695.336,74440.08,0.0,0.0,92010.69,55957.085999999996,99756.19,58401.152,103559.57,23371.803,85674.57,
10527,621.2705257952207,9.602055,,,,198.0,379.0,[M+H]+,,2.0,10522;10527,620.2631200000001,468008.5,246752.58,0.0,835602.3,0.0,551000.9,158157.03,469574.7,30284.117000000002,84215.63,0.0,0.0,27910.24,64036.293,32319.068,154963.83,76956.37,183277.45,149097.89,
10529,423.45601803396596,9.603349,,,,,,,,,,,0.0,0.0,0.0,0.0,38594.977,0.0,16980.158,132999.47,0.0,0.0,0.0,0.0,0.0,114982.75,0.0,0.0,0.0,0.0,0.0,
10532,611.4671413714939,9.6056,,,,,,,,,,,0.0,7276.2183,0.0,0.0,0.0,18803.87,0.0,8389.423,0.0,0.0,0.0,0.0,0.0,5635.3496,0.0,0.0,0.0,0.0,0.0,
10535,856.5233187054305,9.622958,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175921.89,0.0,0.0,0.0,0.0,234841.88,0.0,159595.86,0.0,0.0,
10540,600.4148737372966,9.630421,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23916.612999999998,0.0,
10543,640.4147364361884,9.632383,,,,,,,,,,,0.0,12419.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10547,592.2671943188024,9.638285,,,,49.0,,,,,,,0.0,51384.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85613.805,0.0,
10548,1185.5427364443933,9.638285,,,,49.0,381.0,[2M+H]+,,2.0,10552;10548,592.26837,0.0,81300.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205455.12,0.0,
10552,615.2578441843848,9.640172999999999,,,,49.0,381.0,[M+Na]+,,3.0,10552;10554;10548,592.26837,0.0,121597.68,5184.6694,7956.266,29173.729,7334.4624,0.0,5820.286,5062.8403,7748.8984,0.0,0.0,4425.0215,8617.212,0.0,5705.035,0.0,198066.23,0.0,
10554,593.2760277680368,9.640528,,,,49.0,381.0,[M+H]+,,2.0,10552;10554,592.26837,174083.78,2787411.5,152152.33,161952.92,572162.7,150587.4,152562.31,138547.78,130726.09,180422.7,0.0,0.0,125521.29,174008.64,171931.62,128360.375,132304.66,4730491.5,113270.47,
10557,669.2920087664253,9.643853,,,,,,,,,,,0.0,0.0,9070.241,8229.08,20127.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10563,639.4017908815139,9.653639,,,,,,,,,,,18769.668,0.0,26922.862999999998,26082.232000000004,20286.945,24292.718999999997,18795.977,33534.1,0.0,0.0,0.0,0.0,0.0,14339.032,0.0,17869.254,40323.57,0.0,35787.22,
10565,279.231562814518,9.6567745,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7219.232,0.0,
10566,445.3673784647448,9.662981,,,,,,,,,,,0.0,0.0,0.0,0.0,7582.2515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11255.732,0.0,0.0,0.0,0.0,
10569,785.4789054725212,9.666592,,,,,,,,,,,0.0,0.0,0.0,0.0,14076.068000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47139.35,0.0,30712.838,
10570,397.3828054443435,9.668695,,,,,,,,,,,0.0,0.0,9195.384,7985.388000000001,13807.073,0.0,0.0,10311.086,0.0,9343.709,0.0,0.0,0.0,4988.2295,0.0,0.0,16695.465,27187.865,0.0,
10571,804.5493069698327,9.669471000000001,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31820.215,0.0,0.0,0.0,0.0,
10572,829.5056139999394,9.669687,,,,,,,,,,,16765.218999999997,31265.15,0.0,58268.73,0.0,74127.19,45749.434,0.0,33298.598,85587.87,0.0,0.0,0.0,41231.25,81805.63,62488.754,55333.68,21907.81,71971.55,
10573,824.5511268154463,9.672821,,,,,,,,,,,0.0,9929.216,0.0,13228.052,28433.588,19918.602,7113.0425,23927.691000000003,0.0,19372.447,0.0,0.0,10921.778,0.0,27511.916,11179.298,11822.903999999999,0.0,19392.72,
10576,643.2525631274085,9.67782,,,,,,,,,,,0.0,26819.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10578,669.4497022981391,9.680719,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27278.892999999996,15420.704,0.0,0.0,0.0,0.0,29465.812,81109.82,0.0,0.0,0.0,4938.2954,
10580,748.5138967163427,9.68389,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10979.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10581,801.4753821049475,9.685791,,,,302.0,382.0,[M+Na]+,,2.0,10583;10581,778.48635,0.0,0.0,0.0,0.0,9077.404,0.0,0.0,25905.097999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30331.938,0.0,
10583,796.5203506368373,9.687738000000001,,,,302.0,382.0,[M+NH4]+,,2.0,10583;10581,778.48635,0.0,17835.742,0.0,0.0,14085.847,0.0,0.0,24828.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23626.326,0.0,
10586,163.11170243798668,9.694453999999999,,,,489.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11214.488000000001,0.0,0.0,0.0,0.0,0.0,0.0,45925.4,0.0,0.0,0.0,0.0,
10588,181.12225862442412,9.697507,,,,489.0,,,,,,,54695.043,39508.27,36347.92,20567.502,62133.6,72799.664,48013.905999999995,198347.94,41155.434,37934.703,0.0,0.0,61682.035,84570.92,543665.9,22810.097999999998,88368.14,16367.976999999999,36334.324,
10590,289.2159923280327,9.701456,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24427.82,0.0,0.0,0.0,0.0,
10596,421.36762872200325,9.707376,,,,,,,,,,,14185.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7225.206999999999,0.0,0.0,0.0,0.0,0.0,
10597,785.4795279613597,9.707475,,,,367.0,,,,,,,12605.893999999998,28179.516,28529.147999999997,18819.352,24277.031000000003,27749.785,30556.572,45980.273,23428.414,28863.373,0.0,0.0,46077.258,22018.36,52951.703,51561.06,94450.79,19803.691000000003,45451.585999999996,
10599,784.47043236991,9.714327,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32533.808999999997,0.0,0.0,0.0,13792.854,
10600,554.1762248326497,9.715177,,,,,,,,,,,9261.318000000001,0.0,7824.4883,10559.1455,10316.715,11043.901000000002,10889.613000000001,0.0,7818.1646,7293.967,11444.41,31542.932,7584.291,9438.326,8573.516,7074.3403,0.0,7018.9126,7655.784000000001,
10602,778.5093802844898,9.716737,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13692.383999999998,0.0,0.0,0.0,
10605,783.4653384171293,9.717967,,,,,,,,,,,13224.258,30221.215,27992.275,20094.086,23770.066000000003,39136.992,34887.56,43854.133,33112.406,25900.433999999997,0.0,0.0,52431.496,26440.17,69865.78,73289.84,54166.555,27876.639,29634.012000000002,
10606,621.2713273169156,9.718656,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224175.73,0.0,
10609,559.131398550286,9.721247,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14057.518999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10611,582.2072863450334,9.721247,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11739.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10612,828.5393464676038,9.723993,,,,492.0,383.0,[M+H]+,,2.0,10613;10612,827.53148,130569.42,72450.14,173164.69,94306.75,116309.01,137926.52,117343.51,226988.11,88243.375,115038.27,0.0,0.0,243117.95,64935.918,154272.12,120859.7,126129.28,38946.547,141914.34,
10613,850.5201023126803,9.72451,,,,492.0,383.0,[M+Na]+,,2.0,10613;10612,827.53148,23289.186,10530.694,25985.95,15911.563999999998,19515.12,21577.234,21623.007999999998,32251.209,12367.266000000001,14367.854,0.0,0.0,33184.43,9682.195,20850.713,12286.945,17971.34,4930.46,21105.287,
10615,644.3157499960471,9.72904,,,,,,,,,,,0.0,0.0,0.0,0.0,15236.662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
