row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001156_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_001150_01_01.mzML Peak area,1685365277_ALC_dbgi_001140_01_01.mzML Peak area,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001173_01_01.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1687161692_PMA_BK_ALC_01_20230619131304.mzML Peak area,1685365277_ALC_dbgi_BK00.mzML Peak area,1685365277_ALC_dbgi_001186_01_01.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001160_01_01.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,1685365277_ALC_dbgi_001188_01_01.mzML Peak area,
11598,793.5638740805468,10.961562,,,,,,,,,,,0,38523.945,0,0,0,0,36123.254,36969.664,71028.45,16674.586,0,0,70197.42,0,0,0,97150.22,0,17537.61,
11603,609.2978863374411,10.966388,,,,,,,,,,,40116.723,0,0,0,84870.2,0,0,0,0,0,0,0,0,0,0,19969.186,0,0,0,
11604,505.3892670654895,10.966617,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34322.86,
11607,804.5613125732067,10.969093,,,,134,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,14727.459,18764.248,0,0,0,0,0,
11608,622.504379094355,10.973774,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11928.819,0,
11612,621.2711519242682,10.975753,,,,,,,,,,,159996.48,138082.97,28203.033,144634.88,267361.12,115776.95,25349.902,47824.97,0,0,0,0,0,0,0,0,0,0,0,
11613,607.2919018899734,10.975834,,,,,,,,,,,718600.2,531290.06,856207.7,874508.0,956455.4,971786.6,201205.95,602368.25,104995.36,220729.0,0,0,118352.22,156146.23,110884.195,340926.22,224958.52,644065.9,318951.9,
11616,611.4674597134573,10.976926,,,,134,,,,,,,6302.4497,29026.248,127964.305,0,0,5032.082,33139.582,35200.465,5687.441,8855.556,0,0,97830.516,119521.91,122925.74,124326.445,25813.895,10531.411,0,
11618,790.5465127083845,10.978868,,,,134,423,[M+NH4]+,,2,11620;11618,772.51257,139455.11,419754.56,1702923.4,104578.64,106013.305,150830.3,578464.7,571152.56,129117.36,223246.4,0,0,1653416.6,1711922.5,1741690.5,1874839.2,442234.6,157856.78,191220.3,
11620,795.5016652749972,10.9803095,,,,134,423,[M+Na]+,,2,11620;11618,772.51257,146510.72,331016.97,536082.2,72954.68,112566.07,112979.3,417436.16,349197.53,98013.69,182690.53,0,0,541558.56,705499.2,654187.8,602529.44,305652.2,158847.69,140678.84,
11621,333.2426449279966,10.980436,,,,134,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4546.278,8131.9536,8696.373,7569.73,0,0,0,
11623,818.5776454741072,10.980648,,,,134,,,,,,,18060.586,45305.51,126841.016,11454.336,16547.074,10453.708,57068.85,42890.957,14800.425,26279.266,0,0,151554.39,174789.34,145454.05,178996.1,50169.18,22568.652,21864.598,
11624,163.09800107995298,10.980871,,,,,,,,,,,0,0,0,0,0,0,0,0,4838.6763,0,0,0,0,0,0,0,0,0,0,
11625,811.476140198892,10.980942,,,,,,,,,,,9911.341,18937.664,0,4317.069,6894.5005,8656.125,27423.379,24956.96,6838.645,10921.605,0,0,38572.664,41267.227,0,39831.34,20468.908,0,7382.7686,
11628,608.2950486791402,10.982114,,,,,,,,,,,0,0,350379.66,344537.2,0,0,0,0,39979.64,88674.73,0,0,0,0,0,0,91126.914,0,129597.8,
11629,985.5852540148584,10.983533,,,,,,,,,,,0,26042.717,8770.957,14419.759,24227.293,0,19095.928,0,0,4258.726,0,0,10150.745,18125.516,25745.393,16796.695,21666.295,27197.2,0,
11630,335.25834305027297,10.98415,,,,,,,,,,,0,0,0,0,0,0,0,6889.2314,0,0,0,0,23299.557,0,33365.387,0,0,0,0,
11632,778.5389501264627,10.98587,,,,,,,,,,,1257975.1,604821.25,3536076.5,2041446.4,1231053.6,2857227.2,1774760.5,5492422.0,3316815.5,0,0,0,1371390.1,1619918.0,891024.56,2124319.2,2279235.0,334802.28,0,
11634,483.37626956361925,10.986636,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17831.951,
11635,644.5096019938587,10.9869585,,,,,,,,,,,0,0,0,0,0,0,0,14688.512,0,0,0,0,0,0,0,0,19575.43,33218.797,0,
11636,781.5478936003607,10.987549,,,,,,,,,,,0,0,136539.47,0,0,0,0,0,0,0,0,0,0,0,0,58490.53,0,0,0,
11638,649.4657064163225,10.989724,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14035.603,0,
11639,980.631319161896,10.989773,,,,,,,,,,,0,28454.713,27016.91,11257.204,20570.988,0,19050.277,8744.423,0,5920.999,0,0,21805.5,72737.375,51188.094,36338.355,29482.697,31118.994,0,
11643,165.11364121742787,10.991706,,,,,,,,,,,12178.853,0,0,12839.041,0,11601.851,0,0,6754.535,0,0,5355.0215,0,0,0,0,4613.4653,13840.624,0,
11646,985.585703553314,11.001422,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,28396.975,24450.795,0,13679.067,0,0,0,
11647,785.5878138622003,11.001688,,,,,,,,,,,0,0,0,0,61140.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11656,585.4502345919975,11.0109625,,,,,,,,,,,0,0,10025.42,0,5146.4517,0,6078.7314,0,0,0,0,0,0,0,13992.1,0,0,0,0,
11657,758.569878572856,11.011864,,,,,,,,,,,0,0,327846.4,0,337535.56,0,0,0,0,0,0,0,0,0,0,46892.223,0,0,0,
11661,797.5141147583716,11.01568,,,,,,,,,,,0,40252.996,0,47378.582,40209.62,53065.703,0,0,18281.719,0,0,0,0,0,0,0,0,70134.82,20666.832,
11662,784.5845926241354,11.016075,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,74938.26,0,0,9860.949,0,0,0,
11671,834.539851440018,11.023887,,,,,,,,,,,0,0,0,0,0,0,0,51031.973,0,18365.469,0,0,0,15801.552,0,0,0,0,0,
11673,792.5603581483435,11.024974,,,,,,,,,,,0,0,0,15710.956,65986.93,76236.16,0,117751.84,0,0,0,0,0,0,0,0,0,99104.84,0,
11675,599.4676227801767,11.027449,,,,,,,,,,,0,0,0,0,7674.713,0,3772.301,0,5229.9336,0,0,0,0,0,0,0,0,0,4478.3716,
11678,959.570655306367,11.029049,,,,,,,,,,,0,0,72279.625,0,0,0,74881.29,0,0,0,0,0,67127.81,38582.59,82910.625,74046.46,0,0,0,
11679,806.5771763770997,11.029429,,,,,,,,,,,0,0,0,11788.233,13647.893,0,0,16233.378,15503.497,17342.662,0,0,0,16729.201,9354.55,0,15271.639,0,0,
11681,574.4464797568737,11.031855,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6796.5923,0,
11685,783.50214579193,11.032778,,,,251,424,[M+Na]+,,2,11686;11685,760.51084,105596.68,94713.53,44694.73,111869.26,134334.6,125871.625,86301.06,109844.34,115255.945,124911.44,0,0,52095.297,93372.41,63940.75,40130.88,115388.0,77764.57,97834.85,
11687,136.08680485551636,11.033488,,,,,,,,,,,4556.7314,8842.498,0,0,0,9859.978,0,0,0,0,0,0,0,0,0,0,0,0,0,
11688,769.4869167036753,11.034295,,,,,,,,,,,0,0,130170.06,0,0,0,104524.34,0,0,0,0,0,154524.97,88995.36,212812.97,126260.32,0,0,0,
11692,163.09791694617564,11.0374155,,,,,,,,,,,0,9943.273,0,0,6211.1665,5193.838,0,0,5309.943,3747.9534,0,0,0,0,0,0,0,0,0,
11693,980.6313622645173,11.03738,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,24711.713,79675.66,24978.594,32558.488,0,0,0,
11694,734.5198698663993,11.040437,,,,,,,,,,,0,0,10974.757,0,0,0,0,0,4518.902,0,0,0,0,0,6015.1177,0,0,0,0,
11697,985.5857395983589,11.044113,,,,,,,,,,,0,17337.941,0,0,0,0,0,0,0,0,0,0,11792.203,108619.94,34405.62,41759.19,10777.463,0,0,
11699,576.4986344444923,11.049672,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7081.83,0,
11701,153.113649746624,11.05095,,,,,,,,,,,16926.66,17911.236,11217.223,17579.008,9909.785,5635.069,25930.87,6330.0044,8756.14,0,0,0,11616.775,9656.707,11204.828,7918.6396,0,0,0,
11702,800.5208810903338,11.052876,,,,,,,,,,,113308.72,0,204180.36,125336.78,0,186384.9,116795.016,325550.84,0,138630.44,0,0,109862.41,0,81826.195,98759.88,69461.6,7972.9146,0,
11704,693.5274636096561,11.054856,,,,,,,,,,,0,12033.971,0,0,0,0,0,0,0,7879.0474,0,0,0,0,0,0,5017.209,16774.578,0,
11705,165.11364990533707,11.056074,,,,,,,,,,,0,0,0,13809.448,19193.127,15296.084,20180.184,0,8635.265,0,0,8142.0635,7037.0996,0,16847.95,8569.205,0,4478.2754,0,
11706,640.5149559789778,11.056037,,,,,,,,,,,0,0,0,0,0,0,0,0,0,35737.855,0,0,0,0,0,0,0,0,0,
11708,461.36288889798965,11.056413,,,,,,,,,,,0,0,0,0,9805.346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11711,813.4905726460875,11.056423,,,,456,425,[M+K]+,,2,11735;11711,774.52747,0,0,0,3122.6604,0,0,0,0,0,0,0,0,0,0,0,0,0,9393.131,0,
11714,820.5934265791459,11.057625,,,,,,,,,,,0,0,0,0,4569.8535,0,0,0,0,0,0,0,0,0,0,0,0,17405.775,0,
11716,492.40473234027326,11.059513,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8863.008,0,
11717,668.5462880379271,11.059803,,,,605,,,,,,,0,0,0,0,0,0,0,0,0,14941.366,0,0,0,0,0,0,0,0,33411.83,
11718,645.4689284598486,11.060245,,,,605,,,,,,,0,0,0,0,0,0,0,0,0,55675.72,0,0,0,0,0,0,10784.803,0,108871.38,
11725,675.3532157821369,11.070723,,,,,,,,,,,0,13140.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38076.496,0,
11730,629.2737186204897,11.073229,,,,,,,,,,,0,29822.914,0,80167.96,65302.164,0,16458.186,0,0,0,0,0,0,0,0,0,0,20620.361,0,
11735,792.5617745422962,11.08539,,,,456,425,[M+NH4]+,,3,11756;11735;11711,774.52747,0,63565.22,0,75501.555,14627.488,0,14639.617,0,0,0,0,0,0,0,0,0,0,133078.94,0,
11736,138.10266721577705,11.086865,,,,131,,,,,,,0,5423.1987,0,18798.777,11955.563,10469.896,7714.9805,0,0,0,0,0,0,9989.409,0,0,8853.354,0,0,
11737,153.1136378033432,11.08819,,,,131,,,,,,,22427.072,0,6961.3936,18451.346,23562.355,6999.7285,12983.912,11741.302,0,11662.749,4484.571,0,5175.771,15432.781,7098.349,0,13222.431,0,0,
11738,163.09783218318532,11.088586,,,,131,,,,,,,12625.473,5417.888,0,11384.711,10796.222,12455.04,9670.165,0,0,0,0,0,0,0,0,0,8449.177,0,0,
11743,754.5440408826681,11.093022,,,,196,426,[M+Na]+,,2,11745;11743,731.55473,96812.12,100498.68,43974.133,43150.492,49443.77,83143.01,53859.867,0,81808.15,96180.41,0,0,21150.363,0,18600.484,44088.42,94004.555,95520.414,74831.375,
11744,570.5091165187657,11.093121,,,,196,,,,,,,14517.724,31830.062,8748.303,5818.344,7569.001,13519.568,6255.4453,0,14600.493,20250.084,0,0,0,0,0,0,13259.047,34746.637,16292.499,
11745,732.5619064964941,11.093164,,,,196,426,[M+H]+,,2,11745;11743,731.55473,131599.16,207374.45,88795.25,57369.516,70587.55,126873.7,50706.727,7036.3477,116936.24,184125.0,0,0,44195.492,11199.897,34563.312,111796.695,140651.39,238264.7,163252.53,
11747,651.4600163675196,11.094555,,,,,,,,,,,12915.25,0,0,16452.236,13861.384,15753.221,0,7307.054,0,11106.787,0,0,0,7691.5547,0,0,0,26207.283,9350.47,
11749,646.5058305241367,11.097274,,,,,,,,,,,18858.043,15391.679,0,24761.375,21755.799,25756.941,0,13565.496,0,0,0,0,0,22539.238,0,0,0,45969.234,0,
11751,646.5101075582127,11.100126,,,,,,,,,,,0,0,0,0,0,0,0,0,0,16139.216,0,0,0,0,0,0,0,0,0,
11756,797.5162700348573,11.101371,,,,456,425,[M+Na]+,,2,11756;11735,774.52747,6361.562,80943.46,0,23540.88,25577.625,15307.544,21344.303,11464.079,8059.4434,9335.513,0,0,0,0,0,0,10667.098,143890.9,11835.912,
11759,165.11360011279118,11.102817,,,,131,,,,,,,17413.076,43782.64,5958.7715,8085.413,17961.594,11494.995,26916.379,19702.77,11516.77,16319.724,9147.931,12778.529,9019.999,12995.153,11602.597,0,11803.546,5965.877,0,
11761,816.5620648608794,11.104987,,,,399,427,[M+NH4]+,,3,11763;11771;11761,798.52789,0,12327.8545,19401.266,0,0,0,5231.6255,0,0,0,0,0,94986.57,216799.19,115547.21,122897.695,11384.924,0,0,
11763,837.4902599016884,11.106815,,,,399,427,[M+K]+,,3,11763;11771;11761,798.52789,0,0,0,0,0,0,0,0,0,0,0,0,6675.2764,13545.521,8129.3906,9150.1875,0,0,0,
11770,844.5931069156809,11.108568,,,,399,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,13578.654,37963.41,14715.345,21604.895,0,0,0,
11771,821.5175348382123,11.109376,,,,399,427,[M+Na]+,,3,11763;11771;11761,798.52789,0,23664.736,28341.447,0,5275.52,0,17053.225,10845.106,0,0,0,0,137624.92,252883.34,160280.95,155862.56,26256.184,6983.96,0,
11777,909.5546508963024,11.114607,,,,,,,,,,,10145.37,9694.166,8964.961,27231.572,20780.168,0,12657.636,11741.221,20411.072,57601.574,0,0,5630.9233,0,14768.083,10429.819,11054.559,6930.208,0,
11779,154.06115842804482,11.115785,,,,,,,,,,,68083.41,57449.965,0,62173.28,61384.812,58222.633,60195.316,49769.367,57960.08,0,0,0,36950.176,41791.832,41219.758,38512.2,0,31877.865,49712.137,
11785,530.4418263163589,11.118082,,,,289,,,,,,,0,0,0,0,0,0,0,0,0,7703.045,0,0,0,0,0,0,0,0,7984.196,
11795,640.5138423362537,11.131779,,,,,,,,,,,0,0,0,0,0,0,0,0,0,15437.205,0,0,0,0,0,0,0,20140.568,58957.992,
11798,935.5698781021594,11.136367,,,,335,428,[M+Na]+,,2,11802;11798,912.5808,56392.625,90724.43,46260.336,106509.95,92559.91,110555.86,88803.23,77885.7,90446.4,93323.6,0,0,81854.516,95371.74,87451.69,63133.637,78325.3,72046.82,76163.234,
11799,745.4864680850244,11.136894,,,,334,429,[M+Na]+,,2,11799;11801,722.4974,0,24164.033,15782.466,17901.215,15892.8,31365.389,48224.418,21025.428,17847.54,19700.828,0,0,64750.375,21336.053,61853.195,33380.258,39492.89,12575.205,20763.47,
11800,740.529393189393,11.137692,,,,,,,,,,,0,15387.082,0,0,0,18580.588,0,12855.979,0,14946.742,0,0,0,17344.934,0,21311.426,0,11007.535,12393.425,
11801,740.5313656827468,11.138173,,,,334,429,[M+NH4]+,,2,11799;11801,722.4974,0,0,0,0,0,0,20628.035,0,8207.016,0,0,0,50933.074,0,50722.887,0,22300.562,0,0,
11802,930.6147674464792,11.138311,,,,335,428,[M+NH4]+,,2,11802;11798,912.5808,27153.28,59911.84,35251.426,70879.21,63574.258,75598.734,44745.984,46842.01,48011.996,64105.7,0,0,61481.176,76938.2,69721.53,44339.156,51405.254,49439.31,54030.145,
11803,647.4492109760704,11.138717,,,,306,430,[M+Na]+,,2,11803;11806,624.45975,0,8307.291,0,0,0,0,9545.322,19454.955,0,0,0,0,0,0,0,7060.93,17554.764,44392.812,6381.9927,
11804,670.5247195839057,11.138992,,,,306,,,,,,,0,0,0,0,0,0,0,8665.41,0,0,0,0,0,0,0,4661.68,9723.562,27952.264,0,
11806,642.4933329683286,11.139534,,,,306,430,[M+NH4]+,,2,11803;11806,624.45975,0,21784.896,0,0,11377.757,5721.5557,23297.268,49064.758,0,0,0,0,8161.575,0,0,20366.857,41538.27,110969.97,13522.483,
11807,904.5988768885982,11.141138,,,,289,431,[M+NH4]+,,2,11821;11807,886.56455,0,0,0,15447.819,9480.326,22625.188,0,0,6868.8853,26594.25,0,0,7608.3604,0,7476.074,6181.5894,0,7621.6606,31905.225,
11812,165.11363685430362,11.149902,,,,,,,,,,,12202.764,0,0,0,0,0,0,0,5648.019,0,0,9405.91,0,0,0,0,0,0,0,
11813,629.2735910173091,11.15009,,,,,,,,,,,77126.516,0,33274.055,0,0,80796.445,0,60965.527,0,0,0,0,0,0,0,5126.4336,0,10430.221,0,
11814,668.5069330105757,11.150087,,,,,,,,,,,0,0,0,0,0,0,4121.443,0,0,0,0,0,0,0,0,0,0,13048.0205,0,
11815,138.10262957014876,11.1508465,,,,,,,,,,,10287.528,7317.731,3580.9836,9539.018,10117.911,0,15091.076,7742.463,8980.8955,0,0,0,0,0,4602.258,0,0,0,10354.407,
11819,461.36263965424337,11.155471,,,,599,,,,,,,12998.385,0,26133.613,7225.4004,7427.7646,24403.752,26475.121,6984.978,21824.395,0,0,0,0,0,0,10575.591,7122.5137,0,6082.947,
11821,909.5532721972932,11.157349,,,,289,431,[M+Na]+,,2,11821;11807,886.56455,0,0,0,0,0,51997.023,4663.9326,0,0,0,0,0,0,0,0,0,0,6425.166,54778.387,
11822,407.3519158432425,11.158401,,,,599,,,,,,,0,0,33677.977,5529.117,6593.169,20734.273,25573.213,10758.968,19625.053,0,0,0,0,0,0,8559.402,0,0,0,
11823,153.11350602361685,11.160712,,,,,,,,,,,9754.779,8415.207,11083.344,15047.217,13975.876,6375.197,20018.623,11370.733,14864.683,4735.2334,6841.6104,9812.139,6125.303,0,0,9624.561,0,0,0,
11824,689.4948134788292,11.160938,,,,,,,,,,,0,0,0,0,0,0,0,0,0,14221.047,0,0,0,0,0,0,0,0,14805.3125,
11825,754.5435734691031,11.161694,,,,,,,,,,,47832.46,0,11926.223,9367.659,0,37494.008,0,0,37578.492,43736.34,0,0,0,0,0,18058.76,0,39067.93,42963.613,
11826,628.551272684975,11.162201,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101356.0,0,0,
11828,163.09783212043024,11.162889,,,,,,,,,,,5390.37,7859.8955,0,13190.373,11734.262,9714.179,15532.611,8090.255,8512.08,4627.484,0,0,0,6576.22,0,0,5091.1323,3695.838,0,
11831,445.3676114020368,11.169837,,,,,,,,,,,15730.268,0,9644.774,12313.2705,21020.926,17934.078,0,68847.4,15469.244,0,0,0,7006.8867,6306.075,6343.205,11719.447,0,18165.59,0,
11832,621.2712380777866,11.170306,,,,,,,,,,,0,0,109928.13,0,0,0,9064.711,22964.746,0,0,0,0,0,0,0,0,0,0,0,
11838,732.5618160897162,11.174027,,,,495,,,,,,,145398.1,161382.4,48389.387,36872.125,34595.11,147507.47,34628.28,0,141493.22,181772.56,0,0,0,0,0,68037.04,112613.805,163339.28,197443.97,
11840,570.5087384248541,11.1774,,,,495,,,,,,,18488.04,20933.266,0,4092.1108,0,15378.676,0,0,16023.613,0,0,0,0,0,0,9345.616,11829.296,20039.844,24088.137,
11841,486.3944287801404,11.179027,,,,,,,,,,,0,0,0,0,0,0,0,8099.6245,0,0,0,0,0,0,0,0,0,0,0,
11842,769.5553204523922,11.179254,,,,175,,,,,,,0,19978.648,0,0,17527.193,11838.09,0,0,0,0,0,0,0,15910.658,0,11623.46,0,0,14988.222,
11843,771.50137046028,11.17927,,,,175,432,[M+Na]+,,2,11850;11843,748.51222,273704.25,405800.0,221790.75,448796.7,457788.5,377946.22,262835.25,206743.56,302902.56,281592.1,0,0,293143.12,382002.8,385310.1,314399.84,378855.4,287163.84,349811.9,
11844,587.4670446358867,11.180164,,,,175,,,,,,,22245.195,64420.297,0,62466.23,81856.016,34515.78,19636.516,16550.928,26614.832,26122.012,0,0,32555.355,49238.473,52961.984,40295.42,47395.207,32552.662,49359.55,
11846,787.4753443518097,11.182734,,,,175,432,[M+K]+,,2,11850;11846,748.51222,15349.074,21164.748,12527.412,24107.11,22740.246,0,0,0,0,16114.846,0,0,17598.371,20236.492,22579.387,0,0,0,19071.326,
11847,871.5729209142012,11.185479,,,,,,,,,,,67347.66,47952.22,46367.973,114141.45,0,264160.12,33904.008,16035.1,0,45192.6,0,0,0,20476.428,114131.37,32207.818,0,49254.324,59554.133,
11850,766.5461505919101,11.192763,,,,175,432,[M+NH4]+,,3,11850;11843;11846,748.51222,282854.97,755189.8,310448.66,643451.5,700581.94,500807.28,12159.561,201757.53,374378.47,350550.03,0,0,443253.47,655632.44,690389.6,460798.6,21681.82,449126.28,612171.4,
11851,961.5847048108266,11.196894,,,,,,,,,,,41840.914,33390.9,29349.754,41113.613,37127.477,23347.02,22534.252,90548.72,0,21776.01,0,0,20727.883,35435.797,29838.99,35431.785,21779.395,39321.41,21257.104,
11856,956.6296692227419,11.198248,,,,,,,,,,,44325.09,70420.36,44075.1,57420.8,60140.65,33530.035,22245.664,114562.84,50338.55,0,0,0,35061.37,63876.473,47188.895,0,51987.484,72037.94,32636.75,
11861,593.2755764183956,11.208667,,,,,,,,,,,0,20061.75,0,0,0,0,0,0,21404.71,0,0,0,0,0,0,0,0,43408.703,0,
11862,820.5921107568593,11.208784,,,,,,,,,,,0,44119.934,44642.785,35217.977,28964.146,32595.25,0,36604.863,0,38644.37,0,0,43965.336,0,33186.805,0,0,51583.387,39237.35,
11863,797.5168871813343,11.209561,,,,,,,,,,,118125.6,124661.37,131633.25,159810.88,104747.05,0,154387.97,180628.81,117339.6,1370837.2,0,0,0,100750.484,104068.15,0,132474.98,132900.61,109774.1,
11868,813.4907098979849,11.211428,,,,,,,,,,,10475.004,0,0,0,0,8145.3203,9543.672,10646.813,0,0,0,0,0,8613.331,0,0,0,0,0,
11869,795.5754605666629,11.213561,,,,,,,,,,,0,0,0,0,0,0,0,0,0,46447.816,0,0,0,0,0,0,0,0,0,
11874,335.257782897012,11.216223,,,,,,,,,,,0,6807.366,18796.883,30304.611,28179.646,0,0,27066.795,0,65490.254,0,0,4603.215,20568.525,17332.35,0,19450.477,19796.94,0,
11875,794.5698537143978,11.217548,,,,,,,,,,,0,534008.06,0,0,0,0,0,0,0,166025.22,0,0,0,0,0,0,0,0,0,
11876,998.2896283763629,11.218733,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,137510.8,0,0,0,0,0,0,0,
11877,999.2904590045961,11.218733,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,129640.9,0,0,0,0,0,0,0,
11879,613.4829371835574,11.224091,,,,,,,,,,,0,0,0,102978.09,73137.69,0,0,275171.06,0,0,0,0,0,0,60829.035,0,0,0,0,
11881,795.5719172981208,11.23236,,,,,,,,,,,0,129406.33,0,0,0,0,0,109290.15,0,79947.64,0,0,0,0,0,0,0,0,0,
11883,792.5622467953693,11.236439,,,,613,,,,,,,3452640.0,3303720.8,3275488.0,3653915.2,758507.7,3858636.5,3733981.2,978171.1,3446142.8,2817919.2,8375.551,0,3332344.0,3576321.0,3630768.8,3376963.0,3427771.5,2879513.5,3405217.0,
11886,595.4716251357223,11.24107,,,,439,,,,,,,0,11366.006,14176.687,4957.1025,15148.208,0,11911.063,19031.229,12953.06,0,0,0,13209.396,0,0,11833.588,0,12251.799,13534.351,
11888,613.4827150149042,11.243706,,,,613,,,,,,,281988.12,281772.25,321053.4,235285.75,293176.38,326184.03,323898.06,116769.13,318174.84,372064.7,0,0,314370.66,307434.88,250179.27,288185.34,86972.18,275196.62,318668.84,
11890,821.5959831564023,11.248442,,,,,,,,,,,20199.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142168.6,0,0,0,
11892,792.5629281604042,11.250615,,,,,,,,,,,0,0,0,0,2972864.8,0,0,3158393.2,0,857453.25,0,0,0,0,0,0,0,0,0,
11893,335.2576247021265,11.253821,,,,439,,,,,,,42388.953,48468.7,42822.277,39243.887,39987.664,53538.875,51374.367,47971.703,57020.04,0,0,0,60448.605,40452.37,36349.574,50287.082,0,33928.723,59030.004,
11895,766.5450447933482,11.264908,,,,,,,,,,,0,32614.207,25263.83,21016.268,0,11180.116,249515.62,0,16387.602,14969.809,0,0,29125.176,32696.355,34820.234,13791.309,695416.0,15022.387,19050.021,
11897,593.2751825974092,11.27028,,,,,,,,,,,0,0,0,0,0,0,0,0,10494.694,0,0,0,0,0,0,0,0,22933.176,0,
11900,871.5740494691654,11.279539,,,,,,,,,,,19327.291,10893.089,0,37468.836,0,59724.023,17836.578,0,0,11664.356,0,0,0,0,30870.59,0,0,0,0,
11903,656.5091534349457,11.281788,,,,70,433,[M+NH4]+,,2,11905;11903,638.47563,13319.001,58290.12,10015.45,4030.9023,13921.505,8158.2236,36559.31,59415.426,0,7637.934,0,0,19893.834,0,6301.843,24649.277,51822.332,194512.92,22133.287,
11905,661.4651487431676,11.282789,,,,70,433,[M+Na]+,,2,11905;11903,638.47563,0,14731.729,0,0,0,0,8131.5435,14220.613,0,0,0,0,0,0,0,0,12162.648,46827.684,0,
11906,820.5921761803374,11.283682,,,,579,,,,,,,215881.44,159789.86,213883.16,203123.36,212999.3,196034.73,227991.45,187664.1,258301.4,212807.97,0,0,226393.06,223417.31,222728.27,275201.88,234116.39,140360.64,215433.45,
11907,798.5194122347572,11.284627,,,,,,,,,,,0,0,0,0,0,697867.8,0,0,0,0,0,0,0,0,0,0,0,0,0,
11908,684.5399969946243,11.284702,,,,70,,,,,,,0,11405.418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41673.844,0,
11909,806.5775666400127,11.284856,,,,,,,,,,,19821.818,0,18838.822,20395.643,19380.758,0,22159.904,23883.445,21792.62,21564.752,0,0,20738.162,22211.9,24233.555,0,19883.195,0,17103.242,
11912,982.6459300355433,11.285904,,,,579,,,,,,,40949.49,37321.707,84485.96,25912.1,43307.387,40077.863,69475.9,37704.344,43429.758,26158.822,0,0,66125.02,119257.484,64865.66,85787.5,31961.271,41546.566,15950.554,
11913,682.5252148281604,11.287457,,,,70,,,,,,,0,5044.5825,0,0,0,0,9291.151,8690.903,0,0,0,0,0,0,0,0,5546.1963,35725.85,0,
11915,641.51335434285,11.290035,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,12746.25,0,0,0,0,0,
11916,876.5818273530948,11.291614,,,,,,,,,,,0,9445.963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11919,797.5169349240923,11.29627,,,,,,,,,,,1069900.5,996649.7,954437.75,1115395.8,1130741.1,1430351.6,1036672.44,1343141.0,1093317.2,0,27781.62,0,1070399.4,767855.06,1035587.75,905295.0,1013606.75,877633.44,928285.25,
11920,764.5317997901818,11.297502,,,,,,,,,,,0,0,0,0,0,0,21051.637,0,0,0,0,0,0,0,0,0,0,0,0,
11921,987.6011326270699,11.298027,,,,,,,,,,,32865.656,28609.377,66617.98,15859.566,32708.754,30760.152,52256.598,29146.418,33522.8,20234.719,0,0,53280.16,67008.164,47877.414,54676.26,22583.412,34649.68,6008.8335,
11922,163.09763200262816,11.29893,,,,,,,,,,,0,12120.341,0,0,0,8728.892,0,0,0,0,0,0,0,0,0,0,0,5243.2925,0,
