id	molecularFormula	adduct	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
5215_cdhrc_dbgi_alc_pos_sirius_219	C13H25N5O2	[M + H]+	Alkaloids	0.997502863407135	Pseudoalkaloids	0.5951773524284363	Polyamines	0.2216075211763382	Dialkylarylamines	0.5402570366859436	Tertiary amines	0.9919482469558716	Amines	0.9980018734931946	Organonitrogen compounds	1.0	Organic nitrogen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Ethers; Organonitrogen compounds; Organooxygen compounds; Dialkyl ethers; Aminopyrimidines and derivatives; Trialkylamines; Amines; Tertiary amines; Tertiary alkylarylamines; Imidolactams; Dialkylarylamines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
6488_cdhrc_dbgi_alc_pos_sirius_2325	C24H40O11	[M + Na]+	Terpenoids	0.9640355110168457	Sesquiterpenoids	0.4268174171447754	Open-chain polyketides	0.0814715027809143	Alkyl glycosides	0.7948787808418274	Alkyl glycosides	0.7948787808418274	Fatty acyl glycosides	0.6546645164489746	Fatty Acyls	0.7447329759597778	Lipids and lipid-like molecules	0.9574055075645447	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; 1,3-dicarbonyl compounds; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Monosaccharides; Sesquiterpenoids; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
6867_cdhrc_dbgi_alc_pos_sirius_6599	C21H43NO4	[M + H]+	Fatty acids	0.9921826720237732	Sphingolipids	0.5021933913230896	Sphingoid bases	0.36657992005348206	Amino acids	0.6061853170394897	Amino acids and derivatives	0.5419849157333374	Amino acids, peptides, and analogues	0.5462905168533325	Carboxylic acids and derivatives	0.9937830567359924	Organic acids and derivatives	0.9854965806007385	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Unsaturated fatty acids; Amino acids and derivatives; Monoalkylamines; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid salts; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Amines; Primary amines; Alkanolamines; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
5627_cdhrc_dbgi_alc_pos_sirius_1285	C27H40O3	[M + Na]+	Terpenoids	0.9531089067459106	Steroids	0.9689785242080688	Pregnane steroids	0.3656957149505615	3-oxo delta-4-steroids	0.8014251589775085	3-oxosteroids	0.8106015920639038	Oxosteroids	0.9244633316993713	Steroids and steroid derivatives	0.8776561617851257	Lipids and lipid-like molecules	0.955671489238739	Organic compounds; Lipids and lipid-like molecules; Ketones; Steroids and steroid derivatives; Organic acids and derivatives; Organooxygen compounds; Oxosteroids; Carbonyl compounds; 3-oxo delta-4-steroids; Delta-4-steroids; 3-oxosteroids; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; Chemical entities
5724_cdhrc_dbgi_alc_pos_sirius_5762	C16H27NO11	[M + H]+	Amino acids and Peptides	0.9355952739715576	Amino acid glycosides	0.7748851776123047	Cyanogenic glycosides	0.7959989905357361	Fatty acyl glycosides of mono- and disaccharides	0.6429198980331421	Fatty acyl glycosides of mono- and disaccharides	0.6429198980331421	Fatty acyl glycosides	0.633430540561676	Fatty Acyls	0.7287759780883789	Lipids and lipid-like molecules	0.8382064700126648	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
6153_cdhrc_dbgi_alc_pos_sirius_7170	C32H44N4O12S2	[M + K]+	Amino acids and Peptides	0.2623341381549835	Oligopeptides	0.34890565276145935	Depsipeptides	0.26192131638526917	N-acyl-alpha amino acids and derivatives	0.7915209531784058	Amino acids and derivatives	0.9896201491355896	Amino acids, peptides, and analogues	0.9887716174125671	Carboxylic acids and derivatives	0.9968879818916321	Organic acids and derivatives	0.9992893934249878	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Sulfonyls; N-acyl-alpha amino acids and derivatives; Thioethers; Carboxylic acids; Carboxylic acid esters; Acetals; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Trialkylamines; Amines; Tertiary amines; Aminosulfonyl compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Amino acids; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; 2-heteroaryl carboxamides; Chemical entities
5392_cdhrc_dbgi_alc_pos_sirius_723	C38H67NO11	[M + H]+	Polyketides	0.9408640265464783	Linear polyketides	0.6561800241470337	Open-chain polyketides	0.44075098633766174	Amino acids and derivatives	0.5793040990829468	Amino acids and derivatives	0.5793040990829468	Amino acids, peptides, and analogues	0.5536300539970398	Carboxylic acids and derivatives	0.9654710292816162	Organic acids and derivatives	0.9991113543510437	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Ketones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Polyols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
6819_cdhrc_dbgi_alc_pos_sirius_6549	C17H29N3O2	[M + H]+	Alkaloids	0.9521011114120483	Ornithine alkaloids	0.6943185329437256	Piperidine alkaloids	0.4691314995288849	Alpha amino acids and derivatives	0.7685972452163696	Amino acids and derivatives	0.9744893312454224	Amino acids, peptides, and analogues	0.9739285111427307	Carboxylic acids and derivatives	0.9989904761314392	Organic acids and derivatives	0.9999240636825562	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Pyrrolidones; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; N-alkylpyrrolidines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
5124_cdhrc_dbgi_alc_pos_sirius_6564	C35H44N4O18	[M + Na]+	Alkaloids	0.8359055519104004	Nicotinic acid alkaloids	0.6987765431404114	Pyridine alkaloids	0.7047523856163025	Amino acids and derivatives	0.5551714897155762	Amino acids and derivatives	0.5551714897155762	Amino acids, peptides, and analogues	0.539291262626648	Carboxylic acids and derivatives	0.9995954632759094	Organic acids and derivatives	0.99993896484375	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Lactones; Pyridines and derivatives; Ketones; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Cyclic alcohols and derivatives; Pyridinecarboxylic acids and derivatives; Monosaccharides; Tertiary alcohols; Oxepanes; Carbonyl compounds; Pyridinecarboxylic acids; Amines; Tetrahydrofurans; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
5915_cdhrc_dbgi_alc_pos_sirius_6585	C23H40O6	[M + H]+	Fatty acids	0.8303887844085693	Glycerolipids	0.41142764687538147	Diacylglycerols	0.2701586186885834	Fatty acid esters	0.9025477170944214			Fatty acid esters	0.9025477170944214	Fatty Acyls	0.9908541440963745	Lipids and lipid-like molecules	0.9819521307945251	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
6677_cdhrc_dbgi_alc_pos_sirius_1748	C21H26O13	[M + H]+	Shikimates and Phenylpropanoids	0.9949605464935303	Phenylpropanoids (C6-C3)	0.9954922199249268	Cinnamic acids and derivatives	0.9956005811691284	Coumaric acids and derivatives	0.9997900128364563	Coumaric acids and derivatives	0.9997900128364563	Hydroxycinnamic acids and derivatives	0.9995556473731995	Cinnamic acids and derivatives	0.9990949630737305	Phenylpropanoids and polyketides	0.999708354473114	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Alcohols and polyols; Phenols; Catechols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Benzenediols; Hydroxycinnamic acids and derivatives; Monosaccharides; Disaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities
4940_cdhrc_dbgi_alc_pos_sirius_1306	C12H26BNO4	[M + H]+	Fatty acids	0.6916431784629822	Small peptides	0.6502788066864014	Unsaturated fatty acids	0.2605091631412506	Fatty acids and conjugates	0.5904963612556458			Fatty acids and conjugates	0.5904963612556458	Fatty Acyls	0.809914767742157	Lipids and lipid-like molecules	0.5503839254379272	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Boronic acids; Organometallic compounds; Carboxylic acid amides; Boronic acid derivatives; Carboxylic acid derivatives; Carboxylic acids; Organometalloid compounds; Carbonyl compounds; Amines; Organoboron compounds; Organic salts; Fatty Acyls; Organic oxides; Organic metalloid salts; Organic metal salts; Hydrocarbon derivatives; Organopnictogen compounds; Alkylboranes; Monoalkylboranes; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
5628_cdhrc_dbgi_alc_pos_sirius_520	C21H43NO2	[M + H]+	Fatty acids	0.9944247007369995	Fatty amides	0.571897566318512	Unsaturated fatty acids	0.27063989639282227	Fatty Acyls	0.6848637461662292					Fatty Acyls	0.6848637461662292	Lipids and lipid-like molecules	0.544759213924408	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Quaternary ammonium salts; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Secondary alcohols; Carbonyl compounds; 1,2-aminoalcohols; Amines; Alkanolamines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
5725_cdhrc_dbgi_alc_pos_sirius_17	C4H6N6O4	[M + H]+	Alkaloids	0.8636142015457153	Pseudoalkaloids	0.6238219738006592	Purine alkaloids	0.5314313173294067	Alpha amino acids and derivatives	0.8860042095184326	Amino acids and derivatives	0.818695604801178	Amino acids, peptides, and analogues	0.8316913843154907	Carboxylic acids and derivatives	0.5146328210830688	Organic acids and derivatives	0.944240927696228	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organic carbonic acids and derivatives; Carbonyl compounds; Ureides; N-acyl ureas; Amines; Dicarboximides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
5393_cdhrc_dbgi_alc_pos_sirius_6568	C34H37N7O15	[M + H]+	Amino acids and Peptides	0.82992023229599	Oligopeptides	0.9407706260681152	Cyclic peptides	0.9555521607398987	Cyclic depsipeptides	0.7606596350669861	Cyclic depsipeptides	0.7606596350669861	Depsipeptides	0.7423624396324158	Peptidomimetics	0.31894057989120483	Organic acids and derivatives	0.9999876022338867	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Phenols; Macrolides and analogues; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Depsipeptides; Cyclic depsipeptides; Cyclic peptides; Polyols; Benzenoids; Vinylogous acids; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities
5125_cdhrc_dbgi_alc_pos_sirius_455	C9H15N4O7P	[M + H]+	Alkaloids	0.7366573810577393	Pseudoalkaloids	0.5305287837982178	pteridine alkaloids	0.32828083634376526	N-substituted imidazoles	0.9873360991477966	Substituted imidazoles	0.9964197874069214	Imidazoles	0.9978057742118835	Azoles	0.9985951781272888	Organoheterocyclic compounds	0.9936263561248779	Organic compounds; Organoheterocyclic compounds; Imidazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic phosphonic acids and derivatives; Azoles; Carboxylic acid derivatives; Organic nitro compounds; Organic phosphonic acids; Organic oxoazanium compounds; Substituted imidazoles; N-substituted imidazoles; Amines; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
6773_cdhrc_dbgi_alc_pos_sirius_7180	C43H63N3O14	[M + H]+	Polyketides	0.9605218172073364	Macrolides	0.9255013465881348	Depsipeptides	0.605853259563446	Amino acids and derivatives	0.5469319224357605	Amino acids and derivatives	0.5469319224357605	Amino acids, peptides, and analogues	0.5380465388298035	Carboxylic acids and derivatives	0.9984234571456909	Organic acids and derivatives	0.9997922778129578	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Lactones; Macrolactams; Alcohols and polyols; Macrolides and analogues; Lactams; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acid esters; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Polyols; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
6584_cdhrc_dbgi_alc_pos_sirius_7126	C27H39NO10	[M + H]+	Shikimates and Phenylpropanoids	0.6327041387557983	Tyrosine alkaloids	0.043667059391736984	Linear diarylheptanoids	0.029181310907006264	Linear diarylheptanoids	0.7962014675140381			Linear diarylheptanoids	0.7962014675140381	Diarylheptanoids	0.8027652502059937	Phenylpropanoids and polyketides	0.1695537120103836	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Organonitrogen compounds; Organooxygen compounds; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Amines; Diarylheptanoids; Linear diarylheptanoids; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
5491_cdhrc_dbgi_alc_pos_sirius_6265	C28H37ClN8O4	[M + Na]+	Alkaloids	0.9363924264907837	Oligopeptides	0.17366564273834229	Purine alkaloids	0.24785473942756653	Amino acids and derivatives	0.6437649130821228	Amino acids and derivatives	0.6437649130821228	Amino acids, peptides, and analogues	0.6425876617431641	Carboxylic acids and derivatives	0.8065181970596313	Organic acids and derivatives	0.9038310647010803	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Aryl chlorides; Organochlorides; Aminotriazines; Carbonyl compounds; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Amines; Tertiary amines; Tertiary alkylarylamines; Aryl halides; Dialkylarylamines; Organic oxides; 1,3,5-triazines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1171_cdhrc_dbgi_alc_pos_sirius_4945	C21H34O10	[M + Na]+	Terpenoids	0.8539437651634216	Sesquiterpenoids	0.4161216914653778	Open-chain polyketides	0.24720872938632965	O-glycosyl compounds	0.9799516797065735	Glycosyl compounds	0.987894594669342	Carbohydrates and carbohydrate conjugates	0.9986573457717896	Organooxygen compounds	0.9999997615814209	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Gamma butyrolactones; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxolanes; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
5629_cdhrc_dbgi_alc_pos_sirius_521	C21H38O4	[M + H]+	Fatty acids	0.9929816722869873	Glycerolipids	0.9913778305053711	Monoacylglycerols	0.9882904291152954	Lineolic acids and derivatives	0.828461229801178			Lineolic acids and derivatives	0.828461229801178	Fatty Acyls	0.9973561763763428	Lipids and lipid-like molecules	0.9994943141937256	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Lineolic acids and derivatives; Carboxylic acid derivatives; Monoacylglycerols; Monocarboxylic acids and derivatives; Carboxylic acid esters; 1-monoacylglycerols; Secondary alcohols; Carbonyl compounds; Polyols; 1,2-diols; Monoradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
6343_cdhrc_dbgi_alc_pos_sirius_5574	C13H18N2O2	[M + H]+	Alkaloids	0.9229182600975037	Ornithine alkaloids	0.9694170355796814	Polyamines	0.8187310099601746	Amino acids and derivatives	0.9575265049934387	Amino acids and derivatives	0.9575265049934387	Amino acids, peptides, and analogues	0.962558388710022	Carboxylic acids and derivatives	0.9911960363388062	Organic acids and derivatives	0.999057948589325	Organic compounds; Amino acids, peptides, and analogues; Styrenes; Coumaric acids and derivatives; Phenols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Cinnamic acids and derivatives; Carboxylic acid derivatives; Hydroxycinnamic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Primary amines; Cinnamic acid amides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities
5772_cdhrc_dbgi_alc_pos_sirius_2694	C28H55NO12	[M + H]+	Fatty acids	0.9633157253265381	Fatty acyl glycosides	0.8833795189857483	Fatty acyl glycosides of mono- and disaccharides	0.900705099105835	Saccharolipids	0.9996970891952515					Saccharolipids	0.9996970891952515	Lipids and lipid-like molecules	0.9971275925636292	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Monoalkylamines; Carboxylic acid derivatives; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Amines; Primary amines; Fatty Acyls; Saccharolipids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
4941_cdhrc_dbgi_alc_pos_sirius_2306	C21H36O12	[M + H]+	Terpenoids	0.7315747141838074	Monoterpenoids	0.24626070261001587	Secoiridoid monoterpenoids	0.6208198070526123	Disaccharides	0.9778982996940613	Disaccharides	0.9778982996940613	Carbohydrates and carbohydrate conjugates	0.998957633972168	Organooxygen compounds	0.9999924898147583	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lactones; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Disaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
6678_cdhrc_dbgi_alc_pos_sirius_6514	C17H26O5	[M + H]+	Polyketides	0.9605970978736877	Macrolides	0.7502953410148621	Macrolide lactones	0.7200323343276978	Enoate esters	0.5473695993423462	Carboxylic acid esters	0.9666850566864014	Carboxylic acid derivatives	0.9842945337295532	Carboxylic acids and derivatives	0.9728881120681763	Organic acids and derivatives	0.9724321365356445	Organic compounds; Organoheterocyclic compounds; Lactones; Alcohols and polyols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
5966_cdhrc_dbgi_alc_pos_sirius_1331	C16H34O3	[M + H]+	Fatty acids	0.9768239855766296	Fatty acyls	0.9511062502861023	Fatty alcohols	0.8822691440582275	Long-chain fatty alcohols	0.9222446084022522	Long-chain fatty alcohols	0.9222446084022522	Fatty alcohols	0.9814431071281433	Fatty Acyls	0.9915930032730103	Lipids and lipid-like molecules	0.9608163833618164	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Fatty alcohols; Secondary alcohols; Long-chain fatty alcohols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
6774_cdhrc_dbgi_alc_pos_sirius_1865	C14H17NO6	[M + H]+	Alkaloids	0.5242556929588318	Tryptophan alkaloids	0.23083625733852386	Pyridine alkaloids	0.10691448301076889	Methyl esters	0.8759263157844543	Carboxylic acid esters	0.7655823230743408	Carboxylic acid derivatives	0.549825131893158	Carboxylic acids and derivatives	0.8256965279579163	Organic acids and derivatives	0.94829261302948	Organic compounds; Organoheterocyclic compounds; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Carbonyl compounds; Methyl esters; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
5174_cdhrc_dbgi_alc_pos_sirius_1464	C15H22O	[M + H]+	Terpenoids	0.997256338596344	Sesquiterpenoids	0.9526718258857727	Eremophilane sesquiterpenoids	0.21156126260757446	Sesquiterpenoids	0.948685348033905			Sesquiterpenoids	0.948685348033905	Prenol lipids	0.9644299745559692	Lipids and lipid-like molecules	0.9488325715065002	Organic compounds; Lipids and lipid-like molecules; Ketones; Prenol lipids; Organooxygen compounds; Sesquiterpenoids; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
