ConfidenceScore_sirius	CSI:FingerIDScore_sirius	ZodiacScore_sirius	SiriusScore_sirius	molecularFormula_sirius	adduct_sirius	InChIkey2D_sirius	InChI_sirius	name_sirius	smiles_sirius	xlogp_sirius	ionMass_sirius	id
0.0972059220156328	-129.12520855754454		75.22410044616808	C27H40O2	[M + H]+	DRMGIFNVVOFIQD	InChI=1S/C27H40O2/c1-17(2)25(29)11-6-18(3)22-9-10-23-21-8-7-19-16-20(28)12-14-26(19,4)24(21)13-15-27(22,23)5/h7-8,18,20,22-24,28H,1,6,9-16H2,2-5H3		CC(CCC(=O)C(=C)C)C1CCC2C1(CCC3C2=CC=C4C3(CCC(C4)O)C)C	6.0	397.3100786391019	4323
0.0971481885366965	-267.99155539998765		132.26318541011776	C35H61N3O3	[M + K]+	GDSLNIBDLNZAEL	InChI=1S/C35H61N3O3/c1-6-8-10-12-14-16-22-36-33(39)30-25-31(34(40)37-23-17-15-13-11-9-7-2)27-32(26-30)35(41)38-24-21-29(5)20-18-19-28(3)4/h25-29H,6-24H2,1-5H3,(H,36,39)(H,37,40)(H,38,41)		CCCCCCCCNC(=O)C1=CC(=CC(=C1)C(=O)NCCC(C)CCCC(C)C)C(=O)NCCCCCCCC	10.6999998	610.4318877623236	5306
0.0970371265023027	-40.24783592501362		119.96112919079782	C30H46O3	[M + H]+	FMIMFCRXYXVFTA	InChI=1S/C30H46O3/c1-25(2)14-16-30(24(32)33)17-15-28(6)19(20(30)18-25)8-9-22-27(5)12-11-23(31)26(3,4)21(27)10-13-29(22,28)7/h8,20-22H,9-18H2,1-7H3,(H,32,33)	oleanonic acid	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(=O)C5(C)C)C)C)C2C1)C)C(=O)O)C	7.19999981	455.3514232119416	2700
0.0970271856575838	-189.5034837772212		12.792752411068468	C15H18N10O4	[M + Na]+	ZXBMBALEWHRAEK	InChI=1S/C15H18N10O4/c16-11-8-13(23(3-20-8)14-10(28)9(27)7(2-26)29-14)21-5-24(11)25-4-19-6-1-18-15(17)22-12(6)25/h1,3-5,7,9-11,14,26-28H,2,16H2,(H2,17,18,22)		C1=C2C(=NC(=N1)N)N(C=N2)N3C=NC4=C(C3N)N=CN4C5C(C(C(O5)CO)O)O	-3.20000005	425.14184088302943	531
0.0969443631450787	-40.24389571757259		116.127900567102	C30H46O3	[M + H]+	FMIMFCRXYXVFTA	InChI=1S/C30H46O3/c1-25(2)14-16-30(24(32)33)17-15-28(6)19(20(30)18-25)8-9-22-27(5)12-11-23(31)26(3,4)21(27)10-13-29(22,28)7/h8,20-22H,9-18H2,1-7H3,(H,32,33)	oleanonic acid	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(=O)C5(C)C)C)C)C2C1)C)C(=O)O)C	7.19999981	455.3512878417969	7148
0.0969117512876818	-132.18650226545455		10.295517502628222	C15H21NO2	[M + H]+	UBXHZKCPJLGLPE	InChI=1S/C15H21NO2/c1-12(17)11-15(6-8-16(2)9-7-15)13-4-3-5-14(18)10-13/h3-5,10,18H,6-9,11H2,1-2H3		CC(=O)CC1(CCN(CC1)C)C2=CC(=CC=C2)O	1.79999995	248.16450204515385	1478
0.0968470351256103	-268.0520187911336		25.535278445151008	C24H26O7	[M + K]+	PSYNTISEFZUQMF	InChI=1S/C24H26O7/c1-24(2)8-7-16-9-15(5-6-19(16)31-24)20-12-18(25)23-21(29-14-27-4)10-17(28-13-26-3)11-22(23)30-20/h5-11,20H,12-14H2,1-4H3		CC1(C=CC2=C(O1)C=CC(=C2)C3CC(=O)C4=C(O3)C=C(C=C4OCOC)OCOC)C	3.70000005	465.12965393066406	5601
0.0968457684299809	-233.7371829345296		15.074025760875044	C23H32N2O5	[M + H]+	HNQQQXABBAQYCN	InChI=1S/C23H32N2O5/c1-14(24-18(22(27)28)12-11-15-7-3-2-4-8-15)21(26)20-17-10-6-5-9-16(17)13-19(25-20)23(29)30/h2-4,7-8,14,16-20,24-25H,5-6,9-13H2,1H3,(H,27,28)(H,29,30)	1-[(2S)-2-[(1-carboxy-3-phenylpropyl)amino]propanoyl]-1,2,3,4,4a,5,6,7,8,8a-decahydroisoquinoline-3-carboxylic acid	CC(C(=O)C1C2CCCCC2CC(N1)C(=O)O)NC(CCC3=CC=CC=C3)C(=O)O	-1.0	417.23797740748495	1105
0.0968009559597722	-282.1562392207834		67.38537117184491	C20H21N11O5	[M + H]+	RLULEADRVXQFIB	InChI=1S/C20H21N11O5/c1-28-6-5-21-13(28)17(33)25-12-9-31(4)20(26-12)27-16(32)10-7-29(2)14(22-10)18(34)24-11-8-30(3)15(23-11)19(35)36/h5-9H,1-4H3,(H,24,34)(H,25,33)(H,35,36)(H,26,27,32)	1-methyl-4-[[1-methyl-4-[[1-methyl-4-[(1-methylimidazole-2-carbonyl)amino]imidazol-2-yl]carbamoyl]imidazole-2-carbonyl]amino]imidazole-2-carboxylic acid	CN1C=CN=C1C(=O)NC2=CN(C(=N2)NC(=O)C3=CN(C(=N3)C(=O)NC4=CN(C(=N4)C(=O)O)C)C)C	-1.29999995	496.1819117715756	3627
0.0965726978662128	-10.84789997265388		49.69872248179826	C33H40O18	[M + H]+	ASFUNTSRXXIFMM	InChI=1S/C33H40O18/c1-10-19(36)23(40)25(42)31(45-10)50-29-21(38)12(3)47-33(27(29)44)48-15-8-16(35)18-17(9-15)49-28(13-4-6-14(34)7-5-13)30(22(18)39)51-32-26(43)24(41)20(37)11(2)46-32/h4-12,19-21,23-27,29,31-38,40-44H,1-3H3		CC1C(C(C(C(O1)OC2C(C(OC(C2O)OC3=CC(=C4C(=C3)OC(=C(C4=O)OC5C(C(C(C(O5)C)O)O)O)C6=CC=C(C=C6)O)O)C)O)O)O)O	-0.738314807	725.2280954462005	2292
0.0964355955863312	-193.42249157451417		22.99390238667538	C17H26N2O6	[M + H]+	HXSJKWSTFFIAML	InChI=1S/C17H26N2O6/c1-3-12-24-16(22)8-6-14(20)18-10-5-11-19-15(21)7-9-17(23)25-13-4-2/h6-9H,3-5,10-13H2,1-2H3,(H,18,20)(H,19,21)		CCCOC(=O)C=CC(=O)NCCCNC(=O)C=CC(=O)OCCC	1.20000005	355.18627826006906	2396
0.0964292257981111	-164.30208083381305		88.01096565372701	C16H29NO4	[M + H]+	JAOSABCOLIQQRB	InChI=1S/C16H29NO4/c1-3-5-6-7-8-9-10-14(16(20)21)17(12-4-2)13-11-15(18)19/h4,14H,2-3,5-13H2,1H3,(H,18,19)(H,20,21)		CCCCCCCCC(C(=O)O)N(CCC(=O)O)CC=C	1.70000005	300.2168914469353	4817
0.0964104774918422	-251.81364813165536		2196.1110357365724	C38H58O5	[M + Na]+	OHZIQESAJXZTJB	InChI=1S/C38H58O5/c1-6-7-8-10-16-37-18-14-29(41)34(3,24-39)28(37)13-17-35(4)32(37)27(40)21-25-26-22-33(2)15-11-9-12-30(42)38(26,20-19-33)31(43)23-36(25,35)5/h21,26,28-32,39,41-43H,6-8,10-11,13-20,22-24H2,1-5H3		CCCCCCC12CCC(C(C1CCC3(C2C(=O)C=C4C3(CC(C56C4CC(CCC#CC5O)(CC6)C)O)C)C)(C)CO)O	7.23825312	617.4202484254394	2988
0.0963906584624066	-91.9401959019278		189.52153930850693	C13H20O2	[M + H]+	JCLWKTMDXAITII	InChI=1S/C13H20O2/c1-10(14)5-4-6-11-7-12(15)9-13(2,3)8-11/h7H,4-6,8-9H2,1-3H3		CC(=O)CCCC1=CC(=O)CC(C1)(C)C	1.60000002	209.1535208339988	4997
0.0963315826712932	-154.151415364205		45.493049166144175	C19H19NO4	[M + H]+	KFWQGBSVGKCBNJ	InChI=1S/C19H19NO4/c1-3-22-16-8-6-15(7-9-16)17(21)13-24-18-10-5-14(12-20)11-19(18)23-4-2/h5-11H,3-4,13H2,1-2H3	3-ethoxy-4-[2-(4-ethoxyphenyl)-2-oxoethoxy]benzonitrile	CCOC1=CC=C(C=C1)C(=O)COC2=C(C=C(C=C2)C#N)OCC	3.70000005	326.1385704736121	5883
0.096170770794995	-108.354360344978		90.25867594737812	C11H18O5	[M + H]+	DEEUYENYBKSILR	InChI=1S/C11H18O5/c1-7(12)13-8-5-6-10(2,3)11(4)9(8)14-16-15-11/h8-9H,5-6H2,1-4H3		CC(=O)OC1CCC(C2(C1OOO2)C)(C)C	1.89999998	231.1228610055477	460
0.0957643277494402	-237.01405440430256		56.17035311820116	C22H25N5O6	[M + Na]+	PPRCSSYQLVOKSL	InChI=1S/C22H25N5O6/c1-4-10-23-22(29)20-16(12-26(5-2)25-20)24-21(28)19-9-7-15(33-19)13-32-18-8-6-14(3)11-17(18)27(30)31/h6-9,11-12H,4-5,10,13H2,1-3H3,(H,23,29)(H,24,28)	1-ethyl-4-[[5-[(4-methyl-2-nitrophenoxy)methyl]furan-2-carbonyl]amino]-N-propylpyrazole-3-carboxamide	CCCNC(=O)C1=NN(C=C1NC(=O)C2=CC=C(O2)COC3=C(C=C(C=C3)C)[N+](=O)[O-])CC	3.5	478.1698866253165	5392
0.0955864677445134	-228.49354080552004		11.49720656561384	C29H45N5O2	[M + Na]+	TYKGPJUBQOUQMK	InChI=1S/C29H45N5O2/c35-28(34-20-18-32(19-21-34)26-9-5-10-26)23-31-14-16-33(17-15-31)27-11-4-8-25(22-27)29(36)30-13-12-24-6-2-1-3-7-24/h4,8,11,22,24,26H,1-3,5-7,9-10,12-21,23H2,(H,30,36)		C1CCC(CC1)CCNC(=O)C2=CC(=CC=C2)N3CCN(CC3)CC(=O)N4CCN(CC4)C5CCC5	4.5	518.3485765376913	4670
0.0952969778671448	-248.67157662375385		141.13178112121344	C39H73NO9	[M + Na]+	KPOSEOPVQRPNNZ	InChI=1S/C39H73NO9/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-32(42)31(30-48-39-37(46)36(45)35(44)34(29-41)49-39)40-38(47)33(43)28-26-24-22-20-18-16-14-12-10-8-6-4-2/h19,21,25,27,31-37,39,41-46H,3-18,20,22-24,26,28-30H2,1-2H3,(H,40,47)		CCCCCCCCCCCCCCC(C(=O)NC(COC1C(C(C(C(O1)CO)O)O)O)C(C=CCC=CCCCCCCCCC)O)O	8.0841732	722.5207632625327	5363
0.0951966908948391	-178.55347254862215		49.51900535124431	C19H22N2O5	[M + H]+	NURWXLPMWUOZJP	InChI=1S/C19H22N2O5/c1-5-20-19(23)13-8-6-7-9-14(13)21-18(22)12-10-15(24-2)17(26-4)16(11-12)25-3/h6-11H,5H2,1-4H3,(H,20,23)(H,21,22)	N-[2-(ethylcarbamoyl)phenyl]-3,4,5-trimethoxybenzamide	CCNC(=O)C1=CC=CC=C1NC(=O)C2=CC(=C(C(=C2)OC)OC)OC	2.9000001	359.16085335567186	3531
0.0951454899863148	-202.04397913131749		1023.6633555786984	C37H60O5	[M + Na]+	TVFVXXQATKITCL	InChI=1S/C37H60O5/c1-7-9-10-11-12-13-14-15-16-17-18-19-20-21-31(38)42-36-24-27(4)37(41)29(32(36)34(36,5)6)23-28(8-2)25-35(40)30(37)22-26(3)33(35)39/h22-23,27,29-30,32,40-41H,7-21,24-25H2,1-6H3		CCCCCCCCCCCCCCCC(=O)OC12CC(C3(C(C1C2(C)C)C=C(CC4(C3C=C(C4=O)C)O)CC)O)C	9.69999981	607.4323649845579	4654
0.0951328011957898	-181.1735147537985		34.461959718582264	C13H25N5O2	[M + H]+	WNPAQQPFNUYTOU	InChI=1S/C13H25N5O2/c1-4-19-10-13-16-11(14)9-12(17-13)15-5-7-20-8-6-18(2)3/h9H,4-8,10H2,1-3H3,(H3,14,15,16,17)		CCOCC1=NC(=CC(=N1)NCCOCCN(C)C)N	0.100000001	284.2067860893221	219
0.0950477804734024	-80.10007260813472		63.42320367047331	C42H81NO7	[M + Na]+	BFIFKPNLVRZDED	InChI=1S/C42H81NO7/c1-6-8-10-12-14-15-16-17-18-19-20-21-22-23-24-25-27-29-31-33-41(45)50-38(36-48-35-34-39(42(46)47)43(3,4)5)37-49-40(44)32-30-28-26-13-11-9-7-2/h38-39H,6-37H2,1-5H3/p+1		CCCCCCCCCCCCCCCCCCCCCC(=O)OC(COCCC(C(=O)O)[N+](C)(C)C)COC(=O)CCCCCCCCC	14.6000004	734.592802024215	2950
0.0948088344875719	-200.29936766602185		48.41419124684943	C16H19NO5	[M + H]+	KOEHBKHREKCJLR	InChI=1S/C16H19NO5/c1-4-21-15(18)14(16(19)22-5-2)13(10-17)11-6-8-12(20-3)9-7-11/h6-9,13-14H,4-5H2,1-3H3		CCOC(=O)C(C(C#N)C1=CC=C(C=C1)OC)C(=O)OCC	2.29999995	306.13365608238564	2877
0.0946369429459198	-37.46003343346197		28.224219742103063	C27H30O16	[M + H]+	BISZYPSIZGKOFA	InChI=1S/C27H30O16/c28-7-17-20(33)22(35)24(37)26(42-17)39-10-4-12(31)19-13(32)6-14(40-16(19)5-10)9-1-2-11(30)15(3-9)41-27-25(38)23(36)21(34)18(8-29)43-27/h1-6,17-18,20-31,33-38H,7-8H2	luteolin-3'',7-diglucoside	C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)OC5C(C(C(C(O5)CO)O)O)O)O	-1.29999995	611.1622279099093	120
0.0945968305170297	-58.821994653636345		7.2875134757851905	C21H36O4	[M + Na]+	GGJRAQULURVTAJ	InChI=1S/C21H36O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h3-4,6-7,9-10,20,22-23H,2,5,8,11-19H2,1H3	1-Monolinolenin	CCC=CCC=CCC=CCCCCCCCC(=O)OCC(CO)O	5.27316475	375.2517586591819	837
0.0943380420746545	-136.28898973635523		20.627288988932293	C21H43NO4	[M + H]+	SRRGEOVSWNDPKI	InChI=1S/C21H43NO4/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-19(24)21(26)18(17-23)22-20(25)4-2/h18-19,21,23-24,26H,3-17H2,1-2H3,(H,22,25)		CCCCCCCCCCCCCCC(C(C(CO)NC(=O)CC)O)O	5.4000001	374.3263045872436	6599
0.0942707710815642	-258.96380388673765		70.40866686624003	C19H24BFN4O4	[M + K]+	MYZNBHBWJRKDJX	InChI=1S/C19H24BFN4O4/c1-12(2)8-17(20(28)29)25-18(26)10-15(13-4-3-5-14(21)9-13)24-19(27)16-11-22-6-7-23-16/h3-7,9,11-12,15,17,28-29H,8,10H2,1-2H3,(H,24,27)(H,25,26)		B(C(CC(C)C)NC(=O)CC(C1=CC(=CC=C1)F)NC(=O)C2=NC=CN=C2)(O)O	1.4533776	440.1545220389768	4903
0.094075627641481	-309.5849877741521		84.86608615785232	C32H47F2NO2	[M + K]+	NJOWINBQIVGXDP	InChI=1S/C32H47F2NO2/c1-3-4-5-6-7-8-9-10-11-18-23-32(33,34)31(37)24-30(36)27(2)35(25-28-19-14-12-15-20-28)26-29-21-16-13-17-22-29/h12-17,19-22,27,30,36H,3-11,18,23-26H2,1-2H3		CCCCCCCCCCCCC(C(=O)CC(C(C)N(CC1=CC=CC=C1)CC2=CC=CC=C2)O)(F)F	9.5	554.3200921487438	7146
0.0940745115082135	-149.09436480272996		16.936607551659215	C10H24N2O3	[M + H]+	FUZLFZYSCWDEJN	InChI=1S/C10H24N2O3/c13-7-2-1-3-11-4-5-12-6-9-15-10-8-14/h11-14H,1-10H2		C(CCO)CNCCNCCOCCO	-1.39999998	221.18626703554588	2473
0.0940673478114795	-114.89290336004804		138.57053367875034	C24H42O4	[M + H]+	JBQZXQZXTUNTHN	InChI=1S/C24H42O4/c1-3-5-6-7-8-9-10-11-12-13-14-15-18-22-28-24(26)20-17-16-19-23(25)27-21-4-2/h2H,3,5-22H2,1H3		CCCCCCCCCCCCCCCOC(=O)CCCCC(=O)OCC#C	7.9000001	395.3163549198582	3678
0.0940537917301246	-219.4230016596372		43.32477750708516	C20H23NO5	[M + H]+	CVOKBDPAWDTNAS	InChI=1S/C20H23NO5/c1-3-12-25-17-8-10-18(11-9-17)26-14-19(22)21-16-7-5-6-15(13-16)20(23)24-4-2/h5-11,13H,3-4,12,14H2,1-2H3,(H,21,22)		CCCOC1=CC=C(C=C1)OCC(=O)NC2=CC=CC(=C2)C(=O)OCC	3.9000001	358.1649719019084	5359
0.0940281641056348	-41.51767585504182		50.95727132296144	C26H34O12	[M + Na]+	MNLWSKFTELUKMW	InChI=1S/C26H34O12/c1-34-18-11-15(6-7-16(18)30)25(38-26-24(33)23(32)22(31)20(12-28)37-26)21(13-29)36-17-8-5-14(4-3-9-27)10-19(17)35-2/h3-8,10-11,20-33H,9,12-13H2,1-2H3		COC1=C(C=CC(=C1)C=CCO)OC(CO)C(C2=CC(=C(C=C2)O)OC)OC3C(C(C(C(O3)CO)O)O)O	-0.100000001	561.1948464705845	2324
0.0938484845274044	-99.61187935617716		118.1930797603716	C8H12O5	[M + H]+	UTLGQZBGMVTJJZ	InChI=1S/C8H12O5/c1-5(9)12-7-3-11-4-8(7)13-6(2)10/h7-8H,3-4H2,1-2H3	(4-acetyloxyoxolan-3-yl) acetate	CC(=O)OC1COCC1OC(=O)C	-0.200000003	189.0757339170144	6330
0.0937963100250605	-173.07237735834985		37.91037336104056	C13H11N5O3	[M + H]+	CPNFTRZZWDWVFC	InChI=1S/C13H11N5O3/c19-13(20)10-7-18(17-15-10)8-12-14-11(16-21-12)6-9-4-2-1-3-5-9/h1-5,7H,6,8H2,(H,19,20)		C1=CC=C(C=C1)CC2=NOC(=N2)CN3C=C(N=N3)C(=O)O	1.39999998	286.09232516237154	42
0.0933728597583535	-142.8381071779596		65.79473996667976	C16H31NO10	[M + Na]+	IFYHIRCWTBIJRD	InChI=1S/C16H31NO10/c1-7-10(18)13(21)12(20)9(26-7)6-25-16-15(23)14(22)11(19)8(27-16)5-24-4-2-3-17/h7-16,18-23H,2-6,17H2,1H3		CC1C(C(C(C(O1)COC2C(C(C(C(O2)COCCCN)O)O)O)O)O)O	-4.4000001	420.1860504150391	4991
0.0933170820236722	-153.92559362521396		43.87783228110035	C21H36O7	[M + H]+	KLFXRJZFBOLPMZ	InChI=1S/C21H36O7/c22-18(23)14-10-6-2-1-3-8-12-16-20(26)28-21(27)17-13-9-5-4-7-11-15-19(24)25/h1-17H2,(H,22,23)(H,24,25)		C(CCCCC(=O)O)CCCCC(=O)OC(=O)CCCCCCCCC(=O)O	5.0999999	401.25363418849713	3720
0.0931788774090106	-401.1994888141456		12.348508482231102	C42H69N5O4	[M + H]+	PKJQLZBTERURNN	InChI=1S/C42H69N5O4/c1-3-5-7-9-11-13-15-17-19-23-30-43-38(48)28-27-37(40(49)45-31-24-20-18-16-14-12-10-8-6-4-2)41(50)46-33-34-47-42(51)39-36-26-22-21-25-35(36)29-32-44-39/h21-22,25-26,29,32,37H,3-20,23-24,27-28,30-31,33-34H2,1-2H3,(H,43,48)(H,45,49)(H,46,50)(H,47,51)		CCCCCCCCCCCCNC(=O)CCC(C(=O)NCCCCCCCCCCCC)C(=O)NCCNC(=O)C1=NC=CC2=CC=CC=C21	11.3000002	708.5435136653002	4707
0.0930379700690652	-28.395407298319927		188.02303604833048	C20H36O3	[M + H]+	IQTLUAOJSNPZIR	InChI=1S/C20H36O3/c1-2-3-12-15-18-19(23-18)16-13-10-8-6-4-5-7-9-11-14-17-20(21)22/h10,13,18-19H,2-9,11-12,14-17H2,1H3,(H,21,22)	Alchornic acid	CCCCCC1C(O1)CC=CCCCCCCCCCC(=O)O	6.69999981	325.2734631940195	6562
0.0927166887069604	-264.4620862972186		84.79594068893788	C37H59NO11	[M + H]+	JXRDRIKAOUPLPM	InChI=1S/C37H59NO11/c1-12-27-37(8,44)31(41)22(4)28(39)20(2)19-36(7,45-11)32(23(5)29(40)24(6)33(42)47-27)49-35-30(26(38(9)10)18-21(3)46-35)48-34(43)25-16-14-13-15-17-25/h13-17,20-24,26-27,29-32,35,40-41,44H,12,18-19H2,1-11H3	[(2S,3R,4S,6R)-4-(dimethylamino)-2-[[(3R,4S,5S,6R,7R,9R,11R,12R,13S,14R)-14-ethyl-4,12,13-trihydroxy-7-methoxy-3,5,7,9,11,13-hexamethyl-2,10-dioxo-oxacyclotetradec-6-yl]oxy]-6-methyloxan-3-yl] benzoate	CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)O)C)OC2C(C(CC(O2)C)N(C)C)OC(=O)C3=CC=CC=C3)(C)OC)C)C)O)(C)O	4.13054276	694.4155678499197	5135
0.0926625124038506	-238.9328682510272		65.92128589232127	C20H25FN4O3	[M + K]+	XGDPAMJWTTZPOZ	InChI=1S/C20H25FN4O3/c1-14-12-18(26)25(20(28)23-14)11-10-24-8-6-15(7-9-24)13-22-19(27)16-4-2-3-5-17(16)21/h2-5,12,15H,6-11,13H2,1H3,(H,22,27)(H,23,28)		CC1=CC(=O)N(C(=O)N1)CCN2CCC(CC2)CNC(=O)C3=CC=CC=C3F	1.39999998	427.1550611406988	6607
0.0925058823403937	-145.8011671689934		46.96779344044126	C19H25NO8	[M + H]+	JSGSXKCPBJLDNJ	InChI=1S/C19H25NO8/c1-11(21)20-16-18(27-13(3)23)17(24)15(10-25-12(2)22)28-19(16)26-9-14-7-5-4-6-8-14/h4-8,15-19,24H,9-10H2,1-3H3,(H,20,21)		CC(=O)NC1C(C(C(OC1OCC2=CC=CC=C2)COC(=O)C)O)OC(=O)C	0.0	396.1645536101291	4536
0.0924837790903899	-413.0314414483157		85.34062160202556	C37H45N3O13	[M + Na]+	XMWGYDJBYALLJS	InChI=1S/C37H45N3O13/c41-29-13-11-26(12-14-29)19-30(35(46)47)38(15-17-39(20-33(42)43)31(36(48)49)24-52-22-27-7-3-1-4-8-27)16-18-40(21-34(44)45)32(37(50)51)25-53-23-28-9-5-2-6-10-28/h1-14,30-32,41H,15-25H2,(H,42,43)(H,44,45)(H,46,47)(H,48,49)(H,50,51)		C1=CC=C(C=C1)COCC(C(=O)O)N(CCN(CCN(CC(=O)O)C(COCC2=CC=CC=C2)C(=O)O)C(CC3=CC=C(C=C3)O)C(=O)O)CC(=O)O	-4.0999999	762.2828369140625	6980
0.0924490382860615	-91.84427016569909		180.2975519733629	C19H30O4	[M + H]+	UITAPKFPFZDVDQ	InChI=1S/C19H30O4/c1-3-4-5-9-12-17(20)15-16-18(21)13-10-7-6-8-11-14-19(22)23-2/h9,12,15-16H,3-8,10-11,13-14H2,1-2H3	10,13-Octadecadienoic acid, 9,12-dioxo-, methyl ester	CCCCC=CC(=O)C=CC(=O)CCCCCCCC(=O)OC	4.30000019	323.22183518566874	7047
0.0923436332585308	-86.9807143805258		95.03845781321594	C7H13NO3	[M + H]+	NRZANDVLPFFADK	InChI=1S/C7H13NO3/c1-8-4-5(9)2-3-6(8)7(10)11/h5-6,9H,2-4H2,1H3,(H,10,11)		CN1CC(CCC1C(=O)O)O	-2.5	160.09661128523757	3485
0.0922977249082975	-139.3019420489814		120.23639219417232	C11H15NO4	[M + H]+	KJONRYZJTCYQHI	InChI=1S/C11H15NO4/c1-6-8(3-4-10(13)14)9(5-11(15)16)7(2)12-6/h12H,3-5H2,1-2H3,(H,13,14)(H,15,16)		CC1=C(C(=C(N1)C)CC(=O)O)CCC(=O)O	0.699999988	226.1073760986328	4314
0.092271370325883	-75.28461574456962		111.26365866307712	C27H46O3	[M + H]+	RXMHNAKZMGJANZ	InChI=1S/C27H46O3/c1-17(16-28)6-5-7-18(2)21-8-9-22-25-23(11-13-27(21,22)4)26(3)12-10-20(29)14-19(26)15-24(25)30/h15,17-18,20-25,28-30H,5-14,16H2,1-4H3	7alpha, 27-OHC	CC(CCCC(C)C1CCC2C1(CCC3C2C(C=C4C3(CCC(C4)O)C)O)C)CO	6.0	419.3522100026525	3976
0.0922010316509669	-102.91169531025112		79.63799675840193	C9H6O3	[M + H]+	FQYMOUWEHRAVLI	InChI=1S/C9H6O3/c10-8-3-1-2-7(6-8)4-5-9(11)12/h1-3,6,10H,(H,11,12)		C1=CC(=CC(=C1)O)C#CC(=O)O	1.70000005	163.03887210468525	5106
0.0921987330305074	-171.75730916767833		90.37924850342084	C17H33NO7	[M + H]+	XTBTZUBJVKTIGJ	InChI=1S/C17H33NO7/c1-2-3-4-5-6-7-8-9-10-13(21)25-16(17(18)24)15(23)14(22)12(20)11-19/h12,14-16,19-20,22-23H,2-11H2,1H3,(H2,18,24)		CCCCCCCCCCC(=O)OC(C(C(C(CO)O)O)O)C(=O)N	1.20000005	364.2330569922305	3317
0.0921739480208953	-101.0467104078555		22.887562925037237	C35H69NO6	[M + H]+	XELOKKCJZOVPQS	InChI=1S/C35H69NO6/c1-3-4-5-6-7-8-9-12-15-18-21-24-27-35(39)42-34(30-37)31-41-32-40-29-26-23-20-17-14-11-10-13-16-19-22-25-28-36-33(2)38/h34,37H,3-32H2,1-2H3,(H,36,38)	[(2S)-1-(14-acetamidotetradecoxymethoxy)-3-hydroxypropan-2-yl] pentadecanoate	CCCCCCCCCCCCCCC(=O)OC(CO)COCOCCCCCCCCCCCCCCNC(=O)C	11.1999998	600.5204846612054	5711
0.0921515139786004	-160.1015371284682		7.511501635975099	C25H40O13	[M + K]+	XKQVTJSHAKCFSS	InChI=1S/C25H40O13/c1-11-7-14(27)8-24(3,4)25(11,34)6-5-13(26)9-35-23-21(33)19(31)17(29)15(38-23)10-36-22-20(32)18(30)16(28)12(2)37-22/h5-7,12-13,15-23,26,28-34H,8-10H2,1-4H3		CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OCC(C=CC3(C(=CC(=O)CC3(C)C)C)O)O)O)O)O)O)O)O	-3.70000005	587.2092722585965	6874
0.0921294049548499	-151.17238642439		86.3148073436075	C28H42O7	[M + H]+	XZUCDLDYBPZPLN	InChI=1S/C28H42O7/c1-15(14-29)21-7-8-22-26-23(13-25(28(21,22)6)35-18(4)32)27(5)10-9-20(33-16(2)30)11-19(27)12-24(26)34-17(3)31/h14-15,19-26H,7-13H2,1-6H3	[(3R,7R,8R,9S,10S,12S,13S,14S,17R)-7,12-diacetyloxy-10,13-dimethyl-17-[(2S)-1-oxopropan-2-yl]-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-3-yl] acetate	CC(C=O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)OC(=O)C)C)OC(=O)C)OC(=O)C)C	4.69999981	491.3006420857145	4044
0.0920270413293063	-93.1641020521832		69.78692974748665	C24H46N4O5	[M + K]+	VOXGWGGCSUFULQ	InChI=1S/C24H46N4O5/c1-9-13(5)17(25)21(29)26-18(14(6)10-2)22(30)27-19(15(7)11-3)23(31)28-20(24(32)33)16(8)12-4/h13-20H,9-12,25H2,1-8H3,(H,26,29)(H,27,30)(H,28,31)(H,32,33)	2-[[2-[[2-[(2-amino-3-methylpentanoyl)amino]-3-methylpentanoyl]amino]-3-methylpentanoyl]amino]-3-methylpentanoic acid	CCC(C)C(C(=O)NC(C(C)CC)C(=O)NC(C(C)CC)C(=O)NC(C(C)CC)C(=O)O)N	2.80245852	509.3113501975511	7012
0.0918815310944063	-87.05759717049101		30.435530446801604	C23H45O7P	[M + H]+	WZFJBHJWSNORDX	InChI=1S/C23H45O7P/c1-4-6-8-10-12-14-16-18-23(25)30-21(20-29-31(3,26)27)19-28-22(24)17-15-13-11-9-7-5-2/h21H,4-20H2,1-3H3,(H,26,27)	(2-decanoyloxy-3-nonanoyloxypropoxy)-methylphosphinic acid	CCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC)COP(=O)(C)O	6.4000001	465.2956063985275	7415
