row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001140_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001139_01_01.mzML Peak area,1685365277_ALC_dbgi_001145_01_01.mzML Peak area,1685365277_ALC_dbgi_001143_01_01.mzML Peak area,1685365277_ALC_dbgi_001141_01_01.mzML Peak area,1685365277_ALC_dbgi_001151_01_01.mzML Peak area,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_001148_01_02.mzML Peak area,1685365277_ALC_dbgi_001156_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1685365277_ALC_dbgi_001150_01_01.mzML Peak area,1685365277_ALC_dbgi_001157_01_01.mzML Peak area,1685365277_ALC_dbgi_001149_01_01.mzML Peak area,1685365277_ALC_dbgi_001173_01_01.mzML Peak area,1685365277_ALC_dbgi_BK00.mzML Peak area,1685365277_ALC_dbgi_001160_01_01.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_001158_01_01.mzML Peak area,1685365277_ALC_dbgi_001147_01_01.mzML Peak area,1685365277_ALC_dbgi_001178_01_01.mzML Peak area,1685365277_ALC_dbgi_001159_01_01.mzML Peak area,1685365277_ALC_dbgi_001177_01_02.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,1685365277_ALC_dbgi_001163_01_01.mzML Peak area,1685365277_ALC_dbgi_001176_01_01.mzML Peak area,1685365277_ALC_dbgi_001169_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001184_01_01.mzML Peak area,1685365277_ALC_dbgi_001166_01_01.mzML Peak area,1685365277_ALC_dbgi_001188_01_01.mzML Peak area,1685365277_ALC_dbgi_001187_01_01.mzML Peak area,1685365277_ALC_dbgi_001174_01_01.mzML Peak area,1685365277_ALC_dbgi_001186_01_01.mzML Peak area,1685365277_ALC_dbgi_001183_01_01.mzML Peak area,Unnamed: 52
27992,401.3411160328561,11.691123,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36472.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27993,417.3359426849383,11.691123,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37639.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27994,420.35517718525335,11.691123,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6238.0509999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27995,439.318201163505,11.691123,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10213.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27996,402.3485616419069,11.694652,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63627.457,0.0,0.0,14525.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28000,883.6783738383092,11.695077000000001,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137341.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28001,165.1136798367634,11.695286,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6748.5996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28006,432.35565657944176,11.700233,,,,267.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1902987.1,0.0,0.0,0.0,0.0,0.0,175874.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28007,313.27313429292235,11.701592,,,,,,,,,,,0.0,0.0,15767.659,0.0,0.0,0.0,0.0,4468.6465,11866.919,0.0,0.0,7308.4214,8172.175,6523.925,0.0,0.0,0.0,19660.291,0.0,0.0,0.0,8476.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4350.0947,0.0,0.0,5431.0513,0.0,0.0,0.0,0.0,
28013,167.07002464221162,11.704382,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15092.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28015,469.30779510831724,11.704382,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38149.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28016,489.4059371828483,11.704382,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34651.754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28023,499.43555581015465,11.709189,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15764.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28025,521.4176865520368,11.709189,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14237.483999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28026,153.11348217752175,11.709766,,,,,,,,,,,0.0,0.0,0.0,6123.7256,20647.656000000003,0.0,0.0,16089.716999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8032.749,48198.605,0.0,0.0,0.0,6488.7075,4788.945,0.0,14194.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30205.514,
28028,453.3340052351992,11.710754,,,,267.0,1056.0,[M+Na]+,,2.0,28033;28028,430.34484000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686704.06,0.0,0.0,0.0,0.0,0.0,63253.684,0.0,0.0,10170.936,33324.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28029,128.1184643375351,11.710934,,,,,,,,,,,9139.892,0.0,0.0,0.0,0.0,11744.577,11508.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7611.7783,0.0,0.0,0.0,0.0,4021.0183,0.0,0.0,21052.396,3340.8374,0.0,0.0,0.0,0.0,7692.2314,12760.558,0.0,7741.7544,10919.375,0.0,0.0,0.0,0.0,12622.921,
28030,476.4097872540419,11.711278,,,,267.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576581.94,0.0,0.0,0.0,0.0,0.0,48659.5,0.0,0.0,0.0,20124.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28032,592.5021632731767,11.712936000000001,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28462.266,0.0,0.0,0.0,31477.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28033,431.3521672018785,11.713563,,,,267.0,1056.0,[M+H]+,,1.0,28028,430.34484000000003,0.0,0.0,0.0,30300.178,20116.479,0.0,9357.211,9379.769,55026.816,17618.291,40836.13,14191.316,0.0,23364.047000000002,30550.68,34989.355,5964104.5,7615.935,0.0,0.0,27606.975,41820.504,548703.6,19352.95,42865.676,93430.68,282775.44,0.0,17586.1,0.0,14522.846000000001,0.0,0.0,11493.705,0.0,10780.215,8637.252,0.0,0.0,
28036,434.3611607818138,11.713688000000001,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33698.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28038,462.3941934204237,11.713688000000001,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28489.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28039,504.4408859287983,11.713688000000001,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58334.477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28040,517.4354396102451,11.713688000000001,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12186.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28041,542.4319504407404,11.713688000000001,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14690.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28043,799.5321548542424,11.714078,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47044.508,0.0,0.0,57457.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11695.725,0.0,0.0,0.0,0.0,45971.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28045,425.36265525924637,11.714780000000001,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20145.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17132.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28046,673.4990251723153,11.71557,,,,1212.0,1057.0,[M+Na]+,,2.0,28047;28046,650.51081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12469.719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10940.153,0.0,0.0,0.0,0.0,
28047,668.5456301976901,11.716825,,,,1212.0,1057.0,[M+NH4]+,,2.0,28047;28046,650.51081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17879.14,0.0,0.0,0.0,0.0,0.0,0.0,4462.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19270.191000000003,0.0,0.0,0.0,0.0,
28048,554.5136155700662,11.717446,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5356.861,0.0,0.0,0.0,0.0,0.0,5945.6074,0.0,0.0,0.0,0.0,0.0,0.0,11136.123,0.0,0.0,0.0,5602.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28050,716.5669377671178,11.718013000000001,,,,,,,,,,,59868.93,54492.26,84824.78,31713.042999999998,0.0,0.0,0.0,0.0,24100.303,92834.305,41551.574,0.0,118708.766,25579.077999999998,96932.266,43226.49,0.0,0.0,86604.8,0.0,104903.695,22673.472999999998,0.0,0.0,0.0,0.0,0.0,138643.53,0.0,0.0,0.0,84546.07,0.0,0.0,104554.63,0.0,0.0,26504.42,0.0,
28051,393.4091227092736,11.718955000000001,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7296.01,5646.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28053,561.42537802801,11.721300999999999,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17442.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28057,780.5531920937239,11.724457000000001,,,,,,,,,,,1082445.5,0.0,0.0,586860.2,0.0,0.0,0.0,117588.6,0.0,0.0,0.0,0.0,0.0,2347620.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059065.9,0.0,0.0,0.0,0.0,102531.88,0.0,0.0,0.0,20201.924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28058,747.60881941428,11.7257185,,,,,,,,,,,13448.114,0.0,0.0,0.0,0.0,0.0,0.0,9118.521999999999,0.0,0.0,10270.6875,0.0,13559.907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57275.527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28059,937.5845614244189,11.726755,,,,,,,,,,,0.0,0.0,988461.1,0.0,0.0,0.0,0.0,845717.4,0.0,0.0,0.0,510957.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279872.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28063,993.663957291703,11.730521000000001,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13206.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28065,163.09788722127914,11.731017999999999,,,,,,,,,,,6441.401,27891.756,9314.024,0.0,14995.02,16703.89,27460.09,0.0,0.0,28516.816000000003,11162.383999999998,0.0,7442.468000000001,12857.363000000001,12987.956,15246.955,15591.118999999999,25282.764,7243.781,9554.27,6067.564,12210.567,21535.91,0.0,0.0,13227.931999999999,14605.667,5182.1255,8105.6553,14375.071000000002,35511.664,8369.491,0.0,17677.492,0.0,0.0,0.0,31425.166,12497.053999999998,
28066,419.35225759127786,11.731554,,,,,,,,,,,0.0,0.0,0.0,0.0,4269.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9494.768,0.0,0.0,0.0,0.0,0.0,4645.3859999999995,32989.89,0.0,0.0,5683.5996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28067,799.5354064327391,11.732059,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46732.18,0.0,
28069,591.498682325657,11.732788000000001,,,,,,,,,,,82374.695,0.0,71023.984,7028.2519999999995,0.0,70482.33,0.0,39612.504,0.0,0.0,0.0,0.0,21384.252,0.0,0.0,0.0,0.0,0.0,74987.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62560.957,22996.24,0.0,0.0,0.0,8541.860999999999,0.0,0.0,0.0,0.0,27041.346,0.0,0.0,
28071,738.5496543447293,11.7342005,,,,,,,,,,,25659.702999999998,20099.467,34541.074,13578.918,0.0,0.0,0.0,0.0,0.0,48726.273,14080.711000000001,0.0,58862.676,0.0,40957.582,14079.591,0.0,0.0,34153.254,0.0,34267.09,0.0,0.0,0.0,0.0,0.0,0.0,67518.8,0.0,0.0,0.0,27638.65,0.0,0.0,40181.73,0.0,0.0,0.0,0.0,
28073,792.5616488066678,11.734430999999999,,,,,,,,,,,50776.453,28933.79,49322.63,0.0,0.0,32955.105,0.0,52245.934,58431.457,30225.766,46497.835999999996,68435.32,38874.47,50222.93,0.0,0.0,0.0,39706.57,0.0,0.0,46516.09,52599.977,18025.043,0.0,42771.566,46626.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28075,136.08708857506912,11.737611,,,,,,,,,,,4616.274,0.0,0.0,0.0,0.0,16627.168,16281.458,11605.692,0.0,12765.322,11155.423999999999,3772.2407,0.0,0.0,19096.506,10833.705,10991.742,0.0,0.0,0.0,0.0,0.0,15967.605,0.0,0.0,3283.2627,0.0,7259.717,0.0,8493.122,14452.412,0.0,13445.521999999999,11122.37,0.0,15359.341,0.0,17969.191000000003,0.0,
28078,689.4956574486224,11.740264999999999,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9292.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28079,963.59969275255,11.7403755,,,,,,,,,,,0.0,0.0,12489.053,0.0,0.0,0.0,0.0,25280.68,0.0,0.0,0.0,0.0,0.0,19527.14,0.0,0.0,0.0,22566.96,0.0,0.0,14592.1455,18292.938000000002,0.0,0.0,0.0,32794.16,6790.388000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21537.465,0.0,
28082,820.5919381967807,11.743732000000001,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10534.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12043.282,0.0,0.0,0.0,0.0,0.0,0.0,4693.4785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28083,773.5175016398633,11.743885,,,,1026.0,1059.0,[M+Na]+,,2.0,28148;28083,750.52835,40470.625,67524.29,0.0,19695.87,8320.298,20003.35,10214.969000000001,29885.416,0.0,0.0,0.0,0.0,26109.19,135246.28,0.0,0.0,0.0,11445.121000000001,0.0,0.0,30215.295,36366.03,8478.899,0.0,0.0,13735.85,0.0,10367.8955,0.0,0.0,0.0,69489.48,0.0,0.0,0.0,8709.997,17884.808999999997,0.0,0.0,
28087,428.3640690722143,11.74784,,,,,,,,,,,0.0,5654.0419999999995,0.0,0.0,11252.169,7060.1284,4575.984,7922.096,9380.597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10616.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5326.944,4568.7036,5737.4336,0.0,0.0,0.0,0.0,0.0,7663.549,0.0,0.0,
28088,630.5080764229178,11.74831,,,,702.0,1058.0,[M+NH4]+,,2.0,28093;28088,612.4746299999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53724.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261208.66,0.0,0.0,0.0,61819.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28089,477.39354257690786,11.749171,,,,,,,,,,,7214.012,0.0,7356.2119999999995,22361.717,0.0,0.0,0.0,5825.1484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10902.523000000001,4933.1094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6565.951999999999,3272.8765,0.0,5444.1245,0.0,0.0,0.0,0.0,0.0,7391.904,0.0,0.0,
28090,427.3571328168979,11.749783,,,,,,,,,,,5444.3477,4666.765,0.0,0.0,9751.721,5098.732,0.0,0.0,9460.466,0.0,3704.5923,0.0,0.0,0.0,0.0,0.0,0.0,7594.71,0.0,0.0,0.0,0.0,4346.5347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4954.9985,0.0,0.0,
28091,630.5100780301655,11.751652,,,,,,,,,,,0.0,6639.2856,6707.365,10204.101,20366.775,13702.206,36570.187999999995,20220.78,0.0,4682.2773,12011.652,33313.902,0.0,6431.1973,0.0,0.0,45858.66,0.0,7241.1206,0.0,0.0,0.0,38114.344,0.0,17320.398,10501.243999999999,0.0,138434.86,18699.877,11862.498,0.0,0.0,0.0,9399.905999999999,8030.571999999999,4766.380999999999,21472.494,7003.5903,0.0,
28092,684.540865434932,11.752130000000001,,,,,,,,,,,0.0,0.0,0.0,11536.858999999999,0.0,7119.2773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7097.2007,0.0,0.0,0.0,8280.978000000001,0.0,0.0,0.0,0.0,0.0,0.0,31707.781000000003,0.0,0.0,0.0,0.0,0.0,0.0,5915.738,0.0,0.0,0.0,0.0,
28093,635.4642186154542,11.752245,,,,702.0,1058.0,[M+Na]+,,2.0,28093;28088,612.4746299999999,0.0,0.0,0.0,0.0,5044.6504,0.0,9113.049,0.0,0.0,0.0,0.0,0.0,10680.823999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9846.221,0.0,0.0,0.0,66629.64,36527.875,0.0,0.0,18458.58,0.0,0.0,0.0,0.0,0.0,4332.776,0.0,0.0,
28094,595.471150926078,11.755365,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11013.983999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28096,768.5651023661411,11.755502,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53236.832,0.0,
28097,613.4825967082413,11.757513000000001,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24321.072,10504.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28098,138.10268985651078,11.758338,,,,,,,,,,,5304.3696,24493.717,0.0,0.0,0.0,18058.92,15130.152,23224.943,19727.834,24219.494,22059.897999999997,0.0,0.0,8587.571,0.0,12145.496000000001,11438.862,11547.771999999999,18660.443,10592.495,15897.29,15553.643,13701.021,0.0,5275.593000000001,13674.118,0.0,0.0,4471.5205,0.0,9564.891,0.0,0.0,10924.913999999999,0.0,28222.145,9590.951,25080.53,11908.396999999999,
28099,768.5605245587318,11.759079,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14911.531,12587.336000000001,0.0,0.0,0.0,11274.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11355.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52568.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28100,905.5781021222467,11.75907,,,,,,,,,,,11429.812,8121.535,12937.124,6140.875,13841.662,8678.189,5172.269,6848.633000000001,11117.506000000001,9160.747,10877.958999999999,16529.78,6425.3853,3180.1116,10326.780999999999,0.0,0.0,0.0,10910.207,0.0,6855.068,13051.226,5169.1577,0.0,10198.153,5884.54,0.0,11676.193000000001,0.0,0.0,4097.014,8846.502,0.0,0.0,5344.121,9114.741,6797.8086,7193.632,0.0,
28101,165.11354379633443,11.759274000000001,,,,,,,,,,,13214.923999999999,0.0,0.0,0.0,15681.905,20236.843999999997,0.0,0.0,21174.777000000002,29287.674,26974.397999999997,0.0,40378.4,11794.651000000002,26136.6,0.0,13454.998,21701.707000000002,0.0,15922.846000000001,0.0,0.0,6686.026999999999,47700.234000000004,0.0,16484.15,49231.492,0.0,8479.894,12042.681,34924.785,5821.8633,0.0,52931.848,10772.271999999999,46197.655999999995,39924.69,19693.012,34965.117,
28104,773.5206269426033,11.762192,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90059.42,0.0,
28105,163.09797186766633,11.763816,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8835.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
