row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_001150_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_BK00.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001188_01_01.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,Unnamed: 25
2207,415.30003023430464,9.276761,,,,,,,,,,,10957.937,9637.333,24758.4,12044.035,7352.161,36648.465,3204.1577,27155.541,0.0,33444.863,33684.56,21394.327999999998,
2208,639.4022692475161,9.292921,,,,88.0,163.0,[M+Na]+,,2.0,2209;2208,616.41296,135339.84,23206.799,19264.102,215470.88,9248.835,30897.272999999997,4672.916,202004.64,0.0,114407.99,30941.718999999997,19246.656000000003,
2209,617.420135857587,9.2961645,,,,88.0,163.0,[M+H]+,,2.0,2209;2208,616.41296,192382.17,331322.72,161943.47,355234.28,19642.7,336428.5,89089.84,325023.5,0.0,23235.498,349807.56,210598.4,
2210,392.2801787795131,9.301826,,,,,,,,,,,0.0,1610.8606,0.0,0.0,5173.7666,0.0,0.0,286.58977999999996,0.0,0.0,0.0,112741.875,
2211,393.2824207753191,9.300415,,,,,,,,,,,0.0,417.70825,0.0,0.0,1684.8384,0.0,0.0,0.0,0.0,0.0,0.0,24161.882999999998,
2212,701.4610317301643,9.301048,,,,,,,,,,,0.0,0.0,39.52952,0.0,202.29237,0.0,0.0,284.83328,0.0,0.0,0.0,77934.71,
2213,826.5229578103595,9.310848,,,,,,,,,,,37427.75,84076.76,42619.63,206165.61,10046.92,16681.158,90179.82,135746.5,0.0,57412.043,84072.26,5059.088,
2214,828.5319684753626,9.310775,,,,,,,,,,,2156.5337,4682.6953,677.4133,13894.556,876.9414,375.0579,5401.7017,8741.497,0.0,4767.2609999999995,5716.773,0.0,
2215,848.504356212837,9.313416,,,,,,,,,,,2784.9382,9588.773000000001,2591.7217,8930.348,828.10645,1555.9613,0.0,6731.4033,0.0,2241.343,5602.88,297.18192,
2216,784.4759591640927,9.320846000000001,,,,,,,,,,,20016.816000000003,60660.655999999995,8928.506,119459.5,0.0,19039.05,26378.917999999998,83863.15,0.0,23216.147999999997,61658.773,5640.3306,
2217,806.4564658207257,9.322637,,,,,,,,,,,1318.9409,1683.2388,405.4921,7529.3325,420.94547,0.0,2709.9482,7053.38,0.0,1350.684,3588.0679999999998,164.72451999999998,
2218,516.353627971976,9.326073,,,,,,,,,,,10884.956,0.0,0.0,0.0,0.0,1567.9473,0.0,4180.821,0.0,0.0,0.0,0.0,
2219,659.2878362838702,9.360813,,,,,,,,,,,28667.525,307.74014,11650.4795,0.0,290.1382,473.44617,437.21033,11028.265,13402.641000000001,7361.6694,645.1752299999999,9287.846,
2220,668.3475111056671,9.362632000000001,,,,57.0,,,,,,,9912.171,0.0,7347.1353,171.27328,112.37575,65.501526,0.0,5567.6553,4881.7173,3000.887,0.0,3975.5527,
2221,654.332812139099,9.361089,,,,57.0,164.0,[M+NH4]+,,2.0,2223;2221,636.29891,158105.81,2325.964,111045.38,4079.665,2624.0122,2936.711,2861.1338,154169.66,236960.77,76450.086,3822.9314,121579.516,
2222,682.3633669978208,9.359856,,,,57.0,,,,,,,68700.11,1883.4415,82986.85,3222.0474,2482.305,1132.6078,1745.5994,99153.4,111003.42,61175.4,3096.812,42490.15,
2223,637.3060991551934,9.36123,,,,57.0,164.0,[M+H]+,,1.0,2221,636.29891,28711.29,221.00272,20102.36,784.71387,381.55176,128.56011999999998,444.99957,17246.01,26960.132999999998,8172.939,670.72577,10973.645,
2224,799.4606245000757,9.380714999999999,,,,,,,,,,,1216.4059,3215.1465,3428.3179,2224.3115,1407.4957,1441.5753,85490.07,3791.7009999999996,0.0,60551.42,3529.5034,2027.6638,
2225,743.4332962221251,9.383255,,,,,,,,,,,2984.7258,23004.202999999998,4815.789000000001,18652.55,15090.058,35048.79,30455.277000000002,2577.0688,0.0,21860.312,26491.242000000002,3248.7122,
2226,738.5108766379477,9.389915,,,,,,,,,,,3743.8125,2873.4509999999996,4782.6367,0.0,0.0,5671.445,2892.8916,5471.2905,0.0,0.0,1798.786,0.0,
2227,363.2528444449469,9.410768,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6620.8096,
2228,609.2707000499863,9.436067999999999,,,,,,,,,,,3577.3293,0.0,790.9044,0.0,127.75681000000002,15259.355,0.0,8139.9355,0.0,1798.6194,1719.5420000000001,0.0,
2229,623.4072806499107,9.443166999999999,,,,,,,,,,,0.0,7759.3240000000005,3536.361,0.0,129985.79,0.0,0.0,0.0,0.0,4339.8843,0.0,0.0,
2230,666.4947808505434,9.451161,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29443.316000000003,
2231,671.4501628343139,9.457180000000001,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39355.13,
2232,716.5539663266119,9.457882000000001,,,,,,,,,,,0.0,1382.8572,1596.9333,3451.6985,25465.63,1880.7461,1748.8523,1600.4479,41358.246,35964.883,0.0,0.0,
2233,281.2476347286341,9.466460000000001,,,,,,,,,,,0.0,2121.5063,0.0,0.0,0.0,2537.0432,686.35736,0.0,0.0,0.0,0.0,5768.7236,
2234,376.31833320864314,9.469105,,,,,,,,,,,727.5619,0.0,0.0,0.0,0.0,0.0,1443.5479,0.0,18096.297,0.0,0.0,0.0,
2235,621.2709427843017,9.469733,,,,6.0,165.0,[M+H]+,,3.0,2239;2235;2240,620.26342,2611124.0,792081.06,1169613.0,2505090.8,434597.53,6913811.0,340789.53,3484964.5,0.0,1114875.9,1281174.2,2759289.5,
2236,672.5258873324942,9.474825,,,,,,,,,,,9398.893,9425.719000000001,12483.27,0.0,66111.484,62719.117,0.0,59449.117,65576.82,9692.359,64422.027,8162.7256,
2237,620.2636837329521,9.4736595,,,,6.0,,,,,,,2051.4517,1018.4685699999999,1436.6763,2049.1775,709.50867,34304.81,481.94464000000005,15979.851,0.0,1913.5554,0.0,0.0,
2238,354.3364638295185,9.474704,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2117.6484,0.0,3005.0493,15369.161,0.0,0.0,0.0,
2239,659.2265480942458,9.478689,,,,6.0,165.0,[M+K]+,,3.0,2239;2235;2240,620.26342,56677.773,0.0,25242.865,45324.03,0.0,101963.16,2763.9243,66740.52,0.0,27089.156000000003,23449.102000000003,39146.293,
2240,643.2524126746763,9.479854,,,,6.0,165.0,[M+Na]+,,3.0,2239;2235;2240,620.26342,570796.44,162009.27,274660.7,439928.38,89354.695,867629.8,66686.01,517753.2,0.0,283716.78,272990.6,441953.56,
2241,790.5212124371952,9.488384,,,,,,,,,,,6848.613,9547.733,6953.5019999999995,8714.381,7455.387,8959.2,9602.335,3498.3709999999996,0.0,8240.509,8577.573,422.16455,
2242,628.4993157598218,9.490538,,,,,,,,,,,15942.86,13581.848,15653.284,0.0,95682.02,18296.621,12496.663999999999,10360.109,15875.232,7938.3457,14715.746000000001,98073.836,
2243,748.4749732884094,9.491804,,,,,,,,,,,47935.6,20492.816000000003,12017.608999999999,32297.943,29812.324,25734.729,20620.482,0.0,0.0,15705.013,20233.48,9183.741,
2244,790.5221082701307,9.495462,,,,,,,,,,,0.0,0.0,6180.4805,0.0,6105.5977,0.0,10537.462,0.0,0.0,5496.8013,0.0,862.9542,
2245,585.4768870724217,9.507572999999999,,,,,,,,,,,7869.927,0.0,0.0,51033.023,7568.416,0.0,0.0,6948.023,7109.9727,7009.576999999999,0.0,7599.1426,
2246,584.4732689317383,9.509744,,,,,,,,,,,17606.123,0.0,21532.91,24665.303,132899.02,13530.363000000001,18188.898,20005.318,21115.542999999998,21724.842,18884.328,15781.521,
2247,541.4504126675239,9.532349,,,,,,,,,,,6371.406999999999,7110.4604,7044.72,5202.127,55902.387,0.0,0.0,2487.2422,8812.588,61049.027,5629.063,3713.1724,
2248,497.42418452213934,9.547936,,,,,,,,,,,8204.646,6743.009,0.0,0.0,53111.09,5806.0596,5890.5645,0.0,9066.061,8631.889000000001,5522.361999999999,5585.3955,
2249,615.4414842203803,9.550276,,,,,,,,,,,54294.402,49157.85,52353.242,152910.11,78881.71,62692.543,44499.816,46668.832,0.0,38608.76,70943.234,25913.922000000002,
2250,364.3417660557242,9.557343,,,,,,,,,,,38372.875,0.0,41563.37,0.0,0.0,4647.3105,0.0,4945.037,50053.57,34706.062000000005,34702.633,31331.96,
2251,745.4913127951769,9.568636,,,,,,,,,,,0.0,0.0,0.0,0.0,1995.5723,0.0,35808.348,1796.4129999999998,0.0,3257.1284,0.0,0.0,
2252,975.5633256344744,9.569427000000001,,,,,,,,,,,0.0,41737.332,24244.674,37846.004,0.0,6435.849,34177.934,4103.1597,0.0,22494.105,0.0,3592.0483,
2253,589.2440299477913,9.576216,,,,,,,,,,,2924.0945,21749.51,0.0,363.08276,12747.268,9025.709,16771.227,1974.3776,0.0,5855.8769999999995,18626.36,26649.612999999998,
2254,780.5532791430134,9.578428,,,,,,,,,,,23412.202999999998,0.0,43619.008,0.0,3890.4138,33007.418,0.0,33987.777,0.0,229335.47,35320.125,35595.914,
2255,785.4798019905096,9.57501,,,,,,,,,,,4926.459,28150.734,23059.48,30018.871,15675.123,14193.926000000001,0.0,18350.191000000003,0.0,396699.62,22190.186,0.0,
2256,678.4693562245558,9.582675,,,,,,,,,,,49585.05,48892.492,37238.86,116670.32,40111.652,31389.896,89600.54,66911.47,0.0,47090.348,44048.76,5132.6875,
2257,970.6084297612036,9.581476,,,,,,,,,,,2863.4373,26713.504,4769.840999999999,33046.105,3593.94,8110.448,5310.743,4971.0825,0.0,0.0,4035.2485,4454.5938,
2258,801.4732542627419,9.586711,,,,,,,,,,,0.0,0.0,0.0,91654.09,375.84192,0.0,0.0,0.0,0.0,2919.3782,0.0,14790.908000000001,
2259,986.603918339812,9.589135,,,,,,,,,,,0.0,0.0,0.0,39046.56,167.44247,23918.566000000003,555.91345,0.0,0.0,2158.8884,387.04175,32143.142999999996,
2260,615.4297698512246,9.593569,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10358.466,
2261,796.5201787493758,9.594144,,,,,,,,,,,0.0,422.36400000000003,0.0,62765.07,0.0,0.0,1450.0873,0.0,0.0,0.0,0.0,0.0,
2262,636.4231135353159,9.603361999999999,,,,,,,,,,,105325.875,75377.375,45478.582,136636.94,56354.348,53151.68,100327.3,80506.84,0.0,58931.953,86162.13,6040.5933,
2263,423.4557618303176,9.619083999999999,,,,,,,,,,,0.0,1139.798,0.0,0.0,143655.14,0.0,0.0,0.0,0.0,0.0,968.1089,0.0,
2264,595.2822774373965,9.6365,,,,,,,,,,,0.0,0.0,0.0,0.0,7018.028,0.0,0.0,6279.2676,0.0,5041.8994,0.0,406390.88,
2265,615.2578666591132,9.636814,,,,148.0,166.0,[M+Na]+,,2.0,2265;2268,592.2687400000001,4762.8667,0.0,0.0,0.0,4299.793,14463.92,3464.027,3697.309,0.0,6248.456,3904.4463,198293.34,
2266,592.2678581431686,9.638214999999999,,,,,,,,,,,1310.6189,0.0,0.0,771.753,1442.0249,3067.0093,0.0,1038.8289,0.0,1322.8026,997.1112,81463.47,
2267,1185.543246646736,9.638933,,,,,,,,,,,221.61082000000002,224.11371,0.0,0.0,0.0,1667.0828,130.32198,92.50288,0.0,73.68239,0.0,205999.6,
2268,593.2761145073612,9.639927,,,,148.0,166.0,[M+H]+,,2.0,2265;2268,592.2687400000001,174787.2,182551.14,153155.73,151467.77,174305.27,578820.2,172410.22,152639.23,0.0,123232.29,113818.16,4730846.0,
2269,829.5061023553983,9.667707,,,,70.0,167.0,[M+Na]+,,2.0,2270;2269,806.51735,4794.6504,83393.33,10433.85,12882.225,38433.555,24812.53,77974.1,5222.082,0.0,57871.664000000004,66257.55,8118.2764,
2270,824.5516389278961,9.667637,,,,70.0,167.0,[M+NH4]+,,2.0,2270;2269,806.51735,0.0,6238.329000000001,1393.6562,0.0,799.61487,8171.0938,28932.822,1167.1078,0.0,3848.5703,20130.64,1751.2644,
2271,163.11171769873144,9.695899,,,,,,,,,,,697.1831,604.14325,0.0,3621.134,1816.0024,1123.1482,85394.2,763.7548,0.0,584.2003,886.89026,0.0,
2272,669.4497968343018,9.692359,,,,,,,,,,,1880.4968,0.0,0.0,48525.453,4654.477,1927.9514,0.0,1149.1760000000002,0.0,871.6843,1693.7457,560.6428,
2273,421.36753620464305,9.707221,,,,,,,,,,,31912.014,263.74255,0.0,0.0,13120.175,274.51937999999996,0.0,0.0,0.0,0.0,59.946587,0.0,
2274,554.1763114841107,9.715597,,,,,,,,,,,6027.9146,3659.409,7448.1367,11760.442,6585.8154,6944.406999999999,5310.4565,3592.4565,18470.45,4524.5356,5094.675,7472.2666,
2275,783.4655701951312,9.717098,,,,154.0,169.0,[M+Na]+,,2.0,2275;2276,760.47604,7119.0615,74795.15,88699.164,109780.35,84640.85,64856.793,205489.2,73663.25,0.0,187407.8,63319.37,70106.02,
2276,778.5095488697322,9.718675,,,,154.0,169.0,[M+NH4]+,,2.0,2275;2276,760.47604,0.0,0.0,0.0,6076.2314,2341.9321,0.0,16980.074,0.0,0.0,32359.132999999998,0.0,0.0,
2277,828.5390678963968,9.724076,,,,,,,,,,,59059.09,115419.375,69191.36,236055.1,68287.086,47662.26,70424.3,175686.62,0.0,126968.92,154205.5,19536.611,
2278,786.4890655575804,9.7420845,,,,,,,,,,,136036.73,107405.81,102587.09,205745.12,135291.7,99369.69,160379.34,148362.42,0.0,42598.996,153760.73,62515.2,
2279,208.16968542125187,9.764772,,,,,,,,,,,56.804596,0.0,0.0,62.622733999999994,21.951672,720.5399,278.5119,7460.5957,0.0,0.0,0.0,576.4847,
2280,226.18031554988275,9.764759,,,,,,,,,,,276.8468,0.0,0.0,0.0,246.32807999999997,3748.5469,1001.3630400000001,44514.105,12.589400999999999,87.10374,628.2143599999999,2894.7102,
2281,408.3086262879496,9.76923,,,,,,,,,,,0.0,0.0,0.0,219.37587000000002,175.30746000000002,1477.9954,0.0,12170.6,0.0,0.0,0.0,752.74634,
2282,431.3843074227992,9.768535,,,,,,,,,,,357.83617999999996,0.0,0.0,578.05396,327.88422,3764.6133,0.0,39167.344,25.143044,105.30389,635.45215,2247.9707,
2283,599.4031458407944,9.810842999999998,,,,,,,,,,,995.4873699999999,1558.3075,0.0,0.0,231.89421000000002,800.0675,639.1704,0.0,0.0,783.302,0.0,868.6376,
2284,675.2427157038469,9.816094,,,,,,,,,,,1434.8813,32.22931,424.5238,155.59161,35.000617999999996,22998.336,0.0,0.0,0.0,336.83954,323.98956,769.83276,
2285,653.2607855792213,9.821577,,,,,,,,,,,2894.1245,232.0358,929.5310000000001,622.7035,102.08184,54481.0,0.0,22614.37,0.0,1410.6962,848.67834,1910.8047,
2286,601.4251488677196,9.840608999999999,,,,,,,,,,,106520.94,133902.66,89982.42,0.0,81716.23,0.0,754482.56,246573.36,0.0,71259.23,273701.9,75618.195,
2287,299.20088715026816,9.87394,,,,,,,,,,,498.4391,1033.9868,0.0,33795.656,1175.4691,1284.7195,5101.7275,1475.7351,0.0,1167.4849,1161.1665,757.41394,
2288,433.3105110378154,9.88747,,,,,,,,,,,338.29877,449.6099,733.88354,3538.344,1797.4277,497.42602999999997,59376.87,437.7337,0.0,167.33185,298.13928,99.312546,
2289,679.4770428786055,9.891703999999999,,,,,,,,,,,0.0,23331.652000000002,607.6293,55.531544,2773.0254,249.41613999999998,0.0,100.99823,0.0,460.88364,21986.65,2457.2573,
2290,827.4909893247067,9.892799,,,,,,,,,,,0.0,81057.19,54697.168,74679.27,39957.77,87462.03,88342.26,0.0,0.0,102028.42,91067.445,0.0,
2291,639.4239409741872,9.899199000000001,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171982.2,
2292,898.5528265916469,9.903088,,,,,,,,,,,0.0,274.76007000000004,0.0,141.94511,316.67978,0.0,831.3659700000001,237.09737,0.0,164.40111000000002,232.47707999999997,24307.65,
2293,669.2924696815069,9.91185,,,,,,,,,,,2230.624,64.538795,272.22943,1713.7902,0.0,31761.514,0.0,10728.146,0.0,951.3503400000001,764.14954,757.17566,
2294,535.2708415606478,9.916798,,,,,,,,,,,6526.7754,0.0,4084.1816,0.0,3750.1199,12860.406,0.0,165.59013000000002,0.0,3302.2734,100.69095,118280.41,
2295,809.4807848901529,9.92056,,,,,,,,,,,0.0,60.728424,0.0,502.68604000000005,1561.3102,0.0,2088.9453,1195.7178,0.0,26928.156000000003,0.0,0.0,
2296,822.5342357094138,9.932066,,,,,,,,,,,607.7527,3977.4858,2890.3398,0.0,1656.912,4843.6990000000005,3248.833,2140.0654,0.0,3791.5437,42981.77,2523.0429999999997,
2297,634.4681366249698,9.931768,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146502.28,
2298,778.5358949076656,9.940773,,,,,,,,,,,376315.47,37715.566,19162.98,12351.989,2790.6274,26619.164,22988.736,28395.482000000004,0.0,4429.6904,29991.713,219877.69,
2299,779.539674949581,9.942821499999999,,,,,,,,,,,17754.308999999997,13707.35,13625.553,0.0,1672.6133,15927.572,7715.416,87939.29,0.0,1936.0774,13036.491000000002,104455.79,
2300,623.4069526329753,9.941614,,,,,,,,,,,121133.74,208191.53,167745.33,104902.59,7203.4243,3173.7659999999996,0.0,1169.6274,0.0,189380.08,2709.9724,4458.0864,
2301,637.423422574999,9.940942999999999,,,,,,,,,,,0.0,99.688446,459.2176,3670.0103,2716.7188,526.06396,67070.195,629.0992,0.0,114.69493,286.39835,148.8735,
2302,804.5509739581029,9.945055,,,,,,,,,,,164881.88,20743.32,189755.36,64639.094000000005,2373.9226,150767.19,22589.326,234462.0,0.0,3451.8635,35815.68,0.0,
2303,812.548032618753,9.9485445,,,,,,,,,,,0.0,773.6819,2342.7065,0.0,0.0,35491.56,0.0,0.0,0.0,19384.918,4643.127,744.2431,
2304,796.5469275586923,9.962374,,,,,,,,,,,0.0,4225.0625,0.0,40873.87,3926.1865,3213.5447,5462.8037,0.0,0.0,5638.251,4515.4434,0.0,
2305,694.5266933318828,9.985133,,,,,,,,,,,0.0,87.21426,0.0,235.30301,29.870369,0.0,0.0,0.0,0.0,0.0,54.671234,48748.105,
2306,699.4811934553512,9.99165,,,,,,,,,,,0.0,206.21672,0.0,371.4978,0.0,60.219124,0.0,0.0,0.0,0.0,152.2758,61410.32,
2307,659.2480355092794,10.063458,,,,,,,,,,,0.0,0.0,145.2415,0.0,0.0,3478.65,0.0,7380.76,0.0,341.22174,355.86199999999997,1141.1771,
2308,637.265854841581,10.065008,,,,,,,,,,,14083.617,1069.6777,1462.2351,0.0,76.25324,62842.58,0.0,72672.47,0.0,2639.927,2963.77,7505.4307,
2309,632.4521466235103,10.068166,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55581.695,
2310,829.5054048156641,10.083216,,,,158.0,171.0,[M+Na]+,,2.0,2312;2310,806.5167799999999,0.0,0.0,0.0,148958.89,0.0,108904.33,0.0,0.0,0.0,9784.748,0.0,72872.7,
2311,780.530990744315,10.084995,,,,,,,,,,,0.0,0.0,0.0,0.0,8438.811,0.0,0.0,0.0,0.0,27953.85,0.0,0.0,
2312,824.5511936834141,10.085317,,,,158.0,171.0,[M+NH4]+,,2.0,2312;2310,806.5167799999999,921.3968,943.9969,0.0,87710.79,857.1937,78203.664,0.0,0.0,0.0,4136.4507,2085.571,42675.22,
2313,794.5319935168901,10.099931,,,,,,,,,,,0.0,3803.8008,1794.9718,0.0,777.74915,0.0,4062.6924,0.0,0.0,42244.54,5743.0073,0.0,
2314,623.2850618492578,10.102841,,,,,,,,,,,1161.8009,0.0,773.53796,22387.22,348.73068,9428.25,0.0,0.0,0.0,1841.6865,0.0,0.0,
2315,773.5200460484896,10.104431,,,,,,,,,,,2790.4182,32353.201,4930.8003,32531.347999999998,2442.0933,0.0,0.0,0.0,0.0,4189.626,35103.48,1557.8446,
2316,808.5566271028514,10.10951,,,,52.0,173.0,[M+NH4]+,,2.0,2316;2318,790.52252,0.0,16618.402,31894.035,64063.812000000005,8663.403,20045.54,15647.208999999999,7185.39,0.0,47591.215,20155.96,0.0,
2317,611.4673183316079,10.109900999999999,,,,52.0,,,,,,,4137.2417,55657.242,22314.162,57433.64,23964.558999999997,61206.13,12448.836000000001,5486.2715,0.0,36210.74,62813.383,0.0,
2318,813.5114589908634,10.113567999999999,,,,52.0,173.0,[M+Na]+,,2.0,2316;2318,790.52252,23051.057,253939.05,141567.73,276391.5,53955.703,254091.88,183189.72,99826.4,0.0,216689.25,245787.56,79855.086,
2319,829.4921990980152,10.133064,,,,,,,,,,,0.0,22113.123,0.0,5247.3193,0.0,5025.221,0.0,0.0,0.0,0.0,0.0,0.0,
2320,804.540220374472,10.141582000000001,,,,,,,,,,,119453.78,112538.66,104028.414,207500.05,75045.984,98699.47,154506.11,171873.64,0.0,94116.195,115147.016,16007.589,
2321,826.519813134923,10.141580000000001,,,,,,,,,,,7970.6973,5410.529,4342.5703,11618.559,4726.139,5250.4175,6511.241999999999,23507.275,0.0,5486.2314,5702.835,1187.2982,
2322,762.4902466344968,10.168817,,,,,,,,,,,170876.12,119886.37,0.0,188534.81,73286.75,89781.15,135811.86,139645.62,0.0,87553.43,148671.53,36546.75,
2323,601.4341754619219,10.173293,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.97705,0.0,11790.938,0.0,
2324,741.4544541487096,10.204375,,,,,,,,,,,0.0,0.0,0.0,146.70627,218.25034,0.0,191.99483999999998,0.0,0.0,0.0,0.0,13829.618,
2325,806.5440890003932,10.20704,,,,,,,,,,,0.0,2826.0144,0.0,55173.652,40580.79,7237.0273,83622.49,51333.65,0.0,56541.277,3112.597,9236.596,
2326,437.3630971905183,10.207654,,,,,,,,,,,4526.701,8540.418,7250.04,484.38122999999996,341.1801,0.0,0.0,11665.401000000002,0.0,3201.3074,2517.145,666.2088,
2327,336.32630475475645,10.21215,,,,,,,,,,,3354.785,4311.798,2635.7974,1690.4614,4979.664000000001,5323.3965,882.0872,43382.32,0.0,2365.44,3119.6257,1852.9379,
2328,811.4963837278538,10.220285,,,,,,,,,,,67734.78,161287.6,116232.68,171602.16,150625.48,197149.36,186192.47,73867.52,0.0,191891.89,177969.73,65083.305,
2329,679.4746953840281,10.232639,,,,,,,,,,,0.0,453.1627,0.0,0.0,45.63643,0.0,0.0,0.0,0.0,0.0,0.0,7884.615,
2330,585.4295909900067,10.256884,,,,,,,,,,,158245.0,284117.88,258722.08,182934.72,263768.47,106154.914,193217.94,105611.52,0.0,150028.47,92339.305,0.0,
2331,568.4277564738229,10.281622,,,,41.0,,,,,,,399821.38,386992.38,533873.06,517419.75,529995.06,567735.3,431837.22,438461.94,0.0,429490.38,340461.6,401054.7,
2332,567.4203561316571,10.282504,,,,,,,,,,,41753.74,0.0,25242.167999999998,56100.703,54059.44,44793.405999999995,48493.945,46697.945,0.0,24389.95,34648.445,88243.336,
2333,551.4253032333846,10.281902,,,,41.0,,,,,,,27321.218999999997,42174.633,71281.25,76726.74,66596.1,28689.654,59887.7,35171.195,0.0,47719.25,62579.523,48943.187999999995,
2334,640.4366305568097,10.282511999999999,,,,41.0,,,,,,,9248.525,19498.375,30423.754,27894.135,25642.092,30177.38,10222.126,24719.205,0.0,19058.558999999997,5526.558000000001,10610.687,
2335,630.2765585141402,10.31515,,,,,,,,,,,63782.242,0.0,0.0,51093.44,40206.94,0.0,0.0,50806.3,0.0,53409.53,212973.2,56578.742,
2336,610.3008081297656,10.329966,,,,72.0,,,,,,,147629.72,14386.785,18569.133,54174.023,12226.442,240143.62,11834.055,176580.45,0.0,34403.273,83965.44,129943.984,
2337,629.2735160745863,10.330451,,,,144.0,176.0,[M+Na]+,,2.0,2337;2344,606.28417,761590.6,442108.3,589217.6,1078218.6,339767.5,1087224.2,227430.73,748059.0,54.559902,606051.7,513538.44,524276.03,
2338,607.2921029790194,10.330402000000001,,,,72.0,,,,,,,10034368.0,3738899.0,5268481.0,11599356.0,2169560.0,17672242.0,1724628.8,12411375.0,80.253235,6770008.0,6082706.0,9496346.0,
2339,609.297890261625,10.330639,,,,72.0,,,,,,,320076.12,339327.53,456239.9,1042316.4,193947.67,1521139.5,155555.3,1126516.2,0.0,614437.4,523700.72,861917.06,
2340,608.2952428395961,10.329734,,,,72.0,,,,,,,4325096.0,596019.1,786321.44,1323643.0,337854.56,1696063.6,245202.5,5048068.0,29.69408,924687.1,828399.6,1175708.2,
2341,606.2837866814888,10.335772,,,,,,,,,,,70940.625,4227.4785,5714.616,67337.7,2701.1490000000003,170508.06,1344.605,93487.734,20.075195,33336.316,31775.47,42374.835999999996,
2342,611.303047139227,10.335137,,,,,,,,,,,3932.8162,1068.2266,2889.0596,3477.4714,500.40707000000003,28198.95,929.4235,5000.0327,0.0,2262.038,1328.9436,3664.2493,
2343,613.4239310057742,10.336124,,,,,,,,,,,1198.5327,357.25696,0.0,1673.8865,1020.1437,20550.133,704.1945,0.0,0.0,588.4707599999999,648.0901,0.0,
2344,645.2472015500048,10.336871,,,,144.0,176.0,[M+K]+,,2.0,2337;2344,606.28417,136358.31,49696.21,74174.89,153636.77,38685.434,127397.93,12678.938999999998,101767.41,0.0,83803.484,70160.695,55007.02,
2345,712.4903196908524,10.350649,,,,,,,,,,,219.34659,0.0,2898.9253,0.0,1695.2085,0.0,3003.4717,0.0,0.0,105558.664,101.72958,2217.437,
2346,628.1958838989495,10.372763,,,,,,,,,,,1875.3726,0.0,5477.643,3710.3643,5356.1636,1033.5419,7389.9106,1128.4321,20520.8,4905.693,3643.0435,2599.7593,
2347,789.5114456779943,10.374874,,,,,,,,,,,4016.9731,8695.84,14212.305,0.0,0.0,1116.685,53133.81,3347.6365,0.0,30902.291,20364.008,14370.545,
2348,605.2772013860252,10.377972999999999,,,,,,,,,,,0.0,0.0,1273.7964,1829.4397,0.0,31256.145,528.3094,3228.9120000000003,0.0,0.0,0.0,0.0,
2349,690.5302611760068,10.385291,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15636.566,
2350,772.4880018554534,10.396185000000001,,,,,,,,,,,0.0,1164.4567,956.1361699999999,17632.97,0.0,0.0,1202.7546,0.0,0.0,457.35443,0.0,0.0,
2351,947.5117467293097,10.402032,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2385.4727,0.0,0.0,0.0,0.0,4421.334,30686.477000000003,
2352,750.5075367585555,10.405003,,,,,,,,,,,5696.6123,75847.15,36878.4,323932.6,31947.688,2621.9736,80428.76,15681.226999999999,0.0,0.0,40894.47,0.0,
2353,796.5472155807769,10.410119,,,,,,,,,,,2563.363,30530.377,0.0,0.0,3508.2346,0.0,0.0,0.0,0.0,0.0,29784.373,1297.7965,
2354,931.5389024354596,10.416031,,,,45.0,177.0,[M+Na]+,,2.0,2355;2354,908.54984,296397.8,436050.03,360514.25,387223.4,479098.22,279017.3,509833.53,339441.7,0.0,433060.97,360153.72,630819.5,
