row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_001140_01_01.mzML Peak area,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001145_01_01.mzML Peak area,1685365277_ALC_dbgi_001141_01_01.mzML Peak area,1685365277_ALC_dbgi_001139_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001143_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001149_01_01.mzML Peak area,1685365277_ALC_dbgi_001156_01_01.mzML Peak area,1685365277_ALC_dbgi_001151_01_01.mzML Peak area,1685365277_ALC_dbgi_001150_01_01.mzML Peak area,1685365277_ALC_dbgi_001148_01_02.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_001147_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001160_01_01.mzML Peak area,1685365277_ALC_dbgi_001159_01_01.mzML Peak area,1685365277_ALC_dbgi_001163_01_01.mzML Peak area,1685365277_ALC_dbgi_001166_01_01.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1685365277_ALC_dbgi_001158_01_01.mzML Peak area,1685365277_ALC_dbgi_001157_01_01.mzML Peak area,1685365277_ALC_dbgi_BK00.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_001178_01_01.mzML Peak area,1685365277_ALC_dbgi_001174_01_01.mzML Peak area,1685365277_ALC_dbgi_001173_01_01.mzML Peak area,1685365277_ALC_dbgi_001176_01_01.mzML Peak area,1685365277_ALC_dbgi_001177_01_02.mzML Peak area,1685365277_ALC_dbgi_001169_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001186_01_01.mzML Peak area,1685365277_ALC_dbgi_001188_01_01.mzML Peak area,1685365277_ALC_dbgi_001184_01_01.mzML Peak area,1685365277_ALC_dbgi_001187_01_01.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,1685365277_ALC_dbgi_001183_01_01.mzML Peak area,Unnamed: 52
4413,130.08645535216584,6.6279325,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,24240.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4414,138.05511589585822,6.6279325,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,37388.633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4415,266.21151246205,6.6279325,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,77226.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4416,280.22715551434703,6.6279325,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,40690.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4417,282.2064855010512,6.6279325,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,53774.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4418,296.22210865135946,6.6279325,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,21948.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4419,295.2277033250902,6.6334543,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31414.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4420,330.2648909321,6.6334543,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53534.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4421,335.22005575646926,6.6334543,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94042.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4422,379.2463221909202,6.6334543,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56378.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4423,495.308085600149,6.6380476999999996,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16266.572,0.0,0.0,0.0,
4424,213.1496417309101,6.661092,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119610.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4425,181.1224008181817,6.661373599999999,,,,,,,,,,,0.0,0.0,0.0,0.0,28789.097999999998,36107.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15886.105,0.0,0.0,0.0,0.0,0.0,35495.94,0.0,27880.512000000002,0.0,0.0,0.0,0.0,29812.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49948.566,
4426,452.3009607873506,6.671417,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57573.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6584.1553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4427,457.25625551519255,6.672994,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75852.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4428,351.25480314699416,6.676777400000001,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25188.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4429,339.25121765110237,6.6778960000000005,,,,250.0,306.0,[M+Na]+,,2.0,4429;4431,316.26214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23310.271,26341.604,8269.536,0.0,0.0,0.0,0.0,10816.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4430,766.4738810896092,6.67968,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,8184.7637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4431,299.25898522829584,6.6816683,,,,250.0,306.0,[M-H2O+H]+,,1.0,4429,316.26214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17926.213,21459.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4432,317.26881434930937,6.6817746,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14742.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4433,318.3002954264644,6.7107735,,,,,,,,,,,15201.003999999999,0.0,0.0,25079.13,0.0,0.0,0.0,0.0,74364.375,0.0,59553.62,40216.117,0.0,77699.24,41944.742,6086.0215,0.0,40608.637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59349.082,0.0,0.0,0.0,0.0,33635.375,0.0,26687.021,0.0,19436.598,0.0,0.0,75129.69,0.0,
4434,301.2162388377087,6.7213516,,,,,,,,,,,13642.412,7794.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10087.911,0.0,0.0,10885.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13529.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4435,599.4096264250337,6.7589955,,,,,,,,,,,0.0,25987.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19036.209,0.0,0.0,0.0,0.0,37490.113,0.0,0.0,0.0,0.0,0.0,23680.07,0.0,0.0,0.0,27511.287,0.0,0.0,0.0,18511.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4436,359.1127725834148,6.760221499999999,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32636.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4437,411.1260447575068,6.766632,,,,,,,,,,,0.0,0.0,3351.1777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4438,373.27361123995536,6.77137,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27866.542999999998,0.0,0.0,0.0,
4439,492.36852007440217,6.77137,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126695.73,0.0,0.0,0.0,
4440,497.32382965296233,6.77137,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114382.12,0.0,0.0,0.0,
4441,520.3997236069596,6.77137,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61569.945,0.0,0.0,0.0,
4442,327.21652814961016,6.772536,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17626.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4443,291.1958436650225,6.772626400000001,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327719.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4444,372.27490890606424,6.772626400000001,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264387.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4445,295.19043978363516,6.774717,,,,37.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,74743.74,0.0,0.0,0.0,9328.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578117.56,0.0,46755.027,44604.668,0.0,0.0,0.0,202947.77,0.0,0.0,107447.836,102484.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4446,675.3749472350627,6.7770543000000005,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8802.543,0.0,0.0,0.0,0.0,0.0,0.0,
4447,358.2588936737109,6.7777963,,,,37.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83669.69,0.0,0.0,8584.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7496.991999999999,
4448,349.19876559614835,6.7795644,,,,37.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,62737.71,0.0,0.0,0.0,8057.2124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4449,497.31067506894266,6.786371000000001,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9023.098,0.0,
4450,261.2210501650314,6.7865205,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12814.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4451,299.07363330941416,6.7940836,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3991.9087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4452,520.2678482310599,6.795538400000001,,,,151.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,34692.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62475.66,0.0,51346.515999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4453,595.2880680504959,6.797942,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,176869.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31686.568,74191.12,0.0,0.0,98282.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117239.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4454,335.25800911163486,6.798303,,,,151.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,136439.86,0.0,0.0,49546.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26099.547000000002,71022.57,207673.69,0.0,81954.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4455,338.2689440230268,6.8028975,,,,,,,,,,,0.0,26745.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28373.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4456,293.2110461463288,6.802907,,,,251.0,308.0,[M+H]+,,1.0,4457,292.20382,109771.2,236098.23,196906.56,134901.66,0.0,123266.62,80969.52,0.0,84749.63,60223.42,165391.19,191221.45,109366.03,0.0,58043.36,0.0,247133.5,175254.67,102052.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184838.58,0.0,0.0,36052.437999999995,81497.96,143976.25,38361.598,194836.84,7020.262,0.0,
4457,315.19308859195627,6.803043400000001,,,,251.0,308.0,[M+Na]+,,2.0,4456;4457,292.20382,33975.1,83780.625,74205.555,0.0,0.0,40902.79,0.0,0.0,0.0,0.0,70240.586,68717.16,36100.633,0.0,0.0,0.0,90600.75,57466.71,45113.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81869.88,0.0,0.0,0.0,28417.994,45392.715,0.0,68125.234,0.0,0.0,
4458,300.289627349008,6.810472,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8366.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59816.523,0.0,
4459,694.4006794483879,6.816093400000001,,,,358.0,309.0,[M+H]+,,2.0,4461;4459,693.39327,12625.123,20731.994,0.0,1052333.4,34352.715,11571.747,215650.06,0.0,13360.163,135446.31,363300.38,37044.867,0.0,134672.69,9086.035,1210237.0,0.0,0.0,138779.86,183207.02,0.0,16278.488000000001,205986.64,196448.44,0.0,72337.79,8359.26,1204056.4,7605.493,121496.5,371416.16,78916.28,0.0,10063.141,0.0,10639.025,28018.568,515098.94,191582.06,
4460,677.3740993721656,6.8214820000000005,,,,258.0,314.0,[M+H]+,,2.0,4481;4460,676.3665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30903.857000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6765.0537,0.0,0.0,0.0,0.0,0.0,0.0,9088.76,0.0,0.0,0.0,0.0,0.0,0.0,9152.632,6791.8765,
4461,699.3558081474765,6.834886,,,,358.0,309.0,[M-NH3+Na]+,,2.0,4461;4459,693.39327,0.0,0.0,0.0,614202.94,8674.7705,0.0,136200.56,0.0,0.0,48774.195,139414.1,11177.246000000001,6346.0947,86875.914,0.0,326891.53,0.0,0.0,40496.11,104670.766,0.0,0.0,173936.73,138714.98,0.0,39256.77,0.0,745509.56,0.0,62576.15,171633.36,44398.074,0.0,0.0,0.0,0.0,7943.1714,315572.1,128307.04,
4462,498.2596036462318,6.846311,,,,,,,,,,,0.0,0.0,0.0,0.0,6832.3643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4463,430.28054275407317,6.848610400000001,,,,135.0,312.0,[M+NH4]+,,2.0,4463;4464,412.2465,0.0,0.0,0.0,0.0,0.0,0.0,20410.852,0.0,0.0,0.0,26893.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15795.958999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81205.19,0.0,
4464,435.23548890452304,6.851375599999999,,,,135.0,312.0,[M+Na]+,,2.0,4463;4464,412.2465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18880.343999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69967.836,0.0,
4465,490.2938384492952,6.855646000000001,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,4972.3135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4466,768.4894508051552,6.8599834,,,,156.0,315.0,[M+H]+,,2.0,4469;4466,767.48196,0.0,0.0,0.0,1170782.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10746.266000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1206116.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4467,191.17943092124057,6.8638186,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24977.066000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4468,439.3573982587775,6.866100299999999,,,,156.0,,,,,,,0.0,0.0,0.0,470495.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487623.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4469,773.4444161125597,6.866100299999999,,,,156.0,315.0,[M-NH3+Na]+,,2.0,4469;4466,767.48196,0.0,0.0,0.0,345726.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342859.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4470,799.4657811379213,6.8670306,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4433.2495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4471,353.26826709355583,6.870411,,,,258.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246643.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58462.066,0.0,
4472,1057.6238477468878,6.871541499999999,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4473,1058.628670945376,6.871541499999999,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12861.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4474,476.27756814537383,6.873737299999999,,,,,,,,,,,0.0,0.0,0.0,0.0,142313.78,0.0,639513.94,0.0,0.0,130869.99,0.0,0.0,0.0,32265.468999999997,0.0,0.0,0.0,0.0,114335.67,256407.42,285792.3,0.0,501634.28,0.0,0.0,0.0,0.0,0.0,0.0,95515.74,25578.438,54141.055,0.0,6372.4717,0.0,20126.416,0.0,0.0,33285.99,
4475,1035.642140080637,6.873832000000001,,,,129.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,23762.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27877.272999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4476,556.2806450254567,6.876969,,,,,,,,,,,0.0,0.0,0.0,0.0,7330.451999999999,0.0,0.0,0.0,0.0,4747.9424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6930.4580000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4477,798.9641549301974,6.8809266000000004,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8862.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
