row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_001140_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001150_01_01.mzML Peak area,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_001156_01_01.mzML Peak area,1685365277_ALC_dbgi_001160_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1685365277_ALC_dbgi_001173_01_01.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001186_01_01.mzML Peak area,1685365277_ALC_dbgi_001188_01_01.mzML Peak area,1685365277_ALC_dbgi_BK00.mzML Peak area,
2339,261.2208889962767,7.371618,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5900.2417,0,
2340,553.2763637759851,7.373524,,,,,,,,,,,11926.176,12172.05,14468.642,0,12710.923,0,9490.36,0,0,0,6808.22,9397.613,0,0,0,0,0,0,
2341,497.3105792153965,7.374323,,,,,,,,,,,8621.868,0,0,0,0,9595.887,7408.8545,9147.175,0,0,0,0,0,0,0,0,0,0,
2342,673.3222080717956,7.3967896,,,,,,,,,,,0,0,0,0,35422.926,0,15579.119,0,0,0,0,0,0,0,0,0,0,0,
2343,353.2682497319406,7.398721,,,,,,,,,,,29352.682,0,35291.094,0,0,0,21764.188,75287.84,0,0,0,21492.299,0,0,0,0,70616.9,0,
2344,532.3479011176512,7.4072685,,,,14,181,[M+NH4]+,,3,2348;2347;2344,514.31392,121497.68,199986.75,160105.64,53103.63,195058.56,135844.94,149671.19,355494.78,325863.25,142174.64,96440.305,97161.66,139086.88,504918.8,92969.93,76198.41,310974.3,0,
2345,459.3549227670832,7.413173,,,,,,,,,,,0,0,0,19800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2346,437.3731064980095,7.4132824,,,,,,,,,,,0,0,0,21290.615,24250.88,0,0,0,0,0,0,0,0,0,0,0,0,0,
2347,537.3031400986517,7.415688,,,,14,181,[M+Na]+,,2,2347;2344,514.31392,116324.836,172051.89,153779.95,28300.111,177575.53,132455.33,144576.62,379202.1,295245.6,149147.56,100467.55,89022.16,153863.62,527981.25,89110.6,80388.625,286068.3,0,
2348,1051.6167174570778,7.416918,,,,14,181,[2M+Na]+,,2,2348;2344,514.31392,0,0,0,0,0,0,0,0,11476.542,0,0,0,0,11116.607,0,0,11055.533,0,
2349,696.4151544063062,7.4212813,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,6084.431,0,0,0,0,
2350,381.24201335697705,7.4307404,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43070.062,0,50722.87,0,
2351,408.2622169886162,7.440296,,,,,,,,,,,18618.754,0,0,17633.73,0,8735.747,0,0,0,0,0,0,0,0,20245.152,0,0,0,
2352,447.2501293726624,7.4426117,,,,73,182,[M+Na]+,,2,2354;2352,424.26083,75156.375,38068.742,32329.004,53786.254,87718.19,55768.836,66248.87,49869.656,68186.445,0,62633.32,75015.125,0,86991.2,119285.06,69098.86,129812.98,0,
2353,407.2577136085912,7.443705,,,,,,,,,,,0,0,24029.314,45230.773,0,38190.13,76913.28,0,50485.613,0,46273.277,0,0,173204.73,0,0,123240.086,0,
2354,425.2680247489378,7.4438167,,,,73,182,[M+H]+,,2,2354;2352,424.26083,53688.203,28413.463,23734.432,46169.844,75621.51,22805.816,54763.375,43404.074,32850.777,0,27778.22,33839.594,0,88351.71,60066.11,32190.768,68999.25,0,
2355,515.3215882033815,7.4732995,,,,,,,,,,,0,5503.242,0,0,0,0,0,8125.8574,0,0,0,0,0,14471.389,0,0,0,0,
2356,618.4273556787584,7.4815426,,,,,,,,,,,0,0,0,0,0,0,0,7540.908,0,0,0,0,14185.033,0,0,0,0,0,
2357,784.5300611628802,7.485748,,,,,,,,,,,0,0,0,0,0,0,0,9756.513,0,0,0,0,0,0,0,0,0,0,
2358,450.2606597874064,7.4898496,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,28738.133,0,0,0,0,
2359,243.13545540973863,7.5021276,,,,,,,,,,,25189.55,25071.873,27620.695,24701.633,21549.889,33482.39,27961.367,14199.246,21539.43,22064.082,25382.143,28225.525,26784.062,8013.6426,27747.658,25792.283,22726.494,84496.78,
2360,560.3791367758654,7.5213747,,,,,,,,,,,0,0,0,0,0,0,0,6237.4517,0,0,0,0,0,0,0,0,0,0,
2361,433.2348079894472,7.5810137,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,40391.56,0,57707.867,0,0,0,0,
2362,335.2369511467473,7.597583,,,,,,,,,,,0,0,0,0,0,0,0,0,0,14172.155,0,0,0,0,0,0,0,0,
2363,366.3362804978935,7.6291256,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,29159.955,0,0,0,0,
2364,458.3109245276334,7.644999,,,,,,,,,,,0,0,0,0,0,0,0,200591.62,0,0,0,0,17480.584,587257.7,0,0,0,0,
2365,417.2788235198294,7.6785636,,,,,,,,,,,33919.55,42059.887,0,31819.254,42866.84,0,28708.05,0,0,0,22630.549,28840.697,0,0,31822.861,0,33157.367,0,
2366,402.35758456058466,7.693413,,,,,,,,,,,0,15749.469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2367,558.3635138452186,7.722179,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,34380.49,0,0,0,0,
2368,258.2426952240513,7.7289066,,,,,,,,,,,0,0,0,34816.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2369,184.1120208192749,7.732669,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58210.652,0,0,
2370,463.2663759186441,7.741243,,,,,,,,,,,0,0,0,0,0,0,0,167133.08,0,0,0,0,0,482107.3,0,0,0,0,
2371,563.3187983921343,7.753223,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,26670.26,0,0,0,0,
2372,482.467935618258,7.759828,,,,,,,,,,,0,0,0,0,0,0,0,0,60743.21,0,0,0,0,0,0,0,0,0,
2373,526.4941197970237,7.7813926,,,,,,,,,,,0,0,0,0,0,0,0,0,94273.07,0,0,0,0,0,0,0,0,0,
2374,677.3715606562511,7.7871704,,,,,,,,,,,0,0,0,0,0,0,0,9273.266,0,0,0,0,0,0,0,0,0,0,
2375,672.4165802657024,7.794726,,,,,,,,,,,0,0,0,0,0,0,0,29380.809,0,0,0,0,0,69262.414,0,0,0,0,
2376,399.2504230938106,7.795251,,,,,,,,,,,0,0,0,0,0,0,0,0,425138.2,0,0,0,0,0,0,0,0,0,
2377,421.23219570088656,7.795251,,,,,,,,,,,0,0,0,0,0,0,0,0,82570.086,0,0,0,0,0,0,0,0,0,
2378,430.29263300991164,7.79918,,,,,,,,,,,0,0,0,0,0,0,0,0,6530.6685,0,0,0,0,0,0,0,0,0,
2379,444.3081970247075,7.79918,,,,,,,,,,,0,0,0,0,0,0,0,0,37861.73,0,0,0,0,0,0,0,0,0,
2380,502.3372039955526,7.8060994,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,29387.264,0,0,0,0,
2381,507.29286378377145,7.8060994,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,42856.336,0,0,0,0,
2382,687.3025276063987,7.8220215,,,,,,,,,,,0,0,0,0,13433.098,0,0,0,0,0,0,0,0,0,0,0,0,0,
2383,423.2734530576466,7.829666,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,71194.55,0,0,0,0,
2384,454.2928033912196,7.835375,,,,,,,,,,,34297.312,0,41315.613,21138.78,0,0,27310.715,74679.18,24544.402,49448.53,0,0,15930.235,114818.5,15908.487,25410.299,0,0,
2385,277.2159955815889,7.8358746,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,27699.803,0,0,0,0,
2386,479.2391504615099,7.8358746,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,42894.11,0,0,0,0,
2387,496.3397345828625,7.8716145,,,,,,,,,,,53481.348,46939.867,79851.71,60499.184,38844.43,37080.207,61484.09,238974.31,56052.133,83594.72,32556.121,30410.016,59162.28,171886.69,41497.914,57373.88,37187.35,0,
2388,518.3216006491803,7.87411,,,,,,,,,,,6601.0225,4838.271,5713.8965,6498.0444,0,0,5271.9985,0,0,0,0,0,5732.9297,21070.469,0,0,0,0,
2389,337.27321248131796,7.876097,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,31460.016,0,0,0,0,
2390,539.3190373526357,7.8825436,,,,,,,,,,,0,7838.782,0,0,7690.348,0,0,7483.357,10687.129,0,0,0,0,12902.275,0,0,8032.4644,0,
2391,572.3426386980932,7.8956885,,,,,,,,,,,0,0,0,0,0,0,0,9445.816,0,0,0,0,0,33854.2,0,0,0,0,
2392,383.25795057513676,7.919561,,,,,,,,,,,50234.734,51732.27,0,34793.414,50086.3,0,27102.256,36007.156,29257.18,40547.137,0,27715.371,0,52330.043,41369.812,36884.926,43457.465,0,
2393,404.3522936969158,7.9270506,,,,,,,,,,,0,0,71676.03,0,0,0,0,0,18639.977,0,0,0,0,0,0,0,0,0,
2394,342.33655080848723,7.941126,,,,,,,,,,,0,0,0,0,0,0,0,29885.084,0,0,0,0,0,92693.27,0,0,0,0,
2395,620.3425391504336,7.9489217,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,11358.049,0,0,0,0,
2396,411.3104259759955,7.987336,,,,,,,,,,,0,0,0,0,0,0,0,26954.27,0,0,0,0,0,0,0,0,0,0,
2397,577.3346025622543,8.013405,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,62207.8,0,0,0,0,
2398,572.3791811290818,8.02824,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,58215.727,0,0,0,0,
2399,483.27160871307944,8.100902,,,,191,,,,,,,35188.113,0,29888.475,0,17632.541,0,19222.234,42681.457,15440.828,26764.633,0,0,0,37574.56,0,0,0,0,
2400,311.2576098621385,8.104035,,,,191,,,,,,,46282.637,0,39799.613,0,24550.998,11455.93,27436.508,53578.043,21307.902,35811.49,0,12486.605,0,50398.938,16814.027,0,18200.066,0,
2401,465.2609659934065,8.104539,,,,,,,,,,,40831.523,0,35226.05,0,20731.89,0,23333.795,44559.273,18575.775,30293.55,0,0,0,0,14089.835,0,15152.314,0,
2402,663.370913734493,8.115161,,,,,,,,,,,0,0,0,0,0,0,0,17256.95,19774.393,25419.309,0,0,0,0,25016.729,24084.018,0,0,
2403,672.4239681854255,8.115953,,,,,,,,,,,0,0,0,0,0,0,0,0,0,19753.658,0,0,0,0,0,20770.55,0,0,
2404,452.2767894959914,8.122526,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,67355.71,0,0,0,0,
2405,675.3703136375627,8.128834,,,,,,,,,,,7840.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2406,428.33656882148796,8.133087,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,23257.47,0,0,0,0,
2407,461.2657623708824,8.133087,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,33425.29,0,0,0,0,
2408,468.3289950307872,8.133087,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,21291.738,0,0,0,0,
2409,251.20035901557765,8.165151,,,,,,,,,,,0,0,0,0,0,0,0,0,5053.5884,0,0,0,0,0,0,0,0,0,
2410,465.28465576471797,8.165585,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,7266.2983,0,0,0,0,
2411,239.16405315611345,8.165894,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,25944.617,0,0,0,0,0,0,0,
2412,460.3260036093354,8.177859,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,20181.646,0,0,0,0,
2413,409.27322502067955,8.195917,,,,,,,,,,,274560.2,275707.97,135283.17,176039.72,324703.22,119900.37,199464.77,212786.0,154180.19,161027.19,133034.77,164127.89,93814.664,288828.75,225249.88,195827.03,232505.84,0,
2414,408.26458455785263,8.198294,,,,,,,,,,,0,0,0,25650.92,42023.51,0,0,24499.717,0,0,0,0,0,22328.266,36641.0,0,0,0,
2415,435.28894164483813,8.202406,,,,,,,,,,,97317.21,89339.46,71462.9,81416.734,96351.01,66060.16,57200.605,74828.73,109202.77,0,66035.4,102446.44,42904.27,82568.445,75264.72,90611.19,94950.91,0,
2416,407.2579464275522,8.211131,,,,,,,,,,,30767.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2417,512.3736223230153,8.211356,,,,,,,,,,,0,0,0,0,0,0,0,0,18267.01,0,0,0,0,0,0,0,0,0,
2418,489.2969767900652,8.215717,,,,126,183,[M+Na]+,,2,2418;2419,466.30767,92541.5,74891.89,59744.727,61814.44,75603.62,65608.27,48215.78,57587.383,109743.336,31703.889,57870.04,95706.03,38722.21,54879.35,58825.027,76192.945,102161.53,0,
2419,467.3148547945697,8.22557,,,,126,183,[M+H]+,,1,2418,466.30767,14797.0625,0,0,0,23079.898,0,0,0,22426.92,0,0,17037.818,0,0,0,13648.268,18610.88,0,
2420,524.3607420452149,8.266141,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12304.112,0,
2421,502.34685749473414,8.274506,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18099.26,0,
2422,480.33472837516047,8.289491,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28297.816,0,
2423,349.2524947576955,8.294874,,,,37,,,,,,,14636.266,0,0,0,21407.787,0,16051.679,0,0,0,0,11137.009,0,19612.645,17615.686,0,13281.007,0,
2424,367.26297280780784,8.296258,,,,37,,,,,,,58664.82,38318.47,42506.254,47802.223,55423.344,33242.9,68714.43,44072.723,36539.25,21052.078,42830.727,40280.82,22351.943,59276.562,67904.81,45432.113,46617.312,0,
2425,458.3214283399176,8.301559,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29285.406,0,
2426,417.2401867422131,8.315474,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,44838.043,0,0,0,0,
2427,435.2506965980508,8.315474,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,112246.49,0,0,0,0,
2428,510.49943271071163,8.322714,,,,,,,,,,,0,0,0,0,0,0,0,0,157930.33,0,0,0,0,0,0,0,0,0,
2429,810.5569588570289,8.327016,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18660.111,0,
2430,766.5306039065736,8.338809,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27671.092,0,
2431,722.5046676294779,8.35844,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36767.418,0,
2432,678.4783784998939,8.377203,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43837.05,0,
2433,634.4533415848911,8.387815,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39822.598,0,
2434,617.4186244477135,8.392714,,,,,,,,,,,121530.65,114455.414,105691.97,128809.06,0,0,152531.56,0,0,0,212487.36,0,97711.22,0,102224.69,114548.445,0,0,
2435,634.4076643057654,8.395398,,,,,,,,,,,0,0,0,9499.599,0,0,0,0,9670.653,0,0,0,0,0,0,0,0,0,
2436,590.4262957892266,8.39604,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41319.723,0,
2437,689.3861353587785,8.398021,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7273.462,0,0,
2438,618.4241334389576,8.401229,,,,,,,,,,,0,0,0,61125.04,75588.05,0,68668.63,0,0,26338.031,0,48236.66,0,0,0,0,83678.13,0,
2439,546.4002014552459,8.405641,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36924.105,0,
2440,502.37434367480085,8.428649,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29153.297,0,
2441,507.27003285791494,8.430219,,,,,,,,,,,0,0,0,0,0,0,0,17719.285,0,0,0,0,0,0,0,0,0,0,
2442,485.28781443029357,8.432285,,,,75,,,,,,,0,0,0,0,0,0,0,89216.055,31701.486,0,0,0,0,61231.625,0,0,0,0,
2443,467.2774723316686,8.434409,,,,75,,,,,,,0,0,0,0,0,0,0,43394.23,15722.245,0,0,0,0,28332.062,0,0,0,0,
2444,458.3478641104512,8.435238,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16564.191,0,
2445,313.2737398327128,8.441923,,,,75,,,,,,,0,0,13976.216,0,13630.608,0,0,100881.29,35909.56,0,0,0,0,68276.3,0,0,0,0,
2446,632.4442465657828,8.462607,,,,,,,,,,,0,16484.93,0,0,0,0,0,0,8167.177,0,0,0,19226.725,0,0,0,0,0,
2447,324.2898371887854,8.466999,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,10310.287,0,0,0,0,
2448,375.2505132422388,8.497053,,,,,,,,,,,0,0,0,0,0,0,8829.82,0,0,7690.182,7764.934,0,0,0,0,0,0,0,
2449,353.2690274618164,8.497073,,,,,,,,,,,0,0,0,0,0,0,0,0,0,40429.82,65433.13,0,0,90870.43,0,0,0,0,
2450,370.2956322038764,8.499024,,,,,,,,,,,0,0,8230.572,0,0,0,0,13730.556,0,15268.794,18603.125,0,0,0,0,0,0,0,
2451,732.5468022148258,8.533526,,,,,,,,,,,0,18947.156,0,0,17146.44,0,0,0,0,0,0,0,0,0,0,0,0,19031.422,
2452,375.2684063929026,8.540009,,,,79,,,,,,,128182.766,105104.09,100338.12,138295.72,187444.38,94679.445,142270.92,124854.32,94887.84,44138.86,68274.29,109143.805,55937.316,184559.27,146710.78,94186.81,139747.75,0,
2453,393.2784597766606,8.540583,,,,79,,,,,,,355911.84,276779.72,302428.47,343601.72,368794.34,281047.0,364770.6,280137.84,343368.25,67629.43,264040.75,336539.4,180512.02,322939.88,350913.3,284978.28,366585.75,0,
2454,392.270441585617,8.541747,,,,,,,,,,,55869.84,48495.36,62177.105,55981.574,53724.156,66068.95,63286.938,44692.55,49519.203,0,36807.227,69012.734,43504.832,0,67261.54,0,54023.723,0,
2455,615.4033194643328,8.548462,,,,,,,,,,,175863.9,0,0,265183.72,0,132584.58,255662.86,179182.92,0,0,0,183623.67,0,271882.1,175151.7,199526.55,0,0,
2456,633.4133538629876,8.548478,,,,156,,,,,,,0,0,0,71807.67,124821.42,0,60142.402,0,79550.04,0,61301.465,0,0,0,0,0,94250.41,0,
2457,688.5221298146329,8.549522,,,,,,,,,,,27348.467,28970.896,24552.207,20540.873,28012.443,23292.686,24416.338,27908.166,27077.723,20398.422,23353.229,23625.625,22957.725,2995.0059,24635.814,21084.227,26660.56,30155.312,
2458,644.4941942626725,8.560315,,,,,,,,,,,50998.477,52518.57,47725.266,42229.645,50863.97,46396.73,46829.3,49150.348,50702.184,44075.375,48594.9,47085.418,43401.215,30324.94,47462.6,44424.18,48349.758,43023.94,
2459,516.404803653239,8.561206,,,,,,,,,,,0,0,0,0,0,0,0,15745.82,0,0,0,0,0,30481.74,0,0,0,0,
2460,299.20052881015806,8.56683,,,,156,,,,,,,97236.44,101673.4,63353.14,131271.27,182324.44,74769.414,131493.97,93179.27,155118.19,0,117257.14,96094.34,0,147257.19,96318.61,98650.28,192680.27,0,
2461,655.396214209351,8.567789,,,,,,,,,,,119033.05,102363.75,67309.96,0,218346.56,89626.54,167234.97,100298.11,158960.34,0,126777.06,113644.49,0,139020.25,112522.766,121663.63,0,0,
2462,600.4679780022599,8.573966,,,,,,,,,,,0,0,0,0,69877.81,0,0,64847.0,71288.05,62013.574,66816.69,0,0,61674.26,0,0,0,0,
2463,403.23306045406247,8.577069,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,11168.876,0,0,0,0,
2464,674.4394422309073,8.58141,,,,,,,,,,,0,0,0,0,0,0,0,0,0,35746.895,16583.885,0,0,0,31918.182,33969.97,29229.771,0,
2465,599.4094090801354,8.59269,,,,,,,,,,,96969.9,0,82115.88,102906.54,145285.77,0,119112.54,150241.3,134301.02,0,183206.5,77815.51,75674.49,195442.77,83543.92,101157.9,150075.78,0,
2466,616.409997709457,8.594292,,,,,,,,,,,0,0,129760.0,0,0,0,0,179164.72,0,0,0,0,100351.28,221451.69,0,0,0,0,
2467,686.4385557953635,8.595734,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12570.043,0,0,0,
2468,581.3989619323911,8.602819,,,,,,,,,,,130221.24,134749.8,123079.555,147352.14,210004.33,77461.55,172955.67,217931.64,190827.1,0,269890.66,108568.97,118653.734,246341.34,112347.13,143570.2,201870.02,0,
2469,305.2473334086034,8.613089,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,17581.605,0,0,21860.99,0,0,0,0,
2470,770.459211863091,8.627344,,,,,,,,,,,12005.811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13336.093,0,0,
2471,380.3369760184287,8.628484,,,,,,,,,,,46292.668,53836.438,47394.676,39993.18,46382.664,46365.242,44676.953,46566.215,55658.37,44203.27,53495.7,44584.008,46883.91,41266.477,41367.98,42327.043,45607.582,56669.066,
2472,812.5057155709736,8.629727,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5944.594,0,0,0,
2473,615.4413965037047,8.660877,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,38275.477,0,0,0,0,0,
2474,607.2546233296372,8.66801,,,,,,,,,,,0,0,0,0,25641.408,0,0,52081.56,0,0,0,0,0,102766.84,0,0,0,0,
2475,700.4547069393127,8.679124,,,,,,,,,,,28154.443,88556.266,0,47086.746,0,0,0,0,18613.84,35935.074,30243.322,16562.197,0,0,23240.604,58330.01,30498.992,0,
2476,658.4081598606937,8.684747,,,,,,,,,,,26104.043,52843.594,0,33456.406,0,0,0,0,30346.086,22055.521,0,18419.396,0,0,0,0,0,0,
2477,419.29308432635287,8.687115,,,,,,,,,,,0,0,0,0,0,0,0,0,0,58851.24,0,0,0,0,0,0,0,0,
2478,401.28397713659103,8.688232,,,,131,,,,,,,22957.05,73520.64,19104.43,16947.305,19574.188,13248.143,15421.981,15667.078,17144.596,231154.9,14218.947,13839.918,28143.268,0,14265.985,34038.87,0,0,
2479,418.28648802203537,8.688317,,,,131,,,,,,,0,21107.363,0,0,0,0,0,0,0,46621.043,0,0,10789.541,0,0,0,0,0,
2480,336.32632563327405,8.721335,,,,,,,,,,,0,0,0,16268.394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2481,280.26350691196626,8.748661,,,,,,,,,,,0,0,5203.6904,0,0,0,0,0,0,0,0,7184.811,0,0,0,0,0,0,
2482,704.486048686878,8.75863,,,,,,,,,,,0,25687.758,0,15697.963,15383.669,0,0,0,11255.672,27531.268,0,0,0,0,0,23956.26,0,0,
2483,662.4384577671358,8.771696,,,,,,,,,,,0,21741.979,0,0,0,0,0,0,0,17652.129,0,0,0,0,0,0,0,0,
2484,645.2683086625616,8.775833,,,,119,184,[M+Na]+,,2,2484;2485,622.27896,0,0,0,20133.04,30418.885,0,0,0,0,0,0,0,0,0,0,0,0,0,
2485,623.2860985990538,8.785381,,,,119,184,[M+H]+,,2,2484;2485,622.27896,36870.652,0,0,84717.89,110133.336,0,64088.926,27413.582,0,0,0,0,0,0,0,0,0,0,
2486,798.4910199925321,8.800313,,,,,,,,,,,0,0,0,0,0,0,0,0,8770.804,0,0,0,0,0,0,21390.145,0,0,
2487,691.4024009477378,8.805284,,,,33,185,[M+Na]+,,2,2487;2488,668.41302,57563.223,20916.637,37749.43,36166.43,64298.83,27216.006,59884.074,34049.855,57044.84,58736.156,78135.7,42838.13,0,21903.014,55307.168,56484.465,75250.34,0,
2488,686.4466817228591,8.806487,,,,33,185,[M+NH4]+,,2,2487;2488,668.41302,32349.998,0,0,0,37323.223,0,28331.527,0,0,21740.799,26776.783,0,0,0,26757.088,0,37135.285,0,
2489,687.4193231777426,8.808045,,,,,,,,,,,0,0,0,7913.6606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2490,703.4025607725799,8.834495,,,,,,,,,,,33886.504,0,0,18316.922,28555.135,16742.352,29352.963,31719.678,31340.17,18871.926,26501.586,28761.033,0,0,27674.008,19725.043,39435.74,0,
2491,698.4472722915884,8.842589,,,,,,,,,,,16221.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2492,393.26057043123706,8.857876,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,5937.0503,0,0,0,0,
2493,410.2901429710975,8.857876,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,116937.234,0,0,0,0,
2494,434.28165505710234,8.871628,,,,,,,,,,,0,12701.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2495,787.4083039498222,8.89768,,,,,,,,,,,0,0,0,0,0,0,0,13218.344,0,0,0,0,0,0,0,0,0,0,
2496,584.4205537926754,8.910296,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,205696.97,0,0,0,0,0,
2497,454.31647465230606,8.913033,,,,,,,,,,,0,0,0,0,0,0,0,24234.363,0,0,0,0,0,35612.246,0,0,0,0,
2498,583.414955983021,8.914263,,,,,,,,,,,0,144209.47,0,84741.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2499,181.1223764669449,8.914552,,,,,,,,,,,0,0,0,0,0,0,0,0,0,164193.44,0,0,129777.164,0,0,0,0,0,
2500,565.4042691602451,8.91935,,,,,,,,,,,0,0,0,0,0,0,0,0,48835.03,0,0,0,0,0,0,0,30776.518,0,
2501,602.4279962634047,8.921334,,,,,,,,,,,0,0,63924.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2502,289.2161612946605,8.9293165,,,,,,,,,,,36308.777,51839.293,0,21038.65,41105.0,0,0,0,47938.82,0,26441.697,0,0,0,0,0,39873.25,0,
2503,374.30314013885607,8.935114,,,,,,,,,,,13583.191,16827.87,16822.926,0,0,16792.586,18479.371,0,0,0,0,0,0,0,0,16435.121,0,22589.822,
2504,352.3209594216061,8.935686,,,,,,,,,,,38619.41,50302.223,57347.406,29985.953,43564.254,42881.07,54924.1,48968.906,36433.633,48973.67,38703.402,37023.46,32653.967,29181.428,0,53691.867,42396.938,33078.137,
2505,393.24002778579313,8.948017,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,59259.875,0,0,0,0,
2506,459.27167685252846,8.948017,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,40303.902,0,0,0,0,
2507,485.26305299143087,8.948017,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,55012.098,0,0,0,0,
2508,802.5368645706734,8.948926,,,,,,,,,,,0,0,0,0,0,0,0,0,0,137885.03,0,0,0,0,0,0,0,0,
2509,279.2318210900438,8.952819,,,,,,,,,,,67581.53,0,55466.57,0,57436.83,0,66033.05,150174.28,74218.43,38715.523,0,0,24328.9,219825.83,28689.543,0,47997.51,0,
