id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
1298_clematis_10_species_crop2-10min_231127_orbi_siri_1304	C26H31NO6	[M + K]+	C26H31NO6	Alkaloids	0.868445098400116	Cyclic polyketides	0.1445351243019104	Ansa macrolides	0.11460420489311218	1-hydroxy-2-unsubstituted benzenoids	0.8143405914306641			1-hydroxy-2-unsubstituted benzenoids	0.8143405914306641	Phenols	0.8749886155128479	Benzenoids	0.9700741171836853	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Phenols; Lactams; Pyrrolidines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Pyrrolidones; Dialkyl ethers; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Pyrrolidine-2-ones; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	1304
1299_clematis_10_species_crop2-10min_231127_orbi_siri_1305	C28H25N7O4	[M + Na]+	C28H25N7O4	Alkaloids	0.98896723985672	Histidine alkaloids	0.24574598670005798	Pyridine alkaloids	0.2679547965526581	Benzimidazoles	0.8312035202980042					Benzimidazoles	0.8312035202980042	Organoheterocyclic compounds	0.9999618530273438	Organic compounds; Organoheterocyclic compounds; Imidazoles; Tetrazoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzimidazoles; Organooxygen compounds; Azoles; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Diazines; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1305
1301_clematis_10_species_crop2-10min_231127_orbi_siri_1307	C30H46O3	[M + H]+	C30H46O3	Terpenoids	0.99986732006073	Triterpenoids	0.9995365142822266	Oleanane triterpenoids	0.4269520044326782	Triterpenoids	0.9899893999099731			Triterpenoids	0.9899893999099731	Prenol lipids	0.9677239656448364	Lipids and lipid-like molecules	0.9672557711601257	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Triterpenoids; Secondary alcohols; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1307
1302_clematis_10_species_crop2-10min_231127_orbi_siri_1308	C12H20O8	[M + H]+	C12H20O8	Carbohydrates	0.24319210648536682	Fatty acyl glycosides	0.2751443386077881	Secoiridoid monoterpenoids	0.010256968438625336	Hexoses	0.9170618653297424	Monosaccharides	0.9969493746757507	Carbohydrates and carbohydrate conjugates	0.9999147653579712	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Aldehydes; Alcohols and polyols; Ethers; Organooxygen compounds; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1308
1303_clematis_10_species_crop2-10min_231127_orbi_siri_1309	C13H20	[M + H]+	C13H20	Terpenoids	0.9988516569137573	Sesquiterpenoids	0.9573319554328918	Caryophyllane sesquiterpenoids	0.11410457640886307	Prenol lipids	0.615650475025177					Prenol lipids	0.615650475025177	Lipids and lipid-like molecules	0.5445430874824524	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Hydrocarbons; Olefins; Cyclic olefins; Polycyclic hydrocarbons; Unsaturated hydrocarbons; Unsaturated aliphatic hydrocarbons; Branched unsaturated hydrocarbons; Chemical entities	1309
1304_clematis_10_species_crop2-10min_231127_orbi_siri_1310	C22H32BFO4	[M + H]+	C22H32BFO4	Terpenoids	0.8369309902191162	Steroids	0.43972840905189514	Pregnane steroids	0.5859923362731934	Phenoxy compounds	0.5477875471115112			Phenoxy compounds	0.5477875471115112	Benzene and substituted derivatives	0.7447004318237305	Benzenoids	0.30542635917663574	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ketones; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Organometallic compounds; Boronic acid derivatives; Monocarboxylic acids and derivatives; Boronic acid esters; Organometalloid compounds; Organofluorides; Carbonyl compounds; Dioxaborolanes; Benzene and substituted derivatives; Organic salts; Organic oxides; Organic metalloid salts; Organic metal salts; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	1310
1305_clematis_10_species_crop2-10min_231127_orbi_siri_1311	C18H27NO9	[M + H]+	C18H27NO9	Amino acids and Peptides	0.2052377313375473	Linear polyketides	0.4917904734611511	Open-chain polyketides	0.22564181685447693	Amino acids	0.8944593071937561	Amino acids and derivatives	0.9321247339248657	Amino acids, peptides, and analogues	0.9326359629631042	Carboxylic acids and derivatives	0.9851638078689575	Organic acids and derivatives	0.996707558631897	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Ketones; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Hydroxy acids and derivatives; Amino fatty acids; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Monosaccharides; Secondary alcohols; Tertiary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Tricarboxylic acids and derivatives; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1311
1306_clematis_10_species_crop2-10min_231127_orbi_siri_1312	C20H27N2O10P	[M + H]+	C20H27N2O10P	Carbohydrates	0.6233910322189331	Nucleosides	0.1561344861984253	Pyrimidine nucleos(t)ides	0.027635017409920692	Glycosylamines	0.8946110606193542	Glycosyl compounds	0.9188354015350342	Carbohydrates and carbohydrate conjugates	0.9615639448165894	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Pyrimidones; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Benzenediols; Diazines; Monosaccharides; Secondary alcohols; Carbonyl compounds; Glycosyl compounds; Hydropyrimidines; Glycosylamines; Benzene and substituted derivatives; Polyols; Benzenoids; 1,2-diols; Alkyl phosphates; Monoalkyl phosphates; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1312
1307_clematis_10_species_crop2-10min_231127_orbi_siri_1314	C8H13NO4	[M + H]+	C8H13NO4	Amino acids and Peptides	0.5286334753036499	Small peptides	0.31551384925842285	Aminoacids	0.2611299157142639	Amino acids and derivatives	0.512525737285614	Amino acids and derivatives	0.512525737285614	Amino acids, peptides, and analogues	0.501352071762085	Carboxylic acids and derivatives	0.9998012185096741	Organic acids and derivatives	0.9999831914901733	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Lactams; Pyrrolidines; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1314
1308_clematis_10_species_crop2-10min_231127_orbi_siri_1315	C11H18O8	[M + H]+	C11H18O8	Carbohydrates	0.9706792235374451	Saccharides	0.973839521408081	Disaccharides	0.9954566955566406	O-glycosyl compounds	0.9208362102508545	Glycosyl compounds	0.9145386815071106	Carbohydrates and carbohydrate conjugates	0.9991105198860168	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Aldehydes; Alcohols and polyols; Sugar acids and derivatives; Ethers; Fatty acids and conjugates; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Heterocyclic fatty acids; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Beta-hydroxy aldehydes; Medium-chain fatty acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1315
1309_clematis_10_species_crop2-10min_231127_orbi_siri_1316	C36H58O8	[M + H]+	C36H58O8	Terpenoids	0.9999582767486572	Triterpenoids	0.9980288147926331	Oleanane triterpenoids	0.8469328880310059	Triterpene saponins	0.9319060444831848	Triterpene glycosides	0.923992395401001	Terpene glycosides	0.7154362201690674	Prenol lipids	0.9960048794746399	Lipids and lipid-like molecules	0.9888289570808411	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Hexoses; Monosaccharides; Triterpenoids; Triterpene glycosides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Polyols; Triterpene saponins; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1316
1310_clematis_10_species_crop2-10min_231127_orbi_siri_1317	C41H66O12	[M + H]+	C41H66O12	Terpenoids	0.9999932050704956	Triterpenoids	0.9983148574829102	Oleanane triterpenoids	0.9957038760185242	Triterpenoids	0.9994217157363892			Triterpenoids	0.9994217157363892	Prenol lipids	0.9930058121681213	Lipids and lipid-like molecules	0.9964787364006042	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Disaccharides; Triterpenoids; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1317
1312_clematis_10_species_crop2-10min_231127_orbi_siri_1319	C22H25N5O7	[M + H]+	C22H25N5O7	Carbohydrates	0.7199292182922363	Nucleosides	0.8365848064422607	Purine nucleos(t)ides	0.6055896282196045	Purine nucleosides	0.5246401429176331					Purine nucleosides	0.5246401429176331	Nucleosides, nucleotides, and analogues	0.40353724360466003	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Imidazoles; Dioxolanes; Purines and purine derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Purine nucleosides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; 1,3-dioxolanes; Diazines; Monosaccharides; Acetals; Imidazopyrimidines; Carbonyl compounds; Oxanes; Glycosylamines; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Tetrahydrofurans; 6-aminopurines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1319
1313_clematis_10_species_crop2-10min_231127_orbi_siri_1320	C30H26O12	[M + H]+	C30H26O12	Shikimates and Phenylpropanoids	0.995537519454956	Flavonoids	0.9736319184303284	Flavones	0.8843302130699158	Flavonoid O-glycosides	0.7581531405448914	Flavonoid O-glycosides	0.7581531405448914	Flavonoid glycosides	0.9971939325332642	Flavonoids	0.9760085344314575	Phenylpropanoids and polyketides	0.9999994039535522	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Flavonoids; Coumaric acid esters; Cinnamic acids and derivatives; Pyranones and derivatives; Carboxylic acid derivatives; Flavonoid glycosides; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Monosaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Flavonoid C-glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; C-glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Benzenoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; Hydroxycinnamic acid esters; 1-benzopyrans; Cinnamic acid esters; Flavonoid 8-C-glycosides; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Vinylogous acids; Fatty Acyls; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	1320
1314_clematis_10_species_crop2-10min_231127_orbi_siri_1321	C22H22N4O7	[M + Na]+	C22H22N4O7	Alkaloids	0.8893193602561951	Small peptides	0.5798344016075134	Dipeptides	0.33669593930244446	Carbamate esters	0.7673871517181396	Amino acids and derivatives	0.7858642935752869	Amino acids, peptides, and analogues	0.783336341381073	Carboxylic acids and derivatives	0.9917888045310974	Organic acids and derivatives	0.998176097869873	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Lactams; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Aniline and substituted anilines; Carbamic acids and derivatives; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Benzyloxycarbonyls; Monocarboxylic acids and derivatives; Carbamate esters; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1321
1317_clematis_10_species_crop2-10min_231127_orbi_siri_1324	C14H22O	[M + H]+	C14H22O	Terpenoids	0.9770324230194092	Sesquiterpenoids	0.8627607226371765	Cadinane sesquiterpenoids	0.16757874190807343	Prenol lipids	0.6541558504104614					Prenol lipids	0.6541558504104614	Lipids and lipid-like molecules	0.715167760848999	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organooxygen compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1324
1318_clematis_10_species_crop2-10min_231127_orbi_siri_1325	C27H40O2	[M + H]+	C27H40O2	Terpenoids	0.9986341595649719	Triterpenoids	0.976783275604248	Lupane triterpenoids	0.17874754965305328	Triterpenoids	0.8698775768280029			Triterpenoids	0.8698775768280029	Prenol lipids	0.8208931088447571	Lipids and lipid-like molecules	0.9334366917610168	Organic compounds; Lipids and lipid-like molecules; Ketones; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Triterpenoids; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1325
1319_clematis_10_species_crop2-10min_231127_orbi_siri_1326	C29H44O	[M + H]+	C29H44O	Terpenoids	0.9982512593269348	Triterpenoids	0.9898115992546082	Lupane triterpenoids	0.4800195097923279	Triterpenoids	0.9186553955078125			Triterpenoids	0.9186553955078125	Prenol lipids	0.9688372015953064	Lipids and lipid-like molecules	0.9628594517707825	Organic compounds; Lipids and lipid-like molecules; Ketones; Prenol lipids; Organooxygen compounds; Triterpenoids; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1326
1320_clematis_10_species_crop2-10min_231127_orbi_siri_1327	C18H30O13	[M + H]+	C18H30O13	Terpenoids	0.8893436789512634	Monoterpenoids	0.8773302435874939	Acyclic monoterpenoids	0.5728644132614136	Terpene glycosides	0.7734017968177795			Terpene glycosides	0.7734017968177795	Prenol lipids	0.6887982487678528	Lipids and lipid-like molecules	0.5887266993522644	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Primary alcohols; Organooxygen compounds; Monosaccharides; Disaccharides; Acetals; Secondary alcohols; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Polyols; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1327
1321_clematis_10_species_crop2-10min_231127_orbi_siri_1328	C23H45N5O4	[M + H]+	C23H45N5O4	Amino acids and Peptides	0.8418278098106384	Small peptides	0.34566807746887207	Tripeptides	0.4357392489910126	Dipeptides	0.5019307732582092	Peptides	0.47493064403533936	Amino acids, peptides, and analogues	0.9530016183853149	Carboxylic acids and derivatives	0.9721449017524719	Organic acids and derivatives	0.9930518865585327	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Alpha amino acid amides; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Alanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	1328
1322_clematis_10_species_crop2-10min_231127_orbi_siri_1329	C30H48O4	[M + H]+	C30H48O4	Terpenoids	0.9997121691703796	Triterpenoids	0.9999445676803589	Ursane and Taraxastane triterpenoids	0.6873555779457092	Triterpenoids	0.9936864972114563			Triterpenoids	0.9936864972114563	Prenol lipids	0.9790229201316833	Lipids and lipid-like molecules	0.9907932877540588	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Triterpenoids; Secondary alcohols; Carbonyl compounds; Polyols; 1,2-diols; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1329
1323_clematis_10_species_crop2-10min_231127_orbi_siri_1330	C36H56O7	[M + H]+	C36H56O7	Terpenoids	0.9992420673370361	Triterpenoids	0.9997162222862244	Lupane triterpenoids	0.8435302376747131	Triterpenoids	0.994778037071228			Triterpenoids	0.994778037071228	Prenol lipids	0.9887353777885437	Lipids and lipid-like molecules	0.998422384262085	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Oxosteroids; Carboxylic acids; Carboxylic acid esters; Hydroxysteroids; Triterpenoids; Steroid esters; Carbonyl compounds; Tricarboxylic acids and derivatives; Steroid acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; 18-hydroxysteroids; Organic oxygen compounds; Chemical entities	1330
1324_clematis_10_species_crop2-10min_231127_orbi_siri_1331	C29H45N6O15P	[M + H]+	C29H45N6O15P	Carbohydrates	0.6482742428779602	Nucleosides	0.8670296669006348	Purine nucleos(t)ides	0.2509576976299286	Purine ribonucleoside monophosphates	0.9983066320419312	Purine ribonucleoside monophosphates	0.9983066320419312	Purine ribonucleotides	0.6459833383560181	Purine nucleotides	0.4667351245880127	Nucleosides, nucleotides, and analogues	0.9924099445343018	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Aminopyrimidines and derivatives; Diazines; Purine ribonucleotides; Purine ribonucleoside monophosphates; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Imidazopyrimidines; Carbonyl compounds; Oxolanes; Oxanes; Glycosyl compounds; Glycosylamines; O-glycosyl compounds; Polyols; Substituted imidazoles; N-substituted imidazoles; Amines; Alkyl phosphates; Imidolactams; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1331
1325_clematis_10_species_crop2-10min_231127_orbi_siri_1332	C42H68O12	[M + H]+	C42H68O12	Terpenoids	0.9999934434890747	Triterpenoids	0.9995875954627991	Oleanane triterpenoids	0.9480181932449341	Triterpene saponins	0.9093611240386963	Triterpene glycosides	0.9120670557022095	Terpene glycosides	0.8396226167678833	Prenol lipids	0.9982269406318665	Lipids and lipid-like molecules	0.9988767504692078	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acid esters; Disaccharides; Triterpenoids; Triterpene glycosides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Polyols; Triterpene saponins; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1332
1326_clematis_10_species_crop2-10min_231127_orbi_siri_1333	C20H35N5O6	[M + H]+	C20H35N5O6	Carbohydrates	0.5554068684577942	Nucleosides	0.0650666356086731	Purine nucleos(t)ides	0.3136933147907257	Purine nucleosides	0.6092685461044312					Purine nucleosides	0.6092685461044312	Nucleosides, nucleotides, and analogues	0.01776309311389923	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alkyl aryl ethers; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Azoles; Monoalkylamines; Purine nucleosides; Monosaccharides; Secondary alcohols; 1,2-aminoalcohols; Oxanes; Furazans; Glycosyl compounds; Glycosylamines; N-substituted imidazoles; Amines; Primary amines; Alkanolamines; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1333
1332_clematis_10_species_crop2-10min_231127_orbi_siri_1339	C14H30FNO3	[M + H]+	C14H30FNO3	Terpenoids	0.34696295857429504	Fatty amides	0.17846602201461792	Wax monoesters	0.13902735710144043	Amino acids and derivatives	0.7326300144195557	Amino acids and derivatives	0.7326300144195557	Amino acids, peptides, and analogues	0.7360659241676331	Carboxylic acids and derivatives	0.720188319683075	Organic acids and derivatives	0.986565887928009	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Alkyl fluorides; Organofluorides; Carbonyl compounds; Alkyl halides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1339
1333_clematis_10_species_crop2-10min_231127_orbi_siri_1340	C17H34N3O11P	[M + H]+	C17H34N3O11P	Carbohydrates	0.9879894256591797	Aminosugars and aminoglycosides	0.960141122341156	Aminosugars	0.9259589910507202	Pyrimidine ribonucleoside diphosphates	0.8398213982582092	Pyrimidine ribonucleoside diphosphates	0.8398213982582092	Pyrimidine ribonucleotides	0.29973796010017395	Pyrimidine nucleotides	0.611445963382721	Nucleosides, nucleotides, and analogues	0.6815708875656128	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Pyrimidones; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Organic oxoanionic compounds; Monoalkylamines; Quaternary ammonium salts; Cholines; Phosphocholines; Diazines; Pentoses; Pyrimidine nucleotides; Monosaccharides; Monosaccharide phosphates; Pyrimidine ribonucleoside diphosphates; Secondary alcohols; Organic pyrophosphates; Oxanes; Glycosyl compounds; Hydropyrimidines; Glycosylamines; Pentose phosphates; Polyols; Amines; Primary amines; Tetrahydrofurans; Aminosaccharides; Alkyl phosphates; Monoalkyl phosphates; Organic cations; Organic salts; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1340
