id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
1262_clematis_10_species_crop2-10min_231127_orbi_siri_1267	C19H35NO4	[M + H]+	C19H35NO4	Alkaloids	0.36038529872894287	Ornithine alkaloids	0.5183570981025696	Piperidine alkaloids	0.4353353679180145	Amino acids and derivatives	0.7505003213882446	Amino acids and derivatives	0.7505003213882446	Amino acids, peptides, and analogues	0.7436007857322693	Carboxylic acids and derivatives	0.9996600151062012	Organic acids and derivatives	0.9998892545700073	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; N-organohydroxylamines; Piperidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Dialkylamines; Amines; Secondary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1267
1263_clematis_10_species_crop2-10min_231127_orbi_siri_1268	C11H18O9	[M + H]+	C11H18O9	Carbohydrates	0.9791673421859741	Saccharides	0.9741317629814148	Disaccharides	0.9999991655349731	Disaccharides	0.9452846050262451	Disaccharides	0.9452846050262451	Carbohydrates and carbohydrate conjugates	0.9999735355377197	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Aldehydes; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Disaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1268
1266_clematis_10_species_crop2-10min_231127_orbi_siri_1271	C23H43NO10	[M + H]+	C23H43NO10	Terpenoids	0.09650483727455139	Apocarotenoids	0.0368010587990284	Megastigmanes	0.006640625186264515	Disaccharides	0.9976150989532471	Disaccharides	0.9976150989532471	Carbohydrates and carbohydrate conjugates	0.9999251365661621	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organonitrogen compounds; Organooxygen compounds; Disaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1271
1267_clematis_10_species_crop2-10min_231127_orbi_siri_1272	C8H17N2O4P	[M + Na]+	C8H17N2O4P	Alkaloids	0.7816154360771179	Small peptides	0.03783343732357025	Wax monoesters	0.010945294983685017	Organic phosphoramides	0.5073692798614502			Organic phosphoramides	0.5073692798614502	Organic phosphoric acids and derivatives	0.14942114055156708	Organic acids and derivatives	0.9252772331237793	Organic compounds; Organoheterocyclic compounds; Imidazoles; Ethers; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organophosphorus compounds; Organic phosphoramides; Substituted imidazoles; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1272
1268_clematis_10_species_crop2-10min_231127_orbi_siri_1274	C39H32N12O6	[M + H]+	C39H32N12O6	Alkaloids	0.38719990849494934	Nucleosides	0.27758103609085083	Purine nucleos(t)ides	0.7538028359413147	Benzene and substituted derivatives	0.6608400940895081					Benzene and substituted derivatives	0.6608400940895081	Benzenoids	0.9238397479057312	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid derivatives; Diazines; Secondary carboxylic acid amides; Oxolanes; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1274
1269_clematis_10_species_crop2-10min_231127_orbi_siri_1275	C17H32N6O8	[M + K]+	C17H32N6O8	Carbohydrates	0.7091009616851807	Small peptides	0.1296289563179016	Aminoglycosides	0.3299247920513153	Amino acids and derivatives	0.5281037092208862	Amino acids and derivatives	0.5281037092208862	Amino acids, peptides, and analogues	0.540884792804718	Carboxylic acids and derivatives	0.1695517599582672	Organic acids and derivatives	0.5809512138366699	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monosaccharides; Secondary alcohols; 1,2-aminoalcohols; Glycosyl compounds; Glycosylamines; Polyols; Amines; Primary amines; Alkanolamines; Cyclohexylamines; Imidolactams; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1275
1270_clematis_10_species_crop2-10min_231127_orbi_siri_1276	C17H27NO2	[M + H]+	C17H27NO2	Alkaloids	0.6616566181182861	Ornithine alkaloids	0.3868967294692993	Tropane alkaloids	0.8015909790992737	Alpha amino acids and derivatives	0.527705192565918	Amino acids and derivatives	0.9469941854476929	Amino acids, peptides, and analogues	0.9473232626914978	Carboxylic acids and derivatives	0.9885050654411316	Organic acids and derivatives	0.9929805397987366	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Piperidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Dialkylamines; Amines; Secondary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1276
1273_clematis_10_species_crop2-10min_231127_orbi_siri_1279	C8H12O5	[M + H]+	C8H12O5	Polyketides	0.3500934839248657	Cyclic polyketides	0.5816179513931274	Macrolide lactones	0.20717862248420715	Dicarboxylic acids and derivatives	0.5065245032310486			Dicarboxylic acids and derivatives	0.5065245032310486	Carboxylic acids and derivatives	0.974200427532196	Organic acids and derivatives	0.9686219692230225	Organic compounds; Organoheterocyclic compounds; Lactones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1279
1274_clematis_10_species_crop2-10min_231127_orbi_siri_1280	C23H22O11	[M + H]+	C23H22O11	Shikimates and Phenylpropanoids	0.9994150400161743	Flavonoids	0.9999902248382568	Flavonols	0.9999220371246338	Flavonoid-3-O-glycosides	0.9995334148406982	Flavonoid O-glycosides	0.9999935626983643	Flavonoid glycosides	0.9999620914459229	Flavonoids	0.9999727010726929	Phenylpropanoids and polyketides	0.9991540908813477	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Carboxylic acid derivatives; Flavonoid glycosides; Monocarboxylic acids and derivatives; Carboxylic acid esters; Hexoses; Monosaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 1,2-diols; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Flavonoid-3-O-glycosides; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	1280
1275_clematis_10_species_crop2-10min_231127_orbi_siri_1281	C23H22O11	[M + Na]+	C23H22O11	Shikimates and Phenylpropanoids	0.9991939663887024	Flavonoids	0.9999948740005493	Flavonols	0.9999316930770874	Flavonoid-3-O-glycosides	0.9996448755264282	Flavonoid O-glycosides	0.9999973773956299	Flavonoid glycosides	0.9999774694442749	Flavonoids	0.999962568283081	Phenylpropanoids and polyketides	0.9983208775520325	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Carboxylic acid derivatives; Flavonoid glycosides; Monocarboxylic acids and derivatives; Carboxylic acid esters; Hexoses; Monosaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Flavonoid-3-O-glycosides; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	1281
1277_clematis_10_species_crop2-10min_231127_orbi_siri_1283	C21H36O10	[M + Na]+	C21H36O10	Terpenoids	0.9883469939231873	Monoterpenoids	0.9929527640342712	Acyclic monoterpenoids	0.8126668930053711	Terpene glycosides	0.7606223225593567			Terpene glycosides	0.7606223225593567	Prenol lipids	0.9670236110687256	Lipids and lipid-like molecules	0.9336867928504944	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Organooxygen compounds; Disaccharides; Monoterpenoids; Monocyclic monoterpenoids; Acetals; Secondary alcohols; Fatty acyl glycosides; Oxanes; Terpene glycosides; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1283
1278_clematis_10_species_crop2-10min_231127_orbi_siri_1284	C15H26FN3	[M + H]+	C15H26FN3	Alkaloids	0.9848647117614746	Lysine alkaloids	0.22574299573898315	Pyridine alkaloids	0.04450812190771103	Cyclohexylamines	0.8232092261314392			Cyclohexylamines	0.8232092261314392	Organonitrogen compounds	1.0	Organic nitrogen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Organohalogen compounds; Organonitrogen compounds; Alkyl fluorides; Organofluorides; Dialkylamines; Amines; Secondary amines; Cyclohexylamines; Alkyl halides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	1284
1279_clematis_10_species_crop2-10min_231127_orbi_siri_1285	C16H27NO2	[M + Na]+	C16H27NO2	Alkaloids	0.5954516530036926	Lysine alkaloids	0.3743637502193451	Piperidine alkaloids	0.43176889419555664	Alpha amino acid esters	0.545134425163269	Amino acids and derivatives	0.9621163606643677	Amino acids, peptides, and analogues	0.9626682996749878	Carboxylic acids and derivatives	0.9942069053649902	Organic acids and derivatives	0.9865706562995911	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Pyrrolidine carboxylic acids; Amines; N-alkylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1285
1280_clematis_10_species_crop2-10min_231127_orbi_siri_1286	C21H36O10	[M + H3N + H]+	C21H39NO10	Terpenoids	0.9802950024604797	Monoterpenoids	0.9701739549636841	Acyclic monoterpenoids	0.7690259218215942	Terpene glycosides	0.7847583889961243			Terpene glycosides	0.7847583889961243	Prenol lipids	0.991183876991272	Lipids and lipid-like molecules	0.9911689758300781	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Organooxygen compounds; Disaccharides; Monoterpenoids; Monocyclic monoterpenoids; Acetals; Secondary alcohols; Fatty acyl glycosides; Oxanes; Terpene glycosides; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Tetrahydrofurans; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1286
1281_clematis_10_species_crop2-10min_231127_orbi_siri_1287	C17H24N2O4	[M + H]+	C17H24N2O4	Amino acids and Peptides	0.9977255463600159	Small peptides	0.9997418522834778	Dipeptides	0.977220892906189	Peptides	0.9978287816047668	Peptides	0.9978287816047668	Amino acids, peptides, and analogues	0.9999997615814209	Carboxylic acids and derivatives	1.0	Organic acids and derivatives	1.0	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenethylamines; Amphetamines and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Phenylpropanoic acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Phenylalanine and derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1287
1282_clematis_10_species_crop2-10min_231127_orbi_siri_1288	C6H11NO2	[M + H]+	C6H11NO2	Amino acids and Peptides	0.9749739766120911	Small peptides	0.9919231534004211	Aminoacids	0.9387401342391968	Alpha amino acids	0.9741616249084473	Amino acids and derivatives	0.9989239573478699	Amino acids, peptides, and analogues	0.9988586902618408	Carboxylic acids and derivatives	0.9999256134033203	Organic acids and derivatives	0.9999228715896606	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Piperidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Piperidinecarboxylic acids and derivatives; Dialkylamines; Alpha amino acids; Piperidinecarboxylic acids; Amines; Secondary amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1288
1283_clematis_10_species_crop2-10min_231127_orbi_siri_1289	C16H27NO2	[M + H]+	C16H27NO2	Alkaloids	0.3397226333618164	Lysine alkaloids	0.686000645160675	Quinolizidine alkaloids	0.47039154171943665	Amino acids and derivatives	0.7639688849449158	Amino acids and derivatives	0.7639688849449158	Amino acids, peptides, and analogues	0.7617913484573364	Carboxylic acids and derivatives	0.9857878684997559	Organic acids and derivatives	0.9948503375053406	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Monoterpenoids; Monocyclic monoterpenoids; Carbonyl compounds; Dialkylamines; Amines; Secondary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1289
1284_clematis_10_species_crop2-10min_231127_orbi_siri_1290	C32H54N2O4	[M + H]+	C32H54N2O4	Fatty acids	0.45210838317871094	Fatty amides	0.37473970651626587	N-acyl amines	0.37399575114250183	Amino acids and derivatives	0.8746824860572815	Amino acids and derivatives	0.8746824860572815	Amino acids, peptides, and analogues	0.8667988777160645	Carboxylic acids and derivatives	0.9952985644340515	Organic acids and derivatives	0.9997422099113464	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1290
1285_clematis_10_species_crop2-10min_231127_orbi_siri_1291	C48H81N3O6	[M + H]+	C48H81N3O6	Polyketides	0.5631160736083984	Oligopeptides	0.8665984272956848	Depsipeptides	0.7635651230812073	Cyclic depsipeptides	0.5581045746803284	Cyclic depsipeptides	0.5581045746803284	Depsipeptides	0.7877108454704285	Peptidomimetics	0.6572242379188538	Organic acids and derivatives	0.99954754114151	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Lactams; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acid esters; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Macrolide lactams; Depsipeptides; Cyclic depsipeptides; Trialkylamines; Amines; Tertiary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1291
1286_clematis_10_species_crop2-10min_231127_orbi_siri_1292	C15H16O8	[M + H]+	C15H16O8	Shikimates and Phenylpropanoids	0.9931185245513916	Phenylpropanoids (C6-C3)	0.6594051122665405	Cinnamic acids and derivatives	0.7666292786598206	Phenolic glycosides	0.6413116455078125	Glycosyl compounds	0.8383386135101318	Carbohydrates and carbohydrate conjugates	0.7281542420387268	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Styrenes; Coumaric acids and derivatives; Pyrans; Alcohols and polyols; Phenols; Catechols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Cinnamic acids and derivatives; Pyranones and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Benzenediols; Hydroxycinnamic acids and derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Cinnamic acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	1292
1287_clematis_10_species_crop2-10min_231127_orbi_siri_1293	C24H40O11	[M + Na]+	C24H40O11	Terpenoids	0.9634418487548828	Sesquiterpenoids	0.43526071310043335	Open-chain polyketides	0.08631369471549988	Alkyl glycosides	0.7952944040298462	Alkyl glycosides	0.7952944040298462	Fatty acyl glycosides	0.6499187350273132	Fatty Acyls	0.7524871826171875	Lipids and lipid-like molecules	0.9598726034164429	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; 1,3-dicarbonyl compounds; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Hydroxy acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Monosaccharides; Sesquiterpenoids; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1293
1288_clematis_10_species_crop2-10min_231127_orbi_siri_1294	C24H38O10	[M + H]+	C24H38O10	Terpenoids	0.9826593399047852	Sesquiterpenoids	0.581553041934967	Pinane monoterpenoids	0.05528927966952324	Terpene glycosides	0.8729274272918701			Terpene glycosides	0.8729274272918701	Prenol lipids	0.9770199060440063	Lipids and lipid-like molecules	0.9488456845283508	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Primary alcohols; Organooxygen compounds; Monosaccharides; Disaccharides; Sesquiterpenoids; Acetals; Secondary alcohols; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Polyols; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1294
1289_clematis_10_species_crop2-10min_231127_orbi_siri_1295	C42H46O11	[M + K]+	C42H46O11	Shikimates and Phenylpropanoids	0.9279688000679016	Steroids	0.19588012993335724	Linear diarylheptanoids	0.0421585775911808	Saccharolipids	0.5559331178665161					Saccharolipids	0.5559331178665161	Lipids and lipid-like molecules	0.9797393679618835	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Pyrans; Ketones; Alcohols and polyols; Phenols; Chromones; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Pyranones and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Saccharolipids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	1295
1290_clematis_10_species_crop2-10min_231127_orbi_siri_1296	C41H66O13	[M + H]+	C41H66O13	Terpenoids	0.9999749660491943	Triterpenoids	0.991926908493042	Oleanane triterpenoids	0.9412049055099487	Triterpene saponins	0.8876282572746277	Triterpene glycosides	0.8637288212776184	Terpene glycosides	0.7984697222709656	Prenol lipids	0.9954845905303955	Lipids and lipid-like molecules	0.998195469379425	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Disaccharides; Triterpenoids; Triterpene glycosides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Polyols; Triterpene saponins; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1296
1291_clematis_10_species_crop2-10min_231127_orbi_siri_1297	C22H43N7O6S	[M + K]+	C22H43N7O6S	Amino acids and Peptides	0.07078815996646881	Small peptides	0.7062745690345764	Tripeptides	0.7457978129386902	Oligopeptides	0.8338705897331238	Peptides	0.9912739396095276	Amino acids, peptides, and analogues	0.9969990253448486	Carboxylic acids and derivatives	0.9985522627830505	Organic acids and derivatives	0.997610330581665	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Imidazoles; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Azoles; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Thioethers; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Sulfenyl compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	1297
1292_clematis_10_species_crop2-10min_231127_orbi_siri_1298	C13H18O	[M + H]+	C13H18O	Terpenoids	0.9888284802436829	Sesquiterpenoids	0.8376061320304871	Eudesmane sesquiterpenoids	0.39084160327911377	Sesquiterpenoids	0.734390914440155			Sesquiterpenoids	0.734390914440155	Prenol lipids	0.7361748218536377	Lipids and lipid-like molecules	0.6812059283256531	Organic compounds; Lipids and lipid-like molecules; Ketones; Prenol lipids; Organooxygen compounds; Sesquiterpenoids; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; Chemical entities	1298
1293_clematis_10_species_crop2-10min_231127_orbi_siri_1299	C13H20O	[M + H]+	C13H20O	Terpenoids	0.9644357562065125	Apocarotenoids	0.8451692461967468	Apocarotenoids(ε-)	0.25295278429985046	Sesquiterpenoids	0.536485493183136			Sesquiterpenoids	0.536485493183136	Prenol lipids	0.8088349103927612	Lipids and lipid-like molecules	0.8645313382148743	Organic compounds; Lipids and lipid-like molecules; Ketones; Prenol lipids; Organooxygen compounds; Sesquiterpenoids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1299
