row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001156_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001140_01_01.mzML Peak area,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001150_01_01.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001173_01_01.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_001186_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001160_01_01.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,1685365277_ALC_dbgi_BK00.mzML Peak area,1685365277_ALC_dbgi_001188_01_01.mzML Peak area,Unnamed: 31
2245,460.26944142757037,6.52264,,,,3.0,,,,,,,46979.594000000005,42702.74,106317.125,41406.33,35531.72,19509.963,42925.72,68199.35,77031.41,237593.14,40908.17,136827.48,21813.568,41654.63,47291.152,81198.055,155374.27,59896.574,
2246,415.21156450308297,6.5224123,,,,3.0,213.0,[M+H]+,,3.0,2247;2244;2246,414.20437000000004,37218.586,33286.52,83628.7,34198.168,28634.16,14779.79,33552.41,51532.043,58768.895,188086.69,19570.887,101669.42,17169.354,32850.094,35387.75,60311.746,151644.22,45209.473,
2247,437.1935673830535,6.522412999999999,,,,3.0,213.0,[M+Na]+,,3.0,2247;2244;2246,414.20437000000004,32257.23,26385.99,68074.25,31991.887000000002,24511.635,11956.423,28059.272999999997,43651.395,48192.84,140964.2,16376.0625,79543.38,13752.058,25224.678,29026.577999999998,50972.91,100507.72,37419.52,
2248,391.245852949444,6.582452,,,,,,,,,,,1473.78,3304.9802,959.1247599999999,3378.0535,1259.338,1871.3328,2990.4211,1241.8425,1160.5541,322.6177,380.7561,974.73975,2866.0203,1369.0906,3429.079,16965.718999999997,24.62762,3326.336,
2249,529.2777604847552,6.5850797000000005,,,,,,,,,,,30127.062,0.0,268.4785,0.0,3386.0977,1345.4395,672.8967,276.52158,1185.971,462.2078,4966.062,28070.246,2432.9917,0.0,18.773502,33.203995,0.0,0.0,
2250,525.2462165883596,6.5888386,,,,,,,,,,,2897.8357,7032.710999999999,1275.8893,1270.8398,3204.5605,1106.4022,1034.2579,3938.7847,2224.5737,1992.1208,2024.0087,2225.9556,3855.0251,0.0,1070.8497,11779.08,0.0,5536.5337,
2251,336.289930167025,6.589034599999999,,,,,,,,,,,33.46311,51618.5,0.0,0.0,130.1508,617.6039400000001,0.0,0.0,0.0,3869.2812,0.0,0.0,1324.3958,0.0,0.0,189923.89,0.0,0.0,
2252,509.27260113190215,6.5884279999999995,,,,159.0,216.0,[M+Na]+,,4.0,2256;2253;2252;2254,486.28326,34786.18,98743.945,12233.737,19603.9,37753.633,16658.43,13407.935,63988.312000000005,27191.652000000002,24254.84,27725.16,28591.058999999997,44563.625,211507.11,9745.253,183163.25,0.0,61553.234000000004,
2253,504.3171870971343,6.5882473,,,,159.0,216.0,[M+NH4]+,,4.0,2256;2253;2252;2254,486.28326,30923.541,105155.04,14593.611,28080.291,53156.613,23139.433999999997,19343.164,70697.71,33557.973,28438.584,30554.285,21355.105,57897.684,208824.56,12593.258999999998,170486.02,0.0,68128.97,
2254,487.29090929930067,6.5887117,,,,159.0,216.0,[M+H]+,,2.0,2253;2252,486.28326,1803.3953,5669.4717,562.50745,840.2769999999999,1961.7683,828.0259,536.7386,2815.5170000000003,990.78656,922.8755,895.24744,940.4887,1804.2883,8826.146999999999,552.0891,6201.8193,0.0,2763.2676,
2255,325.23741039169295,6.588559,,,,159.0,,,,,,,6747.6694,24939.32,3902.945,6839.2134,12381.316,3996.7253,3477.6538,18166.955,8347.349,6899.9097,7553.7896,5651.012,12476.171999999999,31316.895,3192.3203,27723.438,10.99424,16707.475,
2256,469.2793555160617,6.5888789999999995,,,,159.0,216.0,[M-H2O+H]+,,2.0,2253;2252,486.28326,3041.2295,5696.9,1457.5045,1976.645,3427.6382,1612.0535,1455.5745,6571.5664,2271.5928,1887.8364,0.0,2442.6309,3610.6619,13997.053999999998,1292.6229,10291.659,0.0,6306.9194,
2257,348.29004829878954,6.598687599999999,,,,,,,,,,,145.4187,133.52446,0.0,0.0,6883.303000000001,0.0,0.0,0.0,0.0,471.40125,0.0,0.0,0.0,2232.4531,0.0,110.49441999999999,0.0,0.0,
2258,471.346824383402,6.607228,,,,,,,,,,,0.0,0.0,61.56721999999999,0.0,0.0,0.0,0.0,7392.853,0.0,0.0,169.13374,0.0,23.112299,0.0,0.0,0.0,0.0,0.0,
2259,271.169281726689,6.612008599999999,,,,,,,,,,,3052.7876,3898.3940000000002,3833.817,5758.1084,17429.293,5622.696,5198.3279999999995,0.0,18493.248,3361.1375,30584.972999999998,29230.959,4385.405,4749.904,4820.071,3428.5195,0.0,5861.3804,
2260,302.3053933301669,6.627128599999999,,,,,,,,,,,9645.715,0.0,23423.042999999998,7199.496999999999,8006.3,8973.774,8655.968,0.0,10186.289,12162.17,23582.459,24472.553,9193.569,9734.843,0.0,24022.111,8031.7876,23471.209,
2261,130.08646917976716,6.625312299999999,,,,,,,,,,,251.4915,128.88918,233.20064,135.81265,1046.0593,223.05062999999998,257.19153,24240.145,205.0246,143.79308,1439.1758,0.0,783.966,197.79594,311.67413,296.5766,84.12876999999999,111.18283000000001,
2262,138.05525871889824,6.627625999999999,,,,,,,,,,,553.62714,419.61688,370.5253,573.804,585.738,410.9156,430.24,37388.633,98.966255,1073.4572,414.47546,319.10962,169.06577,0.0,369.85904,432.66472999999996,135.91068,302.72308,
2263,266.2113809408536,6.630746,,,,,,,,,,,0.0,0.0,0.0,0.0,46.43286,0.0,0.0,77226.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2264,280.2271040621195,6.6286163,,,,,,,,,,,0.0,0.0,0.0,0.0,26.130747,0.0,0.0,40690.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2265,282.2065370505742,6.626678999999999,,,,,,,,,,,11.490165,15.163689999999999,25.666629999999998,20.255503,35.116844,20.303283999999998,21.097611999999998,53774.92,29.088343,9.513003,20.932013,27.207335999999998,11.7210865,34.73191,32.01558,20.715201999999998,33.212406,19.341873,
2266,296.2217873579064,6.631006200000001,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21948.498,0.0,0.0,10.275328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2267,181.12240084869458,6.6591935,,,,,,,,,,,15578.186000000002,11416.877,17811.432,9727.485,10012.344000000001,11406.886,10754.378999999999,36107.18,14460.493999999999,10658.506000000001,17238.879,14311.2295,15008.21,15674.033000000001,27880.512000000002,10087.371,61.79045,17199.928,
2268,766.4736951190367,6.6777177,,,,,,,,,,,0.0,0.0,143.06091,0.0,908.90533,201.23236,11.040583999999999,8184.7637,0.0,11.287037,1598.2887,0.0,3256.4697,0.0,0.0,0.0,0.0,0.0,
2269,299.258158008439,6.6802793000000005,,,,,,,,,,,11.164605,743.2547599999999,0.0,12.505343,0.0,0.0,11.377703,0.0,0.0,3186.545,307.25726000000003,469.05283,51.283054,11.349388000000001,21459.486,2057.676,0.0,868.8138,
2270,317.2688290050108,6.679607400000001,,,,,,,,,,,0.0,487.0146,0.0,11.667886,0.0,0.0,0.0,0.0,0.0,1999.8085,429.38882,283.351,0.0,0.0,14742.847,1367.2023,0.0,555.56836,
2271,339.25100439368674,6.678890700000001,,,,,,,,,,,12.733222,961.4136,12.29015,52.812957999999995,11.604610000000001,24.636885,0.0,0.0,0.0,3832.4448,735.82275,518.0255,37.378155,12.439983,26341.604,2498.8303,0.0,1009.11145,
2272,318.30026333347064,6.7115035,,,,,,,,,,,74364.375,59553.62,14881.41,15201.003999999999,6765.4775,11008.457,41944.742,4988.945,2566.208,59349.082,4611.0815,26687.021,6888.3306,40608.637,15808.27,75129.69,208.01273999999998,19436.598,
2273,301.2162240136792,6.723200299999999,,,,,,,,,,,6914.3315,5235.858,10124.8955,13642.412,7794.88,6431.2080000000005,10087.911,5836.4575,6493.672,3597.796,4350.6113,6697.343000000001,4203.465999999999,10885.218,6018.9653,5724.695,0.0,5574.2256,
2274,599.4095192099151,6.758660000000001,,,,,,,,,,,2160.7952,19036.209,4295.9165,3762.0059,25987.195,5233.5146,3613.0151,10275.377,2444.2329999999997,27511.287,5238.413,2171.4363,10032.786,6449.8623,23680.07,2498.5752,0.0,4074.7437,
2275,675.3749472350627,6.7770543000000005,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8802.543,0.0,0.0,0.0,0.0,0.0,0.0,
2276,295.19035655363035,6.774578999999999,,,,,,,,,,,719.9822,9328.585,1438.724,2145.5667,1420.6112,1078.6583,818.9932,1998.2932,664.85333,4248.9116,1677.3278,1244.8752,1396.8026,1233.1768,2733.9067,8221.780999999999,28.773087,1260.1296,
2277,349.1986683620639,6.778610700000001,,,,,,,,,,,450.10125999999997,8057.2124,451.31085,1269.0171,722.6576,722.5447,543.53534,1308.4672,397.63696,3536.5247,1059.1433,850.37994,1020.2560000000001,839.4245599999999,1539.8411,7290.5522,0.0,725.82367,
2278,497.31128188250864,6.7883644,,,,,,,,,,,259.07947,2625.1113,124.79668000000001,144.326,336.03137000000004,542.03546,203.38277,209.58691000000002,155.53083999999998,1591.3339,190.95141999999998,78.52820600000001,428.26592999999997,422.71283,324.8563,9023.098,0.0,353.03546,
2279,299.0737631975656,6.794836500000001,,,,,,,,,,,742.822,139.24902,3991.9087,656.2932,0.0,361.84112999999996,147.91519,0.0,686.41425,341.10297,0.0,100.06473000000001,0.0,126.33356,494.09442,0.0,0.0,260.26184,
2280,338.26884206808046,6.803747,,,,157.0,,,,,,,5763.3047,10760.499,1063.9556,6475.075,26745.664,6020.294,4102.073,7904.228,1585.7838,132.03372,4519.313,2525.779,28373.6,12407.874,166.17813,449.39745999999997,0.0,8965.354,
2281,293.21099316842174,6.803323700000001,,,,157.0,218.0,[M+H]+,,1.0,2282,292.20378999999997,84749.63,165391.19,7468.979,109771.2,236098.23,109366.03,58043.36,123266.62,12635.658000000001,1400.1884,81497.96,36052.437999999995,247133.5,175254.67,1640.0663,7020.262,89.23853000000001,143976.25,
2282,315.1930862923659,6.802238000000001,,,,157.0,218.0,[M+Na]+,,2.0,2282;2281,292.20378999999997,14818.774,70240.586,2650.5295,33975.1,83780.625,36100.633,10532.823,40902.79,4626.5513,657.9429299999999,28417.994,6961.2163,90600.75,57466.71,574.5749,1683.6992,0.0,45392.715,
2283,300.28969342198826,6.809594000000001,,,,,,,,,,,323.95718,8366.192,261.4137,363.82056,145.8905,429.5803,221.70026000000001,285.1449,98.81606,890.9728,165.2346,499.44907,267.04175,499.67654000000005,690.9958,59816.523,63.051674,1249.4832,
2284,694.4007134171582,6.819766,,,,82.0,219.0,[M+H]+,,3.0,2287;2284;2293,693.39311,13360.163,363300.38,0.0,12625.123,20731.994,0.0,9086.035,11571.747,7605.493,72337.79,10063.141,0.0,0.0,0.0,16278.488000000001,515098.94,0.0,0.0,
2285,430.280243039734,6.853364,,,,,,,,,,,54.954032999999995,26893.12,0.0,193.17032,32.337340000000005,48.05487,102.30289,0.0,64.80394,553.95294,22.593372,115.42203,195.83071999999999,308.1216,0.0,81205.19,0.0,35.490759999999995,
2286,435.23529378849975,6.852907000000001,,,,,,,,,,,84.81836,18880.343999999997,0.0,0.0,0.0,36.045383,161.8458,0.0,0.0,362.22137000000004,37.558516999999995,129.63173999999998,94.1861,119.63112,0.0,69967.836,0.0,11.314111,
2287,699.3557123256834,6.867308,,,,82.0,220.0,[M+Na]+,,3.0,2287;2284;2293,676.3665599999999,0.0,139414.1,0.0,0.0,13.740806,6346.0947,0.0,0.0,0.0,39256.77,0.0,0.0,0.0,0.0,0.0,315572.1,0.0,0.0,
2288,518.3244889397872,6.892744500000001,,,,,,,,,,,0.0,154421.48,68548.45,0.0,76654.58,0.0,0.0,28048.5,0.0,0.0,24749.63,0.0,69489.08,46825.562000000005,0.0,90522.984,0.0,0.0,
2289,347.23706038033333,6.900704400000001,,,,,,,,,,,1602.3945,4534.8037,3234.8723,2900.8509999999997,1874.3823,6439.125,3399.3906,3523.5293,2048.226,1719.9163,2254.1802,3392.4111,1271.6091,2578.0005,2440.669,12144.743999999999,0.0,4274.149,
2290,365.24765511106483,6.9008226,,,,,,,,,,,2524.6958,5816.4575,4170.3945,5080.380999999999,3082.2705,21871.972999999998,5577.7637,4678.303,2566.0435,2616.955,3583.3384,16304.383999999998,1931.7822,3215.7974,3224.925,30571.077999999998,0.0,20768.76,
2291,343.2268781809372,6.9034642999999996,,,,,,,,,,,4874.003,38037.633,48639.07,56765.59,0.0,63945.21,36312.437999999995,57901.98,31921.111,0.0,41407.566,45913.335999999996,45693.242,34768.555,4320.2429999999995,44198.242,0.0,50904.515999999996,
2292,322.27407899538787,6.951092,,,,82.0,,,,,,,78.29442,12509.893,373.55396,264.36057,1984.8574,824.7458,406.8278,587.17413,113.21649,1614.3529999999998,828.02637,215.11504,2875.4138,185.70927,251.73396,50899.21,0.0,97.24543,
2293,715.3294657457683,6.951409,,,,82.0,220.0,[M+K]+,,3.0,2287;2284;2293,676.3665599999999,0.0,7616.8184,0.0,0.0,21.665379,0.0,0.0,0.0,12.342665,774.1022,0.0,0.0,142.43102,75.42628,13.571476,16408.842,0.0,0.0,
2294,353.26847719818016,6.9545193,,,,,,,,,,,831.8789999999999,23081.514,952.0987,893.8209,1147.1302,1719.9875,1083.4567,1260.667,1066.4660000000001,5500.026999999999,796.12775,748.02765,1822.4421,1172.1315,1129.3585,58462.066,0.0,1055.7592,
2295,677.3733795355937,6.9553833,,,,,,,,,,,8.164675,2628.0974,22.523144,36.276253000000004,18.45789,65.5641,43.055782,49.486763,25.919407,467.0013,0.0,0.0,55.16443,0.0,33.650265000000005,9152.632,0.0,55.828613,
2296,476.2772421004389,6.9924955,,,,,,,,,,,952.3413,10141.128,4811.045999999999,0.0,5215.004,1310.684,3410.1055,2895.0107,1238.5410000000002,1348.1964,6372.4717,3113.5137,7653.347,5233.4463,2109.7870000000003,12694.176000000001,0.0,2650.228,
2297,299.0739655582538,7.033508,,,,,,,,,,,4044.3726,33.419975,327.38293,472.00305,0.0,178.04788,277.92868,0.0,544.82654,137.72464,0.0,113.61526,0.0,1552.749,161.63782,0.0,0.0,449.38192999999995,
2298,181.12241183319668,7.062005999999999,,,,,,,,,,,6948.8735,9181.029,10965.253,11477.196000000002,44400.227,14313.94,45412.664000000004,13318.781,9499.195,4414.034000000001,10204.105,10184.355,11155.69,11652.075,7074.883000000001,10701.044,71.28662,13452.885,
2299,261.2214358512433,7.0594144,,,,,,,,,,,0.0,56.884482999999996,2705.4463,2650.4126,1895.4660000000001,2826.0444,1646.6566,6940.443,2475.8232,48.19068,205.83551,85.48302,1415.7946,1173.2253,68.61389,204.97513,0.0,241.8395,
2300,317.20920217824494,7.114814,,,,,,,,,,,2170.5860000000002,2805.5713,1405.8873,2033.4609,868.5884,1231.3619,1245.7467,5458.943,1233.9744,127.76993999999999,761.8843,823.5886,1894.4653,1293.1888,1719.7782,2113.935,0.0,2176.871,
2301,277.21646210983846,7.115895,,,,,,,,,,,34934.074,38130.613,23458.683999999997,32287.21,8920.831,11497.479,21739.465,55400.582,11973.178,925.1403,6580.9214,7887.5693,22832.672000000002,9913.362,8922.767,33912.273,14.308357,35365.84,
2302,266.1539275600597,7.120775,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67079.984,0.0,11227.027,0.0,0.0,0.0,0.0,0.0,
2303,454.4370460430638,7.1320405,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10226.671999999999,0.0,0.0,0.0,0.0,
2304,391.24563129864123,7.133837700000001,,,,,,,,,,,1638.4395,1765.0571,1036.595,3572.8892,754.60657,8976.7295,6237.7393,1423.2017,240.44621,2423.1643,652.0785,248.02557000000002,1755.5448,794.66766,4718.8325,0.0,26.557589,3052.8779999999997,
2305,498.4628460644216,7.152815299999999,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.03046,49.686134,60575.574,0.0,0.0,0.0,0.0,
2306,200.20088838302215,7.158505,,,,,,,,,,,9179.924,8412.319,6952.9614,8084.4834,10734.93,12713.819,16884.818,9210.673,8057.448,9150.841999999999,8597.339,7753.6367,14943.87,6032.547,8298.198,19577.195,9755.755,11031.492,
2307,200.20110055773966,7.172949000000001,,,,,,,,,,,0.0,3345.0725,3102.2434,2492.2866,1832.6299,4639.4336,3366.9111,3481.5942,1486.7893,1786.4618,2766.7153,2629.6277,0.0,1893.3546,2449.8076,6825.6797,6367.5503,4031.114,
2308,381.2423852851729,7.1700406,,,,,,,,,,,1189.2546,2780.0557,4026.3276,1497.5027,1811.7728,52080.855,4687.715999999999,2381.8003,2584.3074,376.18457,2438.4175,4064.0486,101.74986,2874.4790000000003,2336.445,60432.48,0.0,5275.4746,
2309,421.23465690089495,7.1724787,,,,,,,,,,,2718.9954,3749.6584,5437.2173,42025.633,2258.3206,53664.655999999995,41555.125,3055.679,3478.1978,447.1916,3118.4224,47352.734000000004,443.3453,3849.3743,3228.665,61068.56,0.0,47549.453,
2310,391.2633095401537,7.184513000000001,,,,195.0,,,,,,,12052.962,73195.16,57395.984000000004,72956.48,38366.145,100851.3,62724.335999999996,62484.977,37438.32,11993.357,43430.184,12267.68,6175.9546,38824.69,24179.127,107832.9,0.0,50714.4,
2311,373.25302179654915,7.1852775,,,,195.0,,,,,,,11559.28,46124.34,33717.69,48906.008,25117.586,62643.484000000004,40698.164,39858.133,12872.957,11785.4375,27273.861,34407.76,6268.347,25586.527000000002,18547.64,62003.723,0.0,42861.887,
2312,408.2660544730873,7.186226400000001,,,,,,,,,,,6579.2344,44795.434,19720.197,7598.6426,10386.698,8726.621,18660.723,11927.651000000002,8031.0146,5753.8467,5615.1934,15647.528,2604.2383,9223.783000000001,8948.385,0.0,0.0,20837.887,
2313,373.25258972897836,7.201201400000001,,,,,,,,,,,0.0,0.0,5954.545,0.0,0.0,3673.1143,0.0,0.0,0.0,0.0,0.0,7582.4663,0.0,7851.2397,5595.4,3644.5240000000003,0.0,9368.8125,
2314,238.17981382732705,7.215380000000001,,,,,,,,,,,2961.4663,3804.4624,2991.1487,3350.3496,3392.2417,3422.0244,3416.1606,3920.7847,2991.1240000000003,3352.2954,2888.9038,2556.3557,4001.9177,3902.6118,3065.7075,2145.054,17133.266,2906.8872,
2315,165.09089195624676,7.214910000000001,,,,49.0,,,,,,,16638.887,16985.432,4084.1865,18440.045,18312.771,17202.096,16944.707,17906.654,15519.508999999998,16908.518,15530.795,14920.841999999999,19950.343999999997,16653.945,16041.692,3802.3635,25929.951,15657.159,
2316,221.15339409084666,7.2149277000000005,,,,49.0,,,,,,,43814.42,28377.871,36423.293,49557.453,48061.465,47035.53,45262.42,50745.57,42721.414000000004,27069.862999999998,42928.777,41373.453,45843.79,44335.477,41207.94,38948.9,72781.734,39651.5,
2317,364.3205667405886,7.238134,,,,,,,,,,,308.86374,282163.1,45.352657,0.0,2167.2742,10350.306,264.73657000000003,106.94506000000001,272.02554,43892.594000000005,252.69666,0.0,19486.982,156.47418000000002,261.01398,994708.75,0.0,306.93515,
2318,138.0550053983494,7.241919500000001,,,,,,,,,,,532.5435,962.8496,298.4303,26699.963,591.97205,161.38675,514.1086,566.0648,275.13513,697.20325,300.57928,426.7016,359.3414,0.0,215.22595,445.2169,44.615673,364.81226000000004,
2319,277.0909471432141,7.2433834,,,,,,,,,,,313.59955,0.0,92.56929000000001,43426.902,0.0,48.715263,91.84984,0.0,129.73604,82.19134,10.188367,26.372517,0.0,9.839339,112.99085,0.0,0.0,45.369392,
2320,294.1179016819171,7.242241,,,,,,,,,,,421.74492999999995,0.0,0.0,49017.68,0.0,131.23391999999998,103.33207,0.0,0.0,188.43083000000001,0.0,60.43264,0.0,19.915688,211.01224,0.0,0.0,85.99423,
2321,299.07331635407866,7.2431282999999995,,,,,,,,,,,502.98235999999997,67.55431999999999,153.8547,200368.11,0.0,63.00441,143.2294,0.0,239.85876000000002,125.8793,0.0,118.53102,0.0,228.546,314.91925,0.0,0.0,282.27454,
2322,315.0470937514172,7.243834,,,,,,,,,,,143.2811,60.35021999999999,37.431175,308766.62,0.0,61.92239,43.354454,0.0,103.64111,52.008987,0.0,47.55658,0.0,36.982566999999996,60.614388,0.0,0.0,100.28595,
2323,360.14964139494833,7.241797,,,,,,,,,,,464.48206,511.80377000000004,385.9456,28017.207000000002,696.2165,828.4153,795.72363,154.6474,206.72229,458.5622,203.2867,574.7805,192.49033,249.47647,521.83374,0.0,0.0,285.22205,
2324,419.2937881221006,7.248149000000001,,,,,,,,,,,5643.6567,4510.3657,25863.443,36068.086,17803.275,4693.77,25223.033,1083.4829,23766.722999999998,2063.3542,1062.2451,4835.6836,41.944977,23138.824,22055.314,16136.258999999998,0.0,2684.4946,
2325,594.3179379808328,7.2466836,,,,,,,,,,,21517.824,4699.2295,34480.598,17836.36,17866.523,4214.1140000000005,27591.6,1073.2983,28523.172000000002,2918.8557,3731.3286,19604.762,0.0,29328.568,28199.406000000003,18880.811999999998,0.0,27147.158,
2326,475.28129846731963,7.245769500000001,,,,,,,,,,,0.0,0.0,0.0,25659.627,557.9942599999999,661.3076,0.0,0.0,23786.943,370.56586,21539.327999999998,650.9731400000001,0.0,29316.154,489.0004,0.0,0.0,22568.504,
2327,620.3629999488721,7.255078,,,,,,,,,,,211.97437999999997,13836.368999999999,405.49976000000004,352.94846,94.889336,7425.3,444.69707999999997,162.7233,329.49573,1512.9141,322.11572,144.48285,5112.2324,117.62973999999998,810.9757,27098.24,0.0,326.8051,
2328,327.3363972215242,7.2654843,,,,,,,,,,,16732.758,2520.8894,24898.998,46414.297,18984.967,6840.7705,8088.5703,1527.3425,4311.8413,6723.3574,7532.8730000000005,20851.871,10142.965,6752.6025,35636.074,10707.575,0.0,10962.552,
2329,293.2105709567257,7.2945557,,,,,,,,,,,5816.475,7704.2609999999995,1189.5283,8461.56,28196.938,4299.2363,5074.5586,17274.416,5578.396,396.69843,2341.587,3183.6209999999996,4798.5425,9238.266,379.63715,40732.152,90.63183599999999,6101.62,
2330,376.32067823612664,7.302771000000001,,,,,,,,,,,664.74835,109.65181000000001,179.9953,0.0,85592.73,0.0,67.31405,0.0,0.0,666.4721,0.0,0.0,235.54488999999998,26445.371,21.248363,621.58246,0.0,0.0,
2331,478.29228275147545,7.329644,,,,,,,,,,,0.0,143709.9,0.0,0.0,78740.664,0.0,72600.805,0.0,7942.937,15278.435,0.0,0.0,64883.066,2574.5942,4147.666,86713.76,0.0,2606.7954,
2332,327.23145050110696,7.331220599999999,,,,,,,,,,,29396.916,32143.447,45197.04,47611.47,16677.139,43356.4,45509.36,11802.411,15006.216,7553.7446,29443.537,47550.68,27504.324,31968.174,27313.44,40641.64,0.0,36757.06,
2333,391.26269934653016,7.3316425999999995,,,,,,,,,,,0.0,0.0,0.0,11494.511999999999,0.0,16489.816000000003,8601.146999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17725.3,6002.286,0.0,19619.791,
2334,542.3208708277226,7.3417262999999995,,,,,,,,,,,1072.5168,19775.047,1309.6414,1577.2263,2268.4927,2141.4497,3531.1626,506.25073,1077.7284,1656.8833,1038.4536,1344.9205,2529.0660000000003,0.0,1359.5082,6792.718000000001,0.0,2082.1887,
2335,249.18453867673145,7.343192,,,,,,,,,,,3162.7363,268.52707000000004,3461.1628,3818.8887,2842.8933,12575.802,3155.0093,20359.336,4376.3906,745.09375,996.4934,1155.5725,3276.4995,6590.178000000001,897.7764,345.38055,70.40061,783.4413,
2336,599.4087322016353,7.3472776,,,,,,,,,,,16976.811999999998,9371.030999999999,32235.855,25313.625,13517.809,33515.074,20597.537,54927.73,24121.82,8853.02,30131.814,15870.122,102995.87,39930.91,7500.0044,7901.3457,0.0,28026.736,
2337,520.3395851720367,7.3622483999999995,,,,,,,,,,,0.0,257482.05,72733.94,78612.125,146295.94,92716.16,81974.51,0.0,50651.23,89218.195,73312.555,73741.84,132506.78,115751.09,60687.273,306944.0,0.0,69508.54,
2338,546.3635411732735,7.3712993,,,,7.0,,,,,,,1434.8936,1369.0927,119.86818999999998,0.0,1908.9792,1195.3049,1047.5378,1419.9761,740.87634,423.756,324.85132000000004,516.5015,656.8167,5817.2227,461.3596,1622.5029,0.0,5434.4927,
2339,261.2210074107104,7.3709936,,,,,,,,,,,2021.4153,2070.259,734.42126,2079.3218,2628.5977,1983.2827,1483.8184,2482.8032,2011.418,1173.8899,793.22473,1089.0675,1282.8087,5140.8804,1080.7811,1999.9752,0.0,5900.2417,
2340,553.2763516936243,7.372603,,,,88.0,,,,,,,9654.351999999999,10461.181999999999,1479.2225,11926.176000000001,14468.642,12710.923,9490.36,12172.05,9397.613000000001,5841.531999999999,3087.2576,3979.6257,5638.5225,0.0,6808.22,10176.472,0.0,15259.278999999999,
2341,497.31062179922463,7.371925999999999,,,,88.0,,,,,,,9595.886999999999,9147.175,946.63947,8621.868,7289.2725,6851.7544,7408.8545,7754.1997,3645.9120000000003,3263.8691,2179.2988,2806.5570000000002,3694.8309999999997,0.0,3066.163,6450.396,0.0,12350.586000000001,
2342,673.3224779200823,7.394676,,,,,,,,,,,2535.2670000000003,1534.0029,4918.3296,2545.5278,222.79542999999998,35422.926,15579.118999999999,1468.7483,57.92324,12.4952545,0.0,391.48132000000004,0.0,155.10779,220.54292,982.1475,0.0,847.1106599999999,
2343,353.268136424891,7.401822999999999,,,,88.0,,,,,,,1259.3301,75287.84,279.07513,29352.682,35291.094,0.0,21764.188,0.0,21492.299,0.0,0.0,0.0,0.0,0.0,764.07214,0.0,0.0,70616.9,
2344,532.3479011176512,7.4072685,,,,7.0,224.0,[M+NH4]+,,3.0,2344;2347;2348,514.31392,135844.94,355494.78,53103.63,121497.68,160105.64,195058.56,149671.19,199986.75,97161.66,139086.88,76198.41,92969.93,142174.64,325863.25,96440.305,504918.8,0.0,310974.3,
2345,459.35502596464005,7.415996000000001,,,,,,,,,,,152.27794,40.000175,19800.0,418.55606,339.666,12208.688999999998,34.609753000000005,178.76688000000001,84.112465,1604.2213,613.84656,1174.0266,1664.5896,0.0,135.17477,111.4768,424.09747000000004,39.970665000000004,
2346,437.3729079541595,7.414638,,,,,,,,,,,179.77278,84.32823,21290.615,408.8729,323.88965,24250.88,0.0,195.49634,17.109089,1753.6462,732.13367,1239.3156,1613.4082,24.748155999999998,137.04693999999998,149.77216,0.0,22.522207,
2347,537.3031400986519,7.415688,,,,7.0,224.0,[M+Na]+,,2.0,2344;2347,514.31392,132455.33,379202.1,28300.111,116324.836,153779.95,177575.53,144576.62,172051.89,89022.16,153863.62,80388.625,89110.6,149147.56,295245.6,100467.55,527981.25,0.0,286068.3,
2348,1051.6167174570778,7.416917999999999,,,,7.0,224.0,[2M+Na]+,,2.0,2344;2348,514.31392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11476.542,0.0,11116.607,0.0,11055.533000000001,
