ATTRIBUTE_genus	ATTRIBUTE_localisation	ATTRIBUTE_species	Annotated Adduct Features ID	Best Ion	Correlated Features Group ID	G1	G2	G3	G4	G5	G6	GNPSGROUP:BK	GNPSGROUP:Clematis	GNPSGROUP:Clematis alpina	GNPSGROUP:Clematis chinensis	GNPSGROUP:Clematis flammula	GNPSGROUP:Clematis heracleifolia	GNPSGROUP:Clematis koreana	GNPSGROUP:Clematis recta	GNPSGROUP:Clematis tangutica	GNPSGROUP:Clematis terniflora	GNPSGROUP:Clematis vitalba	GNPSGROUP:Clematis viticella	GNPSGROUP:Euonymus	GNPSGROUP:Euonymus alatus	GNPSGROUP:Euonymus europaeus	GNPSGROUP:Euonymus fortunei	GNPSGROUP:Lonicera	GNPSGROUP:Lonicera alpigena	GNPSGROUP:Lonicera caerulea	GNPSGROUP:Lonicera caprifolium	GNPSGROUP:Lonicera caucasica	GNPSGROUP:Lonicera etrusca	GNPSGROUP:Lonicera implexa	GNPSGROUP:Lonicera japonica	GNPSGROUP:Lonicera kamtschatica	GNPSGROUP:Lonicera nigra	GNPSGROUP:Lonicera periclymenum	GNPSGROUP:Lonicera tatarica	GNPSGROUP:Lonicera xylosteum	GNPSGROUP:jbn	GNPSGROUP:jbuf	GNPSGROUP:nan	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	MS2 Verification Comment	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	neutral M mass	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
Lonicera	jbuf,jbn	Lonicera nigra	315.0	[M-NH3+Na]+	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43036.675625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	344293.405	0.0	0.0	0.0	19207.053888888888	18045.254736842107	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4469","main.cluster index_upperinput":"4469"}	This Node is a Singleton	N/A	N/A	N/A	 	6.8661	6.8661	0	N/A	N/A	688586.81	2	4469	-1	767.48196	2	773.4444	1	773.4444	688586.81
Lonicera	jbuf	Lonicera alpigena	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	277.07809375	4433.2495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	233.32892105263159	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4470","main.cluster index_upperinput":"4470"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=644&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	6.8670	6.8670	0	N/A	N/A	4433.2495	1	4470	644	 	1	1597.9316	2	799.4658	4433.2495
Lonicera,Clematis	jbuf,jbn	Clematis alpina,Lonicera caucasica	 	 	258.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3438.9450588235295	19487.355333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15415.245	0.0	0.0	0.0	246643.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13702.44	3076.9508421052633	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4471","main.cluster index_upperinput":"4471"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=359&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14	0.8719309999999999	 	6.8704	6.8704	0	N/A	CCMSLIB00003138418	305105.98600000003	2	4471	359	 	2	353.2683	1	353.2683	305105.98600000003
Lonicera	jbuf	Lonicera japonica	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1433.75	0.0	0.0	0.0	0.0	0.0	0.0	22940.0	0.0	0.0	0.0	0.0	0.0	0.0	1207.3684210526317	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4472","main.cluster index_upperinput":"4472"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=53&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	6.8715	6.8715	0	N/A	N/A	22940.0	1	4472	53	 	1	1057.6238	1	1057.6238	22940.0
Lonicera	jbuf	Lonicera japonica	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	803.87325	0.0	0.0	0.0	0.0	0.0	0.0	12861.972	0.0	0.0	0.0	0.0	0.0	0.0	676.9458947368421	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4473","main.cluster index_upperinput":"4473"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=53&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	6.8715	6.8715	0	N/A	N/A	12861.972	1	4473	53	 	1	1058.6287	1	1058.6287	12861.972
Lonicera,Euonymus,Clematis	jbuf,jbn	Lonicera alpigena,Lonicera kamtschatica,Lonicera caprifolium,Lonicera etrusca,Euonymus europaeus,Lonicera caerulea,Lonicera periclymenum,Clematis vitalba,Lonicera tatarica,Lonicera implexa,Lonicera xylosteum,Euonymus alatus,Lonicera japonica	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	374.85127647058823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3186.23585	0.0	14460.97675	16132.7345	25578.438	0.0	142121.0363125	501634.28	285792.3	142313.78	0.0	385191.96499999997	256407.42	54141.055	33285.99	0.0	20126.416	95515.74	38111.89	65188.47161111111	61303.182668421054	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4474","main.cluster index_upperinput":"4474"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=190&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	6.8737	6.8737	0	N/A	N/A	2338152.9597	14	4474	190	 	14	476.2776	1	476.2776	2338152.9597
Lonicera	jbuf,jbn	Lonicera etrusca,Lonicera japonica	 	 	129.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3227.4849375000003	0.0	0.0	0.0	0.0	11881.243	0.0	27877.273	0.0	0.0	0.0	0.0	0.0	1320.1381111111111	1467.224894736842	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4475","main.cluster index_upperinput":"4475"}	This Node is a Singleton	N/A	N/A	N/A	 	6.8738	6.8738	0	N/A	N/A	51639.759000000005	2	4475	-1	 	2	1035.6421	1	1035.6421	51639.759000000005
Lonicera	jbuf,jbn	Lonicera caprifolium,Lonicera etrusca,Lonicera xylosteum	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1188.053275	0.0	0.0	7330.451999999998	0.0	2373.9712	0.0	0.0	0.0	0.0	0.0	0.0	2310.1526666666673	648.8000222222223	385.81326315789465	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4476","main.cluster index_upperinput":"4476"}	This Node is a Singleton	N/A	N/A	N/A	 	6.8770	6.8770	0	N/A	N/A	19008.8524	3	4476	-1	 	3	556.2806	1	556.2806	19008.8524
Lonicera	jbuf	Lonicera japonica	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	553.921625	0.0	0.0	0.0	0.0	0.0	0.0	8862.746	0.0	0.0	0.0	0.0	0.0	0.0	466.46031578947367	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4477","main.cluster index_upperinput":"4477"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=644&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	6.8809	6.8809	0	N/A	N/A	8862.746	1	4477	644	 	1	1596.9283	2	798.9642	8862.746
Lonicera	jbuf	Lonicera caerulea	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	473.6624375	0.0	7578.599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	398.87363157894737	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4478","main.cluster index_upperinput":"4478"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=53&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	6.8840	6.8840	0	N/A	N/A	7578.599	1	4478	53	 	1	848.5048	1	848.5048	7578.599
Lonicera,Euonymus,Clematis	jbuf,jbn	Lonicera alpigena,Lonicera kamtschatica,Lonicera caprifolium,Lonicera etrusca,Euonymus europaeus,Lonicera caerulea,Lonicera periclymenum,Clematis tangutica,Clematis alpina,Clematis vitalba,Lonicera nigra,Lonicera tatarica,Lonicera implexa,Lonicera xylosteum,Euonymus alatus,Lonicera japonica,Clematis terniflora,Lonicera caucasica,Clematis koreana	318.0	[M+H]+	129.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32897.66270588235	97256.67533333335	0.0	0.0	0.0	28048.5	0.0	68548.45	38327.29	47119.355	0.0	66852.535	72317.42	122775.3	0.0	980383.1088125	2050303.1	1434885.9	709049.75	112655.33	1987191.85	2130518.5	2973095.5	155160.95	208392.465	84194.695	552986.2	364037.062	440438.7156666667	451837.0139473684	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4479","main.cluster index_upperinput":"4479"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=124&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	PC(18:3/0:0); [M+H]+ C26H49N1O7P1	0.857801	 	6.8850	6.8850	0	N/A	CCMSLIB00010091589	16554692.081	27	4479	124	517.31753	27	518.3248	1	518.3248	16554692.081
Lonicera,Euonymus	jbuf,jbn	Lonicera alpigena,Lonicera kamtschatica,Lonicera caprifolium,Lonicera etrusca,Lonicera caerulea,Lonicera tatarica,Lonicera implexa,Lonicera xylosteum,Euonymus alatus,Lonicera japonica	318.0	[M+Na]+	129.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1435.679575	2871.35915	0.0	0.0	137363.00131249998	297077.94	200558.56	98755.55	0.0	274552.91	315446.8	524724.6	12438.691	0.0	0.0	80988.61	39570.48333333333	54944.82157222222	63923.36584210526	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4480","main.cluster index_upperinput":"4480"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=53&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	6.8889	6.8889	0	N/A	N/A	2203550.7392999995	11	4480	53	517.31753	11	540.3068	1	540.3068	2203550.7392999995
Lonicera,Euonymus,Clematis	jbuf,jbn	Euonymus europaeus,Clematis alpina,Euonymus fortunei,Lonicera caucasica	314.0	[M+K]+	258.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1413.2741411764707	8008.553466666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3966.1319	0.0	9167.74	6696.7876	1767.1291250000004	0.0	0.0	0.0	28274.066000000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1570.7814444444448	2099.4835789473686	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4481","main.cluster index_upperinput":"4481"}	This Node is a Singleton	N/A	N/A	N/A	 	6.8892	6.8892	0	N/A	N/A	68164.25400000002	5	4481	-1	676.3665	5	715.3293	1	715.3293	68164.25400000002
Lonicera	jbuf	Lonicera caerulea	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1255.124875	0.0	20081.998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1056.9472631578947	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4482","main.cluster index_upperinput":"4482"}	This Node is a Singleton	N/A	N/A	N/A	 	6.8901	6.8901	0	N/A	N/A	20081.998	1	4482	-1	 	1	347.1625	1	347.1625	20081.998
Lonicera	jbuf	Lonicera caerulea	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4935.09275	0.0	78961.484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4155.867578947368	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4483","main.cluster index_upperinput":"4483"}	This Node is a Singleton	N/A	N/A	N/A	 	6.8901	6.8901	0	N/A	N/A	78961.484	1	4483	-1	 	1	354.2642	1	354.2642	78961.484
Lonicera	jbuf	Lonicera nigra	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1583.407375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12667.259	0.0	0.0	0.0	0.0	1333.3956842105263	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4484","main.cluster index_upperinput":"4484"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=115&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	6.8911	6.8911	0	N/A	N/A	25334.518	1	4484	115	 	1	309.2060	1	309.2060	25334.518
Lonicera	jbuf	Lonicera nigra	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	952.7465625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7621.9725	0.0	0.0	0.0	0.0	802.312894736842	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4485","main.cluster index_upperinput":"4485"}	This Node is a Singleton	N/A	N/A	N/A	 	6.8911	6.8911	0	N/A	N/A	15243.945	1	4485	-1	 	1	331.1880	1	331.1880	15243.945
Clematis	jbuf	Clematis alpina	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	714.396705882353	4048.248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	639.197052631579	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4486","main.cluster index_upperinput":"4486"}	This Node is a Singleton	N/A	N/A	N/A	 	6.8970	6.8970	0	N/A	N/A	12144.744	1	4486	-1	 	1	347.2372	1	347.2372	12144.744
Lonicera,Clematis	jbuf,jbn	Clematis heracleifolia,Clematis alpina,Clematis chinensis,Lonicera nigra,Clematis recta	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5265.658529411765	10190.359333333334	10935.9865	0.0	16304.383999999998	0.0	6922.919999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	911.364625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7290.917	0.0	0.0	0.0	2025.2115000000001	3560.222210526316	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4487","main.cluster index_upperinput":"4487"}	This Node is a Singleton	N/A	N/A	N/A	 	6.8997	6.8997	0	N/A	N/A	104098.02900000001	5	4487	-1	 	5	365.2477	1	365.2477	104098.02900000001
Lonicera,Clematis	jbuf,jbn	Lonicera alpigena,Lonicera kamtschatica,Lonicera etrusca,Clematis heracleifolia,Lonicera periclymenum,Clematis tangutica,Clematis alpina,Clematis chinensis,Clematis vitalba,Lonicera nigra,Lonicera tatarica,Lonicera implexa,Lonicera xylosteum,Clematis recta,Clematis terniflora,Lonicera caucasica,Clematis koreana	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35082.85229411765	39001.47666666667	50128.824	0.0	45913.336	57901.98	27608.542333333335	48639.07	28382.795	43550.403999999995	0.0	0.0	0.0	0.0	0.0	39122.7174375	42475.23	0.0	0.0	24344.32	48551.503	46440.508	0.0	62336.27	77005.3555	48746.676	42589.797	35972.32033333334	38996.612222222226	27391.207789473683	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4488","main.cluster index_upperinput":"4488"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=46&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	6.9041	6.9041	0	N/A	N/A	1222371.9679999999	26	4488	46	 	26	343.2269	1	343.2269	1222371.9679999999
Lonicera	jbn	Lonicera etrusca,Lonicera xylosteum	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5241.6963125	0.0	0.0	0.0	0.0	30998.498	0.0	0.0	0.0	0.0	0.0	0.0	7290.048333333333	4659.285611111111	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4489","main.cluster index_upperinput":"4489"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=240&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	6.9230	6.9230	0	N/A	N/A	83867.141	2	4489	240	 	2	421.2953	1	421.2953	83867.141
Lonicera,Euonymus	jbuf,jbn	Lonicera etrusca,Euonymus europaeus,Lonicera implexa,Lonicera japonica	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5327.9025	0.0	21311.61	0.0	17519.888625	0.0	0.0	0.0	0.0	6635.164	210838.78	56209.11	0.0	0.0	0.0	0.0	0.0	12450.506	4080.037894736842	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4490","main.cluster index_upperinput":"4490"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=281&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	6.9356	6.9356	0	N/A	N/A	301629.828	4	4490	281	 	4	433.2588	1	433.2588	301629.828
Lonicera	jbuf	Lonicera caerulea	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2200.849875	0.0	35213.598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1853.3472631578945	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4491","main.cluster index_upperinput":"4491"}	This Node is a Singleton	N/A	N/A	N/A	 	6.9396	6.9396	0	N/A	N/A	35213.598	1	4491	-1	 	1	323.2218	1	323.2218	35213.598
Lonicera	jbuf	Lonicera caerulea	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2471.003875000001	0.0	39536.06200000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2080.845368421053	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4492","main.cluster index_upperinput":"4492"}	This Node is a Singleton	N/A	N/A	N/A	 	6.9396	6.9396	0	N/A	N/A	39536.06200000001	1	4492	-1	 	1	340.2485	1	340.2485	39536.06200000001
Lonicera	jbuf	Lonicera caerulea	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1982.9823125	0.0	31727.717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1669.8798421052632	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4493","main.cluster index_upperinput":"4493"}	This Node is a Singleton	N/A	N/A	N/A	 	6.9396	6.9396	0	N/A	N/A	31727.717	1	4493	-1	 	1	345.2037	1	345.2037	31727.717
Euonymus,Clematis	jbuf	Euonymus europaeus,Clematis alpina,Euonymus fortunei	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3729.9472352941175	21136.367666666665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22179.300750000002	0.0	34373.418	54343.785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8006.647684210527	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4494","main.cluster index_upperinput":"4494"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=125&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	InChI=1S/C20H35NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20(23)21-18-19-22/h3-4,6-7,9-10,22H,2,5,8,11-19H2,1H3,(H,21,23)/b4-3-,7-6-,10-9-	Spectral Match to .alpha.-Linolenoyl ethanolamide from NIST14	0.7844399999999999	 	6.9496	6.9496	0	CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)NCCO	CCMSLIB00003138070	152126.306	4	4494	125	 	4	322.2738	1	322.2738	152126.306
 	 	 	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4495","main.cluster index_upperinput":"4495"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=577&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	6.9577	6.9577	0	N/A	N/A	38877.758	1	4495	577	 	1	362.3054	1	362.3054	38877.758
Lonicera,Euonymus	jbuf,jbn	Lonicera etrusca,Euonymus europaeus,Lonicera nigra,Lonicera implexa,Lonicera japonica	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8985.921999999999	0.0	35943.687999999995	0.0	35090.0010625	0.0	0.0	0.0	0.0	23940.129	360769.38	120666.65	0.0	16061.8645	0.0	0.0	0.0	22702.75766666667	9933.37194736842	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4496","main.cluster index_upperinput":"4496"}	This Node is a Singleton	N/A	N/A	N/A	 	6.9693	6.9693	0	N/A	N/A	597383.705	5	4496	-1	 	5	455.2406	1	455.2406	597383.705
